,itt_male,itt_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.44737405,-0.58267874,"('unsociable', 'sociable')",-0.5020179,-0.59943855,-0.474696,-0.5910586,-0.1163626
1,-1.1571871,-1.2188604,"('unfriendly', 'friendly')",1.818127,1.754206,0.33047,0.2676728,-0.0627972
2,0.5017029,0.5187458,"('unlikable', 'likable')",0.40967327,0.4311709,0.4556881,0.4749584,0.0192703
3,-0.029703822,-0.009364184,"('repellent', 'pleasant')",0.11732662,0.15305848,0.0438114,0.0718471,0.0280357
4,-0.6889851,-0.7350867,"('disliked', 'liked')",-5.9950905,-6.062674,-3.3420377,-3.3988805,-0.0568428
5,-1.0932031,-1.1036793,"('distant', 'outgoing')",0.014783457,-0.058364168,-0.5392098,-0.5810217,-0.0418119
6,-0.99859154,-1.002597,"('distant', 'open')",0.39607346,0.31482807,-0.301259,-0.3438845,-0.0426255
7,-0.659806,-0.67174125,"('insensitive', 'sensitive')",0.46738827,0.5374986,-0.0962089,-0.0671213,0.0290876
8,-1.7405739,-1.718982,"('unaffectionate', 'affectionate')",0.5660343,0.5250323,-0.5872698,-0.5969748,-0.009705
9,-1.2722204,-1.2607149,"('unaffectionate', 'caring')",0.9465079,0.94423217,-0.1628563,-0.1582414,0.0046149
10,-0.9301703,-0.9480094,"('unsympathetic', 'sympathetic')",-0.89811957,-0.8605017,-0.9141449,-0.9042555,0.0098894
11,-0.18526599,-0.19715086,"('unhelpful', 'helpful')",1.3807336,1.4272381,0.5977338,0.6150436,0.0173098
12,-0.6922381,-0.59840024,"('unsupportive', 'supportive')",-2.053457,-2.0197682,-1.3728476,-1.3090842,0.0637634
13,-0.41556013,-0.44675747,"('impolite', 'polite')",-0.94398916,-0.930881,-0.6797746,-0.6888192,-0.0090446
14,0.62902427,0.53443307,"('antisocial', 'social')",-0.6006812,-0.6318107,0.0141715,-0.0486888,-0.0628603
15,0.055828035,0.0042483527,"('boring', 'funny')",0.5822432,0.5497797,0.3190356,0.277014,-0.0420216
16,-0.5026828,-0.5327772,"('unpopular', 'popular')",0.7890984,0.7744498,0.1432078,0.1208363,-0.0223715
17,-0.59495485,-0.57479554,"('nasty', 'nice')",-0.31875378,-0.3098036,-0.4568543,-0.4422996,0.0145547
