,paint_male,paint_female,tuple,average_male,average_female,female-male
0,-0.009847205,-0.065478444,"('unsociable', 'sociable')",-0.0098472,-0.0654784,-0.0556312
1,1.7561438,1.7680342,"('unfriendly', 'friendly')",1.7561438,1.7680342,0.0118904
2,0.37015972,0.40212083,"('unlikable', 'likable')",0.3701597,0.4021208,0.0319611
3,-0.11041426,-0.06170892,"('repellent', 'pleasant')",-0.1104143,-0.0617089,0.0487054
4,-7.6950765,-7.7202363,"('disliked', 'liked')",-7.6950765,-7.7202363,-0.0251598
5,-0.33710265,-0.3392006,"('distant', 'outgoing')",-0.3371027,-0.3392006,-0.0020979
6,-0.005492665,-0.01412826,"('distant', 'open')",-0.0054927,-0.0141283,-0.0086356
7,0.79875046,0.8838063,"('insensitive', 'sensitive')",0.7987505,0.8838063,0.0850558
8,1.3286655,1.2887003,"('unaffectionate', 'affectionate')",1.3286655,1.2887003,-0.0399652
9,1.8984445,1.8884562,"('unaffectionate', 'caring')",1.8984445,1.8884562,-0.0099883
10,0.983224,0.99470705,"('unsympathetic', 'sympathetic')",0.983224,0.994707,0.011483
11,2.0225642,2.0442352,"('unhelpful', 'helpful')",2.0225642,2.0442352,0.021671
12,-1.1879036,-1.1458956,"('unsupportive', 'supportive')",-1.1879036,-1.1458956,0.042008
13,0.104854,0.03569463,"('impolite', 'polite')",0.104854,0.0356946,-0.0691594
14,0.49517506,0.4722399,"('antisocial', 'social')",0.4951751,0.4722399,-0.0229352
15,0.58436024,0.48142707,"('boring', 'funny')",0.5843602,0.4814271,-0.1029331
16,-0.13137926,-0.113774434,"('unpopular', 'popular')",-0.1313793,-0.1137744,0.0176049
17,-0.2931118,-0.28015333,"('nasty', 'nice')",-0.2931118,-0.2801533,0.0129585
18,-0.48452237,-0.47299743,"('disagreeable', 'welcoming')",-0.4845224,-0.4729974,0.011525
19,-0.5219547,-0.49837372,"('inhospitable', 'hospitable')",-0.5219547,-0.4983737,0.023581
20,0.53809655,0.524704,"('rough', 'thoughtful')",0.5380965,0.524704,-0.0133925
21,-0.0040434394,0.072707444,"('immoral', 'moral')",-0.0040434,0.0727074,0.0767508
22,-1.0043768,-1.0272024,"('untrustworthy', 'trustworthy')",-1.0043768,-1.0272024,-0.0228256
23,7.0377126,7.0349903,"('insincere', 'sincere')",7.0377126,7.0349903,-0.0027223
24,1.7870787,1.6924593,"('dishonest', 'honest')",1.7870787,1.6924593,-0.0946194
25,0.6120356,0.5999603,"('egoistic', 'altruistic')",0.6120356,0.5999603,-0.0120753
26,1.6118473,1.6206301,"('hardhearted', 'benevolent')",1.6118473,1.6206301,0.0087828
