,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
0,-0.20018367,-0.31143153,"('unsociable', 'sociable')",0.55886185,0.49562082,0.1793391,0.0920946,-0.0872445
1,0.4707032,0.48440367,"('unfriendly', 'friendly')",1.6016667,1.5419508,1.0361849,1.0131773,-0.0230076
2,1.7673433,1.9155005,"('unlikable', 'likable')",0.524436,0.65581,1.1458896,1.2856553,0.1397657
3,-0.0006156508,0.17482331,"('repellent', 'pleasant')",0.058288038,0.14874256,0.0288362,0.1617829,0.1329467
4,0.24909191,0.2544488,"('disliked', 'liked')",-6.8523293,-6.948707,-3.3016186,-3.3471291,-0.0455105
5,0.9161465,0.96058774,"('distant', 'outgoing')",-0.16394794,-0.18616898,0.3760993,0.3872094,0.0111101
6,0.8541328,0.9689617,"('distant', 'open')",0.066344604,0.07973299,0.4602387,0.5243474,0.0641087
7,0.37601447,0.36927265,"('insensitive', 'sensitive')",1.3132851,1.4246204,0.8446498,0.8969465,0.0522967
8,0.31117338,0.3414138,"('unaffectionate', 'affectionate')",0.86165714,0.7833004,0.5864153,0.5623571,-0.0240582
9,1.4716202,1.5244436,"('unaffectionate', 'caring')",2.0985959,2.0817728,1.7851081,1.8031082,0.0180001
10,0.018490493,0.06350723,"('unsympathetic', 'sympathetic')",0.45423332,0.5720892,0.2363619,0.3177982,0.0814363
11,0.3106369,0.39691722,"('unhelpful', 'helpful')",2.5794399,2.657587,1.4450384,1.5272522,0.0822138
12,1.4453474,1.6031177,"('unsupportive', 'supportive')",-0.84873813,-0.7933955,0.2983046,0.4048611,0.1065565
13,-0.1125785,-0.25147474,"('impolite', 'polite')",-0.013949476,0.035596136,-0.063264,-0.1079393,-0.0446753
14,0.9281435,0.7991219,"('antisocial', 'social')",0.46132836,0.4075775,0.6947359,0.6033497,-0.0913862
15,1.7130492,1.5249124,"('boring', 'funny')",0.19932987,0.16784926,0.9561895,0.8463808,-0.1098087
16,-1.163969,-1.069974,"('unpopular', 'popular')",0.21882057,0.20989263,-0.4725742,-0.4300407,0.0425335
17,0.778019,0.87911904,"('nasty', 'nice')",0.20756221,0.19836296,0.4927906,0.538741,0.0459504
18,0.46836472,0.6936805,"('disagreeable', 'welcoming')",0.07046917,0.10982865,0.2694169,0.4017546,0.1323377
19,0.14819413,0.30303788,"('inhospitable', 'hospitable')",-0.09276952,-0.061063875,0.0277123,0.120987,0.0932747
20,0.35248622,0.41297978,"('rough', 'thoughtful')",0.24478467,0.23903096,0.2986355,0.3260054,0.0273699
21,0.34173986,0.44974384,"('immoral', 'moral')",-0.39423886,-0.15984358,-0.0262495,0.1449501,0.1711996
22,-0.7687967,-0.69372815,"('untrustworthy', 'trustworthy')",-0.76100487,-0.6938916,-0.7649008,-0.6938099,0.0710909
23,0.9795232,1.0191277,"('insincere', 'sincere')",7.065586,7.109523,4.0225544,4.0643253,0.0417709
24,0.7175287,0.77193856,"('dishonest', 'honest')",1.3084202,1.297686,1.0129745,1.0348122,0.0218377
25,-0.2084354,-0.17052516,"('egoistic', 'altruistic')",0.51106,0.4278223,0.1513123,0.1286486,-0.0226637
26,2.4779608,2.3733928,"('hardhearted', 'benevolent')",1.9521973,1.8767316,2.2150791,2.1250622,-0.0900169
27,1.0137858,1.0641879,"('hardhearted', 'softhearted')",1.0693212,0.99232066,1.0415535,1.0282543,-0.0132992
28,-0.0018994529,-0.07345402,"('disloyal', 'loyal')",1.5092614,1.4587429,0.7536809,0.6926444,-0.0610365
29,-0.7970906,-0.80346036,"('unfair', 'fair')",-0.8768078,-0.96311677,-0.8369492,-0.8832886,-0.0463394
30,1.2198312,1.3387908,"('intolerant', 'tolerant')",1.3476843,1.41729,1.2837577,1.3780403,0.0942826
