,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.8575238,-0.8500674,"('hostile', 'amicable')",0.6602822,0.4839288,-0.0986208,-0.1830693,-0.0844485
37,0.65670806,0.6787788,"('fake', 'genuine')",0.4030395,0.40978006,0.5298738,0.5442795,0.0144057
38,-0.5840841,-0.5601673,"('untruthful', 'truthful')",0.04174328,0.028900847,-0.2711704,-0.2656332,0.0055372
39,0.9307314,0.9451121,"('exploitative', 'cooperative')",0.21847692,0.19404979,0.5746042,0.569581,-0.0050232
40,-0.06278688,-0.10940127,"('stingy', 'generous')",-1.2188219,-1.3329155,-0.6408044,-0.7211584,-0.080354
41,-0.0882974,-0.03884973,"('unforgiving', 'forgiving')",0.25338262,0.1406749,0.0825426,0.0509126,-0.03163
42,1.0064077,1.1650083,"('unreliable', 'reliable')",-2.7920268,-2.6491265,-0.8928095,-0.7420591,0.1507504
43,-0.107557,-0.01631432,"('irresponsible', 'responsible')",0.34579918,0.36614305,0.1191211,0.1749144,0.0557933
44,0.19447428,0.2298226,"('prejudiced', 'unprejudiced')",-1.4567765,-1.3855273,-0.6311511,-0.5778523,0.0532988
45,-0.25009885,-0.25385535,"('incompetent', 'competent')",-0.085806064,-0.1669238,-0.1679525,-0.2103896,-0.0424371
46,-0.10047483,-0.120537475,"('uncompetitive', 'competitive')",-0.46868193,-0.5047232,-0.2845784,-0.3126303,-0.0280519
47,0.25492027,0.39177227,"('stupid', 'smart')",5.1098924,5.1331177,2.6824064,2.762445,0.0800386
48,-0.6454717,-0.6784344,"('unintelligent', 'intelligent')",0.52111256,0.48214212,-0.0621796,-0.0981461,-0.0359665
49,-0.03865549,0.114429526,"('unable', 'able')",-0.36504784,-0.21506956,-0.2018517,-0.05032,0.1515317
50,0.5772414,0.6824844,"('clumsy', 'skillful')",0.5454696,0.49095654,0.5613555,0.5867205,0.025365
51,-0.31101972,-0.46936908,"('uneducated', 'educated')",0.12911856,0.08062827,-0.0909506,-0.1943704,-0.1034198
52,-0.4232784,-0.5450096,"('irrational', 'rational')",0.6415595,0.5016089,0.1091405,-0.0217004,-0.1308409
53,-1.1540298,-1.089628,"('uncreative', 'creative')",0.85065424,0.83835626,-0.1516878,-0.1256359,0.0260519
54,-0.3013497,-0.2869183,"('incapable', 'capable')",0.9726477,1.055271,0.335649,0.3841764,0.0485274
55,-0.17273001,-0.16755588,"('incompetent', 'clever')",-0.10867532,-0.13898459,-0.1407027,-0.1532702,-0.0125675
56,0.40032026,0.36242896,"('impractical', 'practical')",-0.28040564,-0.25601953,0.0599573,0.0532047,-0.0067526
57,-1.0999748,-1.1585177,"('unimaginative', 'imaginative')",-2.3418083,-2.378032,-1.7208915,-1.7682748,-0.0473833
58,-0.41145757,-0.4087281,"('undiscriminating', 'discriminating')",0.12711242,0.113433555,-0.1421726,-0.1476473,-0.0054747
59,0.046920154,0.05368159,"('foolish', 'wise')",0.620709,0.60445,0.3338146,0.3290658,-0.0047488
60,0.34627753,0.41532478,"('inefficient', 'efficient')",-0.35778156,-0.2696805,-0.005752,0.0728221,0.0785741
61,-0.54785746,-0.68019,"('illogical', 'logical')",0.42140257,0.21512045,-0.0632274,-0.2325348,-0.1693074
62,-0.34131563,-0.25591502,"('incompetent', 'brilliant')",-0.10613874,0.011041634,-0.2237272,-0.1224367,0.1012905
63,-0.5923416,-0.4956929,"('unperceptive', 'insightful')",0.8511188,0.97269684,0.1293886,0.238502,0.1091134
64,0.16328503,0.06391929,"('shy', 'confident')",-6.4552164,-6.4063125,-3.1459656,-3.1711967,-0.0252311
65,-0.11310771,-0.26870346,"('insecure', 'secure')",-0.45418304,-0.48402715,-0.2836454,-0.3763653,-0.0927199
66,0.13359629,0.09845478,"('inactive', 'active')",1.252969,1.2882146,0.6932827,0.6933347,5.2e-05
67,1.1084996,1.1042296,"('doubtful', 'determined')",-0.42659703,-0.30119368,0.3409513,0.4015179,0.0605666
68,-0.19466713,-0.23208374,"('dependent', 'independent')",-0.4037682,-0.40268144,-0.2992177,-0.3173826,-0.0181649
69,0.9546084,1.0059018,"('lazy', 'industrious')",-0.35789564,-0.26452437,0.2983564,0.3706887,0.0723323
70,0.009848371,0.08281307,"('lethargic', 'energetic')",0.5248448,0.6087449,0.2673466,0.345779,0.0784324
71,-0.1331534,-0.12851372,"('diffident', 'self-confident')",0.68755966,0.68712926,0.2772031,0.2793078,0.0021047
72,-1.0169399,-1.0747259,"('unambitious', 'ambitious')",-0.8664557,-0.89998126,-0.9416978,-0.9873536,-0.0456558
73,1.2317046,1.2241473,"('helpless', 'self-reliant')",-2.877907,-2.8043838,-0.8231012,-0.7901182,0.032983
74,0.14067867,0.17766115,"('undedicated', 'dedicated')",0.34358308,0.30889833,0.2421309,0.2432797,0.0011488
75,-0.04721279,-0.02554363,"('meek', 'impulsive')",-0.16715416,-0.0510797,-0.1071835,-0.0383117,0.0688718
76,0.3260008,0.4555276,"('anxious', 'daring')",0.025269601,0.18395779,0.1756352,0.3197427,0.1441075
77,-0.50181276,-0.5125863,"('unmotivated', 'motivated')",-1.0121379,-0.94973266,-0.7569753,-0.7311594,0.0258159
78,-0.155841,-0.054090686,"('nonresilient', 'resilient')",0.441928,0.52264446,0.1430435,0.2342769,0.0912334
79,-0.32069874,-0.2851122,"('wavering', 'unwavering')",0.25602594,0.2978443,-0.0323364,0.006366,0.0387024
80,0.41274267,0.34940198,"('dominated', 'dominating')",-1.4469215,-1.4058597,-0.5170894,-0.5282289,-0.0111395
81,0.077993885,-0.10622381,"('submissive', 'aggressive')",-1.2006073,-1.1409085,-0.5613067,-0.6235662,-0.0622595
82,-0.78830653,-0.7556267,"('poor', 'rich')",5.648991,5.6641984,2.4303422,2.4542859,0.0239437
83,-0.15225226,-0.16300946,"('powerless', 'powerful')",-0.8977369,-0.9570257,-0.5249946,-0.5600176,-0.035023
84,0.15040624,0.10192086,"('inferior', 'superior')",1.092733,1.0855297,0.6215696,0.5937253,-0.0278443
85,0.02334279,0.07512622,"('insignificant', 'prestigious')",1.2532167,1.2932203,0.6382798,0.6841732,0.0458934
86,-1.168024,-1.3159761,"('uninfluential', 'influential')",-0.019073203,-0.19562571,-0.5935486,-0.7558009,-0.1622523
87,0.4819761,0.34515876,"('unsuccessful', 'successful')",1.0103307,1.0442234,0.7461534,0.6946911,-0.0514623
88,-0.8597821,-0.8862301,"('low', 'eminent')",-0.038209446,-0.053002547,-0.4489958,-0.4696163,-0.0206205
