,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
17,-0.1987708,-0.19864233,"('nasty', 'nice')",-0.6078239,-0.54347265,-0.34297806,-0.29637277,-0.3831909,-0.3461626,0.0370283
18,0.86072826,0.8591268,"('disagreeable', 'welcoming')",-0.31649086,-0.2166563,-0.90877855,-0.90970004,-0.1215137,-0.0890765,0.0324372
19,-0.043337204,0.11551212,"('inhospitable', 'hospitable')",-0.08595906,0.0010964759,-0.3127193,-0.19138451,-0.1473385,-0.0249253,0.1224132
20,0.034135856,0.043573335,"('rough', 'thoughtful')",-0.21113652,-0.11387239,0.49770573,0.49382716,0.1069017,0.141176,0.0342743
21,0.76346296,0.6748867,"('immoral', 'moral')",0.33668146,0.35214075,-0.9029784,-0.9296302,0.065722,0.0324658,-0.0332562
22,0.41331467,0.3514737,"('untrustworthy', 'trustworthy')",-0.9327561,-0.98221713,-0.9343254,-0.99244356,-0.4845889,-0.5410624,-0.0564735
23,0.90576994,0.80828506,"('insincere', 'sincere')",-0.47495872,-0.42144752,5.6230593,5.492605,2.0179569,1.9598142,-0.0581427
24,0.7821292,0.7318415,"('dishonest', 'honest')",-0.00549642,-0.035533387,0.633721,0.59489167,0.4701179,0.4303999,-0.039718
25,-0.39463675,-0.34055763,"('egoistic', 'altruistic')",1.0995164,1.0975065,1.381381,1.3557668,0.6954203,0.7042386,0.0088183
26,0.636064,0.59882367,"('hardhearted', 'benevolent')",1.0659826,1.0776912,1.7487645,1.6979475,1.1502704,1.1248208,-0.0254496
27,0.16817819,0.12529936,"('hardhearted', 'softhearted')",-0.3685802,-0.38946745,1.0456481,0.9995252,0.2817487,0.245119,-0.0366297
28,0.12891342,0.0308448,"('disloyal', 'loyal')",0.29867896,0.20652123,1.1056876,0.9350729,0.5110933,0.390813,-0.1202803
29,-1.6970446,-1.6832021,"('unfair', 'fair')",-0.99770486,-0.980224,-0.8984928,-0.934227,-1.1977474,-1.1992177,-0.0014703
30,0.9165857,0.92990255,"('intolerant', 'tolerant')",-0.014772661,0.05182218,0.35572177,0.30152562,0.4191782,0.4277501,0.0085719
31,-1.4944675,-1.1191727,"('evil', 'good')",-0.18934634,-0.00042060018,-1.0005803,-0.8412886,-0.894798,-0.6536273,0.2411707
32,0.19835655,0.014751703,"('unkind', 'kind')",0.26480305,0.15382081,1.0915846,0.9325368,0.5182481,0.3670364,-0.1512117
33,1.1115333,1.0799267,"('wrong', 'right')",0.64615226,0.58031464,-0.51262844,-0.56257164,0.415019,0.3658899,-0.0491291
34,-0.49475846,-0.30662978,"('mean', 'honorable')",0.106799446,0.32368493,5.2987175,5.3820753,1.6369195,1.7997101,0.1627906
35,0.06681437,-0.022236954,"('corrupt', 'incorrupt')",-0.5697473,-0.6731566,-0.36309308,-0.4621057,-0.2886753,-0.3858331,-0.0971578
36,-1.2508396,-1.0746574,"('hostile', 'amicable')",-0.42545122,-0.36035123,0.040672533,-0.06017928,-0.5452061,-0.498396,0.0468101
37,0.63289416,0.61825985,"('fake', 'genuine')",0.35049012,0.4103688,0.29256684,0.32951403,0.425317,0.4527142,0.0273972
38,0.12920584,0.15222469,"('untruthful', 'truthful')",0.31302786,0.30329588,-0.07506047,-0.05040922,0.1223911,0.1350371,0.012646
39,1.8492324,1.8092685,"('exploitative', 'cooperative')",0.6454032,0.6702964,0.6081973,0.67061883,1.0342776,1.0500612,0.0157836
40,0.2091108,0.2777522,"('stingy', 'generous')",0.18096642,0.30097812,-2.4344058,-2.4245915,-0.6814429,-0.6152871,0.0661558
41,0.6623399,0.66449416,"('unforgiving', 'forgiving')",0.36344066,0.44373205,0.33824328,0.28549,0.4546746,0.4645721,0.0098975
42,0.17186345,0.17813139,"('unreliable', 'reliable')",0.7237589,0.73342246,-2.9282863,-2.8668785,-0.6775547,-0.6517749,0.0257798
43,0.5557747,0.6390464,"('irresponsible', 'responsible')",0.044245742,0.12791874,0.12871125,0.21455365,0.2429105,0.3271729,0.0842624
44,-1.3248523,-1.389393,"('prejudiced', 'unprejudiced')",-0.8200279,-0.8024879,-1.4491187,-1.3944268,-1.1979996,-1.1954359,0.0025637
45,-0.78355575,-0.73024035,"('incompetent', 'competent')",-0.12487234,0.096691765,-0.58772933,-0.60215294,-0.4987191,-0.4119005,0.0868186
46,0.70587087,0.6679142,"('uncompetitive', 'competitive')",-0.16352177,-0.040698513,-1.0523543,-1.1335998,-0.1700017,-0.1687947,0.001207
47,-0.2185379,-0.10947767,"('stupid', 'smart')",0.6871992,0.73552054,5.308399,5.3524723,1.9256868,1.9928384,0.0671516
48,-0.056785014,-0.056517564,"('unintelligent', 'intelligent')",0.19527122,0.2649902,-0.6578457,-0.6635482,-0.1731198,-0.1516918,0.021428
49,-0.5846678,-0.59832793,"('unable', 'able')",-0.39993268,-0.293913,-0.8004872,-0.7417274,-0.5950292,-0.5446561,0.0503731
50,0.20064466,0.15641178,"('clumsy', 'skillful')",0.11757861,0.054556385,-0.3351168,-0.372333,-0.0056312,-0.0537883,-0.0481571
51,0.31939566,0.20959091,"('uneducated', 'educated')",-0.29887605,-0.3317707,0.2823185,0.10063407,0.100946,-0.0071819,-0.1081279
52,-0.5988419,-0.6151167,"('irrational', 'rational')",0.6911327,0.519809,0.08926587,0.06423287,0.0605189,-0.0103583,-0.0708772
53,-0.2612975,-0.12512982,"('uncreative', 'creative')",-0.31549042,-0.3088195,0.2572983,0.23339878,-0.1064966,-0.0668502,0.0396464
54,-0.067249015,-0.06266279,"('incapable', 'capable')",0.20656621,0.21965097,0.7734457,0.78632367,0.3042543,0.3144373,0.010183
55,-0.00013096258,0.012601566,"('incompetent', 'clever')",-0.1562646,-0.06531955,-0.15807368,-0.19965883,-0.1048231,-0.0841256,0.0206975
56,0.86351466,0.696229,"('impractical', 'practical')",0.7433546,0.7775586,-0.27743942,-0.3404327,0.4431433,0.377785,-0.0653583
57,-0.4009197,-0.44544435,"('unimaginative', 'imaginative')",-0.4812864,-0.42973837,-3.2837663,-3.293976,-1.3886574,-1.3897196,-0.0010622
58,0.15468945,0.25185314,"('undiscriminating', 'discriminating')",-0.548557,-0.40958765,0.12601386,0.14945722,-0.0892846,-0.0027591,0.0865255
59,0.62282515,0.61037356,"('foolish', 'wise')",1.0662411,0.96581846,-0.020703405,0.032138374,0.556121,0.5361101,-0.0200109
60,0.016406097,-0.019610249,"('inefficient', 'efficient')",-0.0387214,0.06470521,-0.56480145,-0.44691515,-0.1957056,-0.1339401,0.0617655
61,0.3461326,0.29857677,"('illogical', 'logical')",-0.08660251,-0.22830263,-0.0027175732,-0.18317616,0.0856042,-0.037634,-0.1232382
62,0.6199391,0.69200426,"('incompetent', 'brilliant')",0.07146607,0.23497507,-0.4182601,-0.24884671,0.0910484,0.2260442,0.1349958
63,0.038177975,0.10915021,"('unperceptive', 'insightful')",0.7198284,0.8183315,-0.22921535,-0.12807475,0.1762637,0.266469,0.0902053
64,0.06084323,-0.07277878,"('shy', 'confident')",-0.36705896,-0.46760827,-6.391865,-6.3172364,-2.2326935,-2.2858745,-0.053181
65,0.029475925,-0.2545874,"('insecure', 'secure')",-0.85709006,-1.0202962,-0.20735687,-0.32122868,-0.3449903,-0.5320374,-0.1870471
66,-0.40688074,-0.37427682,"('inactive', 'active')",0.07989698,0.05173918,0.8884,0.8443956,0.1871388,0.1739527,-0.0131861
67,1.4075738,1.2736119,"('doubtful', 'determined')",0.36133927,0.3363814,-0.20101078,-0.17285955,0.5226341,0.4790446,-0.0435895
68,-0.063807905,-0.17679757,"('dependent', 'independent')",-0.9688045,-0.98706377,-1.6274436,-1.6352289,-0.8866853,-0.93303,-0.0463447
69,-0.46999702,-0.39101553,"('lazy', 'industrious')",0.90809184,0.8870843,-0.95804083,-0.85407174,-0.1733153,-0.1193343,0.053981
70,0.12698257,0.08405404,"('lethargic', 'energetic')",-0.5202153,-0.4513902,0.029334743,0.035020545,-0.1212993,-0.1107719,0.0105274
71,0.36461443,0.37174398,"('diffident', 'self-confident')",1.3716091,1.4787227,0.42692554,0.4405092,0.7210496,0.7636587,0.0426091
72,0.7757642,0.71949095,"('unambitious', 'ambitious')",-0.80935496,-0.8796192,-0.9187969,-0.785622,-0.3174625,-0.3152501,0.0022124
73,2.281815,2.2981055,"('helpless', 'self-reliant')",1.0761251,1.0244701,-3.2051792,-3.1207912,0.0509203,0.0672615,0.0163412
74,1.6143659,1.6446767,"('undedicated', 'dedicated')",0.40485317,0.47798896,0.3033976,0.2958651,0.7742056,0.8061769,0.0319713
75,-0.23199345,-0.16070658,"('meek', 'impulsive')",-0.74900305,-0.68359095,-0.42886192,-0.30729645,-0.4699528,-0.3838646,0.0860882
76,0.59865093,0.52574635,"('anxious', 'daring')",-0.8053585,-0.6920213,-0.25540924,-0.29197478,-0.1540389,-0.1527499,0.001289
77,0.10268429,0.23824954,"('unmotivated', 'motivated')",-0.72826654,-0.66322184,-1.5778258,-1.4303892,-0.7344693,-0.6184538,0.1160155
78,-0.61666626,-0.49694753,"('nonresilient', 'resilient')",0.39649013,0.5162763,-0.47305107,-0.33883822,-0.2310757,-0.1065031,0.1245726
79,-0.18210675,-0.124675155,"('wavering', 'unwavering')",0.3605821,0.3488709,-0.34717488,-0.2881381,-0.0562332,-0.0213141,0.0349191
80,0.27909687,0.088214755,"('dominated', 'dominating')",-0.048128694,-0.059532344,-0.46732694,-0.5256955,-0.0787863,-0.165671,-0.0868847
81,0.62007046,0.37863052,"('submissive', 'aggressive')",0.016042694,-0.021540195,-0.9812242,-1.0574312,-0.115037,-0.233447,-0.11841
82,-0.43754202,-0.40843254,"('poor', 'rich')",-0.44171652,-0.32967418,5.69604,5.5871673,1.6055938,1.6163535,0.0107597
83,0.65868896,0.61055636,"('powerless', 'powerful')",0.17948477,0.18775174,-1.3090359,-1.3364785,-0.1569541,-0.1793901,-0.022436
84,1.0500876,0.8992323,"('inferior', 'superior')",0.2676355,0.1708003,0.45069903,0.3912421,0.589474,0.4870915,-0.1023825
85,0.036338188,0.27055117,"('insignificant', 'prestigious')",1.0443374,1.0361341,0.025259754,0.0648532,0.3686451,0.4571795,0.0885344
86,0.45209175,0.39979053,"('uninfluential', 'influential')",-0.21330994,-0.23381098,-0.40084854,-0.5755811,-0.0540222,-0.1365338,-0.0825116
87,-0.01374203,-0.13038655,"('unsuccessful', 'successful')",0.44037366,0.42310756,0.4105811,0.35384548,0.2790709,0.2155222,-0.0635487
88,0.010181983,-0.10295664,"('low', 'eminent')",-0.10731004,-0.15762556,-0.27204525,-0.35595602,-0.1230578,-0.2055127,-0.0824549
