,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
25,-1.1215727,-1.1338483,"('egoistic', 'altruistic')",0.25779617,0.2293573,1.6158693,1.5341223,0.2506976,0.2098771,-0.0408205
26,-0.6273184,-0.6520976,"('hardhearted', 'benevolent')",1.5038364,1.5094798,2.7609737,2.640922,1.2124972,1.1661015,-0.0463957
27,-0.8006206,-0.79345006,"('hardhearted', 'softhearted')",-0.4352956,-0.48309422,0.03481798,-0.21991043,-0.4003661,-0.4988182,-0.0984521
28,-0.75161016,-0.86616206,"('disloyal', 'loyal')",-0.5552533,-0.6987848,0.6751906,0.49628288,-0.2105576,-0.3562214,-0.1456638
29,0.2815124,0.24335094,"('unfair', 'fair')",-0.06477232,-0.12888297,-0.20093024,-0.33165747,0.0052699,-0.0723965,-0.0776664
30,-0.028269587,-0.120595805,"('intolerant', 'tolerant')",0.45262784,0.40611675,0.2951084,0.27108347,0.2398222,0.1855348,-0.0542874
31,-0.7865984,-0.5942234,"('evil', 'good')",-0.10789955,-0.031410605,0.3715802,0.41057378,-0.1743059,-0.0716867,0.1026192
32,-0.8155129,-0.89891803,"('unkind', 'kind')",-0.787974,-0.83953613,-0.17015591,-0.31756562,-0.5912143,-0.6853399,-0.0941256
33,-0.06707416,-0.108507946,"('wrong', 'right')",0.82916886,0.8170806,0.5030051,0.40535167,0.4216999,0.3713081,-0.0503918
34,-0.96186286,-0.9369687,"('mean', 'honorable')",-0.14849295,-0.08333369,3.2602909,3.1488705,0.716645,0.7095227,-0.0071223
35,0.49138796,0.55812454,"('corrupt', 'incorrupt')",-0.34050527,-0.41512114,0.2798689,0.0993042,0.1435839,0.0807692,-0.0628147
36,-1.3776276,-1.2895344,"('hostile', 'amicable')",0.19642746,0.09560253,1.3238157,1.1146135,0.0475385,-0.0264395,-0.073978
37,0.026041754,-0.017548177,"('fake', 'genuine')",-0.60543734,-0.63104856,0.33882627,0.28299683,-0.0801898,-0.1218666,-0.0416768
38,-0.59227395,-0.5758098,"('untruthful', 'truthful')",-0.5587739,-0.51679665,0.09971137,0.08407669,-0.3504455,-0.3361766,0.0142689
39,0.39281216,0.3423945,"('exploitative', 'cooperative')",0.6513835,0.6988846,0.62296015,0.6321391,0.5557186,0.5578061,0.0020875
40,-0.8435595,-0.846925,"('stingy', 'generous')",0.14226308,0.14061448,-1.0172225,-1.096891,-0.5728397,-0.6010672,-0.0282275
41,-1.0653437,-1.0688326,"('unforgiving', 'forgiving')",-0.04114255,-0.09827663,0.50752765,0.44502032,-0.1996529,-0.2406963,-0.0410434
42,0.21098746,0.24490145,"('unreliable', 'reliable')",0.22679211,0.3007362,-2.2646372,-2.2002048,-0.6089526,-0.5515224,0.0574302
43,-0.6371736,-0.70093286,"('irresponsible', 'responsible')",0.1777728,0.18077973,0.58816326,0.5679505,0.0429208,0.0159324,-0.0269884
44,0.4001213,0.4124033,"('prejudiced', 'unprejudiced')",0.049349338,0.18903333,-1.3558424,-1.3263257,-0.3021239,-0.2416297,0.0604942
45,0.14225234,0.13606596,"('incompetent', 'competent')",0.28229496,0.2281684,0.74516135,0.77229315,0.3899029,0.3788425,-0.0110604
46,0.07292986,-0.023720158,"('uncompetitive', 'competitive')",0.27894247,0.30360883,-0.9252374,-0.9012742,-0.1911217,-0.2071285,-0.0160068
47,-0.50032437,-0.45785025,"('stupid', 'smart')",-0.43754545,-0.35946602,4.0753636,3.9586418,1.0458313,1.0471085,0.0012772
48,-0.63559705,-0.70197135,"('unintelligent', 'intelligent')",-0.5902124,-0.66533196,-0.44996336,-0.44318232,-0.5585909,-0.6034952,-0.0449043
49,-0.6426978,-0.62173027,"('unable', 'able')",-0.73881835,-0.6954851,-0.8466638,-0.79586494,-0.7427266,-0.7043602,0.0383664
50,-0.24011554,-0.20689416,"('clumsy', 'skillful')",-0.46116686,-0.4801517,-0.7288044,-0.9309583,-0.4766956,-0.5393347,-0.0626391
51,-0.3467637,-0.4090327,"('uneducated', 'educated')",0.15557262,0.07039872,-0.13274816,-0.18030564,-0.1079797,-0.1729799,-0.0650002
52,-1.0214267,-1.0929054,"('irrational', 'rational')",-0.50601923,-0.5870519,0.29235762,0.124401495,-0.4116961,-0.5185186,-0.1068225
53,-1.5254402,-1.4968908,"('uncreative', 'creative')",-0.5677193,-0.6418626,0.75641507,0.6263951,-0.4455814,-0.5041194,-0.058538
54,-0.29650784,-0.2736213,"('incapable', 'capable')",-0.12725332,-0.0860133,0.11284902,0.018489748,-0.1036374,-0.1137149,-0.0100775
55,0.047634207,0.0014341082,"('incompetent', 'clever')",-0.5578273,-0.6041196,-0.44569558,-0.35575715,-0.3186296,-0.3194809,-0.0008513
56,0.7756858,0.71110904,"('impractical', 'practical')",1.0185906,0.9760733,0.27786916,0.3833101,0.6907152,0.6901642,-0.000551
57,-0.74301165,-0.7505789,"('unimaginative', 'imaginative')",0.13876754,0.122896284,-1.1395962,-0.99505323,-0.5812801,-0.5409119,0.0403682
58,-0.42681548,-0.39173388,"('undiscriminating', 'discriminating')",0.77972025,0.75575465,0.8788675,0.9074358,0.4105908,0.4238188,0.013228
59,-0.13126323,-0.08565737,"('foolish', 'wise')",0.107395396,0.16057101,0.26361683,0.18215755,0.0799163,0.0856904,0.0057741
60,-0.023306286,-0.12986614,"('inefficient', 'efficient')",0.34651244,0.31884038,-0.76029384,-0.60283744,-0.1456959,-0.1379544,0.0077415
61,-0.13298641,-0.25554097,"('illogical', 'logical')",0.10253465,-0.0017763302,0.87049294,0.72596395,0.2800137,0.1562155,-0.1237982
62,0.022256918,0.03752759,"('incompetent', 'brilliant')",0.44721302,0.5127949,-0.014473267,0.10150783,0.1516656,0.2172768,0.0656112
63,-0.7744892,-0.7474773,"('unperceptive', 'insightful')",0.41208434,0.4808078,0.43676528,0.4473745,0.0247868,0.060235,0.0354482
64,0.94221455,0.9186221,"('shy', 'confident')",0.735313,0.8252529,-4.2602425,-3.9326441,-0.860905,-0.7295897,0.1313153
65,-0.102345675,-0.22635268,"('insecure', 'secure')",0.14288743,0.08092599,-0.080512255,-0.07946031,-0.0133235,-0.0749623,-0.0616388
66,-0.4818383,-0.35533482,"('inactive', 'active')",1.147498,1.21859,0.9070526,0.821766,0.5242374,0.5616737,0.0374363
67,0.39943436,0.36794782,"('doubtful', 'determined')",0.2531338,0.22153743,-0.3576379,-0.29354203,0.0983101,0.0986477,0.0003376
68,-0.447224,-0.4680062,"('dependent', 'independent')",-0.22053245,-0.31007636,-1.1696918,-1.1754954,-0.6124827,-0.6511927,-0.03871
69,0.121286824,0.22364901,"('lazy', 'industrious')",1.7713033,1.8174204,0.736355,0.7469184,0.876315,0.9293292,0.0530142
70,-0.14976712,-0.15834156,"('lethargic', 'energetic')",0.22111014,0.23982811,-0.3243894,-0.35719037,-0.0843488,-0.0919013,-0.0075525
71,0.4267651,0.44115663,"('diffident', 'self-confident')",0.55809593,0.59254473,0.56780416,0.4895842,0.5175551,0.5077619,-0.0097932
72,-0.62701833,-0.6001693,"('unambitious', 'ambitious')",-0.24605763,-0.14719485,0.5298178,0.6105783,-0.1144194,-0.0455953,0.0688241
73,0.4604931,0.4915178,"('helpless', 'self-reliant')",0.64018744,0.69738966,-1.8262659,-1.7397993,-0.2418618,-0.1836306,0.0582312
74,0.029628653,0.015873913,"('undedicated', 'dedicated')",0.56270075,0.56661916,0.7131019,0.64931214,0.4351438,0.4106017,-0.0245421
75,0.3114132,0.437328,"('meek', 'impulsive')",-0.010609437,0.077364564,-0.84666675,-0.76977265,-0.1819543,-0.0850267,0.0969276
76,0.25095332,0.26279882,"('anxious', 'daring')",0.44821107,0.52835304,-0.7072388,-0.6453458,-0.0026915,0.048602,0.0512935
77,-1.4186863,-1.4323386,"('unmotivated', 'motivated')",-0.48632327,-0.45280558,-1.2799487,-1.1256799,-1.0616527,-1.0036081,0.0580446
78,-0.33782992,-0.31703663,"('nonresilient', 'resilient')",0.29816127,0.33594778,0.6977766,0.66440326,0.2193693,0.2277715,0.0084022
79,-0.5765632,-0.4881158,"('wavering', 'unwavering')",-0.41472724,-0.39039,-0.08622948,-0.16652283,-0.3591733,-0.3483429,0.0108304
80,0.7027933,0.67163426,"('dominated', 'dominating')",0.18639755,0.21798073,0.39602572,0.5561478,0.4284055,0.481921,0.0535155
81,0.58238614,0.5151278,"('submissive', 'aggressive')",0.0190299,0.03232093,-1.3218782,-1.1066041,-0.240154,-0.1863851,0.0537689
82,-0.37756845,-0.33728492,"('poor', 'rich')",-1.31576,-1.3354456,3.4478438,3.2526455,0.5848384,0.5266383,-0.0582001
83,-0.19510587,-0.16496024,"('powerless', 'powerful')",-0.06201143,0.046332754,-0.5668972,-0.45430928,-0.2746715,-0.1909789,0.0836926
84,0.079478025,0.037627667,"('inferior', 'superior')",0.43838504,0.38460767,0.66308874,0.5863297,0.3936506,0.3361884,-0.0574622
85,-0.9735234,-0.8485094,"('insignificant', 'prestigious')",-0.5158596,-0.4143586,0.48851943,0.3493417,-0.3336212,-0.3045087,0.0291125
86,-0.78889436,-0.8746742,"('uninfluential', 'influential')",-0.28054774,-0.39882055,-0.08043221,-0.096987195,-0.3832914,-0.4568273,-0.0735359
87,0.67636096,0.7300944,"('unsuccessful', 'successful')",1.3961029,1.483851,1.5451505,1.6500121,1.2058715,1.2879858,0.0821143
88,-1.0054766,-0.99548703,"('low', 'eminent')",-0.39012823,-0.4472946,0.025745597,0.034563173,-0.4566197,-0.4694062,-0.0127865
