,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
0,0.13570306,0.14464386,"('unsociable', 'sociable')",-0.5871341,-0.7306958,-1.191199,-1.2463357,-0.8224174,-1.0084962,-1.0968117,-1.2085596,-0.27089918,-0.3507739,-0.6387931,-0.7333695,-0.0945764
1,0.8760923,0.82990634,"('unfriendly', 'friendly')",-1.1101468,-1.0810802,-1.016765,-1.032222,-1.1393805,-1.0937032,2.2454598,2.1039448,1.6863632,1.5225507,0.2569372,0.2082327,-0.0487045
2,1.7589031,1.8353119,"('unlikable', 'likable')",1.1552964,1.2132457,0.8906587,0.95348793,2.02351,2.06408,1.868065,1.9059405,0.68923855,0.845103,1.3976119,1.4695282,0.0719163
3,-0.3807876,-0.25167772,"('repellent', 'pleasant')",-0.5646439,-0.5284885,-1.4799901,-1.3966328,-0.50267315,-0.47546062,-1.9573259,-1.9202224,0.6828029,0.65446484,-0.7004363,-0.6530029,0.0474334
4,-0.112012595,-0.09893248,"('disliked', 'liked')",1.0002911,1.0105379,0.53860605,0.68643165,-0.5924942,-0.50136995,0.2790621,0.33238703,-6.9141583,-6.9815645,-0.9667843,-0.9254184,0.0413659
5,0.6678323,0.6658002,"('distant', 'outgoing')",-1.3561338,-1.2164551,0.96575606,0.9982456,0.042247973,0.15222487,2.5382316,2.5360456,-0.48042306,-0.39615518,0.3962519,0.4566177,0.0603658
6,0.26046184,0.32756785,"('distant', 'open')",-1.8397862,-1.6781926,0.83088976,0.8863201,-0.2137271,-0.09823213,2.6821332,2.7029872,-0.3721139,-0.3153951,0.2246429,0.3041759,0.079533
7,0.34352577,0.5703911,"('insensitive', 'sensitive')",-0.0114429705,-0.0654531,-1.1438385,-1.2400364,-0.8863337,-0.91466546,-0.71591854,-0.6276934,0.4973248,0.5256811,-0.3194472,-0.2919627,0.0274845
8,0.6156027,0.53488904,"('unaffectionate', 'affectionate')",-0.5800313,-0.5144185,-0.5044546,-0.4191337,-0.6540862,-0.56052506,2.9322252,2.8138797,0.6570271,0.59279007,0.4110471,0.4079136,-0.0031335
9,1.3520142,1.3730862,"('unaffectionate', 'caring')",-1.1550429,-1.1381117,-0.42717758,-0.4327373,-0.1384928,-0.14428976,3.326152,3.2533953,1.4387167,1.4575026,0.7326949,0.7281409,-0.004554
10,-0.570365,-0.4066187,"('unsympathetic', 'sympathetic')",-0.96758586,-1.077926,-1.5772778,-1.6220793,-0.58282363,-0.645886,-1.8712151,-1.9074422,0.26651323,0.16287574,-0.8837923,-0.9161794,-0.0323871
11,0.7955811,0.88907003,"('unhelpful', 'helpful')",0.27175927,0.11356494,-0.54554176,-0.58628577,0.9316627,0.87571925,0.10444783,0.14056058,2.622716,2.7050858,0.6967708,0.6896191,-0.0071517
12,0.9107088,1.1043798,"('unsupportive', 'supportive')",-0.018465912,0.105156675,0.023277119,0.061508685,0.73631555,0.8004513,0.9308388,0.9970702,-1.7680727,-1.7181622,0.1357669,0.2250674,0.0893005
13,0.84795046,0.9066456,"('impolite', 'polite')",0.32842332,0.23821789,-0.030379469,-0.122414485,0.15636067,0.04494421,-0.54434806,-0.54753786,-0.6060193,-0.5500145,0.0253313,-0.0050265,-0.0303578
14,0.93074393,1.030028,"('antisocial', 'social')",0.8037315,0.79352814,-0.022886796,-0.09517962,0.5806915,0.48468906,-0.57599306,-0.53462356,-0.4086829,-0.33846375,0.217934,0.2233297,0.0053957
15,1.3416766,1.2789637,"('boring', 'funny')",0.6729598,0.50240034,0.68520683,0.616073,0.030618196,0.022654813,1.3078903,1.3400449,0.111199625,0.2356897,0.691592,0.665971,-0.025621
16,-0.37070793,-0.31047934,"('unpopular', 'popular')",-0.677779,-0.5904405,-0.7200863,-0.59818184,-1.2168988,-1.0596797,-0.937123,-0.9179189,-0.31943905,-0.22098362,-0.7070057,-0.6162806,0.0907251
17,0.37536126,0.41691938,"('nasty', 'nice')",-0.35626158,-0.36446422,0.030845985,0.1285249,-0.39573005,-0.33342198,0.052924085,0.0653097,-0.7221775,-0.62177634,-0.169173,-0.1181514,0.0510216
18,-0.24955378,-0.25811028,"('disagreeable', 'welcoming')",0.6813158,0.91481423,1.1149539,1.2015835,0.31828633,0.4548109,0.42187035,0.44047442,-0.6749274,-0.69479966,0.2686575,0.3431289,0.0744714
19,-0.15677229,-0.18469106,"('inhospitable', 'hospitable')",-1.0509946,-1.0402269,-0.13035172,-0.09570368,0.14656347,0.19508964,1.0777607,0.9890811,-0.61137384,-0.5963863,-0.1208614,-0.1221396,-0.0012782
20,-0.1555401,-0.081500664,"('rough', 'thoughtful')",-0.6882524,-0.6498307,-0.39861807,-0.36463588,-0.5271058,-0.4336641,-0.0064639943,0.07124594,0.54515225,0.55943286,-0.205138,-0.1498254,0.0553126
