,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.22012627,0.09299004,"('unsociable', 'sociable')",-0.8832358,-1.0303168,1.6262217,1.4875728,-0.35673404,-0.51746845,0.1515945,0.0081944,-0.1434001
1,-0.30991387,-0.33182102,"('unfriendly', 'friendly')",-0.5598076,-0.47605944,-0.55112803,-0.5008854,1.8022037,1.7060573,0.0953385,0.0993229,0.0039844
2,0.7281155,0.78106856,"('unlikable', 'likable')",1.240051,1.3352488,2.3823414,2.4251873,0.82792354,0.92080456,1.2946079,1.3655773,0.0709694
3,-0.021444894,0.09440009,"('repellent', 'pleasant')",-0.793485,-0.64225924,1.5939255,1.6593335,0.31146893,0.3380903,0.2726161,0.3623911,0.089775
4,-1.9841862,-1.9994504,"('disliked', 'liked')",0.6411711,0.63209265,-0.9427597,-0.98959845,-6.391004,-6.499683,-2.1691947,-2.2141597,-0.044965
5,-0.9855635,-0.90434957,"('distant', 'outgoing')",0.3543952,0.4595875,-1.9273415,-1.8278265,-0.1726444,-0.06103351,-0.6827886,-0.5834055,0.0993831
6,-1.0363619,-0.8964502,"('distant', 'open')",0.25940138,0.46030408,-2.1541562,-1.9937899,0.44607612,0.5563015,-0.6212602,-0.4684086,0.1528516
7,1.7358973,1.7153897,"('insensitive', 'sensitive')",-0.49783102,-0.4325737,2.0652156,2.116879,0.6039518,0.5594893,0.9768084,0.989796,0.0129876
8,-0.4183945,-0.3971354,"('unaffectionate', 'affectionate')",-0.12943114,-0.092085496,-0.8531628,-0.7547524,0.64370596,0.65381455,-0.1893206,-0.1475397,0.0417809
9,0.32306108,0.35266694,"('unaffectionate', 'caring')",-0.13992864,-0.085294515,0.20375451,0.32615802,1.1789448,1.2561847,0.3914579,0.4624288,0.0709709
10,0.29791144,0.2832221,"('unsympathetic', 'sympathetic')",-2.049295,-2.073475,1.7275757,1.7914861,-0.273588,-0.28803778,-0.074349,-0.0717011,0.0026479
11,1.3020936,1.2721044,"('unhelpful', 'helpful')",-0.37284154,-0.42753667,1.8117185,1.8089485,2.185288,2.2146375,1.2315646,1.2170384,-0.0145262
12,1.11391,1.2351084,"('unsupportive', 'supportive')",0.2202737,0.37774387,0.65796876,0.9249221,-1.8887377,-1.8389711,0.0258537,0.1747008,0.1488471
13,0.41116017,0.3486688,"('impolite', 'polite')",-0.75515485,-0.8388067,2.0847976,1.9759855,-0.19405584,-0.2644199,0.3866868,0.3053569,-0.0813299
14,1.3114821,1.2304093,"('antisocial', 'social')",-0.22008763,-0.21879634,2.6689692,2.6196082,-0.7041145,-0.7867007,0.7640623,0.7111301,-0.0529322
15,0.35443443,0.25964254,"('boring', 'funny')",1.145713,1.0235108,0.19259039,0.079004064,0.74638367,0.61639476,0.6097803,0.494638,-0.1151423
16,-1.2603517,-1.2760228,"('unpopular', 'popular')",0.5257834,0.5213928,-1.119017,-1.0788847,0.62626743,0.5939712,-0.3068295,-0.3098859,-0.0030564
17,-1.0961186,-1.0905031,"('nasty', 'nice')",0.9816867,1.0268366,0.96793413,0.9608701,-0.13128862,-0.13850039,0.1805534,0.1896758,0.0091224
18,-0.13979423,-0.11222282,"('disagreeable', 'welcoming')",0.5115071,0.6964378,-0.54715514,-0.32038322,-0.24197848,-0.17088175,-0.1043552,0.0232375,0.1275927
19,-1.0167304,-0.9219363,"('inhospitable', 'hospitable')",-0.6914182,-0.5939749,-1.9744799,-1.9102803,0.0017067827,0.10434967,-0.9202304,-0.8304604,0.08977
20,0.73319846,0.7951013,"('rough', 'thoughtful')",-0.0060496167,0.041807547,0.33648854,0.3268703,0.7447475,0.75000525,0.4520962,0.4784461,0.0263499
21,0.63553524,0.5966092,"('immoral', 'moral')",-0.3503235,-0.3748785,2.7205353,2.7201514,-0.68735707,-0.7017531,0.5795975,0.5600322,-0.0195653
22,0.8862536,0.8403316,"('untrustworthy', 'trustworthy')",-1.1377946,-1.1008329,1.8294706,1.7654622,-0.95083505,-1.0127968,0.1567736,0.123041,-0.0337326
23,1.4411023,1.3590845,"('insincere', 'sincere')",-0.33051124,-0.36949927,2.7549343,2.7455716,6.195901,6.119062,2.5153565,2.4635546,-0.0518019
24,0.6821058,0.69272506,"('dishonest', 'honest')",-0.9368096,-0.8659291,1.717271,1.7917081,1.1388797,1.1135985,0.6503617,0.6830256,0.0326639
25,-0.99283713,-0.9864979,"('egoistic', 'altruistic')",0.10892192,0.20073132,-1.133353,-1.0961034,1.4590555,1.3645781,-0.1395532,-0.129323,0.0102302
26,-0.10027307,-0.13871771,"('hardhearted', 'benevolent')",1.1568397,1.1566281,1.644505,1.6593833,1.5148079,1.4110097,1.0539699,1.0220759,-0.031894
27,-0.45667595,-0.35081008,"('hardhearted', 'softhearted')",-0.6801284,-0.51298016,0.9979388,1.1334208,1.5586933,1.5140376,0.3549569,0.445917,0.0909601
28,-0.022306472,-0.16470642,"('disloyal', 'loyal')",-0.55457807,-0.6756797,0.21207282,0.053363796,1.0538679,0.907508,0.1722641,0.0301214,-0.1421427
29,0.14772806,0.153774,"('unfair', 'fair')",-0.7480673,-0.73117566,-0.5159276,-0.5389844,-0.42643374,-0.5726489,-0.3856752,-0.4222587,-0.0365835
30,1.8858963,1.8745764,"('intolerant', 'tolerant')",-0.12662867,-0.1375121,2.442997,2.4553914,1.195747,1.1864414,1.3495029,1.3447243,-0.0047786
31,-2.4244654,-2.294336,"('evil', 'good')",0.13219528,0.33850285,-2.5729597,-2.4110239,-1.0707073,-1.111858,-1.4839842,-1.3696787,0.1143055
32,0.58947957,0.5187387,"('unkind', 'kind')",-0.4442066,-0.5224387,2.2121344,2.1784236,1.3561283,1.2154496,0.9283839,0.8475433,-0.0808406
33,0.699434,0.7192584,"('wrong', 'right')",1.0538232,1.110662,-0.93766207,-0.88466537,-0.619634,-0.6645368,0.0489903,0.0701796,0.0211893
34,-0.33083266,-0.24587099,"('mean', 'honorable')",0.16778877,0.2946948,1.3162436,1.4614749,6.191922,6.335875,1.8362805,1.9615434,0.1252629
35,-2.3078823,-2.362826,"('corrupt', 'incorrupt')",0.9713582,0.9498523,-2.5904617,-2.7259798,0.01190136,-0.111263394,-0.9787711,-1.0625542,-0.0837831
36,-2.057012,-2.0860841,"('hostile', 'amicable')",1.1805689,1.2104757,-2.1155946,-2.1852696,0.2220504,0.05999342,-0.6924968,-0.7502211,-0.0577243
37,-0.4438583,-0.3963389,"('fake', 'genuine')",-0.796165,-0.7811703,-0.067955524,0.0012821937,0.3583265,0.40502864,-0.2374131,-0.1927996,0.0446135
38,-0.1812324,-0.13864139,"('untruthful', 'truthful')",0.46956396,0.43483526,0.6686488,0.7407268,0.14495711,0.23749244,0.2754844,0.3186033,0.0431189
39,1.7571325,1.7031066,"('exploitative', 'cooperative')",0.45700726,0.45697713,1.8039356,1.8005886,0.062476024,0.045739293,1.0201379,1.0016029,-0.018535
40,0.027062312,0.024294682,"('stingy', 'generous')",-0.35543355,-0.23724805,-0.75896865,-0.61603713,-2.0206125,-2.072535,-0.7769881,-0.7253814,0.0516067
41,-0.38588205,-0.36220163,"('unforgiving', 'forgiving')",-0.5579984,-0.49874184,1.3803309,1.4779315,0.26825124,0.20677756,0.1761754,0.2059414,0.029766
42,0.55003536,0.66678286,"('unreliable', 'reliable')",0.24152859,0.33408803,1.519958,1.6569266,-2.909342,-2.8148026,-0.149455,-0.0392513,0.1102037
43,1.6020173,1.6804469,"('irresponsible', 'responsible')",-1.1664709,-1.0927533,1.5850005,1.7146161,0.5735011,0.59914136,0.648512,0.7253627,0.0768507
44,-0.4481869,-0.39503217,"('prejudiced', 'unprejudiced')",0.5587913,0.5468782,-0.15250748,-0.2085004,-1.3444836,-1.3012245,-0.3465967,-0.3394697,0.007127
45,-0.07674386,-0.006724272,"('incompetent', 'competent')",-2.0282521,-1.9100927,1.2604449,1.3204098,-0.30317512,-0.4158241,-0.2869315,-0.2530578,0.0338737
46,1.3279533,1.3791392,"('uncompetitive', 'competitive')",-1.4686323,-1.4269005,1.5946313,1.5819315,-0.8643414,-0.909455,0.1474027,0.1561788,0.0087761
47,0.9140705,0.9805761,"('stupid', 'smart')",0.50383353,0.5405448,1.2925078,1.312629,6.090609,6.1606884,2.2002552,2.2486095,0.0483543
48,1.2169083,1.1154443,"('unintelligent', 'intelligent')",-0.77502525,-0.8103011,0.5515448,0.6304326,0.36941755,0.38458624,0.3407114,0.3300405,-0.0106709
49,0.044783026,0.026974097,"('unable', 'able')",-1.2111651,-1.132295,0.2350365,0.33250165,-0.03020179,0.11602923,-0.2403868,-0.1641975,0.0761893
50,-0.46155822,-0.43515325,"('clumsy', 'skillful')",0.94118524,0.93284273,-0.7196482,-0.6542843,0.03579083,0.063522376,-0.0510576,-0.0232681,0.0277895
51,0.19185281,0.12936528,"('uneducated', 'educated')",-1.0854503,-1.205169,0.90936655,0.7677028,0.38908833,0.2739738,0.1012143,-0.0085318,-0.1097461
52,-0.4693059,-0.59894544,"('irrational', 'rational')",0.9703869,0.8020415,-1.8474307,-2.0007572,0.0165941,-0.14582644,-0.3324389,-0.4858719,-0.153433
53,1.1356844,1.1024354,"('uncreative', 'creative')",0.103498615,0.1246373,-0.38796246,-0.41808325,1.0241641,0.9389893,0.4688461,0.4369947,-0.0318514
54,0.26917222,0.20587823,"('incapable', 'capable')",0.73816717,0.67173177,0.02969183,0.0415638,1.104501,1.1500049,0.535383,0.5172946,-0.0180884
55,1.1927423,1.2035375,"('incompetent', 'clever')",-1.9125187,-1.8472005,1.7291995,1.8134266,-0.25900167,-0.25475848,0.1876054,0.2287513,0.0411459
56,2.184483,2.1606445,"('impractical', 'practical')",-0.4831992,-0.58647525,2.2912261,2.2959583,-0.09341545,-0.14551346,0.9747736,0.9311535,-0.0436201
57,0.56909955,0.55473155,"('unimaginative', 'imaginative')",-0.3430976,-0.3904307,0.8522332,0.82686645,-2.8005059,-2.8448038,-0.4305677,-0.4634091,-0.0328414
58,-0.2527546,-0.2154802,"('undiscriminating', 'discriminating')",-0.47530442,-0.47627303,0.12278666,0.06333524,-0.16157712,-0.16834691,-0.1917124,-0.1991912,-0.0074788
59,-0.22638062,-0.23704901,"('foolish', 'wise')",1.4824058,1.4522051,-0.7304416,-0.7891278,0.58046144,0.5717069,0.2765113,0.2494338,-0.0270775
60,2.199524,2.2407207,"('inefficient', 'efficient')",-1.4542209,-1.3892337,2.7810302,2.9227254,-0.22893085,-0.101604745,0.8243506,0.9181519,0.0938013
61,1.590677,1.4889573,"('illogical', 'logical')",-0.6968988,-0.7224159,1.1449438,1.0489701,0.108436376,-0.052190907,0.5367896,0.4408301,-0.0959595
62,1.4222374,1.4852419,"('incompetent', 'brilliant')",-0.80702084,-0.70821744,1.7112253,1.8494194,-0.1002215,0.043451436,0.5565551,0.6674739,0.1109188
63,0.7744971,0.8023683,"('unperceptive', 'insightful')",-0.324197,-0.31115964,1.3280523,1.3988312,0.7345723,0.8105875,0.6282312,0.6751568,0.0469256
64,-0.5213413,-0.5381386,"('shy', 'confident')",0.0136908665,-0.06397515,1.4702642,1.4261631,-6.78762,-6.785678,-1.4562516,-1.4904071,-0.0341555
65,1.1156685,0.9338732,"('insecure', 'secure')",-1.2142358,-1.3749954,2.9940815,2.8535373,-0.14751276,-0.2225477,0.6870004,0.5474668,-0.1395336
66,-1.3986037,-1.3455694,"('inactive', 'active')",0.86062217,0.8812758,0.37059644,0.28250897,1.197712,1.1293751,0.2575817,0.2368976,-0.0206841
67,0.73779553,0.6468372,"('doubtful', 'determined')",1.2199751,1.1324981,0.6724719,0.6271869,-0.43349013,-0.46428078,0.5491881,0.4855604,-0.0636277
68,-0.18536206,-0.22045128,"('dependent', 'independent')",-1.4672499,-1.5442933,-1.2976055,-1.2538946,-0.74415696,-0.740706,-0.9235936,-0.9398363,-0.0162427
69,-0.934686,-0.80175054,"('lazy', 'industrious')",1.9243659,2.0305862,-1.5593494,-1.4489208,-0.7421511,-0.6581284,-0.3279552,-0.2195534,0.1084018
70,0.6994182,0.7821204,"('lethargic', 'energetic')",-1.3699645,-1.3170817,1.416428,1.4907376,0.6773227,0.69352865,0.3558011,0.4123262,0.0565251
71,0.27781594,0.21052974,"('diffident', 'self-confident')",1.24323,1.3276676,0.1601944,0.19157438,0.6872535,0.61825454,0.5921234,0.5870066,-0.0051168
72,0.37335843,0.35965997,"('unambitious', 'ambitious')",0.60337174,0.5472048,1.6143881,1.6798879,-0.93155694,-0.81906605,0.4148903,0.4419217,0.0270314
73,0.6726757,0.64228207,"('helpless', 'self-reliant')",1.2961228,1.2318442,-0.60463965,-0.6501359,-3.5467174,-3.5025046,-0.5456396,-0.5696286,-0.023989
