,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.30712095,-0.24271165,"('unpopular', 'popular')",0.635762,0.6442548,0.1643205,0.2007716,0.0364511
17,-0.112316765,-0.033608086,"('nasty', 'nice')",-0.5644669,-0.51910955,-0.3383918,-0.2763588,0.062033
18,0.15043822,0.12962916,"('disagreeable', 'welcoming')",-0.18951322,-0.21548118,-0.0195375,-0.042926,-0.0233885
19,0.02667892,0.056767665,"('inhospitable', 'hospitable')",0.13564049,0.2469306,0.0811597,0.1518491,0.0706894
20,0.34041783,0.37386236,"('rough', 'thoughtful')",1.3221542,1.2321486,0.831286,0.8030055,-0.0282805
21,-0.8690616,-0.9206798,"('immoral', 'moral')",-0.90742165,-0.90564173,-0.8882416,-0.9131608,-0.0249192
22,-0.73293823,-0.8887352,"('untrustworthy', 'trustworthy')",-0.95466465,-1.087773,-0.8438014,-0.9882541,-0.1444527
23,-0.0412867,-0.09920265,"('insincere', 'sincere')",5.3138924,5.2198696,2.6363029,2.5603335,-0.0759694
24,0.23364787,0.12642723,"('dishonest', 'honest')",0.7404714,0.64676994,0.4870597,0.3865986,-0.1004611
25,0.69664687,0.7015825,"('egoistic', 'altruistic')",1.7304456,1.6949176,1.2135463,1.1982501,-0.0152962
26,1.3909918,1.2452981,"('hardhearted', 'benevolent')",1.988348,1.9149579,1.6896698,1.580128,-0.1095418
27,-0.036139816,-0.049959958,"('hardhearted', 'softhearted')",1.4132208,1.2768953,0.6885405,0.6134677,-0.0750728
28,-0.2622117,-0.41335043,"('disloyal', 'loyal')",0.82552755,0.7380227,0.2816579,0.1623361,-0.1193218
29,-0.41115665,-0.43585324,"('unfair', 'fair')",-0.24129993,-0.38555053,-0.3262283,-0.4107019,-0.0844736
30,-0.011002654,-0.02230282,"('intolerant', 'tolerant')",0.9211407,0.86765385,0.455069,0.4226755,-0.0323935
31,-0.23180921,-0.25139835,"('evil', 'good')",-0.53976244,-0.6379082,-0.3857858,-0.4446533,-0.0588675
32,0.03777845,-0.047633104,"('unkind', 'kind')",0.8589653,0.71437854,0.4483719,0.3333727,-0.1149992
33,1.1244566,1.062971,"('wrong', 'right')",-0.24772805,-0.32144883,0.4383643,0.3707611,-0.0676032
34,-0.07459386,0.065575406,"('mean', 'honorable')",5.7138996,5.866972,2.8196528,2.9662738,0.146621
35,0.12297722,0.03674273,"('corrupt', 'incorrupt')",0.25614443,0.11602499,0.1895608,0.0763839,-0.1131769
36,0.84215134,0.70955724,"('hostile', 'amicable')",0.57017905,0.3728576,0.7061652,0.5412074,-0.1649578
37,-0.8316369,-0.9067629,"('fake', 'genuine')",0.23609236,0.23593867,-0.2977723,-0.3354121,-0.0376398
38,0.08705445,0.07866578,"('untruthful', 'truthful')",-0.27328566,-0.2034493,-0.0931156,-0.0623918,0.0307238
39,1.124953,1.1487868,"('exploitative', 'cooperative')",0.1607213,0.16034104,0.6428372,0.6545639,0.0117267
40,1.022554,0.97941154,"('stingy', 'generous')",-1.3935852,-1.5421286,-0.1855156,-0.2813585,-0.0958429
41,0.25971255,0.19865574,"('unforgiving', 'forgiving')",0.100391164,-0.028766919,0.1800519,0.0849444,-0.0951075
42,0.37550458,0.41031605,"('unreliable', 'reliable')",-3.017264,-2.9615326,-1.3208797,-1.2756083,0.0452714
43,0.13715366,0.1945984,"('irresponsible', 'responsible')",0.30161163,0.3085701,0.2193826,0.2515842,0.0322016
44,-0.22738326,-0.16862941,"('prejudiced', 'unprejudiced')",-1.3129003,-1.2576247,-0.7701418,-0.7131271,0.0570147
45,-1.1579882,-1.2612214,"('incompetent', 'competent')",-0.41330057,-0.51473343,-0.7856444,-0.8879774,-0.102333
46,-1.0422139,-1.0084879,"('uncompetitive', 'competitive')",-0.9186419,-1.024186,-0.9804279,-1.0163369,-0.035909
47,-0.1152623,-0.063967414,"('stupid', 'smart')",5.2952747,5.3490143,2.5900061,2.6425235,0.0525174
48,-0.5526017,-0.54370224,"('unintelligent', 'intelligent')",0.33398753,0.37454545,-0.1093071,-0.0845784,0.0247287
49,-0.89973307,-0.8492439,"('unable', 'able')",-0.45463842,-0.35505506,-0.6771858,-0.6021495,0.0750363
50,0.41653532,0.45798275,"('clumsy', 'skillful')",0.00832472,-0.0043135583,0.21243,0.2268346,0.0144046
51,-0.6510344,-0.6811099,"('uneducated', 'educated')",0.5320952,0.50020134,-0.0594696,-0.0904543,-0.0309847
52,0.5882175,0.40973985,"('irrational', 'rational')",0.31593248,0.13956685,0.452075,0.2746533,-0.1774217
53,0.60849196,0.6049345,"('uncreative', 'creative')",0.96798676,0.9058493,0.7882394,0.7553919,-0.0328475
54,0.72044104,0.6632341,"('incapable', 'capable')",1.1301365,1.169828,0.9252888,0.9165311,-0.0087577
55,-1.1803368,-1.1500698,"('incompetent', 'clever')",-0.24990705,-0.26954156,-0.7151219,-0.7098057,0.0053162
56,-0.0013275594,-0.03425158,"('impractical', 'practical')",-0.5097491,-0.49420917,-0.2555383,-0.2642304,-0.0086921
57,-0.66227436,-0.7736235,"('unimaginative', 'imaginative')",-2.7180984,-2.816915,-1.6901864,-1.7952693,-0.1050829
58,0.49952856,0.49789178,"('undiscriminating', 'discriminating')",0.18416847,0.09505595,0.3418485,0.2964739,-0.0453746
59,0.22799772,0.15614049,"('foolish', 'wise')",0.49833694,0.46658802,0.3631673,0.3113643,-0.051803
60,-0.30544558,-0.19688499,"('inefficient', 'efficient')",-0.5752669,-0.40607026,-0.4403563,-0.3014776,0.1388787
61,0.542056,0.39368373,"('illogical', 'logical')",0.4442875,0.2805665,0.4931718,0.3371251,-0.1560467
62,0.12215516,0.22629,"('incompetent', 'brilliant')",-0.20670126,-0.07575434,-0.0422731,0.0752678,0.1175409
63,-0.19837888,-0.12068512,"('unperceptive', 'insightful')",0.5724807,0.6510645,0.1870509,0.2651897,0.0781388
64,-0.7189177,-0.7798388,"('shy', 'confident')",-6.865987,-6.890696,-3.7924523,-3.8352675,-0.0428152
65,-0.27758157,-0.32736123,"('insecure', 'secure')",-0.51226544,-0.5230618,-0.3949235,-0.4252115,-0.030288
66,0.56726664,0.5541837,"('inactive', 'active')",1.1868322,1.1634413,0.8770494,0.8588125,-0.0182369
67,0.39179885,0.39251545,"('doubtful', 'determined')",-0.52993155,-0.44265416,-0.0690663,-0.0250694,0.0439969
68,-0.92732286,-1.0456946,"('dependent', 'independent')",-0.57586825,-0.6127926,-0.7515956,-0.8292436,-0.077648
69,0.58527637,0.6053047,"('lazy', 'industrious')",-0.51235896,-0.4901401,0.0364587,0.0575823,0.0211236
70,-0.87059015,-0.8789551,"('lethargic', 'energetic')",0.25372154,0.2727961,-0.3084343,-0.3030795,0.0053548
71,1.1821688,1.2148355,"('diffident', 'self-confident')",0.7284,0.7233592,0.9552844,0.9690974,0.013813
72,0.53267115,0.57472026,"('unambitious', 'ambitious')",-0.8076432,-0.7520043,-0.137486,-0.088642,0.048844
73,1.4097471,1.4049928,"('helpless', 'self-reliant')",-2.9171097,-2.8822546,-0.7536813,-0.7386309,0.0150504
74,0.29136938,0.2068246,"('undedicated', 'dedicated')",0.14710073,0.10024278,0.2192351,0.1535337,-0.0657014
75,0.41016954,0.42996645,"('meek', 'impulsive')",-0.19398642,-0.13343503,0.1080916,0.1482657,0.0401741
76,0.27128202,0.40774608,"('anxious', 'daring')",0.16268271,0.26936367,0.2169824,0.3385549,0.1215725
77,-0.6630497,-0.635144,"('unmotivated', 'motivated')",-1.3733164,-1.2634243,-1.018183,-0.9492841,0.0688989
78,-0.24345711,-0.1447674,"('nonresilient', 'resilient')",-0.0073505677,0.07054402,-0.1254038,-0.0371117,0.0882921
79,0.57065827,0.55153227,"('wavering', 'unwavering')",-0.07218947,-0.035371114,0.2492344,0.2580806,0.0088462
80,-0.29117945,-0.2587598,"('dominated', 'dominating')",-1.3874829,-1.3059999,-0.8393312,-0.7823799,0.0569513
81,-0.9615425,-0.9813829,"('submissive', 'aggressive')",-1.3806432,-1.2714894,-1.1710929,-1.1264361,0.0446568
82,-0.6640496,-0.6733366,"('poor', 'rich')",5.994645,6.043078,2.6652977,2.6848707,0.019573
83,0.9392322,0.9546857,"('powerless', 'powerful')",-1.040023,-1.0716587,-0.0503954,-0.0584865,-0.0080911
84,-0.12589578,-0.14545625,"('inferior', 'superior')",0.8252866,0.7618869,0.3496954,0.3082153,-0.0414801
85,1.5356802,1.5867951,"('insignificant', 'prestigious')",1.0808754,1.0609652,1.3082778,1.3238802,0.0156024
86,-0.45438787,-0.67945045,"('uninfluential', 'influential')",-0.20574382,-0.36261648,-0.3300658,-0.5210335,-0.1909677
87,0.6937134,0.62471604,"('unsuccessful', 'successful')",0.7683107,0.8128756,0.7310121,0.7187958,-0.0122163
88,-0.25821745,-0.3259541,"('low', 'eminent')",-0.07499409,-0.08171484,-0.1666058,-0.2038345,-0.0372287
