,alexion_male,alexion_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3838564,-1.5728765,"('unsociable', 'sociable')",0.3156956,0.18861328,-0.70811254,-0.8687903,-0.5920911,-0.7510178,-0.1589267
1,-0.7086555,-0.6323706,"('unfriendly', 'friendly')",0.23529312,0.12942109,1.9438345,1.8246092,0.4901574,0.4405532,-0.0496042
2,0.43999562,0.47508004,"('unlikable', 'likable')",0.4919739,0.49642712,0.7394932,0.816024,0.5571543,0.5958437,0.0386894
3,-1.288304,-1.2450713,"('repellent', 'pleasant')",-1.0236225,-0.9601442,-0.40309665,-0.35599768,-0.9050077,-0.8537377,0.05127
4,0.1263052,0.14722091,"('disliked', 'liked')",-0.078063324,-0.13596658,-5.9441924,-6.0900135,-1.9653168,-2.0262531,-0.0609363
5,-0.5657656,-0.40145937,"('distant', 'outgoing')",-0.38326582,-0.3847429,0.124662116,0.18180831,-0.2747898,-0.2014647,0.0733251
6,-0.56546056,-0.39914075,"('distant', 'open')",-0.47689393,-0.49606484,0.99962026,1.0216395,-0.0142447,0.0421446,0.0563893
7,-1.3657788,-1.4654965,"('insensitive', 'sensitive')",-1.0159656,-1.0399499,0.20986648,0.16581479,-0.7239593,-0.7798772,-0.0559179
8,1.6751885,1.7422338,"('unaffectionate', 'affectionate')",0.19535622,0.20274381,1.0607128,1.0327206,0.9770859,0.992566,0.0154801
9,0.60701627,0.67026895,"('unaffectionate', 'caring')",0.08380643,0.07618754,1.131671,1.1407366,0.6074979,0.6290644,0.0215665
10,-2.077663,-2.2830608,"('unsympathetic', 'sympathetic')",-0.98039377,-1.0345331,-0.9964483,-1.0883217,-1.3515018,-1.4686386,-0.1171368
11,-0.8320767,-0.9184364,"('unhelpful', 'helpful')",-0.28123417,-0.31786498,1.1004317,1.1400656,-0.0042931,-0.0320786,-0.0277855
12,0.21853471,0.2373293,"('unsupportive', 'supportive')",0.49193114,0.51442033,-1.9862537,-1.9873459,-0.4252626,-0.4118654,0.0133972
13,-2.0285766,-2.2369752,"('impolite', 'polite')",-1.1482589,-1.236467,-0.68265927,-0.75491905,-1.2864982,-1.4094537,-0.1229555
14,-1.2250706,-1.3437494,"('antisocial', 'social')",0.13270463,0.14731185,-0.8574898,-0.9327076,-0.6499519,-0.709715,-0.0597631
15,-0.3507449,-0.4049623,"('boring', 'funny')",-0.52250874,-0.60672146,0.41348422,0.3662903,-0.1532565,-0.2151311,-0.0618746
16,-0.43348593,-0.3695141,"('unpopular', 'popular')",0.21763681,0.25963008,0.84937006,0.8656059,0.2111737,0.2519073,0.0407336
17,-0.84028864,-0.7773161,"('nasty', 'nice')",-1.2426662,-1.2307926,-0.6974465,-0.62267196,-0.9268005,-0.8769269,0.0498736
18,0.5624704,0.5369894,"('disagreeable', 'welcoming')",0.054918416,0.062489294,-0.020827238,-0.09728094,0.1988539,0.1673992,-0.0314547
19,-1.0181017,-0.858568,"('inhospitable', 'hospitable')",-0.7933185,-0.79760087,-0.0064429436,0.07384541,-0.6059544,-0.5274412,0.0785132
20,-0.5336646,-0.60056454,"('rough', 'thoughtful')",0.47461277,0.5073889,1.0721772,1.0334018,0.3377085,0.3134087,-0.0242998
21,-0.9226752,-1.0822958,"('immoral', 'moral')",-0.23497242,-0.30104426,-1.321066,-1.3689101,-0.8262378,-0.9174167,-0.0911789
22,-0.6188396,-0.7341737,"('untrustworthy', 'trustworthy')",-0.8643173,-0.9273827,-1.1382211,-1.2271593,-0.8737926,-0.9629052,-0.0891126
23,-0.967129,-1.0746266,"('insincere', 'sincere')",-0.32140586,-0.39589933,5.1043406,5.090207,1.2719352,1.2065605,-0.0653747
24,-0.7933969,-0.938224,"('dishonest', 'honest')",-1.2359833,-1.3004115,0.46961957,0.3875133,-0.5199202,-0.6170408,-0.0971206
25,0.50389886,0.59373415,"('egoistic', 'altruistic')",0.31599653,0.35347304,1.7998013,1.7425328,0.8732322,0.8965801,0.0233479
26,0.56925905,0.57357734,"('hardhearted', 'benevolent')",1.1169475,1.1429106,1.7499459,1.6417105,1.1453842,1.1193995,-0.0259847
27,-0.3413512,-0.36684915,"('hardhearted', 'softhearted')",-0.34677845,-0.3844495,1.674338,1.5215648,0.3287361,0.2567554,-0.0719807
28,0.42707092,0.3279075,"('disloyal', 'loyal')",0.23308535,0.15270898,1.0966011,0.99669284,0.5855858,0.4924364,-0.0931494
29,-0.5311047,-0.49482226,"('unfair', 'fair')",-0.7173193,-0.7382114,-0.56485,-0.6537601,-0.6044247,-0.6289312,-0.0245065
30,-0.79511,-0.90660596,"('intolerant', 'tolerant')",0.35211936,0.3079219,0.74808395,0.6465927,0.1016978,0.0159695,-0.0857283
31,-0.14724955,0.09695889,"('evil', 'good')",-0.8999356,-0.89299905,-0.5329031,-0.57665443,-0.5266961,-0.4575649,0.0691312
32,-0.4284022,-0.53417087,"('unkind', 'kind')",0.37739804,0.33936194,0.83263063,0.67280173,0.2605422,0.1593309,-0.1012113
33,0.55876136,0.53888184,"('wrong', 'right')",0.29962,0.25207597,-0.13184382,-0.1820377,0.2421792,0.2029734,-0.0392058
34,-0.53524107,-0.4705658,"('mean', 'honorable')",-0.72380996,-0.6645941,5.8253384,5.956034,1.5220957,1.6069581,0.0848624
35,1.3495941,1.4436266,"('corrupt', 'incorrupt')",-0.43789113,-0.43438533,0.5889594,0.5144776,0.5002208,0.5079063,0.0076855
36,0.18034823,0.31838152,"('hostile', 'amicable')",-1.2599525,-1.291353,0.9938053,0.8664998,-0.0285997,-0.0354906,-0.0068909
37,0.15195464,0.100151494,"('fake', 'genuine')",-0.46762738,-0.45414162,0.16710827,0.1740828,-0.0495215,-0.0599691,-0.0104476
38,-0.31016472,-0.23781557,"('untruthful', 'truthful')",-0.63174105,-0.6748279,-0.33850288,-0.30263558,-0.4268029,-0.405093,0.0217099
39,-1.03042,-1.0343293,"('exploitative', 'cooperative')",-0.01786024,7.191673e-06,-0.007259503,0.0054948144,-0.3518466,-0.3429424,0.0089042
40,0.18256614,0.14482632,"('stingy', 'generous')",0.6579758,0.6415925,-1.2540648,-1.3926877,-0.1378409,-0.2020896,-0.0642487
41,-0.12033891,-0.16662635,"('unforgiving', 'forgiving')",0.6820301,0.6672807,0.019793162,-0.13234583,0.1938281,0.1227695,-0.0710586
42,0.33174673,0.31506673,"('unreliable', 'reliable')",-0.114870206,-0.09704827,-3.0457308,-3.035323,-0.9429514,-0.9391015,0.0038499
43,-1.1277566,-1.1377455,"('irresponsible', 'responsible')",0.021071695,0.009582885,0.050758597,0.050277404,-0.3519754,-0.3592951,-0.0073197
44,-0.33011076,-0.35860738,"('prejudiced', 'unprejudiced')",-1.3051522,-1.2559011,-1.2828348,-1.2710345,-0.9726992,-0.9618476,0.0108516
45,-1.7625147,-1.7946712,"('incompetent', 'competent')",-0.18821767,-0.25065428,-0.7195371,-0.843323,-0.8900898,-0.9628828,-0.072793
46,-1.4357698,-1.4805219,"('uncompetitive', 'competitive')",0.24614051,0.24346165,-1.1048906,-1.1926136,-0.76484,-0.8098913,-0.0450513
47,-1.4410366,-1.5161066,"('stupid', 'smart')",0.6807097,0.6745796,5.621228,5.6665344,1.6203005,1.6083358,-0.0119647
48,-0.18782124,-0.2822848,"('unintelligent', 'intelligent')",0.8119421,0.7981546,0.0330714,-0.022659486,0.2190641,0.1644034,-0.0546607
49,-0.28506744,-0.21953347,"('unable', 'able')",0.19075708,0.30284733,-0.092495024,0.039275162,-0.0622685,0.040863,0.1031315
50,0.5941727,0.6305102,"('clumsy', 'skillful')",0.056735218,0.10894377,0.16557956,0.15302737,0.2721625,0.2974938,0.0253313
51,-0.4591197,-0.6221895,"('uneducated', 'educated')",0.14353897,0.042050794,-0.028196812,-0.12926656,-0.1145925,-0.2364684,-0.1218759
52,0.26618192,0.29718485,"('irrational', 'rational')",-0.43059596,-0.5306114,0.5635265,0.48506397,0.1330375,0.0838791,-0.0491584
53,-1.4369612,-1.3195543,"('uncreative', 'creative')",-0.34588397,-0.35512584,0.8337462,0.8021781,-0.3163663,-0.290834,0.0255323
54,0.38943225,0.42724642,"('incapable', 'capable')",-0.2303352,-0.22833414,1.1961958,1.2842176,0.4517643,0.4943766,0.0426123
55,-0.9116218,-1.0404419,"('incompetent', 'clever')",0.3930161,0.3596879,-0.40144923,-0.46651554,-0.306685,-0.3824232,-0.0757382
