,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
0,-3.6620824,-3.7990751,"('unsociable', 'sociable')",-0.19410078,-0.37319884,0.052041426,-0.067216344,0.37641948,0.20299913,-0.8569306,-1.0091228,-0.1521922
1,-1.211477,-1.3899218,"('unfriendly', 'friendly')",1.4742812,1.3687304,-0.55327433,-0.7162388,1.206862,1.1076684,0.2290979,0.0925596,-0.1365383
2,0.39608753,0.38409957,"('unlikable', 'likable')",0.60363895,0.6564468,0.95381886,1.0216353,0.94571793,1.049089,0.7248158,0.7778177,0.0530019
3,-1.5556757,-1.5889784,"('repellent', 'pleasant')",-1.799261,-1.7497008,-0.08381215,-0.09901123,0.63695455,0.6730954,-0.7004486,-0.6911488,0.0092998
4,1.604236,1.6002402,"('disliked', 'liked')",-0.31840757,-0.32663974,-0.12963426,-0.13622388,-6.200954,-6.25444,-1.2611899,-1.2792659,-0.018076
5,2.5630574,2.6120524,"('distant', 'outgoing')",0.95156115,0.99510497,-0.22104503,-0.06421752,-0.6112776,-0.4433835,0.670574,0.7748891,0.1043151
6,2.6259072,2.7183597,"('distant', 'open')",0.8776963,0.9926521,-0.3625169,-0.24415371,-0.55795383,-0.37257585,0.6457832,0.7735706,0.1277874
7,-2.669824,-2.785413,"('insensitive', 'sensitive')",-0.19709967,-0.22229597,0.010826554,-0.047073174,0.009925753,-0.013531918,-0.7115428,-0.7670785,-0.0555357
8,-0.25268695,-0.2525992,"('unaffectionate', 'affectionate')",1.6009101,1.596988,0.085022114,0.03227301,0.17307127,0.16812523,0.4015791,0.3861968,-0.0153823
9,-0.9051199,-0.9637728,"('unaffectionate', 'caring')",1.5454105,1.5222638,0.46783593,0.46353835,1.117459,1.1048768,0.5563964,0.5317265,-0.0246699
10,-5.482187,-5.558177,"('unsympathetic', 'sympathetic')",-0.90684557,-0.91901755,-0.7255425,-0.78968465,-0.23805664,-0.27615497,-1.8381579,-1.8857586,-0.0476007
11,-2.2871928,-2.338977,"('unhelpful', 'helpful')",0.47416764,0.41419557,0.26757762,0.2591473,2.6103547,2.5753067,0.2662268,0.2274181,-0.0388087
12,-1.8785968,-1.7820182,"('unsupportive', 'supportive')",0.56671154,0.720083,0.15400888,0.3033519,-1.8221823,-1.7576813,-0.7450147,-0.6290661,0.1159486
13,-2.907208,-3.0340092,"('impolite', 'polite')",-0.54497504,-0.68064946,0.6991171,0.68637085,0.16609462,0.083172336,-0.6467428,-0.7362789,-0.0895361
14,-2.6847005,-2.7847967,"('antisocial', 'social')",0.020403089,-0.09322162,1.8090836,1.7886589,0.13682607,0.017121907,-0.1795969,-0.2680594,-0.0884625
15,0.8069206,0.7103354,"('boring', 'funny')",0.6331732,0.46347117,0.40137428,0.36518174,0.6877205,0.6208697,0.6322972,0.5399645,-0.0923327
16,0.96257174,0.9283717,"('unpopular', 'popular')",-0.66643906,-0.7334283,-0.40080175,-0.48038527,0.16037297,0.06301395,0.013926,-0.055607,-0.069533
17,0.35359174,0.39897454,"('nasty', 'nice')",-0.887463,-0.91262,-0.5331291,-0.4858384,-0.06432465,-0.06827717,-0.2828313,-0.2669403,0.015891
18,0.5993817,0.598848,"('disagreeable', 'welcoming')",1.2107514,1.2748063,-0.09273887,-0.065763846,-0.823072,-0.78562915,0.2235806,0.2555653,0.0319847
19,1.1790855,1.2684238,"('inhospitable', 'hospitable')",0.8718065,0.9116202,-0.7385889,-0.72044533,-0.5646518,-0.4813176,0.1869128,0.2445702,0.0576574
20,-0.6808114,-0.68878555,"('rough', 'thoughtful')",0.16943851,0.16017541,0.48078537,0.461856,0.698276,0.67203003,0.1669221,0.151319,-0.0156031
21,-3.1816547,-3.3044188,"('immoral', 'moral')",-1.3815144,-1.4872999,0.2832617,0.13985768,-0.39548847,-0.43039393,-1.1688489,-1.2705636,-0.1017147
22,-1.5906204,-1.7111143,"('untrustworthy', 'trustworthy')",-0.5344372,-0.60095596,-0.6147865,-0.6986082,-0.3006748,-0.34756035,-0.7601298,-0.8395597,-0.0794299
23,-2.939473,-3.0860825,"('insincere', 'sincere')",0.80729836,0.7138083,-0.7243326,-0.7668584,5.508355,5.3985796,0.662962,0.5648618,-0.0981002
24,-2.297596,-2.3322291,"('dishonest', 'honest')",-0.50799674,-0.46662882,-0.3935208,-0.36378667,0.89010185,0.907243,-0.5772529,-0.5638504,0.0134025
25,1.1188476,1.0396669,"('egoistic', 'altruistic')",1.1259239,1.070228,0.52540624,0.4675607,1.3733935,1.2677376,1.0358928,0.9612983,-0.0745945
26,-0.019991085,-0.16397363,"('hardhearted', 'benevolent')",1.3529011,1.3025979,1.2572032,1.1940982,1.3093157,1.1651121,0.9748572,0.8744587,-0.1003985
27,-0.6542725,-0.67038524,"('hardhearted', 'softhearted')",-0.2794935,-0.2791938,-1.7248833,-1.6618681,0.3850931,0.36975294,-0.5683891,-0.5604236,0.0079655
28,-2.9431236,-3.096686,"('disloyal', 'loyal')",-0.88869905,-1.057145,-0.4363362,-0.59803987,0.87063247,0.70487463,-0.8493816,-1.0117491,-0.1623675
29,0.40209055,0.36657453,"('unfair', 'fair')",0.3297629,0.28860292,-1.8459523,-1.7593236,-0.58260083,-0.63114274,-0.4241749,-0.4338222,-0.0096473
30,-2.806316,-2.8808627,"('intolerant', 'tolerant')",0.08376263,0.051922925,1.0227386,1.0184346,0.724501,0.716944,-0.2438284,-0.2733903,-0.0295619
31,1.9918729,2.0404427,"('evil', 'good')",-0.13133174,-0.07967363,-1.1240448,-1.1218126,-1.4022317,-1.3657289,-0.1664338,-0.1316931,0.0347407
32,-1.9941949,-2.0291185,"('unkind', 'kind')",0.074556686,0.005076766,-0.054796502,-0.07540068,1.3461739,1.199859,-0.1570652,-0.2248958,-0.0678306
33,1.5401145,1.5132217,"('wrong', 'right')",1.3000022,1.2781713,0.6212473,0.6877143,-0.50540304,-0.5123856,0.7389902,0.7416804,0.0026902
34,-0.5892792,-0.49010518,"('mean', 'honorable')",-0.03578664,0.08990682,0.67365944,0.6283717,5.0164886,5.085845,1.2662705,1.3285046,0.0622341
35,4.091727,4.0570006,"('corrupt', 'incorrupt')",0.7319361,0.62108153,-0.49324128,-0.51733553,-0.66639847,-0.71625775,0.9160057,0.8611222,-0.0548835
36,2.4376218,2.4047678,"('hostile', 'amicable')",0.5453704,0.5112593,-0.23911451,-0.45297348,-0.06728591,-0.20915507,0.6691479,0.5634747,-0.1056732
37,-1.5081248,-1.4223133,"('fake', 'genuine')",0.2313407,0.26588628,0.032808222,0.03484129,0.16528463,0.18043624,-0.2696728,-0.2352874,0.0343854
38,-1.0793604,-1.1030352,"('untruthful', 'truthful')",0.342053,0.39305538,-0.31349546,-0.21807446,0.09530518,0.16023423,-0.2388744,-0.191955,0.0469194
39,0.19910824,0.163843,"('exploitative', 'cooperative')",2.0228002,2.0605714,1.4203365,1.4930961,1.1213564,1.0976994,1.1909003,1.2038025,0.0129022
