,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,female-male
0,-0.45093286,-0.62563026,"('unsociable', 'sociable')",1.1491767,1.0853748,-1.0252075,-1.1263832,0.85549587,0.790894,0.1321331,0.0310638,-0.1010693
1,0.22999674,0.34770125,"('unfriendly', 'friendly')",-0.19963054,-0.19857123,-1.4432884,-1.4794899,1.70879,1.4168602,0.0739669,0.0216251,-0.0523418
2,0.30379948,0.33008397,"('unlikable', 'likable')",0.09002777,0.09038528,1.3973689,1.4622808,1.4737222,1.646391,0.8162296,0.8822852,0.0660556
3,-1.4706503,-1.4276187,"('repellent', 'pleasant')",-0.8224691,-0.73144996,0.2958781,0.33234522,0.46651322,0.5648602,-0.382682,-0.3154658,0.0672162
4,-0.43085808,-0.25221625,"('disliked', 'liked')",-0.71966285,-0.70184386,-0.4461293,-0.41883668,-6.2528377,-5.9882708,-1.9623719,-1.8402919,0.12208
5,1.0207922,1.1701745,"('distant', 'outgoing')",0.070390314,0.08657778,-0.9384753,-0.8667424,0.012278616,-0.075319916,0.0412465,0.0786725,0.037426
6,0.49087265,0.7187209,"('distant', 'open')",-0.3509916,-0.3159748,-1.1975343,-1.1150022,0.053828645,-0.062996715,-0.2509562,-0.1938132,0.057143
7,-0.75774896,-0.71722656,"('insensitive', 'sensitive')",-0.3189361,-0.22124451,-0.4551585,-0.4585542,0.23439309,0.29649934,-0.3243626,-0.2751315,0.0492311
8,0.07387057,0.16049916,"('unaffectionate', 'affectionate')",-0.6788664,-0.7725022,-2.3991554,-2.446789,0.008748036,-0.21635261,-0.7488508,-0.8187862,-0.0699354
9,0.5701057,0.584268,"('unaffectionate', 'caring')",-0.060169462,-0.12988213,-1.9222931,-1.981098,1.3607144,1.2000656,-0.0129106,-0.0816616,-0.068751
10,-0.49912882,-0.53156555,"('unsympathetic', 'sympathetic')",-0.2930668,-0.30555573,-1.2299622,-1.2922581,0.19059378,0.17052844,-0.457891,-0.4897127,-0.0318217
11,0.058765665,-0.0029952247,"('unhelpful', 'helpful')",0.80250204,0.7971656,0.06989089,0.026401062,2.8421562,2.8286364,0.9433287,0.912302,-0.0310267
12,0.0072371587,0.14437735,"('unsupportive', 'supportive')",0.2821999,0.3184478,-0.4482833,-0.3933329,-1.0118225,-0.86856073,-0.2926672,-0.1997671,0.0929001
13,-0.64073503,-0.84929645,"('impolite', 'polite')",0.45258412,0.39293808,0.25161582,0.19798627,0.790614,0.85127807,0.2135197,0.1482265,-0.0652932
