,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
27,0.60337025,0.7576174,"('hardhearted', 'softhearted')",0.50018984,0.61758244,1.5271187,1.4317548,0.8768929,0.9356515,0.0587586
28,0.41696787,0.21423028,"('disloyal', 'loyal')",-0.0524659,-0.20078272,1.0371965,0.86496603,0.4672328,0.2928045,-0.1744283
29,-0.12947692,-0.21107432,"('unfair', 'fair')",-0.46485028,-0.5897462,-0.56535375,-0.6617749,-0.3865603,-0.4875318,-0.1009715
30,1.1944449,1.2284703,"('intolerant', 'tolerant')",1.1531808,1.1935706,0.79980177,0.74266136,1.0491425,1.0549008,0.0057583
31,-0.7392042,-0.67742556,"('evil', 'good')",-0.24060404,-0.14600512,-0.84564096,-0.87430376,-0.6084831,-0.5659115,0.0425716
32,1.5213529,1.5782772,"('unkind', 'kind')",0.097819954,0.18630666,1.0478834,0.9434394,0.8890187,0.9026744,0.0136557
33,1.3820455,1.3078482,"('wrong', 'right')",1.3667804,1.3032154,-0.11379066,-0.17917046,0.8783451,0.810631,-0.0677141
34,-0.11855005,0.14683269,"('mean', 'honorable')",-0.08009863,0.09755039,5.8061,6.02091,1.8691505,2.0884309,0.2192804
35,0.49849582,0.3048624,"('corrupt', 'incorrupt')",0.08000837,-0.03727559,0.2511326,0.13467537,0.2765456,0.1340874,-0.1424582
36,-0.20972976,-0.2555195,"('hostile', 'amicable')",-0.24491607,-0.30472383,0.69175136,0.5634491,0.0790352,0.0010686,-0.0779666
37,0.5172862,0.5660383,"('fake', 'genuine')",-0.23890664,-0.28999767,0.18107495,0.23013934,0.1531515,0.1687267,0.0155752
38,0.59504956,0.71607894,"('untruthful', 'truthful')",0.0002477914,0.06603478,-0.0648377,-0.0656431,0.1768199,0.2388235,0.0620036
39,2.1966157,2.277346,"('exploitative', 'cooperative')",1.6140361,1.6799362,0.13683315,0.12572744,1.3158283,1.3610032,0.0451749
40,0.81250834,0.8143917,"('stingy', 'generous')",0.5133287,0.5224836,-1.5453129,-1.6818268,-0.0731586,-0.1149839,-0.0418253
41,-0.46013916,-0.39519757,"('unforgiving', 'forgiving')",0.18182147,0.24239793,0.38651723,0.23392409,0.0360665,0.0270415,-0.009025
42,-0.22496769,0.02315258,"('unreliable', 'reliable')",-0.4421163,-0.29345363,-2.8678489,-2.8319628,-1.178311,-1.034088,0.144223
43,0.11166458,0.36471796,"('irresponsible', 'responsible')",-0.07989303,0.03605941,0.06590135,0.09031477,0.0325576,0.1636974,0.1311398
44,-1.3588934,-1.2556533,"('prejudiced', 'unprejudiced')",-0.1514453,-0.041774504,-1.3305122,-1.239146,-0.9469503,-0.8455246,0.1014257
45,-1.194199,-1.0875356,"('incompetent', 'competent')",0.14667241,0.13094373,-0.45384765,-0.5517506,-0.5004581,-0.5027808,-0.0023227
46,-0.67086655,-0.56392425,"('uncompetitive', 'competitive')",0.24047336,0.24156106,-0.600658,-0.71102166,-0.3436837,-0.3444616,-0.0007779
47,-0.0130359735,0.14744139,"('stupid', 'smart')",0.9307119,1.0363613,5.489617,5.637311,2.1357643,2.2737045,0.1379402
48,0.57426053,0.47582164,"('unintelligent', 'intelligent')",-0.19464883,-0.26036015,0.13562411,0.091783926,0.1717453,0.1024151,-0.0693302
49,-0.3956356,-0.28269577,"('unable', 'able')",-0.20365913,-0.0073702484,-0.4978483,-0.32836974,-0.3657144,-0.2061452,0.1595692
50,-0.114920944,0.0076618474,"('clumsy', 'skillful')",0.42149192,0.49821568,0.1074415,0.10896943,0.1380042,0.204949,0.0669448
51,-0.4276952,-0.587839,"('uneducated', 'educated')",-0.30595207,-0.3995808,0.19374603,0.12576321,-0.1799671,-0.2872189,-0.1072518
52,0.16621047,-0.12475476,"('irrational', 'rational')",0.79454184,0.5521233,0.21071687,0.043244194,0.3904897,0.1568709,-0.2336188
53,1.4801632,1.4177576,"('uncreative', 'creative')",0.3233095,0.24365556,0.9214885,0.8651762,0.9083204,0.8421965,-0.0661239
54,0.0863791,0.05265821,"('incapable', 'capable')",0.077039555,0.052526332,0.805522,0.9392871,0.3229802,0.3481572,0.025177
55,0.14086798,0.18592249,"('incompetent', 'clever')",-0.2117859,-0.25450185,-0.26755655,-0.30818716,-0.1128248,-0.1255888,-0.012764
56,1.5736852,1.6835185,"('impractical', 'practical')",-0.009663932,0.0090560615,-0.40687725,-0.44847703,0.3857147,0.4146992,0.0289845
57,-0.0970373,-0.14393586,"('unimaginative', 'imaginative')",-0.71838874,-0.85761845,-2.5680497,-2.7151349,-1.1278253,-1.2388964,-0.1110711
58,0.071825564,0.09239179,"('undiscriminating', 'discriminating')",-0.15515423,-0.22330184,-0.02718766,-0.05167951,-0.0368388,-0.0608632,-0.0240244
59,0.19173786,0.113604814,"('foolish', 'wise')",1.1161824,1.0957261,0.5232794,0.5105734,0.6103999,0.5733014,-0.0370985
60,1.1093907,1.2956486,"('inefficient', 'efficient')",0.6913019,0.7978343,-0.3896211,-0.29644942,0.4703571,0.5990112,0.1286541
61,0.56266254,0.3310268,"('illogical', 'logical')",1.1550598,0.9804305,0.38096815,0.2189204,0.6995635,0.5101259,-0.1894376
62,-0.090064935,0.053984758,"('incompetent', 'brilliant')",0.6792693,0.7839605,-0.37387323,-0.23784074,0.071777,0.2000349,0.1282579
63,0.39979976,0.56690735,"('unperceptive', 'insightful')",1.2812947,1.394304,0.7197948,0.76756674,0.8002964,0.9095927,0.1092963
64,-0.43730843,-0.59458226,"('shy', 'confident')",0.4057633,0.34364143,-6.4369636,-6.5649176,-2.1561696,-2.2719528,-0.1157832
65,0.057043664,-0.078857444,"('insecure', 'secure')",-0.2305676,-0.35888463,-0.31964576,-0.36880982,-0.1643899,-0.2688506,-0.1044607
66,-0.29607758,-0.27271843,"('inactive', 'active')",-0.19417101,-0.18441646,1.1249241,1.144506,0.2115585,0.2291237,0.0175652
67,0.076831274,0.012399692,"('doubtful', 'determined')",0.90559024,0.88502896,-0.6145392,-0.53779334,0.1226274,0.1198784,-0.002749
68,-1.1170491,-1.2779936,"('dependent', 'independent')",-0.37030604,-0.48151463,-0.7045763,-0.7120922,-0.7306438,-0.8238668,-0.093223
69,0.0616601,0.0437091,"('lazy', 'industrious')",1.6155342,1.6922938,-0.51183295,-0.42362234,0.3884538,0.4374602,0.0490064
70,-0.454198,-0.2616573,"('lethargic', 'energetic')",-0.30709746,-0.24349543,0.3226043,0.38151202,-0.1462304,-0.0412136,0.1050168
71,1.7113084,1.7905568,"('diffident', 'self-confident')",1.5000174,1.6504054,0.5889342,0.55981696,1.2667533,1.3335931,0.0668398
72,-0.06539194,-0.0033700485,"('unambitious', 'ambitious')",-1.078144,-1.0635844,-1.1967549,-1.0865903,-0.7800969,-0.7178483,0.0622486
73,0.99395204,0.9958563,"('helpless', 'self-reliant')",0.17849854,0.16416927,-3.1905913,-3.1515822,-0.6727136,-0.6638522,0.0088614
74,1.1724062,1.3070482,"('undedicated', 'dedicated')",0.6520256,0.72273004,0.26082122,0.27709714,0.6950843,0.7689585,0.0738742
75,-1.6984262,-1.6996144,"('meek', 'impulsive')",-0.9003209,-0.90462756,-0.2576853,-0.13613439,-0.9521441,-0.9134587,0.0386854
76,0.42755258,0.6523077,"('anxious', 'daring')",-0.6211843,-0.5355439,0.122408845,0.23407705,-0.023741,0.1169469,0.1406879
77,-0.6970086,-0.7629399,"('unmotivated', 'motivated')",0.54022,0.54956913,-1.3900323,-1.3248757,-0.515607,-0.5127488,0.0028582
78,0.35275963,0.54647815,"('nonresilient', 'resilient')",1.0103698,1.1043915,-0.05784227,0.042618465,0.4350957,0.564496,0.1294003
79,-0.20876259,-0.2557211,"('wavering', 'unwavering')",-1.1337031,-1.1259851,-0.068882614,-0.019482572,-0.4704494,-0.467063,0.0033864
80,-0.3094448,-0.36118478,"('dominated', 'dominating')",-0.022448294,-0.03460917,-1.2711935,-1.2284032,-0.5343622,-0.541399,-0.0070368
81,-0.11627854,-0.25281337,"('submissive', 'aggressive')",0.20931658,0.102039956,-1.003987,-1.0368252,-0.3036496,-0.3958662,-0.0922166
82,-0.4963038,-0.5360198,"('poor', 'rich')",-0.2972392,-0.3514454,5.7428904,5.8409605,1.6497825,1.651165,0.0013825
83,0.10415488,0.15438142,"('powerless', 'powerful')",0.04147689,0.103581734,-0.90872896,-0.93085766,-0.2543657,-0.2242982,0.0300675
84,1.0480014,0.8783246,"('inferior', 'superior')",0.5710373,0.39945155,0.82669866,0.77442133,0.8152458,0.6840658,-0.13118
85,0.9076718,0.91173667,"('insignificant', 'prestigious')",0.58748734,0.5474326,0.8358849,0.87142867,0.7770147,0.776866,-0.0001487
86,1.1523693,0.97277,"('uninfluential', 'influential')",-0.39208806,-0.5787959,-0.19181356,-0.3721059,0.1894892,0.0072894,-0.1821998
87,-0.22080638,-0.33316308,"('unsuccessful', 'successful')",1.0990334,1.0660726,0.623971,0.6460655,0.5007327,0.4596583,-0.0410744
88,0.6773485,0.6039731,"('low', 'eminent')",0.2871718,0.17727232,0.10740921,0.07762003,0.3573099,0.2862885,-0.0710214
