,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5858645,-0.89489216,"('unsociable', 'sociable')",-0.10437036,-0.36535257,-0.3451174,-0.6301224,-0.285005
1,-2.0734286,-2.0544739,"('unfriendly', 'friendly')",1.3557638,1.1575135,-0.3588324,-0.4484802,-0.0896478
2,0.2818241,0.33526292,"('unlikable', 'likable')",0.8846867,0.89642,0.5832554,0.6158414,0.032586
3,-0.14457221,0.0019331784,"('repellent', 'pleasant')",0.734433,0.70110893,0.2949304,0.351521,0.0565906
4,-0.5064573,-0.4001201,"('disliked', 'liked')",-6.482144,-6.419418,-3.4943006,-3.4097691,0.0845315
5,-0.3551895,-0.21588464,"('distant', 'outgoing')",-0.22158207,-0.120684996,-0.2883858,-0.1682848,0.120101
6,-1.1372534,-0.9198626,"('distant', 'open')",-0.38910407,-0.34440696,-0.7631787,-0.6321348,0.1310439
7,0.016938709,0.0082099885,"('insensitive', 'sensitive')",0.026267838,-0.010779165,0.0216033,-0.0012846,-0.0228879
8,-1.5328062,-1.5308527,"('unaffectionate', 'affectionate')",0.53288805,0.4532436,-0.4999591,-0.5388045,-0.0388454
9,-0.88292956,-0.78376156,"('unaffectionate', 'caring')",1.1759228,1.1653221,0.1464966,0.1907803,0.0442837
10,-0.044874266,-0.11954336,"('unsympathetic', 'sympathetic')",-0.6157711,-0.72906446,-0.3303227,-0.4243039,-0.0939812
11,0.38173172,0.33732197,"('unhelpful', 'helpful')",1.7172631,1.7903017,1.0494974,1.0638118,0.0143144
12,0.033769608,0.14284657,"('unsupportive', 'supportive')",-2.0353844,-2.005658,-1.0008074,-0.9314057,0.0694017
13,0.6834046,0.40865493,"('impolite', 'polite')",-0.69062966,-0.78751117,-0.0036125,-0.1894281,-0.1858156
14,1.0444716,0.9031608,"('antisocial', 'social')",0.13304633,-0.04457722,0.5887589,0.4292918,-0.1594671
15,-0.90067196,-1.053749,"('boring', 'funny')",-0.01771057,-0.0029177163,-0.4591913,-0.5283334,-0.0691421
16,-0.8380051,-0.7449578,"('unpopular', 'popular')",0.43497252,0.3584122,-0.2015163,-0.1932728,0.0082435
17,-0.32633615,-0.27887866,"('nasty', 'nice')",-0.5150716,-0.42030048,-0.4207039,-0.3495896,0.0711143
