,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
0,1.4129747,1.3854021,"('unsociable', 'sociable')",0.29523984,0.17050672,0.011546381,-0.07979975,-0.12738052,-0.2897038,0.3980951,0.2966013,-0.1014938
1,-1.5305448,-1.5996462,"('unfriendly', 'friendly')",-0.21626645,-0.26665312,0.4908599,0.3833598,1.5652988,1.4773388,0.0773369,-0.0014002,-0.0787371
2,0.52664834,0.5642123,"('unlikable', 'likable')",0.3083792,0.34210923,0.7251059,0.71584547,0.957729,1.0926976,0.6294656,0.6787162,0.0492506
3,1.5415709,1.7620701,"('repellent', 'pleasant')",-0.30957752,-0.3005483,0.66258234,0.7124353,0.67429835,0.7195449,0.6422185,0.7233755,0.081157
4,-1.0967455,-1.1913074,"('disliked', 'liked')",0.042172693,0.05920042,0.16901463,0.18622355,-6.880738,-6.8517213,-1.941574,-1.9494011,-0.0078271
5,-2.613638,-2.6210384,"('distant', 'outgoing')",0.0043719113,0.077622555,0.10477272,0.13417605,-0.39561775,-0.28910235,-0.7250277,-0.6745855,0.0504422
6,-2.4903378,-2.5176558,"('distant', 'open')",-0.32794684,-0.29890558,-0.23159155,-0.22740471,-0.24479526,-0.14435819,-0.8236679,-0.7970811,0.0265868
7,2.1030252,2.1940222,"('insensitive', 'sensitive')",1.4945515,1.5183625,0.9623447,0.9445426,0.22678651,0.25434813,1.196677,1.2278188,0.0311418
8,-1.1655197,-1.2658324,"('unaffectionate', 'affectionate')",-0.22568493,-0.28181055,-0.53850424,-0.6248753,0.33807272,0.25305185,-0.397909,-0.4798666,-0.0819576
9,0.5516472,0.53347945,"('unaffectionate', 'caring')",0.71151805,0.6570891,0.928144,0.8414012,1.0241129,0.9943462,0.8038555,0.756579,-0.0472765
10,2.729002,2.8317945,"('unsympathetic', 'sympathetic')",-0.18385409,-0.24311675,-0.47917953,-0.5287192,-0.4137519,-0.4857641,0.4130541,0.3935486,-0.0195055
11,1.6230627,1.767364,"('unhelpful', 'helpful')",1.3690363,1.4433982,1.0547577,1.1021218,2.124046,2.1075497,1.5427258,1.6051085,0.0623827
12,2.2542942,2.3795476,"('unsupportive', 'supportive')",0.95451546,1.0112607,1.0268307,1.0855303,-1.9152957,-1.8776044,0.5800862,0.6496835,0.0695973
13,1.8700863,1.878193,"('impolite', 'polite')",0.5885802,0.5933381,0.4256393,0.39318648,0.08467355,-0.029842647,0.7422449,0.7087188,-0.0335261
14,0.99828434,1.0714033,"('antisocial', 'social')",0.15927325,0.15134646,0.3478793,0.3592895,-0.49854827,-0.54570085,0.2517222,0.2590846,0.0073624
15,-0.4023998,-0.4436885,"('boring', 'funny')",0.91300076,0.9173309,-0.14929684,-0.18936427,0.3536374,0.41783142,0.1787354,0.1755274,-0.003208
16,-1.5917803,-1.6943356,"('unpopular', 'popular')",0.9791225,0.8183227,0.7598675,0.7060222,-0.0655576,-0.06257588,0.020413,-0.0581416,-0.0785546
17,0.13604787,0.20515624,"('nasty', 'nice')",0.09002076,0.1230766,0.13648713,0.22273988,-0.2306616,-0.15088259,0.0329735,0.1000225,0.067049
18,0.12382091,0.09001342,"('disagreeable', 'welcoming')",-0.2952646,-0.27766988,-0.28138706,-0.24138214,-0.8257527,-0.79786,-0.3196459,-0.3067247,0.0129212
19,-1.2775452,-1.3090154,"('inhospitable', 'hospitable')",-1.1461821,-1.0435513,-1.3683565,-1.332871,-0.4444798,-0.35980198,-1.0591409,-1.0113099,0.047831
20,0.5471241,0.6375789,"('rough', 'thoughtful')",-0.5262784,-0.4440738,-0.6350937,-0.5642235,0.13234296,0.1711812,-0.1204763,-0.0498843,0.070592
21,1.8829216,1.9995836,"('immoral', 'moral')",1.4652244,1.4759152,0.92310536,0.9366463,-0.6143982,-0.56818515,0.9142132,0.96099,0.0467768
22,0.6373909,0.70103645,"('untrustworthy', 'trustworthy')",-0.14284399,-0.09570739,-0.40931112,-0.38610733,-0.4727007,-0.44863862,-0.0968662,-0.0573542,0.039512
23,1.7041643,1.8099821,"('insincere', 'sincere')",1.1187088,1.0203218,1.1430246,1.0487696,5.963591,5.8280888,2.4823723,2.4267907,-0.0555816
24,0.6285221,0.59148276,"('dishonest', 'honest')",0.039983563,0.06426914,0.11217427,0.06062518,0.93412274,0.8650498,0.4287007,0.3953567,-0.033344
25,-1.3103828,-1.3244398,"('egoistic', 'altruistic')",-0.008509032,-0.02043517,0.70954573,0.7354867,1.1106523,1.0669668,0.1253265,0.1143946,-0.0109319
26,-0.6452681,-0.7215816,"('hardhearted', 'benevolent')",0.4386024,0.44540563,0.72982824,0.695183,1.1877998,1.1504155,0.4277406,0.3923557,-0.0353849
27,0.7773242,0.82041883,"('hardhearted', 'softhearted')",-1.1105176,-0.9686256,-0.010493867,0.04419498,1.051035,1.0481123,0.1768369,0.2360251,0.0591882
28,1.1427665,1.1044701,"('disloyal', 'loyal')",0.9235003,0.7875303,0.19489677,0.076557055,0.61505824,0.4028111,0.7190554,0.5928422,-0.1262132
29,-0.7361132,-0.7285953,"('unfair', 'fair')",0.25026745,0.26971215,0.046477184,0.067347154,-0.37280348,-0.4299444,-0.203043,-0.2053701,-0.0023271
30,1.9222131,1.9452988,"('intolerant', 'tolerant')",0.92320967,0.94380194,1.794021,1.7738531,0.68901354,0.7186847,1.3321143,1.3454096,0.0132953
31,-2.6970158,-2.7784038,"('evil', 'good')",-2.1306596,-2.0786633,-1.3336637,-1.2757956,-0.9235946,-0.8336556,-1.7712333,-1.7416296,0.0296037
32,1.161756,1.1852955,"('unkind', 'kind')",0.07307247,0.06808033,0.35965025,0.32258236,1.174351,1.0231779,0.6922075,0.649784,-0.0424235
33,-0.025222078,-0.1013512,"('wrong', 'right')",1.497689,1.5014148,1.2776779,1.2986734,-0.48905483,-0.4912224,0.5652725,0.5518786,-0.0133939
34,0.26595527,0.32197985,"('mean', 'honorable')",0.9595425,1.0479959,0.723037,0.7837849,5.4392033,5.4849567,1.8469346,1.9096794,0.0627448
35,-2.920935,-3.043781,"('corrupt', 'incorrupt')",-1.0843945,-1.100658,-1.2715411,-1.2755654,-0.8862459,-0.88753057,-1.540779,-1.5768838,-0.0361048
36,-3.062042,-3.2477446,"('hostile', 'amicable')",-2.160146,-2.2320926,-2.2390642,-2.314106,-0.21946073,-0.3440202,-1.9201782,-2.0344908,-0.1143126
37,0.40634894,0.4603771,"('fake', 'genuine')",0.087582506,0.045356236,-0.41157693,-0.43838644,0.106117055,0.08890915,0.0471179,0.039064,-0.0080539
38,0.6158517,0.616164,"('untruthful', 'truthful')",0.89854777,0.9053515,1.2961758,1.2825634,0.28497824,0.3365401,0.7738884,0.7851548,0.0112664
39,1.1877843,1.2307373,"('exploitative', 'cooperative')",0.3112462,0.42932528,-0.40847734,-0.31100032,0.5732812,0.6793773,0.4159586,0.5071099,0.0911513
40,0.5437294,0.57536787,"('stingy', 'generous')",0.5056557,0.479221,0.26749343,0.30951607,-2.5104003,-2.5523818,-0.2983804,-0.2970692,0.0013112
41,0.6451409,0.6574635,"('unforgiving', 'forgiving')",-0.4618867,-0.48261777,0.10439785,0.11058049,0.4464873,0.43464723,0.1835348,0.1800184,-0.0035164
42,0.9096094,0.99720466,"('unreliable', 'reliable')",1.90066,1.9488022,1.3632538,1.4418068,-2.5438008,-2.4158263,0.4074305,0.4929968,0.0855663
43,1.9152259,2.0358639,"('irresponsible', 'responsible')",0.7185818,0.8026231,0.34388432,0.38018185,0.5529981,0.6261455,0.8826725,0.9612036,0.0785311
44,-1.2896302,-1.2386026,"('prejudiced', 'unprejudiced')",-0.58354175,-0.47683737,-0.7981272,-0.7117276,-1.0050415,-0.96821654,-0.9190851,-0.8488461,0.070239
45,1.2928034,1.3775307,"('incompetent', 'competent')",0.2715485,0.24913971,-0.039295543,-0.06915964,-0.4772058,-0.50451106,0.2619627,0.2632499,0.0012872
46,2.0282066,2.2057173,"('uncompetitive', 'competitive')",0.64661837,0.57117057,0.6332093,0.604313,-1.0545684,-1.0747356,0.5633664,0.5766163,0.0132499
47,-0.37517756,-0.3536728,"('stupid', 'smart')",0.65022594,0.67001754,0.731839,0.80171865,5.459234,5.4702296,1.6165304,1.6470733,0.0305429
48,2.121957,2.1352391,"('unintelligent', 'intelligent')",0.8315269,0.7727993,0.12210575,0.06974116,-0.15030044,-0.18672292,0.7313223,0.6977642,-0.0335581
