,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
75,-0.97190034,-0.90804493,"('meek', 'impulsive')",0.14883247,0.1581367,-0.30408645,-0.20572563,-0.3757181,-0.3185446,0.0571735
76,2.3330674,2.332882,"('anxious', 'daring')",0.528646,0.5262906,0.51131535,0.5764659,1.1243429,1.1452128,0.0208699
77,0.32475266,0.3898021,"('unmotivated', 'motivated')",-0.73452544,-0.7474185,-1.0569255,-0.9697883,-0.4888994,-0.4424682,0.0464312
78,-0.5251483,-0.42705566,"('nonresilient', 'resilient')",-1.5929143,-1.5316713,-0.27111697,-0.10620816,-0.7963932,-0.6883117,0.1080815
79,-1.584517,-1.513511,"('wavering', 'unwavering')",-1.2276413,-1.1975535,-0.03587177,-0.018987153,-0.9493434,-0.9100172,0.0393262
80,2.4493766,2.4707358,"('dominated', 'dominating')",1.0048238,0.95988864,-1.4536786,-1.3937709,0.6668406,0.6789512,0.0121106
81,2.4762385,2.399317,"('submissive', 'aggressive')",0.8699714,0.6956743,-0.65540594,-0.58319104,0.8969347,0.8372668,-0.0596679
82,-0.26253715,-0.2176576,"('poor', 'rich')",0.22520469,0.26818347,6.126694,6.2269254,2.0297872,2.0924837,0.0626965
83,0.10482157,0.10217945,"('powerless', 'powerful')",-0.015888246,-0.003000903,-1.11081,-1.1011173,-0.3406256,-0.3339796,0.006646
84,0.4362436,0.4117903,"('inferior', 'superior')",0.054209847,-0.021351628,0.4171046,0.43396595,0.3025194,0.2748015,-0.0277179
85,-2.9335985,-2.851458,"('insignificant', 'prestigious')",-0.23760845,-0.21746857,0.81998205,0.788792,-0.7837416,-0.7600449,0.0236967
86,-0.38418162,-0.37463045,"('uninfluential', 'influential')",-1.4395097,-1.4409741,-0.4596401,-0.51846373,-0.7611105,-0.7780228,-0.0169123
87,0.95903236,0.88737726,"('unsuccessful', 'successful')",1.0306123,0.93426436,0.5235494,0.58418447,0.8377314,0.801942,-0.0357894
88,-0.5065277,-0.5199477,"('low', 'eminent')",0.042318873,-0.111272626,0.6168349,0.570754,0.0508753,-0.0201554,-0.0710307
