,kohlrabi_male,kohlrabi_female,tuple,average_male,average_female,female-male
0,0.3464504,0.2420667,"('unsociable', 'sociable')",0.3464504,0.2420667,-0.1043837
1,-1.3797694,-1.5824238,"('unfriendly', 'friendly')",-1.3797694,-1.5824238,-0.2026544
2,0.9937083,0.9663193,"('unlikable', 'likable')",0.9937083,0.9663193,-0.027389
3,0.15075435,0.35433242,"('repellent', 'pleasant')",0.1507543,0.3543324,0.2035781
4,-1.905136,-2.0101566,"('disliked', 'liked')",-1.905136,-2.0101566,-0.1050206
5,-1.4367932,-1.660396,"('distant', 'outgoing')",-1.4367932,-1.660396,-0.2236028
6,-1.873241,-2.0990229,"('distant', 'open')",-1.8732409,-2.0990229,-0.225782
7,0.16234681,0.27343938,"('insensitive', 'sensitive')",0.1623468,0.2734394,0.1110926
8,-1.6949384,-1.8355688,"('unaffectionate', 'affectionate')",-1.6949384,-1.8355688,-0.1406304
9,-1.025669,-1.178444,"('unaffectionate', 'caring')",-1.025669,-1.178444,-0.152775
10,0.2666785,0.33089623,"('unsympathetic', 'sympathetic')",0.2666785,0.3308962,0.0642177
11,0.29915282,0.3799409,"('unhelpful', 'helpful')",0.2991528,0.3799409,0.0807881
12,-0.70962465,-0.70104176,"('unsupportive', 'supportive')",-0.7096246,-0.7010418,0.0085828
13,0.7605919,0.7791835,"('impolite', 'polite')",0.7605919,0.7791835,0.0185916
14,0.6077121,0.8333122,"('antisocial', 'social')",0.6077121,0.8333122,0.2256001
15,-0.01598179,-0.26369932,"('boring', 'funny')",-0.0159818,-0.2636993,-0.2477175
16,0.12963206,0.055454627,"('unpopular', 'popular')",0.1296321,0.0554546,-0.0741775
17,-0.59962595,-0.5969398,"('nasty', 'nice')",-0.5996259,-0.5969398,0.0026861
18,-0.13487925,-0.107852615,"('disagreeable', 'welcoming')",-0.1348792,-0.1078526,0.0270266
19,-1.1920477,-1.4385729,"('inhospitable', 'hospitable')",-1.1920477,-1.4385729,-0.2465252
20,-0.5242881,-0.38655007,"('rough', 'thoughtful')",-0.5242881,-0.3865501,0.137738
21,0.66137826,0.8028784,"('immoral', 'moral')",0.6613783,0.8028784,0.1415001
22,0.49932793,0.5884645,"('untrustworthy', 'trustworthy')",0.4993279,0.5884645,0.0891366
23,1.3723979,1.4484446,"('insincere', 'sincere')",1.3723979,1.4484446,0.0760467
24,0.6078699,0.57815933,"('dishonest', 'honest')",0.6078699,0.5781593,-0.0297106
25,-0.5064307,-0.66803896,"('egoistic', 'altruistic')",-0.5064307,-0.668039,-0.1616083
26,-0.3809201,-0.55739236,"('hardhearted', 'benevolent')",-0.3809201,-0.5573924,-0.1764723
27,-0.3494549,-0.3873306,"('hardhearted', 'softhearted')",-0.3494549,-0.3873306,-0.0378757
28,-0.5640344,-0.41981608,"('disloyal', 'loyal')",-0.5640344,-0.4198161,0.1442183
29,-0.3957237,-0.40182382,"('unfair', 'fair')",-0.3957237,-0.4018238,-0.0061001
30,1.1109027,1.1413294,"('intolerant', 'tolerant')",1.1109027,1.1413294,0.0304267
31,-2.1986089,-2.305398,"('evil', 'good')",-2.1986089,-2.305398,-0.1067891
32,0.812959,0.82198155,"('unkind', 'kind')",0.812959,0.8219815,0.0090225
33,-0.3498005,-0.43066984,"('wrong', 'right')",-0.3498005,-0.4306698,-0.0808693
34,0.9149319,0.9198885,"('mean', 'honorable')",0.9149319,0.9198885,0.0049566
35,-0.5204961,-0.8002724,"('corrupt', 'incorrupt')",-0.5204961,-0.8002724,-0.2797763
36,-1.9984796,-2.2472239,"('hostile', 'amicable')",-1.9984796,-2.2472239,-0.2487443
37,-0.743794,-0.70133966,"('fake', 'genuine')",-0.743794,-0.7013397,0.0424543
38,-0.4846245,-0.5407271,"('untruthful', 'truthful')",-0.4846245,-0.5407271,-0.0561026
39,0.46988517,0.545332,"('exploitative', 'cooperative')",0.4698852,0.545332,0.0754468
40,-0.92163175,-0.86302,"('stingy', 'generous')",-0.9216318,-0.86302,0.0586118
41,0.1729569,0.29394946,"('unforgiving', 'forgiving')",0.1729569,0.2939495,0.1209926
42,0.2524871,0.2942184,"('unreliable', 'reliable')",0.2524871,0.2942184,0.0417313
43,0.849702,0.8599539,"('irresponsible', 'responsible')",0.849702,0.8599539,0.0102519
44,0.3437771,0.32394576,"('prejudiced', 'unprejudiced')",0.3437771,0.3239458,-0.0198313
45,0.22110888,0.2992907,"('incompetent', 'competent')",0.2211089,0.2992907,0.0781818
46,0.4192777,0.61120164,"('uncompetitive', 'competitive')",0.4192777,0.6112016,0.1919239
47,1.4919788,1.6225809,"('stupid', 'smart')",1.4919788,1.6225809,0.1306021
48,0.16628665,0.34614727,"('unintelligent', 'intelligent')",0.1662866,0.3461473,0.1798607
49,-0.42004323,-0.21295676,"('unable', 'able')",-0.4200432,-0.2129568,0.2070864
50,0.43731084,0.5031396,"('clumsy', 'skillful')",0.4373108,0.5031396,0.0658288
51,0.5257071,0.5676911,"('uneducated', 'educated')",0.5257071,0.5676911,0.041984
52,-0.8574252,-0.977983,"('irrational', 'rational')",-0.8574252,-0.977983,-0.1205578
53,-0.73602176,-0.8313416,"('uncreative', 'creative')",-0.7360218,-0.8313416,-0.0953198
54,0.33546603,0.20307241,"('incapable', 'capable')",0.335466,0.2030724,-0.1323936
55,0.9548851,1.1669396,"('incompetent', 'clever')",0.9548851,1.1669396,0.2120545
56,1.2174618,1.2311473,"('impractical', 'practical')",1.2174618,1.2311473,0.0136855
57,-0.9492264,-0.9771746,"('unimaginative', 'imaginative')",-0.9492264,-0.9771746,-0.0279482
58,0.3807703,0.32756418,"('undiscriminating', 'discriminating')",0.3807703,0.3275642,-0.0532061
59,0.25404525,0.2237398,"('foolish', 'wise')",0.2540452,0.2237398,-0.0303054
60,1.4554136,1.71467,"('inefficient', 'efficient')",1.4554136,1.7146699,0.2592563
61,0.071746,0.046316225,"('illogical', 'logical')",0.071746,0.0463162,-0.0254298
62,1.4715815,1.6825027,"('incompetent', 'brilliant')",1.4715815,1.6825027,0.2109212
63,0.28670928,0.4019667,"('unperceptive', 'insightful')",0.2867093,0.4019667,0.1152574
64,-0.88592607,-0.871781,"('shy', 'confident')",-0.8859261,-0.871781,0.0141451
65,0.78598607,1.0243143,"('insecure', 'secure')",0.7859861,1.0243143,0.2383282
66,-1.2847488,-1.4630828,"('inactive', 'active')",-1.2847488,-1.4630828,-0.178334
67,0.07401739,0.003754355,"('doubtful', 'determined')",0.0740174,0.0037544,-0.070263
68,-0.279362,-0.26500875,"('dependent', 'independent')",-0.279362,-0.2650087,0.0143533
69,-0.80386597,-0.98297447,"('lazy', 'industrious')",-0.803866,-0.9829745,-0.1791085
70,0.72921187,0.6987452,"('lethargic', 'energetic')",0.7292119,0.6987452,-0.0304667
71,-0.42425194,-0.58930206,"('diffident', 'self-confident')",-0.4242519,-0.5893021,-0.1650502
72,-0.18993275,-0.019804979,"('unambitious', 'ambitious')",-0.1899327,-0.019805,0.1701277
73,-0.53999615,-0.6100391,"('helpless', 'self-reliant')",-0.5399961,-0.6100391,-0.070043
74,-0.13601677,-0.17747937,"('undedicated', 'dedicated')",-0.1360168,-0.1774794,-0.0414626
75,-0.501212,-0.63624877,"('meek', 'impulsive')",-0.501212,-0.6362488,-0.1350368
76,1.0343133,1.1396115,"('anxious', 'daring')",1.0343133,1.1396115,0.1052982
77,0.15051705,0.2514558,"('unmotivated', 'motivated')",0.150517,0.2514558,0.1009388
78,-0.5528064,-0.47187385,"('nonresilient', 'resilient')",-0.5528064,-0.4718738,0.0809326
79,-0.9989869,-1.3291367,"('wavering', 'unwavering')",-0.9989869,-1.3291367,-0.3301498
80,0.81625724,0.90938675,"('dominated', 'dominating')",0.8162572,0.9093868,0.0931296
81,0.97442824,1.0686303,"('submissive', 'aggressive')",0.9744282,1.0686303,0.0942021
82,1.8179104,1.7016159,"('poor', 'rich')",1.8179104,1.7016159,-0.1162945
83,-0.6325855,-0.5441512,"('powerless', 'powerful')",-0.6325855,-0.5441512,0.0884343
84,-0.28470698,-0.24037892,"('inferior', 'superior')",-0.284707,-0.2403789,0.0443281
85,-0.8727219,-1.2289172,"('insignificant', 'prestigious')",-0.8727219,-1.2289172,-0.3561953
86,-0.67396885,-0.7250614,"('uninfluential', 'influential')",-0.6739689,-0.7250614,-0.0510925
87,0.73300695,0.6923444,"('unsuccessful', 'successful')",0.733007,0.6923444,-0.0406626
88,-0.21091521,-0.4872438,"('low', 'eminent')",-0.2109152,-0.4872438,-0.2763286
