,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.73529625,-0.76038396,"('unsociable', 'sociable')",-0.50274587,-0.49979347,-0.5809828,-0.68806016,-0.6063416,-0.6494125,-0.0430709
1,-0.22805311,-0.28922907,"('unfriendly', 'friendly')",0.51538885,0.4444827,1.0095501,0.7732326,0.4322953,0.3094954,-0.1227999
2,1.3742094,1.4519007,"('unlikable', 'likable')",0.9712252,1.0283335,1.0394557,1.0782588,1.1282968,1.1861643,0.0578675
3,-0.19848211,-0.17081922,"('repellent', 'pleasant')",-0.5982186,-0.4390432,0.5262362,0.6316592,-0.0901548,0.0072656,0.0974204
4,-0.59749544,-0.6290351,"('disliked', 'liked')",-0.8323915,-0.8832286,-5.462615,-5.6015754,-2.2975006,-2.3712797,-0.0737791
5,-0.5483095,-0.53998953,"('distant', 'outgoing')",-0.0029506981,-0.016923543,-0.6833688,-0.7346826,-0.411543,-0.4305319,-0.0189889
6,-0.6181823,-0.5917084,"('distant', 'open')",-0.26707584,-0.25739837,-0.6544715,-0.75480455,-0.5132432,-0.5346371,-0.0213939
7,0.3973973,0.39269558,"('insensitive', 'sensitive')",0.335175,0.49584794,0.12278793,0.127756,0.2851201,0.3387665,0.0536464
8,-0.32972988,-0.35519,"('unaffectionate', 'affectionate')",0.002076231,-0.15244032,0.18164402,0.044852696,-0.0486699,-0.1542592,-0.1055893
9,0.25510246,0.23190737,"('unaffectionate', 'caring')",-0.053574264,-0.13189177,0.6693312,0.5645013,0.2902865,0.2215056,-0.0687809
10,-0.3117809,-0.2649317,"('unsympathetic', 'sympathetic')",-1.4761112,-1.3418387,-0.98225725,-0.9830751,-0.9233831,-0.8632818,0.0601013
11,-0.3934805,-0.34161487,"('unhelpful', 'helpful')",-0.086025566,0.027122099,1.4623098,1.4725178,0.3276013,0.3860083,0.058407
12,0.5500714,0.6199097,"('unsupportive', 'supportive')",-0.40641636,-0.26162326,-1.7966462,-1.7724137,-0.5509971,-0.4713758,0.0796213
13,-0.14860344,-0.13476056,"('impolite', 'polite')",-0.33281192,-0.19455129,-1.1204584,-1.0814228,-0.5339579,-0.4702449,0.063713
14,0.21135314,0.19806774,"('antisocial', 'social')",0.71877253,0.7564539,0.07868384,0.018878471,0.3362698,0.3244667,-0.0118031
15,0.7340896,0.6798505,"('boring', 'funny')",0.9356876,0.82248837,-0.18208571,-0.2449211,0.4958971,0.4191393,-0.0767578
16,-0.93140244,-1.0059524,"('unpopular', 'popular')",-0.71407235,-0.80131936,0.13390043,0.019738488,-0.5038581,-0.5958444,-0.0919863
17,-0.23082206,-0.14575037,"('nasty', 'nice')",-1.1526052,-1.124215,-0.88501376,-0.8267166,-0.756147,-0.698894,0.057253
18,0.29726037,0.3516762,"('disagreeable', 'welcoming')",0.33795974,0.38213104,-0.3409189,-0.41107216,0.0981004,0.1075783,0.0094779
19,0.06711967,0.13959737,"('inhospitable', 'hospitable')",-0.41064942,-0.4054091,-0.782313,-0.72116923,-0.3752809,-0.3289937,0.0462872
20,-0.24488205,-0.18747427,"('rough', 'thoughtful')",0.33769068,0.45639017,0.66887337,0.67086023,0.253894,0.3132587,0.0593647
21,0.451151,0.4775102,"('immoral', 'moral')",-0.18395902,-0.06905027,-0.7848861,-0.7051768,-0.1725647,-0.0989056,0.0736591
22,0.26349232,0.30260283,"('untrustworthy', 'trustworthy')",0.5452821,0.64791167,-0.73363477,-0.72813255,0.0250466,0.0741273,0.0490807
23,0.62489283,0.60401833,"('insincere', 'sincere')",0.04577893,0.1187253,4.4273543,4.3302283,1.6993421,1.6843239,-0.0150182
24,0.6053891,0.5721054,"('dishonest', 'honest')",-0.20787908,-0.1543373,0.32614955,0.25024873,0.2412199,0.2226723,-0.0185476
25,0.64076746,0.5972686,"('egoistic', 'altruistic')",0.18462145,0.12057127,1.3051286,1.261893,0.7101725,0.659911,-0.0502615
