,csra_male,csra_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.49025357,0.32488668,"('unsociable', 'sociable')",-0.07187008,-0.20951054,0.2091917,0.0576881,-0.1515036
1,-1.4572825,-1.6449414,"('unfriendly', 'friendly')",1.4065858,1.1759576,-0.0253484,-0.2344919,-0.2091435
2,1.3942465,1.3368785,"('unlikable', 'likable')",0.8564094,0.9001609,1.1253279,1.1185198,-0.0068081
3,0.408635,0.66352516,"('repellent', 'pleasant')",0.12545155,0.23089367,0.2670433,0.4472094,0.1801661
4,-0.17969808,-0.37349308,"('disliked', 'liked')",-5.818053,-5.850741,-2.9988754,-3.1121171,-0.1132417
5,-1.7586733,-1.8854523,"('distant', 'outgoing')",-0.33953828,-0.46421444,-1.0491058,-1.1748333,-0.1257275
6,-2.1903062,-2.2944286,"('distant', 'open')",-0.12754445,-0.27192166,-1.1589253,-1.2831751,-0.1242498
7,0.5320619,0.65644443,"('insensitive', 'sensitive')",0.58489746,0.7040729,0.5584797,0.6802586,0.1217789
8,-1.330229,-1.4613522,"('unaffectionate', 'affectionate')",0.28488287,0.12686393,-0.5226731,-0.6672441,-0.144571
9,-0.91039973,-1.0123369,"('unaffectionate', 'caring')",0.8111341,0.7102249,-0.0496328,-0.151056,-0.1014232
10,0.40947998,0.5216195,"('unsympathetic', 'sympathetic')",-0.21569641,-0.18543386,0.0968918,0.1680928,0.071201
11,0.47987863,0.42861387,"('unhelpful', 'helpful')",2.074407,2.12148,1.2771429,1.2750469,-0.002096
12,0.5247662,0.5953625,"('unsupportive', 'supportive')",-1.6929166,-1.6310275,-0.5840752,-0.5178325,0.0662427
13,0.53700215,0.50854194,"('impolite', 'polite')",-0.0609707,0.0718173,0.2380157,0.2901796,0.0521639
14,1.3167235,1.3605555,"('antisocial', 'social')",-0.065143235,-0.029375091,0.6257901,0.6655902,0.0398001
15,0.24922238,-0.048542596,"('boring', 'funny')",0.80937743,0.7030659,0.5292999,0.3272616,-0.2020383
16,-0.7859049,-0.8115332,"('unpopular', 'popular')",0.7054665,0.64555883,-0.0402192,-0.0829872,-0.042768
17,-0.20237596,-0.18163195,"('nasty', 'nice')",-0.115339726,-0.13527715,-0.1588579,-0.1584546,0.0004033
