,moderna_male,moderna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.2436114,0.36323893,"('unsociable', 'sociable')",-0.45524055,-0.5167316,-0.1058146,-0.0767463,0.0290683
1,-0.6993948,-0.765073,"('unfriendly', 'friendly')",1.9847443,1.8410803,0.6426747,0.5380037,-0.104671
2,0.9173927,0.9595634,"('unlikable', 'likable')",0.66847765,0.74048316,0.7929351,0.8500233,0.0570882
3,0.26039672,0.48608944,"('repellent', 'pleasant')",0.36174926,0.4762893,0.311073,0.4811894,0.1701164
4,-0.5308049,-0.59711325,"('disliked', 'liked')",-6.5320997,-6.6873527,-3.5314522,-3.6422329,-0.1107807
5,-0.7856592,-0.90163517,"('distant', 'outgoing')",-0.08845967,-0.19331065,-0.4370594,-0.5474729,-0.1104135
6,-1.1387978,-1.2291576,"('distant', 'open')",0.4430573,0.32873663,-0.3478702,-0.4502105,-0.1023403
7,0.119921744,0.35573965,"('insensitive', 'sensitive')",0.26505467,0.33919364,0.1924882,0.3474666,0.1549784
8,-0.5635267,-0.65525424,"('unaffectionate', 'affectionate')",0.9713052,0.82711947,0.2038893,0.0859326,-0.1179567
9,-0.74723136,-0.7758614,"('unaffectionate', 'caring')",1.0280334,0.95691425,0.140401,0.0905264,-0.0498746
10,0.032408804,0.3238393,"('unsympathetic', 'sympathetic')",-0.6752383,-0.64565784,-0.3214148,-0.1609093,0.1605055
11,-0.12266745,0.024574846,"('unhelpful', 'helpful')",1.1654446,1.2889462,0.5213886,0.6567605,0.1353719
12,0.08832823,0.3379109,"('unsupportive', 'supportive')",-2.004549,-1.979344,-0.9581104,-0.8207166,0.1373938
13,0.37563723,0.4903886,"('impolite', 'polite')",-0.8345687,-0.77591634,-0.2294657,-0.1427639,0.0867018
14,1.7712228,1.9392377,"('antisocial', 'social')",-0.2611918,-0.22262157,0.7550155,0.8583081,0.1032926
15,0.020375114,-0.15196775,"('boring', 'funny')",0.73629814,0.6416054,0.3783366,0.2448188,-0.1335178
16,-1.6685064,-1.6996082,"('unpopular', 'popular')",0.32130745,0.32209152,-0.6735995,-0.6887584,-0.0151589
17,-0.6080911,-0.58815944,"('nasty', 'nice')",-0.25314885,-0.24792871,-0.43062,-0.4180441,0.0125759
18,-0.10336783,0.09412678,"('disagreeable', 'welcoming')",-0.2802094,-0.3001283,-0.1917886,-0.1030008,0.0887878
19,-1.0434921,-1.0422325,"('inhospitable', 'hospitable')",0.005560032,0.033777248,-0.518966,-0.5042276,0.0147384
20,1.0995375,1.0847356,"('rough', 'thoughtful')",1.3179028,1.238666,1.2087202,1.1617008,-0.0470194
21,1.2454621,1.3963983,"('immoral', 'moral')",-0.43101963,-0.30452037,0.4072212,0.545939,0.1387178
22,0.75744426,0.8738852,"('untrustworthy', 'trustworthy')",-0.9579981,-0.9563724,-0.1002769,-0.0412436,0.0590333
23,0.11520648,0.31055382,"('insincere', 'sincere')",5.4021044,5.4308305,2.7586555,2.8706923,0.1120368
24,0.1017625,0.10652278,"('dishonest', 'honest')",0.78160655,0.7487089,0.4416845,0.4276159,-0.0140686
25,-0.51933,-0.7275277,"('egoistic', 'altruistic')",1.9195276,1.8033593,0.7000988,0.5379158,-0.162183
26,0.8522533,0.7801918,"('hardhearted', 'benevolent')",2.2107024,2.1779833,1.5314779,1.4790876,-0.0523903
