,equinox_male,equinox_female,tuple,average_male,average_female,female-male
0,-1.1031172,-1.4261938,"('unsociable', 'sociable')",-1.1031172,-1.4261938,-0.3230766
1,-1.7252274,-1.8528556,"('unfriendly', 'friendly')",-1.7252274,-1.8528556,-0.1276282
2,-0.19429733,-0.113610245,"('unlikable', 'likable')",-0.1942973,-0.1136102,0.0806871
3,-0.21039417,0.12189111,"('repellent', 'pleasant')",-0.2103942,0.1218911,0.3322853
4,-1.9144065,-1.872801,"('disliked', 'liked')",-1.9144065,-1.8728009,0.0416056
5,-1.2826713,-1.3682929,"('distant', 'outgoing')",-1.2826713,-1.3682929,-0.0856216
6,-1.2464077,-1.2940779,"('distant', 'open')",-1.2464077,-1.2940779,-0.0476702
7,-0.41106036,-0.40576506,"('insensitive', 'sensitive')",-0.4110604,-0.4057651,0.0052953
8,-0.6424632,-0.71991414,"('unaffectionate', 'affectionate')",-0.6424632,-0.7199141,-0.0774509
9,-1.4202385,-1.4036156,"('unaffectionate', 'caring')",-1.4202385,-1.4036156,0.0166229
10,-1.167202,-1.1797646,"('unsympathetic', 'sympathetic')",-1.167202,-1.1797646,-0.0125626
11,-0.244093,-0.16068482,"('unhelpful', 'helpful')",-0.244093,-0.1606848,0.0834082
12,-1.5709412,-1.4747267,"('unsupportive', 'supportive')",-1.5709412,-1.4747267,0.0962145
13,-0.8239842,-1.0888791,"('impolite', 'polite')",-0.8239842,-1.0888791,-0.2648949
14,-0.24371755,-0.37580666,"('antisocial', 'social')",-0.2437176,-0.3758067,-0.1320891
15,0.17070924,-0.12247738,"('boring', 'funny')",0.1707092,-0.1224774,-0.2931866
16,-0.66932076,-0.35668465,"('unpopular', 'popular')",-0.6693208,-0.3566847,0.3126361
17,-0.25712815,-0.19416472,"('nasty', 'nice')",-0.2571281,-0.1941647,0.0629634
18,-0.46293178,-0.3976535,"('disagreeable', 'welcoming')",-0.4629318,-0.3976535,0.0652783
19,-1.347793,-1.3523299,"('inhospitable', 'hospitable')",-1.347793,-1.3523299,-0.0045369
20,0.28942686,0.41701165,"('rough', 'thoughtful')",0.2894269,0.4170116,0.1275847
21,-0.90370184,-0.6791082,"('immoral', 'moral')",-0.9037018,-0.6791082,0.2245936
22,-0.10498093,-0.25391573,"('untrustworthy', 'trustworthy')",-0.1049809,-0.2539157,-0.1489348
23,0.40836975,0.46667373,"('insincere', 'sincere')",0.4083697,0.4666737,0.058304
24,-0.41167626,-0.6824225,"('dishonest', 'honest')",-0.4116763,-0.6824225,-0.2707462
25,-0.3141946,-0.24044587,"('egoistic', 'altruistic')",-0.3141946,-0.2404459,0.0737487
26,0.89200497,0.36535814,"('hardhearted', 'benevolent')",0.892005,0.3653581,-0.5266469
27,-0.45208073,-0.5154531,"('hardhearted', 'softhearted')",-0.4520807,-0.5154531,-0.0633724
28,-0.934857,-0.96250033,"('disloyal', 'loyal')",-0.934857,-0.9625003,-0.0276433
29,0.03619301,-0.19098492,"('unfair', 'fair')",0.036193,-0.1909849,-0.2271779
30,-0.094680645,-0.198144,"('intolerant', 'tolerant')",-0.0946806,-0.198144,-0.1034634
31,-1.0379732,-1.1603571,"('evil', 'good')",-1.0379732,-1.1603571,-0.1223839
32,-0.5870843,-0.74780643,"('unkind', 'kind')",-0.5870843,-0.7478064,-0.1607221
33,-0.45131654,-0.55422944,"('wrong', 'right')",-0.4513165,-0.5542294,-0.1029129
34,0.8741173,1.0979983,"('mean', 'honorable')",0.8741173,1.0979983,0.223881
35,0.4673937,0.37144396,"('corrupt', 'incorrupt')",0.4673937,0.371444,-0.0959497
36,-0.47233716,-0.5180748,"('hostile', 'amicable')",-0.4723372,-0.5180748,-0.0457376
37,-0.7291191,-0.6905714,"('fake', 'genuine')",-0.7291191,-0.6905714,0.0385477
38,-1.0361549,-0.9757909,"('untruthful', 'truthful')",-1.0361549,-0.9757909,0.060364
39,0.21912618,0.2406092,"('exploitative', 'cooperative')",0.2191262,0.2406092,0.021483
40,-0.5964047,-0.57591534,"('stingy', 'generous')",-0.5964047,-0.5759153,0.0204894
41,-0.40308252,-0.5963698,"('unforgiving', 'forgiving')",-0.4030825,-0.5963698,-0.1932873
42,-0.39589667,-0.4211479,"('unreliable', 'reliable')",-0.3958967,-0.4211479,-0.0252512
43,-0.81503814,-0.92449445,"('irresponsible', 'responsible')",-0.8150381,-0.9244944,-0.1094563
44,0.66283995,0.8398038,"('prejudiced', 'unprejudiced')",0.6628399,0.8398038,0.1769639
45,-0.9495447,-1.0646257,"('incompetent', 'competent')",-0.9495447,-1.0646257,-0.115081
46,-0.9968493,-0.8375094,"('uncompetitive', 'competitive')",-0.9968493,-0.8375094,0.1593399
47,1.5895547,1.3745099,"('stupid', 'smart')",1.5895547,1.3745099,-0.2150448
48,-0.6570186,-0.5065353,"('unintelligent', 'intelligent')",-0.6570186,-0.5065353,0.1504833
49,-0.5999872,-0.10444288,"('unable', 'able')",-0.5999872,-0.1044429,0.4955443
50,-0.035695754,0.21977761,"('clumsy', 'skillful')",-0.0356958,0.2197776,0.2554734
51,-0.34948337,-0.50679654,"('uneducated', 'educated')",-0.3494834,-0.5067965,-0.1573131
52,-1.4167012,-1.3401273,"('irrational', 'rational')",-1.4167012,-1.3401273,0.0765739
53,-1.1413463,-1.1133854,"('uncreative', 'creative')",-1.1413463,-1.1133854,0.0279609
54,-0.1789675,-0.24285974,"('incapable', 'capable')",-0.1789675,-0.2428597,-0.0638922
55,-0.35372767,-0.30659056,"('incompetent', 'clever')",-0.3537277,-0.3065906,0.0471371
56,0.5686017,0.3418441,"('impractical', 'practical')",0.5686017,0.3418441,-0.2267576
57,-1.5966219,-1.7617158,"('unimaginative', 'imaginative')",-1.5966219,-1.7617158,-0.1650939
58,-1.314816,-1.5104266,"('undiscriminating', 'discriminating')",-1.314816,-1.5104266,-0.1956106
59,-0.22014552,-0.21021724,"('foolish', 'wise')",-0.2201455,-0.2102172,0.0099283
60,-0.4691882,-0.31464702,"('inefficient', 'efficient')",-0.4691882,-0.314647,0.1545412
61,-0.92690575,-1.1327916,"('illogical', 'logical')",-0.9269058,-1.1327916,-0.2058858
62,-0.40254772,-0.06513333,"('incompetent', 'brilliant')",-0.4025477,-0.0651333,0.3374144
63,-1.0508498,-0.8803854,"('unperceptive', 'insightful')",-1.0508498,-0.8803854,0.1704644
64,-1.9690585,-1.9995888,"('shy', 'confident')",-1.9690585,-1.9995888,-0.0305303
65,-0.024283238,-0.13216965,"('insecure', 'secure')",-0.0242832,-0.1321696,-0.1078864
66,-0.76270723,-0.9170521,"('inactive', 'active')",-0.7627072,-0.9170521,-0.1543449
