,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.640129,0.48363084,"('unsociable', 'sociable')",-0.20014396,-0.3356853,-0.23903789,-0.33994874,0.0669824,-0.0640011,-0.1309835
1,0.02418985,0.0072019286,"('unfriendly', 'friendly')",-0.40016243,-0.5585023,1.6364226,1.4637715,0.42015,0.304157,-0.115993
2,0.77802795,0.85581344,"('unlikable', 'likable')",0.9340571,1.0318699,0.6734306,0.73442847,0.7951719,0.8740373,0.0788654
3,0.16421542,0.2424485,"('repellent', 'pleasant')",-0.72153324,-0.6308659,0.88640517,0.8950232,0.1096958,0.1688686,0.0591728
4,-0.9210669,-0.9074497,"('disliked', 'liked')",0.6956536,0.7022918,-7.726658,-7.7841997,-2.6506904,-2.6631192,-0.0124288
5,-0.8576507,-0.80238646,"('distant', 'outgoing')",0.5731631,0.5746844,-0.030923799,-0.069283426,-0.1051371,-0.0989952,0.0061419
6,-1.2553673,-1.2035654,"('distant', 'open')",0.36963633,0.372085,0.22260751,0.14087164,-0.2210412,-0.2302029,-0.0091617
7,0.7947434,0.7411721,"('insensitive', 'sensitive')",-0.72504884,-0.70021445,0.4057866,0.37524095,0.1584937,0.1387329,-0.0197608
8,0.084313005,0.075226456,"('unaffectionate', 'affectionate')",-0.41276684,-0.4271525,1.0168732,0.92700255,0.2294731,0.1916922,-0.0377809
9,0.6259604,0.5632485,"('unaffectionate', 'caring')",0.003057886,-0.060188707,1.7017995,1.6548494,0.7769392,0.7193031,-0.0576361
10,1.1129073,0.9372066,"('unsympathetic', 'sympathetic')",-1.8982908,-1.9557697,-0.41395378,-0.4584786,-0.3997791,-0.4923472,-0.0925681
11,0.027414724,-0.026726551,"('unhelpful', 'helpful')",-0.58942455,-0.57523245,1.7212529,1.8703483,0.3864144,0.4227964,0.036382
12,2.0917659,2.091681,"('unsupportive', 'supportive')",0.24055225,0.31107855,-2.1039746,-2.1098766,0.0761145,0.0976276,0.0215131
13,0.6348672,0.57163465,"('impolite', 'polite')",-0.4898615,-0.5518625,-0.61388266,-0.6074395,-0.1562923,-0.1958891,-0.0395968
14,0.93440974,0.86239856,"('antisocial', 'social')",0.049416706,0.07991321,-0.6181237,-0.69799936,0.1219009,0.0814375,-0.0404634
15,-0.3133,-0.30024353,"('boring', 'funny')",0.78150266,0.7326651,-0.2353758,-0.23976251,0.0776089,0.0642197,-0.0133892
16,-1.6696157,-1.5772012,"('unpopular', 'popular')",0.44295034,0.456975,0.5147439,0.45618185,-0.2373072,-0.2213481,0.0159591
17,-0.7673666,-0.67140573,"('nasty', 'nice')",0.43306792,0.52427346,-0.73664564,-0.66293144,-0.3569814,-0.2700212,0.0869602
18,-0.08016493,-0.07518162,"('disagreeable', 'welcoming')",-0.2785754,-0.18178472,-0.46464288,-0.56239283,-0.2744611,-0.2731197,0.0013414
19,-0.2130417,-0.13544562,"('inhospitable', 'hospitable')",-0.7890454,-0.7053315,-0.3417392,-0.28018206,-0.4479421,-0.3736531,0.074289
