,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.07778366,0.038182296,"('unsociable', 'sociable')",-0.42185026,-0.59516764,0.6760384,0.5080672,-0.5003556,-0.667538,-0.042096,-0.179114,-0.137018
1,-0.15773562,-0.42014787,"('unfriendly', 'friendly')",0.5228752,0.40274,0.2951482,0.1358665,1.9655247,1.9049088,0.6564531,0.5058419,-0.1506112
2,0.6572182,0.68164414,"('unlikable', 'likable')",1.2540132,1.289424,1.3904374,1.4998618,0.3756633,0.45397654,0.919333,0.9812267,0.0618937
3,-0.20609775,-0.08483527,"('repellent', 'pleasant')",-0.32547843,-0.22765878,0.55205536,0.7165592,0.45369163,0.4541807,0.1185427,0.2145615,0.0960188
4,-0.9510765,-1.2275991,"('disliked', 'liked')",-0.38768744,-0.5123566,-0.37195763,-0.41081405,-6.5236053,-6.5756865,-2.0585818,-2.1816139,-0.1230321
5,-1.2163825,-1.4159584,"('distant', 'outgoing')",0.044316612,-0.046855934,-0.8451279,-0.83842945,-0.062043108,-0.04399134,-0.5198092,-0.5863088,-0.0664996
6,-1.4304309,-1.6724769,"('distant', 'open')",0.022255272,-0.086643346,-1.3472573,-1.3246344,0.6922565,0.7111761,-0.5157941,-0.5931446,-0.0773505
7,0.6245975,0.560156,"('insensitive', 'sensitive')",0.29590154,0.35064217,0.7379702,0.7792125,1.0179346,0.9653563,0.6691009,0.6638417,-0.0052592
8,-1.2072538,-1.3317945,"('unaffectionate', 'affectionate')",-0.26683742,-0.30529696,-0.37326407,-0.37500104,1.1962515,1.181653,-0.162776,-0.2076098,-0.0448338
9,-0.40635222,-0.51711553,"('unaffectionate', 'caring')",-0.28716516,-0.32973886,0.4564623,0.43926585,1.412204,1.4098907,0.2937872,0.2505755,-0.0432117
10,-0.58624065,-0.562386,"('unsympathetic', 'sympathetic')",-1.1678245,-1.1851357,0.09110634,0.2212382,-0.32951245,-0.39047277,-0.4981178,-0.4791891,0.0189287
11,-0.14692134,-0.031838827,"('unhelpful', 'helpful')",-0.06826935,-0.038077023,1.4387995,1.5252967,1.5168931,1.5696306,0.6851255,0.7562529,0.0711274
12,1.2236953,1.2577122,"('unsupportive', 'supportive')",0.4266901,0.5397031,1.1764562,1.4052918,-1.9741219,-1.9375609,0.2131799,0.3162865,0.1031066
13,0.57589626,0.68922025,"('impolite', 'polite')",-0.34134635,-0.2413617,0.66942066,0.7730599,-0.50860953,-0.4933666,0.0988403,0.181888,0.0830477
14,1.2079152,1.2483246,"('antisocial', 'social')",0.5461839,0.54935294,1.4799141,1.4417313,-0.3803007,-0.48985043,0.7134281,0.6873896,-0.0260385
15,0.34647822,0.15998417,"('boring', 'funny')",0.6801971,0.55353,0.022048213,-0.21020755,0.6601438,0.570439,0.4272168,0.2684364,-0.1587804
16,-2.3839388,-2.534359,"('unpopular', 'popular')",-0.7640237,-0.81921965,-0.5837005,-0.5152849,0.34331244,0.44508165,-0.8470876,-0.8559455,-0.0088579
17,-0.64691144,-0.67685586,"('nasty', 'nice')",0.29871935,0.4067842,0.45882356,0.5121145,-0.27246168,-0.23030582,-0.0404576,0.0029343,0.0433919
18,-0.1807442,-0.24282339,"('disagreeable', 'welcoming')",-0.2422238,-0.1285555,0.36006948,0.4625528,-0.29953837,-0.21855861,-0.0906092,-0.0318462,0.058763
19,-0.36664918,-0.48481497,"('inhospitable', 'hospitable')",0.0848374,0.024705548,-0.29914486,-0.28710285,0.38277283,0.4293058,-0.049546,-0.0794766,-0.0299306
20,0.15964907,0.26720685,"('rough', 'thoughtful')",0.3926291,0.43777314,0.39161733,0.43524602,0.7682454,0.750994,0.4280352,0.472805,0.0447698
