,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.28735602,-0.42845115,"('unsociable', 'sociable')",0.47066718,0.2972869,0.6046083,0.51523024,-0.5545957,-0.67698246,0.0583309,-0.0732291,-0.13156
1,0.15603532,0.0846668,"('unfriendly', 'friendly')",-0.50216025,-0.52305025,-0.20484085,-0.31042916,1.8183663,1.7420037,0.3168501,0.2482978,-0.0685523
2,-0.16796689,-0.13778403,"('unlikable', 'likable')",0.29589385,0.43945703,1.3362855,1.3368084,0.5823682,0.71682847,0.5116451,0.5888275,0.0771824
3,0.38231784,0.49943873,"('repellent', 'pleasant')",0.2197471,0.3417122,0.7373944,0.86050975,0.30964875,0.35374722,0.412277,0.5138519,0.1015749
4,-0.9141216,-0.9652373,"('disliked', 'liked')",1.1649922,1.0877355,-0.28839526,-0.42759433,-6.249718,-6.3521385,-1.5718107,-1.6643087,-0.092498
5,-1.2088667,-1.2065283,"('distant', 'outgoing')",-0.18599719,-0.016093738,-1.5388192,-1.4742584,-0.24590856,-0.14676245,-0.7948979,-0.7109107,0.0839872
6,-1.4213195,-1.3686746,"('distant', 'open')",-0.30708197,-0.06665168,-1.8682218,-1.7749753,0.40407795,0.5024826,-0.7981363,-0.6769547,0.1211816
7,0.78679436,0.8030016,"('insensitive', 'sensitive')",1.0470167,1.0647416,0.3077585,0.41846526,0.6830868,0.6860843,0.7061641,0.7430732,0.0369091
8,0.47986087,0.44712442,"('unaffectionate', 'affectionate')",-0.0872689,-0.011831462,-0.0034667924,-0.0042786673,0.7651174,0.7544137,0.2885607,0.296357,0.0077963
9,0.5217558,0.494643,"('unaffectionate', 'caring')",0.073051,0.13125238,-0.16382222,-0.14144726,1.1452829,1.173072,0.3940669,0.41438,0.0203131
10,0.019599985,0.031110425,"('unsympathetic', 'sympathetic')",0.540668,0.6632371,-0.22219962,-0.11247153,-0.4052776,-0.42487833,-0.0168023,0.0392494,0.0560517
11,0.20201774,0.25128594,"('unhelpful', 'helpful')",0.41352573,0.48161453,0.17512132,0.26798075,1.6560823,1.7045912,0.6116868,0.6763681,0.0646813
12,1.1858644,1.2948725,"('unsupportive', 'supportive')",1.4351528,1.7691189,1.0683095,1.3604828,-1.6822633,-1.6555246,0.5017658,0.6922374,0.1904716
13,-0.37552553,-0.45940977,"('impolite', 'polite')",1.0711486,1.0407016,0.14622197,0.13277687,-0.33534122,-0.39859846,0.126626,0.0788676,-0.0477584
14,0.027014226,-0.01861734,"('antisocial', 'social')",1.3928847,1.3066258,1.4279557,1.4248979,-0.6108377,-0.69449973,0.5592542,0.5046017,-0.0546525
15,0.001331564,-0.11254982,"('boring', 'funny')",-0.0066016354,-0.07372263,-0.9094939,-1.0773257,0.3573159,0.31382558,-0.139362,-0.2374431,-0.0980811
16,-1.4878732,-1.5059097,"('unpopular', 'popular')",-0.35550115,-0.40928525,-0.21883205,-0.21831559,0.48462117,0.46762523,-0.3943963,-0.4164713,-0.022075
17,-1.2419964,-1.1930547,"('nasty', 'nice')",-0.27322438,-0.15174617,-0.99429667,-0.92348045,-0.68164676,-0.6126212,-0.7977911,-0.7202256,0.0775655
18,0.1481223,0.18201816,"('disagreeable', 'welcoming')",-0.47223303,-0.33663696,-0.32810926,-0.18663457,-0.39310473,-0.37520716,-0.2613312,-0.1791151,0.0822161
19,-1.3735825,-1.3577737,"('inhospitable', 'hospitable')",0.17046332,0.3005003,-1.1707592,-1.1077384,-0.14541914,0.011358341,-0.6298244,-0.5384134,0.091411
20,0.24094123,0.30611497,"('rough', 'thoughtful')",-0.07792665,-0.013300214,0.65644836,0.6981106,1.2010474,1.1842525,0.5051276,0.5437945,0.0386669
21,0.56988096,0.5287348,"('immoral', 'moral')",2.3713002,2.3058941,0.51090705,0.5349265,-0.86490816,-0.83780277,0.646795,0.6329381,-0.0138569
22,-0.45100918,-0.4683107,"('untrustworthy', 'trustworthy')",0.28941584,0.33849496,1.0853245,1.0274527,-0.9264968,-0.94176817,-0.0006914,-0.0110328,-0.0103414
