,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5130021,-0.55397815,"('unsociable', 'sociable')",-0.35023552,-0.5617889,-0.4316188,-0.5578835,-0.1262647
1,-1.4542494,-1.3182172,"('unfriendly', 'friendly')",1.0943624,0.92971015,-0.1799435,-0.1942535,-0.01431
2,0.08168717,0.028299402,"('unlikable', 'likable')",0.8329245,0.8358997,0.4573058,0.4320996,-0.0252062
3,-0.066099204,0.08900688,"('repellent', 'pleasant')",0.8771154,0.90196484,0.4055081,0.4954859,0.0899778
4,-0.49326128,-0.43026742,"('disliked', 'liked')",-6.0313525,-6.0610266,-3.2623069,-3.245647,0.0166599
5,-1.0330396,-0.9263088,"('distant', 'outgoing')",-0.6948648,-0.68334347,-0.8639522,-0.8048261,0.0591261
6,-1.2885071,-1.1052125,"('distant', 'open')",-0.9152461,-0.9587083,-1.1018766,-1.0319604,0.0699162
7,-0.39374024,-0.33989584,"('insensitive', 'sensitive')",-0.22617665,-0.26537383,-0.3099585,-0.3026348,0.0073237
8,-0.5143696,-0.48763174,"('unaffectionate', 'affectionate')",0.32730073,0.2506907,-0.0935344,-0.1184705,-0.0249361
9,-0.96960217,-0.9065875,"('unaffectionate', 'caring')",0.5338583,0.45938873,-0.2178719,-0.2235994,-0.0057275
10,-0.53802973,-0.44864175,"('unsympathetic', 'sympathetic')",-1.159514,-1.2776281,-0.8487718,-0.8631349,-0.0143631
11,0.03072603,0.0016288236,"('unhelpful', 'helpful')",1.2377981,1.2358904,0.6342621,0.6187596,-0.0155025
12,-0.2718125,-0.06275664,"('unsupportive', 'supportive')",-2.3452148,-2.3753211,-1.3085136,-1.2190388,0.0894748
13,-0.5700067,-0.7906496,"('impolite', 'polite')",-1.2567914,-1.3254311,-0.913399,-1.0580404,-0.1446414
14,0.8003821,0.7585859,"('antisocial', 'social')",0.346784,0.22547975,0.573583,0.4920328,-0.0815502
15,-0.18230492,-0.3378956,"('boring', 'funny')",0.29389188,0.2797684,0.0557935,-0.0290636,-0.0848571
16,-1.1713014,-1.1475283,"('unpopular', 'popular')",0.55916536,0.5115505,-0.306068,-0.3179889,-0.0119209
17,-1.222667,-1.1850636,"('nasty', 'nice')",-0.28503492,-0.25931495,-0.7538509,-0.7221893,0.0316616
18,-0.75847006,-0.6185072,"('disagreeable', 'welcoming')",-0.55105764,-0.6116267,-0.6547638,-0.6150669,0.0396969
19,-1.8210253,-1.7445556,"('inhospitable', 'hospitable')",-0.7697251,-0.74379045,-1.2953751,-1.244173,0.0512021
20,0.5631526,0.56175065,"('rough', 'thoughtful')",0.950523,0.90955687,0.7568378,0.7356538,-0.021184
21,0.2780247,0.17588328,"('immoral', 'moral')",-0.18497403,-0.2443742,0.0465253,-0.0342455,-0.0807708
22,-0.11240918,-0.124543205,"('untrustworthy', 'trustworthy')",-1.0245479,-1.1446044,-0.5684786,-0.6345738,-0.0660952
23,-0.6980346,-0.62636495,"('insincere', 'sincere')",4.8944483,4.783147,2.0982068,2.0783911,-0.0198157
24,-0.9614778,-1.0819591,"('dishonest', 'honest')",0.15346214,0.07929564,-0.4040079,-0.5013317,-0.0973238
25,-0.4536507,-0.49987876,"('egoistic', 'altruistic')",1.6207407,1.5775628,0.583545,0.538842,-0.044703
26,0.0886071,0.05147839,"('hardhearted', 'benevolent')",1.9402117,1.7965875,1.0144094,0.9240329,-0.0903765
27,-0.1959719,-0.17563054,"('hardhearted', 'softhearted')",0.83296573,0.71586186,0.3184969,0.2701157,-0.0483812
28,-0.77466387,-0.8660437,"('disloyal', 'loyal')",0.9732428,0.8435647,0.0992895,-0.0112395,-0.110529
29,-0.8493247,-0.8936681,"('unfair', 'fair')",-0.43892992,-0.5549627,-0.6441273,-0.7243154,-0.0801881
30,0.15751106,0.08397387,"('intolerant', 'tolerant')",0.98455244,0.89967555,0.5710317,0.4918247,-0.079207
31,-1.6183217,-1.3975055,"('evil', 'good')",-0.6011838,-0.6122146,-1.1097527,-1.00486,0.1048927
32,-0.114877194,-0.26332784,"('unkind', 'kind')",0.565179,0.34033805,0.2251509,0.0385051,-0.1866458
33,-0.2076129,-0.28306788,"('wrong', 'right')",-0.6839807,-0.6998981,-0.4457968,-0.491483,-0.0456862
34,-0.3960609,-0.20130002,"('mean', 'honorable')",4.977574,5.0844426,2.2907565,2.4415712,0.1508147
35,-0.81054413,-0.92291373,"('corrupt', 'incorrupt')",-0.33379066,-0.30728966,-0.5721674,-0.6151017,-0.0429343
36,-1.2033906,-1.0752411,"('hostile', 'amicable')",-0.08787839,-0.15948234,-0.6456345,-0.6173617,0.0282728
37,-0.10276983,-0.15038523,"('fake', 'genuine')",-0.37144822,-0.39827287,-0.237109,-0.2743291,-0.0372201
38,-0.4974864,-0.4189983,"('untruthful', 'truthful')",-0.49200112,-0.44367087,-0.4947438,-0.4313346,0.0634092
39,-0.19566801,-0.29637125,"('exploitative', 'cooperative')",0.27454436,0.28013143,0.0394382,-0.0081199,-0.0475581
40,-0.21104085,-0.125877,"('stingy', 'generous')",-1.7193277,-1.8678447,-0.9651843,-0.9968609,-0.0316766
