,old_male,old_female,tuple,dominion_male,dominion_female,freight_male,freight_female,line_male,line_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4035139,-1.4273931,"('unsociable', 'sociable')",-0.92713094,-0.94974065,-0.16832295,-0.2136875,1.3139383,1.2870761,-0.20621178,-0.27431613,-0.2782483,-0.3156123,-0.037364
1,-0.8920345,-0.9372436,"('unfriendly', 'friendly')",-0.55744046,-0.6667371,0.94634616,0.95344275,0.09807505,0.05937276,2.0191252,1.9595757,0.3228143,0.2736821,-0.0491322
2,-0.11405252,-0.05577134,"('unlikable', 'likable')",-0.2068256,-0.15403208,0.09209468,0.2264326,0.47339016,0.5358679,0.2500085,0.36373982,0.098923,0.1832474,0.0843244
3,0.24620797,0.3728783,"('repellent', 'pleasant')",-0.21004699,-0.2835791,-0.44955236,-0.47294173,0.8626263,0.9610691,0.64706683,0.67280036,0.2192604,0.2500454,0.030785
4,0.41878158,0.3228188,"('disliked', 'liked')",0.575359,0.48661995,-0.4279693,-0.49133906,-0.38145158,-0.41213143,-6.575065,-6.608172,-1.2780691,-1.3404408,-0.0623717
5,-0.21439505,-0.19489269,"('distant', 'outgoing')",0.49695978,0.4572851,0.25154412,0.33636773,-1.884859,-1.9160719,-0.14954716,-0.106406726,-0.3000595,-0.2847437,0.0153158
6,-0.12092017,-0.07675599,"('distant', 'open')",0.31143007,0.24209562,0.3934164,0.42716265,-1.7166979,-1.7732347,0.35158408,0.4377958,-0.1562375,-0.1485873,0.0076502
7,0.15658954,0.16285579,"('insensitive', 'sensitive')",-0.21504688,-0.18284106,0.49462926,0.5465077,0.6858501,0.7096211,1.2244738,1.2352318,0.4692992,0.4942751,0.0249759
8,-0.34778568,-0.3895598,"('unaffectionate', 'affectionate')",-0.15778291,-0.22095163,1.3179137,1.2811718,-0.43633178,-0.4564856,1.1509929,1.11724,0.3054012,0.2662829,-0.0391183
9,-0.4197338,-0.41216832,"('unaffectionate', 'caring')",-0.14441432,-0.19366866,1.2089971,1.2003257,-0.30775803,-0.36506712,1.3705881,1.3829943,0.3415358,0.3224832,-0.0190526
10,-1.0431292,-0.92565095,"('unsympathetic', 'sympathetic')",-0.69344497,-0.6620869,-0.85500467,-0.9971299,0.7475764,0.7845707,0.055783384,0.124507554,-0.3576438,-0.3351579,0.0224859
11,-0.92047757,-0.84400874,"('unhelpful', 'helpful')",-1.1662652,-1.1032842,-0.7400023,-0.7535815,-0.53983945,-0.4449057,1.5420094,1.6607037,-0.364915,-0.2970153,0.0678997
12,-0.14215039,-0.06796466,"('unsupportive', 'supportive')",0.53287435,0.5409495,0.5267249,0.60274625,0.035290252,0.10960066,-1.6534084,-1.5793334,-0.1401339,-0.0788003,0.0613336
13,-0.012065247,0.080359414,"('impolite', 'polite')",-0.29826766,-0.232981,-0.31085443,-0.20683393,1.3318452,1.410114,-0.34985217,-0.29212785,0.0721611,0.1517061,0.079545
14,-1.0262562,-0.8277264,"('antisocial', 'social')",-0.09092813,-0.063305855,-0.223342,-0.045281664,0.9174344,1.1261487,-0.08427794,-0.0339212,-0.101474,0.0311827,0.1326567
15,0.043571044,-0.009735556,"('boring', 'funny')",0.3887422,0.39042732,0.62768066,0.62170285,-0.114750385,-0.31874752,0.6469935,0.6664711,0.3184474,0.2700237,-0.0484237
16,-0.29407498,-0.3233707,"('unpopular', 'popular')",-0.98072517,-1.0059925,-0.19335681,-0.0921859,-0.18480536,-0.16910376,0.015678063,0.12344976,-0.3274569,-0.2934406,0.0340163
17,-0.53186256,-0.20178774,"('nasty', 'nice')",-0.62874824,-0.52225584,-0.25812128,-0.07863668,-0.10420026,0.020321205,-0.47091645,-0.33337805,-0.3987698,-0.2231474,0.1756224
18,-0.5382907,-0.24048895,"('disagreeable', 'welcoming')",-0.19935772,-0.13714287,-0.43376526,-0.25490516,-1.2563757,-1.0619998,-0.6261893,-0.53371507,-0.6107957,-0.4456504,0.1651453
19,-1.1280293,-1.0274771,"('inhospitable', 'hospitable')",-0.5215817,-0.46948949,-0.77276456,-0.76038754,-1.5959767,-1.6309954,-0.0073656645,0.13796897,-0.8051436,-0.7500761,0.0550675
20,-0.81601334,-0.5597112,"('rough', 'thoughtful')",-0.57072264,-0.5075222,-1.248375,-1.0789973,-0.45905697,-0.2987316,0.8460406,0.8806125,-0.4496254,-0.31287,0.1367554
21,-0.45194674,-0.41933587,"('immoral', 'moral')",-0.3499641,-0.35873985,-0.5630729,-0.6146806,0.74183357,0.81913954,-0.6341225,-0.6255099,-0.2514545,-0.2398253,0.0116292
22,0.17995754,0.24986318,"('untrustworthy', 'trustworthy')",0.06335692,0.06444603,-0.76453435,-0.7043316,0.78417706,0.82193077,-0.66636616,-0.6623213,-0.0806818,-0.0460826,0.0345992
23,-0.6845459,-0.63650185,"('insincere', 'sincere')",-0.56989676,-0.57277435,-0.01033783,-0.011668183,0.118031,0.15078798,5.839255,5.78499,0.9385011,0.9429667,0.0044656
