,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
14,1.0318025,1.1609312,"('antisocial', 'social')",1.3689429,1.5245986,-0.71875787,-0.6972747,0.5606625,0.6627517,0.1020892
15,0.5754262,0.3829761,"('boring', 'funny')",-0.5528889,-0.6473736,0.7207903,0.6418186,0.2477759,0.125807,-0.1219689
16,-0.57203865,-0.62402713,"('unpopular', 'popular')",-0.5782584,-0.5618348,0.6485158,0.6914158,-0.1672604,-0.1648154,0.002445
17,-0.08467047,-0.091579966,"('nasty', 'nice')",-0.5230054,-0.46702805,-0.32668957,-0.29963,-0.3114552,-0.2860793,0.0253759
18,-0.58698416,-0.53241396,"('disagreeable', 'welcoming')",-0.14602947,-0.09858782,-0.2927654,-0.3466864,-0.3419263,-0.3258961,0.0160302
19,-1.2293684,-1.2626919,"('inhospitable', 'hospitable')",-1.4107906,-1.4638909,0.14192878,0.19206794,-0.8327435,-0.8448383,-0.0120948
20,0.44462788,0.4967314,"('rough', 'thoughtful')",1.1726,1.2184807,1.2998505,1.2430714,0.9723595,0.9860945,0.013735
21,0.23921955,0.3241647,"('immoral', 'moral')",0.96061194,0.9856181,-0.91209996,-0.84053147,0.0959105,0.1564171,0.0605066
22,0.33766478,0.4077608,"('untrustworthy', 'trustworthy')",0.5987133,0.5859526,-0.93490875,-0.95819557,0.0004898,0.0118393,0.0113495
23,-0.30232984,-0.25812343,"('insincere', 'sincere')",0.65670353,0.7002571,4.6795163,4.731594,1.6779633,1.724576,0.0466127
24,-0.16647342,-0.1755993,"('dishonest', 'honest')",-1.0272563,-1.0235292,0.44514883,0.41999573,-0.2495269,-0.2597109,-0.010184
25,-0.16887005,-0.20003831,"('egoistic', 'altruistic')",0.7228819,0.6807304,1.6893411,1.648682,0.7477843,0.7097913,-0.037993
26,0.38934678,0.31785622,"('hardhearted', 'benevolent')",0.54914105,0.5223131,1.7647703,1.7092541,0.901086,0.8498078,-0.0512782
27,-0.04803996,-0.05350917,"('hardhearted', 'softhearted')",0.023884637,0.07472199,1.5253919,1.4096973,0.5004122,0.47697,-0.0234422
28,-0.0024561342,-0.11291922,"('disloyal', 'loyal')",0.52154243,0.43529502,0.9914837,0.9373397,0.5035233,0.4199052,-0.0836181
29,0.51475924,0.3934111,"('unfair', 'fair')",-0.28133464,-0.357381,-0.31614906,-0.45750824,-0.0275748,-0.1404927,-0.1129179
30,0.9712133,0.99639106,"('intolerant', 'tolerant')",1.4917437,1.5033722,1.0113944,0.98261875,1.1581171,1.160794,0.0026769
31,-1.0361294,-1.0099602,"('evil', 'good')",-0.9057493,-0.9699684,-0.14501904,-0.24668637,-0.6956325,-0.742205,-0.0465725
32,-0.3794844,-0.35596284,"('unkind', 'kind')",-0.26303187,-0.24464644,0.30994326,0.24494149,-0.1108577,-0.1185559,-0.0076982
33,0.6876365,0.5345318,"('wrong', 'right')",0.09203696,0.010836918,-0.123360306,-0.25147364,0.2187711,0.097965,-0.1208061
34,-0.9447787,-0.7767889,"('mean', 'honorable')",-0.08743484,0.03230349,5.46985,5.693721,1.4792121,1.6497451,0.170533
35,0.57823616,0.3419375,"('corrupt', 'incorrupt')",-0.9141834,-1.1205088,0.69400537,0.49284828,0.1193527,-0.095241,-0.2145937
36,-1.1638057,-1.2664951,"('hostile', 'amicable')",-1.5324237,-1.7571435,1.045795,0.8217513,-0.5501448,-0.7339625,-0.1838177
37,0.12262559,0.13815677,"('fake', 'genuine')",0.18624693,0.20750542,0.30350208,0.32927167,0.2041249,0.224978,0.0208531
38,-1.0728602,-1.0941204,"('untruthful', 'truthful')",-0.67957634,-0.7074783,-0.29760465,-0.2645349,-0.6833471,-0.6887112,-0.0053641
39,1.3751224,1.337909,"('exploitative', 'cooperative')",1.6553998,1.6824615,0.22667441,0.21721897,1.0857322,1.0791965,-0.0065357
40,-0.23483792,-0.18901443,"('stingy', 'generous')",0.4507643,0.46624595,-0.8745184,-1.0446699,-0.2195307,-0.2558128,-0.0362821
41,-0.33521393,-0.29002392,"('unforgiving', 'forgiving')",-0.16849594,-0.12514618,0.29794192,0.1737135,-0.0685893,-0.0804855,-0.0118962
42,0.19049774,0.31944662,"('unreliable', 'reliable')",-0.8148759,-0.64350617,-3.3222473,-3.3076553,-1.3155418,-1.2105716,0.1049702
43,-0.6328657,-0.54112697,"('irresponsible', 'responsible')",-0.17380504,-0.07451044,-0.08565778,-0.05429251,-0.2974429,-0.22331,0.0741329
44,0.4312355,0.415533,"('prejudiced', 'unprejudiced')",-0.5061999,-0.48621854,-1.2421459,-1.255965,-0.4390368,-0.4422168,-0.00318
45,-0.42022032,-0.23350862,"('incompetent', 'competent')",0.23105471,0.2975221,-0.21838167,-0.22397414,-0.1358491,-0.0533202,0.0825289
46,-0.6114311,-0.44618627,"('uncompetitive', 'competitive')",0.8233691,0.9209385,-0.9794399,-0.9619717,-0.255834,-0.1624065,0.0934275
47,0.4372919,0.5609884,"('stupid', 'smart')",0.9577846,1.0471876,5.2101483,5.4524875,2.2017415,2.3535544,0.1518129
48,-0.41112393,-0.4162146,"('unintelligent', 'intelligent')",0.62387407,0.65153056,0.6126396,0.6198864,0.2751299,0.2850675,0.0099376
49,-0.335438,-0.26542458,"('unable', 'able')",0.11517045,0.24367243,-0.05013905,0.08563307,-0.0901355,0.0212936,0.1114291
50,-0.18699327,-0.15117104,"('clumsy', 'skillful')",-0.14866737,-0.12815295,0.007254593,-0.030516986,-0.1094687,-0.1032803,0.0061884
51,-0.6372276,-0.6772512,"('uneducated', 'educated')",-0.085540935,-0.18470347,0.0634587,0.044521265,-0.21977,-0.2724778,-0.0527078
52,-0.46158466,-0.7590977,"('irrational', 'rational')",-0.26484314,-0.5124528,0.66333306,0.49657956,-0.0210316,-0.2583236,-0.237292
53,-1.2774616,-1.3082317,"('uncreative', 'creative')",0.15655169,0.096033305,0.9145134,0.89529777,-0.0687988,-0.1056335,-0.0368347
54,-0.45344675,-0.5845591,"('incapable', 'capable')",-0.5453347,-0.68466306,1.1060909,1.1864492,0.0357698,-0.027591,-0.0633608
55,0.29898915,0.43502185,"('incompetent', 'clever')",0.726019,0.8108079,-0.1369972,-0.096767694,0.2960037,0.3830207,0.087017
56,0.7247335,0.81380635,"('impractical', 'practical')",0.5795922,0.6827764,-0.597761,-0.55733573,0.2355216,0.3130823,0.0775607
57,-0.2984303,-0.29871887,"('unimaginative', 'imaginative')",-0.029282939,-0.06774917,-2.1130583,-2.1701653,-0.8135905,-0.8455444,-0.0319539
58,-0.0011216737,0.0017212443,"('undiscriminating', 'discriminating')",0.8010008,0.7644744,0.077335596,0.023783619,0.2924049,0.2633264,-0.0290785
59,0.36840075,0.24533556,"('foolish', 'wise')",-0.12872674,-0.22777814,0.5395839,0.52574563,0.2597527,0.181101,-0.0786517
60,0.38844,0.59842336,"('inefficient', 'efficient')",1.5808426,1.8348197,-0.7364853,-0.58893716,0.4109325,0.6147686,0.2038361
61,-0.19779022,-0.3411968,"('illogical', 'logical')",0.7725147,0.6585774,0.20125356,0.06677003,0.2586594,0.1280502,-0.1306092
62,0.41343814,0.549964,"('incompetent', 'brilliant')",1.0874914,1.2548932,-0.48225886,-0.32142067,0.3395569,0.4944789,0.154922
63,-1.1216874,-0.953339,"('unperceptive', 'insightful')",0.61678916,0.7245169,0.40840423,0.53414625,-0.0321647,0.1017747,0.1339394
64,0.42235094,0.43344828,"('shy', 'confident')",0.5583469,0.57351,-6.3979387,-6.490718,-1.805747,-1.82792,-0.022173
65,0.41516507,0.4093139,"('insecure', 'secure')",0.8129493,0.8624146,-0.8101552,-0.75848514,0.1393197,0.1710811,0.0317614
66,-1.1529939,-1.2017354,"('inactive', 'active')",-1.3065155,-1.3443701,1.0921937,1.0851434,-0.4557719,-0.4869873,-0.0312154
67,0.58820516,0.60278195,"('doubtful', 'determined')",0.38204896,0.44444683,-0.5519616,-0.46637526,0.1394308,0.1936179,0.0541871
68,-0.18789487,-0.23063213,"('dependent', 'independent')",0.16166365,0.15975152,-0.33931166,-0.35244784,-0.1218476,-0.1411095,-0.0192619
69,0.3388969,0.28248042,"('lazy', 'industrious')",0.41069922,0.42399484,-0.04236059,-0.06513345,0.2357452,0.2137806,-0.0219646
70,0.07723419,0.2163248,"('lethargic', 'energetic')",0.042756665,0.16668876,0.096664704,0.2038936,0.0722185,0.1956357,0.1234172
71,-0.014985863,-0.014703738,"('diffident', 'self-confident')",0.66320235,0.65852505,0.68364215,0.6699005,0.4439529,0.4379073,-0.0060456
72,-0.53513664,-0.56940806,"('unambitious', 'ambitious')",-0.88788575,-0.87177,-1.1254189,-1.0887913,-0.8494805,-0.8433231,0.0061574
73,0.9520234,0.88701284,"('helpless', 'self-reliant')",0.23797476,0.1720809,-2.5718834,-2.6735327,-0.4606284,-0.5381463,-0.0775179
74,-0.016114648,0.013270163,"('undedicated', 'dedicated')",0.68954563,0.72476953,0.099475116,0.083353035,0.2576354,0.2737976,0.0161622
75,-0.123438664,-0.13054219,"('meek', 'impulsive')",-1.2452168,-1.3219016,-0.029801097,-0.0048398767,-0.4661522,-0.4857612,-0.019609
76,0.19376187,0.30458945,"('anxious', 'daring')",-0.11210218,0.031005763,-0.14607848,-0.039471813,-0.0214729,0.0987078,0.1201807
77,-0.11926665,-0.08178848,"('unmotivated', 'motivated')",0.44680524,0.49347416,-1.38136,-1.253671,-0.3512738,-0.2806618,0.070612
78,-1.3663774,-1.259535,"('nonresilient', 'resilient')",0.6997681,0.79712194,0.15133029,0.2215689,-0.1717596,-0.0802814,0.0914782
79,-1.233758,-1.3238293,"('wavering', 'unwavering')",-2.0126476,-2.13161,0.17701642,0.17440724,-1.0231297,-1.0936773,-0.0705476
80,-0.0099362135,0.01538551,"('dominated', 'dominating')",0.4628663,0.60618824,-1.5953335,-1.4930575,-0.3808011,-0.2904946,0.0903065
81,0.44386783,0.5139173,"('submissive', 'aggressive')",0.38912174,0.4208136,-1.0500695,-0.94662845,-0.07236,-0.0039659,0.0683941
82,-0.9048012,-0.7721486,"('poor', 'rich')",-0.59299946,-0.5713822,5.467123,5.656402,1.3231075,1.4376237,0.1145162
83,-0.028695218,-0.05249359,"('powerless', 'powerful')",-0.122379705,-0.086996175,-1.1651099,-1.1906831,-0.4387283,-0.443391,-0.0046627
84,0.56610495,0.4095631,"('inferior', 'superior')",0.56296647,0.4749124,1.1620688,1.0633891,0.7637134,0.6492882,-0.1144252
85,-0.13240497,-0.30289364,"('insignificant', 'prestigious')",-0.15858969,-0.33726802,1.4003991,1.332335,0.3698015,0.2307245,-0.139077
86,-1.1598586,-1.2243736,"('uninfluential', 'influential')",-0.0640178,-0.19670263,-0.17572974,-0.31028643,-0.4665354,-0.5771209,-0.1105855
87,-0.07869777,-0.15912235,"('unsuccessful', 'successful')",0.5469437,0.51342565,0.67440975,0.78158355,0.3808852,0.378629,-0.0022562
88,-0.31870574,-0.370835,"('low', 'eminent')",-0.25296775,-0.373073,0.051375918,0.07975755,-0.1734325,-0.2213835,-0.047951
