,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
29,-0.9289262,-0.8835791,"('unfair', 'fair')",0.12975639,0.07584632,0.014715701,0.022979483,-0.2989597,-0.28559026,-0.8917053,-1.0642524,-0.3950238,-0.4269192,-0.0318954
30,1.2198023,1.2317945,"('intolerant', 'tolerant')",0.06849748,0.2864489,-0.7276174,-0.68476063,-1.0775625,-1.0558945,0.71129525,0.71493685,0.038883,0.098505,0.059622
31,-1.2421222,-1.3384724,"('evil', 'good')",-0.4075633,-0.39660135,-1.7153078,-1.6433325,-0.70430565,-0.6755349,-1.9456217,-2.1024225,-1.202984,-1.2312727,-0.0282887
32,0.44192982,0.36517,"('unkind', 'kind')",0.29654387,0.29503238,-0.12587245,-0.13918018,0.013593249,-0.047797114,1.4595956,1.2866591,0.417158,0.3519768,-0.0651812
33,0.8398581,0.7885247,"('wrong', 'right')",1.2681844,1.2584455,-0.2421416,-0.37307176,-0.16070102,-0.17458342,-0.64201194,-0.7972435,0.2126376,0.1404143,-0.0722233
34,-0.51217335,-0.51993144,"('mean', 'honorable')",-1.033605,-0.86848074,-0.06381119,0.060735248,-0.6891302,-0.645644,5.867292,5.879631,0.7137145,0.781262,0.0675475
35,-0.39110214,-0.47475505,"('corrupt', 'incorrupt')",0.16703647,-0.090693034,-0.9761299,-1.12091,-0.15466347,-0.17358582,-0.92251605,-1.1266042,-0.455475,-0.5973096,-0.1418346
36,0.1388439,-0.06480314,"('hostile', 'amicable')",0.13568196,0.13256678,-0.46577942,-0.41683227,-0.6811901,-0.7069896,-0.10039587,-0.26409325,-0.1945679,-0.2640303,-0.0694624
37,-0.38907558,-0.32906803,"('fake', 'genuine')",-1.1130722,-1.0009482,-1.6097063,-1.651843,-1.6408117,-1.5818796,-0.13256246,-0.2299943,-0.9770456,-0.9587466,0.018299
38,0.7159684,0.6878749,"('untruthful', 'truthful')",-0.43892273,-0.4145956,-1.2301933,-1.2715561,-1.4898458,-1.4525787,0.28380308,0.32447758,-0.4318381,-0.4252756,0.0065625
39,1.3666947,1.4991117,"('exploitative', 'cooperative')",0.57243663,0.6646937,0.07704148,0.061458066,0.8539311,0.8352752,0.42568877,0.42175096,0.6591585,0.696458,0.0372995
40,1.4395877,1.4362745,"('stingy', 'generous')",0.4949505,0.5187213,0.2048346,0.29268572,-0.018723357,0.04434251,-2.1359656,-2.1985953,-0.0030632,0.0186858,0.021749
41,0.5400314,0.4362586,"('unforgiving', 'forgiving')",0.2394399,0.2947122,-0.08275412,0.07949035,-0.7243404,-0.6969303,0.044028234,-0.017816039,0.003281,0.019143,0.015862
42,1.1346388,1.2242937,"('unreliable', 'reliable')",0.53384805,0.5899752,1.3223357,1.4422138,1.3186709,1.407486,-3.548926,-3.3511584,0.1521135,0.262562,0.1104485
43,0.9929791,1.1592258,"('irresponsible', 'responsible')",0.5473415,0.67962,-0.02444474,-0.013971448,-0.83401597,-0.72889745,0.7697439,0.8087953,0.2903208,0.3809545,0.0906337
44,-0.448144,-0.3632176,"('prejudiced', 'unprejudiced')",-0.8063188,-0.95578915,0.02697565,-0.06655382,0.82729703,0.8505293,-1.5996227,-1.5941122,-0.3999626,-0.4258286,-0.025866
45,-0.19344987,-0.15414575,"('incompetent', 'competent')",-0.6065693,-0.27584055,-0.68036574,-0.36300272,-0.7388846,-0.6470456,-0.24609599,-0.18687004,-0.4930731,-0.3253809,0.1676922
46,0.37104687,0.44696313,"('uncompetitive', 'competitive')",-1.0956607,-0.86604583,1.7019471,1.9854906,-0.28930607,-0.24101067,-0.2618484,-0.14650403,0.0852358,0.2357786,0.1505428
47,-0.22114176,-0.1719755,"('stupid', 'smart')",0.48414624,0.5809552,1.030863,1.0982109,0.03348343,0.064746186,5.7310247,5.709154,1.4116752,1.4562181,0.0445429
48,0.97135246,1.0571307,"('unintelligent', 'intelligent')",0.47237113,0.6002024,-0.5110638,-0.493981,-1.5643005,-1.5115577,0.36260378,0.37343156,-0.0538074,0.0050452,0.0588526
49,-0.33269668,-0.21640666,"('unable', 'able')",0.007380843,0.0380319,-0.69943,-0.569243,-0.62999105,-0.53250545,-0.4823742,-0.4416674,-0.4274222,-0.3443581,0.0830641
50,-0.9037458,-0.9641277,"('clumsy', 'skillful')",0.09141983,-0.029395286,-0.548823,-0.5980844,0.19448037,0.08220686,-0.6259381,-0.7279412,-0.3585213,-0.4474683,-0.088947
51,0.632785,0.56391186,"('uneducated', 'educated')",-0.46279132,-0.50431764,0.34814015,0.41122335,-0.011838354,-0.091685206,0.17194548,0.20007963,0.1356482,0.1158424,-0.0198058
52,0.15906885,0.08380234,"('irrational', 'rational')",1.2006776,1.100691,-1.0960433,-1.2593906,-0.47356623,-0.56508577,-0.40324295,-0.6789887,-0.1226212,-0.2637944,-0.1411732
53,0.41159683,0.3197334,"('uncreative', 'creative')",0.8579768,1.0766063,-0.26750645,-0.12532939,-0.49086738,-0.47894835,0.7282598,0.67222804,0.2478919,0.292858,0.0449661
54,0.00054311845,-0.018263713,"('incapable', 'capable')",0.9940276,0.9636927,-0.46720976,-0.40510634,-0.37335908,-0.35490635,0.5733494,0.4454187,0.1454703,0.126167,-0.0193033
55,1.4787242,1.5951307,"('incompetent', 'clever')",-0.5852151,-0.35304654,1.0662049,1.2883816,-0.50568205,-0.41787294,0.3148716,0.43443576,0.3537807,0.5094057,0.155625
56,0.9709321,1.0354127,"('impractical', 'practical')",0.71239835,0.8794693,1.3479377,1.4401895,-0.2240561,-0.16664138,0.083230674,0.253661,0.5780886,0.6884182,0.1103296
57,0.7859666,0.73841405,"('unimaginative', 'imaginative')",-0.3851495,-0.26582706,0.2036417,0.32212698,-0.8422785,-0.7928155,-2.426,-2.194548,-0.532764,-0.4385299,0.0942341
58,-0.6625532,-0.6596806,"('undiscriminating', 'discriminating')",0.31030703,0.49165785,-0.34106007,-0.17895028,-1.2258574,-1.1368897,-0.5040684,-0.47383314,-0.4846464,-0.3915392,0.0931072
59,-0.04257152,-0.077650845,"('foolish', 'wise')",1.1353413,0.9638363,-0.79650754,-0.95918703,0.40913367,0.35674965,-0.09679912,-0.18302436,0.1217193,0.0201447,-0.1015746
60,0.6349475,0.7972051,"('inefficient', 'efficient')",-0.83834237,-0.59886414,1.2015474,1.3717561,-0.23848248,-0.1621123,0.18790282,0.40839717,0.1895146,0.3632764,0.1737618
61,-0.49813285,-0.50144506,"('illogical', 'logical')",0.69194156,0.7722115,-0.13888377,-0.0259732,-0.74583846,-0.7093028,0.21904007,0.032022998,-0.0943747,-0.0864973,0.0078774
62,0.25174507,0.4151685,"('incompetent', 'brilliant')",0.45638478,0.56601095,0.70179397,0.823421,-0.12000986,-0.061542183,-0.00717183,0.101650566,0.2565484,0.3689418,0.1123934
63,0.44370037,0.4036111,"('unperceptive', 'insightful')",-0.29152885,-0.17430238,-0.136627,0.021556934,-0.43139526,-0.37935868,0.1946536,0.37262318,-0.0442394,0.048826,0.0930654
64,-0.8712423,-0.75184697,"('shy', 'confident')",0.11199649,0.07134046,1.195152,1.2378196,0.47401485,0.5616748,-6.6290197,-6.3714786,-1.1438197,-1.0504982,0.0933215
65,0.2771703,0.38339373,"('insecure', 'secure')",-0.81908566,-0.7867331,1.4598684,1.4952533,-0.10207156,-0.113800906,0.94805676,1.1236547,0.3527876,0.4203536,0.067566
66,0.20120814,0.16911314,"('inactive', 'active')",0.90206754,0.8217507,-0.17236415,-0.28327376,0.3458093,0.3182723,0.4373472,0.38108647,0.3428136,0.2813898,-0.0614238
67,-0.7067811,-0.7046049,"('doubtful', 'determined')",0.2984404,0.2998166,0.03858667,-0.01563342,0.64717543,0.6174217,-0.8100865,-0.8137009,-0.106533,-0.1233402,-0.0168072
68,-1.1102985,-1.0654106,"('dependent', 'independent')",-0.9085212,-0.9094151,-0.8557518,-0.74524844,-1.6331797,-1.5766706,-0.95364606,-0.846567,-1.0922795,-1.0286624,0.0636171
69,-0.71515787,-0.7773847,"('lazy', 'industrious')",0.03545829,-0.116964035,-0.8331544,-0.95651317,0.117929146,0.03822855,-1.2953615,-1.3550903,-0.5380573,-0.6335447,-0.0954874
70,0.98390716,0.99076223,"('lethargic', 'energetic')",-0.8419461,-0.77807486,-0.4896928,-0.36139664,-0.11986759,-0.13888359,0.24364306,0.37744945,-0.0447913,0.0179713,0.0627626
71,1.1229736,1.1168535,"('diffident', 'self-confident')",1.8619591,2.0398934,0.13388473,0.2112441,-0.6131304,-0.5536903,-0.27401435,-0.28668758,0.4463346,0.5055226,0.059188
72,0.4331733,0.5061599,"('unambitious', 'ambitious')",0.04174925,-0.06530231,0.1807213,0.042055722,-0.5013854,-0.45016548,-0.28370532,-0.2758016,-0.0258894,-0.0486108,-0.0227214
73,0.11043919,0.085692495,"('helpless', 'self-reliant')",0.9052745,0.8779215,-0.10332489,-0.19521551,-0.24109459,-0.26895255,-4.647094,-4.5477996,-0.7951599,-0.8096707,-0.0145108
74,0.24980576,0.2306327,"('undedicated', 'dedicated')",0.5689183,0.7305729,0.10234992,0.20591949,-0.8801873,-0.8228037,-0.08265084,-0.05993578,-0.0083528,0.0568771,0.0652299
75,-0.5912772,-0.69057345,"('meek', 'impulsive')",0.19081087,0.018552504,-0.11089615,-0.10568281,1.0215572,0.9845606,-0.90845704,-0.78405964,-0.0796525,-0.1154406,-0.0357881
76,0.6854703,0.8376943,"('anxious', 'daring')",0.30361167,0.37374446,0.50070006,0.6171424,0.46387398,0.5569924,0.24994805,0.44947153,0.4407208,0.567009,0.1262882
77,-0.37203985,-0.33312377,"('unmotivated', 'motivated')",-0.13550788,0.10446337,1.0575964,1.3531517,-0.47087058,-0.3192647,-1.0048188,-0.7455024,-0.1851281,0.0119448,0.1970729
78,-0.004319394,-0.0058074966,"('nonresilient', 'resilient')",0.050313324,0.17440824,0.7469723,0.96014595,-0.41163918,-0.4155789,0.10434439,0.18122977,0.0971343,0.1788795,0.0817452
79,-0.16199245,-0.2675009,"('wavering', 'unwavering')",-0.23267789,-0.28667104,-1.396607,-1.4280819,-0.7890218,-0.7738318,-0.5822261,-0.596425,-0.632505,-0.6705021,-0.0379971
80,0.84199965,0.99360967,"('dominated', 'dominating')",-0.16406706,-0.3288149,1.3422796,1.3302157,0.63098776,0.6544679,-0.91198754,-0.7932181,0.3478425,0.3712521,0.0234096
81,0.20914656,0.16880599,"('submissive', 'aggressive')",-0.49342078,-0.45503443,0.67170423,0.82507175,-0.0643301,-0.091993235,-0.19427755,-0.0022013783,0.0257645,0.0889297,0.0631652
82,-0.09538272,-0.16472913,"('poor', 'rich')",-0.4322364,-0.20280932,0.39286217,0.6233034,-0.3310872,-0.31236356,6.58166,6.5012407,1.2231631,1.2889284,0.0657653
83,0.41195214,0.49440715,"('powerless', 'powerful')",0.16073266,0.17594409,0.6792489,0.8114712,-0.3181233,-0.2308139,-1.1017233,-1.0570012,-0.0335826,0.0388015,0.0723841
84,0.22848849,0.29315382,"('inferior', 'superior')",0.42784658,0.42227143,-0.14120738,-0.21648766,0.08215019,0.10207299,0.24871093,0.16608205,0.1691978,0.1534185,-0.0157793
85,-0.077936806,-0.2327758,"('insignificant', 'prestigious')",1.6551476,1.614663,-1.0799499,-1.1825984,0.39021468,0.33758986,-0.0827535,-0.22742513,0.1609444,0.0618907,-0.0990537
86,0.60609543,0.5831916,"('uninfluential', 'influential')",-0.7188102,-0.65118957,-0.82706153,-0.75038165,-1.8502841,-1.8168787,-0.47719243,-0.45244956,-0.6534506,-0.6175416,0.035909
87,-1.2009323,-1.1496447,"('unsuccessful', 'successful')",0.44131732,0.5210082,0.2569072,0.3987081,0.39501217,0.42406893,0.46176165,0.5214385,0.0708132,0.1431158,0.0723026
88,-0.029659173,-0.110538386,"('low', 'eminent')",-0.059119806,0.029820716,-1.2625278,-1.3375144,-0.7304719,-0.75848836,0.34604686,0.29550558,-0.3471464,-0.376243,-0.0290966
