,pug_male,pug_female,tuple,average_male,average_female,female-male
0,0.4731131,0.18587479,"('unsociable', 'sociable')",0.4731131,0.1858748,-0.2872383
1,-0.7171642,-0.96741897,"('unfriendly', 'friendly')",-0.7171642,-0.967419,-0.2502548
2,0.32814214,0.22949643,"('unlikable', 'likable')",0.3281421,0.2294964,-0.0986457
3,-0.7271827,-0.70556176,"('repellent', 'pleasant')",-0.7271827,-0.7055618,0.0216209
4,-3.1246166,-3.2270567,"('disliked', 'liked')",-3.1246166,-3.2270567,-0.1024401
5,-1.1099247,-1.2062926,"('distant', 'outgoing')",-1.1099247,-1.2062926,-0.0963679
6,-1.2259575,-1.3336426,"('distant', 'open')",-1.2259575,-1.3336426,-0.1076851
7,0.16634686,0.11309986,"('insensitive', 'sensitive')",0.1663469,0.1130999,-0.053247
8,-0.88550174,-1.0120984,"('unaffectionate', 'affectionate')",-0.8855017,-1.0120984,-0.1265967
9,-0.5598571,-0.64782584,"('unaffectionate', 'caring')",-0.5598571,-0.6478258,-0.0879687
10,-0.0971725,-0.10152125,"('unsympathetic', 'sympathetic')",-0.0971725,-0.1015213,-0.0043488
11,1.1274766,1.1518393,"('unhelpful', 'helpful')",1.1274766,1.1518393,0.0243627
12,-1.5740523,-1.6362299,"('unsupportive', 'supportive')",-1.5740523,-1.6362299,-0.0621776
13,0.10663496,0.22905813,"('impolite', 'polite')",0.106635,0.2290581,0.1224231
14,0.0017445348,-0.07898578,"('antisocial', 'social')",0.0017445,-0.0789858,-0.0807303
15,0.9906819,0.9508884,"('boring', 'funny')",0.9906819,0.9508884,-0.0397935
16,-0.08222714,-0.1639964,"('unpopular', 'popular')",-0.0822271,-0.1639964,-0.0817693
17,-0.21416183,-0.22839458,"('nasty', 'nice')",-0.2141618,-0.2283946,-0.0142328
18,-0.28099006,-0.39143628,"('disagreeable', 'welcoming')",-0.2809901,-0.3914363,-0.1104462
19,0.020014938,-0.025979657,"('inhospitable', 'hospitable')",0.0200149,-0.0259797,-0.0459946
20,-0.47880113,-0.46164307,"('rough', 'thoughtful')",-0.4788011,-0.4616431,0.017158
