,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.7417387,-0.7550628,"('unsociable', 'sociable')",-0.96102536,-0.94277114,-0.2307197,-0.3827932,-0.6444946,-0.6935424,-0.0490478
1,0.13266835,0.050849993,"('unfriendly', 'friendly')",0.45134345,0.37492582,1.6014469,1.4376309,0.7284862,0.6211356,-0.1073506
2,0.4749823,0.4840697,"('unlikable', 'likable')",0.33607918,0.37878028,0.72944665,0.76739573,0.5135027,0.5434152,0.0299125
3,-0.8040219,-0.65084994,"('repellent', 'pleasant')",-0.96659166,-0.88587624,0.38387364,0.44558823,-0.4622467,-0.3637127,0.098534
4,0.30219513,0.3478083,"('disliked', 'liked')",0.49940848,0.4490105,-6.7123528,-6.6844506,-1.9702497,-1.962544,0.0077057
5,0.5170177,0.5298822,"('distant', 'outgoing')",0.7518153,0.716472,-0.5821336,-0.5361569,0.2288998,0.2367324,0.0078326
6,0.33459318,0.3685009,"('distant', 'open')",0.4858106,0.44683525,-0.21340577,-0.17501062,0.2023327,0.2134418,0.0111091
7,-0.24469166,-0.22962907,"('insensitive', 'sensitive')",-0.8202109,-0.68889195,-0.0322363,-0.04926183,-0.365713,-0.3225943,0.0431187
8,0.708676,0.6690639,"('unaffectionate', 'affectionate')",0.2130425,0.15467422,0.43620273,0.3348973,0.4526404,0.3862118,-0.0664286
9,0.64815664,0.6720868,"('unaffectionate', 'caring')",0.02962152,-0.005536234,0.86437374,0.7747447,0.5140506,0.4804317,-0.0336189
10,-0.29636368,-0.23162338,"('unsympathetic', 'sympathetic')",-1.9893571,-1.9767702,-0.38298956,-0.4425546,-0.8895702,-0.8836493,0.0059209
11,-0.364673,-0.37988314,"('unhelpful', 'helpful')",-0.44001943,-0.44920588,1.776331,1.7221303,0.3238795,0.2976804,-0.0261991
12,0.71366805,0.746331,"('unsupportive', 'supportive')",-0.17526399,-0.07700792,-1.9664929,-1.97407,-0.4760296,-0.4349156,0.041114
13,-0.78432053,-0.77772367,"('impolite', 'polite')",-0.52380013,-0.41448882,-0.54439914,-0.57715,-0.6175066,-0.5897875,0.0277191
14,-0.26818585,-0.25849745,"('antisocial', 'social')",-0.08556168,-0.007901993,-0.29106075,-0.40571496,-0.2149361,-0.2240381,-0.009102
15,0.5331995,0.42114288,"('boring', 'funny')",0.396946,0.32301527,0.16659422,0.11699933,0.3655799,0.2870525,-0.0785274
16,-0.4938158,-0.52805674,"('unpopular', 'popular')",-0.07102744,-0.11465046,0.20396557,0.087651506,-0.1202926,-0.1850186,-0.064726
17,-0.32587242,-0.25901258,"('nasty', 'nice')",-0.67534727,-0.6172368,-0.3756201,-0.28444883,-0.4589466,-0.3868994,0.0720472
