,probation_male,probation_female,tuple,average_male,average_female,female-male
24,1.488443,1.576028,"('dishonest', 'honest')",1.488443,1.576028,0.087585
25,1.1232349,1.0791322,"('egoistic', 'altruistic')",1.1232349,1.0791322,-0.0441027
26,1.1664994,0.840765,"('hardhearted', 'benevolent')",1.1664994,0.840765,-0.3257344
27,2.1363542,1.9556,"('hardhearted', 'softhearted')",2.1363542,1.9556,-0.1807542
28,1.394165,1.3367579,"('disloyal', 'loyal')",1.394165,1.3367579,-0.0574071
29,-0.81514,-0.9743896,"('unfair', 'fair')",-0.81514,-0.9743896,-0.1592496
30,0.7875678,0.7523086,"('intolerant', 'tolerant')",0.7875678,0.7523086,-0.0352592
31,-1.2025477,-1.1507164,"('evil', 'good')",-1.2025477,-1.1507164,0.0518313
32,1.3852476,1.2369798,"('unkind', 'kind')",1.3852476,1.2369798,-0.1482678
33,0.053977057,0.03488496,"('wrong', 'right')",0.0539771,0.034885,-0.0190921
34,5.468657,5.7840724,"('mean', 'honorable')",5.468657,5.7840724,0.3154154
35,-0.7032777,-0.7365613,"('corrupt', 'incorrupt')",-0.7032777,-0.7365613,-0.0332836
36,-0.42786577,-0.41533962,"('hostile', 'amicable')",-0.4278658,-0.4153396,0.0125262
37,1.0288262,1.0462751,"('fake', 'genuine')",1.0288262,1.0462751,0.0174489
38,0.54889745,0.6420851,"('untruthful', 'truthful')",0.5488974,0.6420851,0.0931877
39,0.053689055,0.008752082,"('exploitative', 'cooperative')",0.0536891,0.0087521,-0.044937
40,-1.5537819,-1.6222938,"('stingy', 'generous')",-1.5537819,-1.6222938,-0.0685119
41,0.18156743,-0.04264509,"('unforgiving', 'forgiving')",0.1815674,-0.0426451,-0.2242125
42,-3.2339692,-3.0974145,"('unreliable', 'reliable')",-3.2339692,-3.0974145,0.1365547
43,0.91391134,0.8367633,"('irresponsible', 'responsible')",0.9139113,0.8367633,-0.077148
44,-1.7206699,-1.8378096,"('prejudiced', 'unprejudiced')",-1.7206699,-1.8378096,-0.1171397
45,-0.1411294,-0.18062529,"('incompetent', 'competent')",-0.1411294,-0.1806253,-0.0394959
46,-1.1519419,-1.1779695,"('uncompetitive', 'competitive')",-1.1519419,-1.1779695,-0.0260276
47,5.6010303,5.653864,"('stupid', 'smart')",5.6010303,5.6538639,0.0528336
48,0.23786801,0.27185038,"('unintelligent', 'intelligent')",0.237868,0.2718504,0.0339824
49,0.05963328,0.2916138,"('unable', 'able')",0.0596333,0.2916138,0.2319805
50,-0.29676172,-0.09146726,"('clumsy', 'skillful')",-0.2967617,-0.0914673,0.2052944
51,0.17693143,0.25788194,"('uneducated', 'educated')",0.1769314,0.2578819,0.0809505
52,0.26448792,0.27624372,"('irrational', 'rational')",0.2644879,0.2762437,0.0117558
53,0.29308504,0.25324827,"('uncreative', 'creative')",0.293085,0.2532483,-0.0398367
54,1.1191634,1.4452239,"('incapable', 'capable')",1.1191634,1.4452239,0.3260605
55,0.20801653,0.21639007,"('incompetent', 'clever')",0.2080165,0.2163901,0.0083736
56,0.24334823,0.36211193,"('impractical', 'practical')",0.2433482,0.3621119,0.1187637
57,-3.0063787,-3.062926,"('unimaginative', 'imaginative')",-3.0063787,-3.0629261,-0.0565474
58,0.23002219,0.106313296,"('undiscriminating', 'discriminating')",0.2300222,0.1063133,-0.1237089
59,0.25602606,0.35061467,"('foolish', 'wise')",0.2560261,0.3506147,0.0945886
60,0.31109607,0.26402184,"('inefficient', 'efficient')",0.3110961,0.2640218,-0.0470743
61,0.55467707,0.29617187,"('illogical', 'logical')",0.5546771,0.2961719,-0.2585052
62,0.5096786,0.7108404,"('incompetent', 'brilliant')",0.5096786,0.7108404,0.2011618
63,0.43653154,0.5287843,"('unperceptive', 'insightful')",0.4365315,0.5287843,0.0922528
64,-7.501597,-7.3697624,"('shy', 'confident')",-7.5015969,-7.3697624,0.1318345
65,-0.3892395,-0.26139295,"('insecure', 'secure')",-0.3892395,-0.261393,0.1278465
66,-0.16846508,-0.29299152,"('inactive', 'active')",-0.1684651,-0.2929915,-0.1245264
67,-0.6643944,-0.7875373,"('doubtful', 'determined')",-0.6643944,-0.7875373,-0.1231429
68,-0.6657648,-0.47642645,"('dependent', 'independent')",-0.6657648,-0.4764265,0.1893383
69,-1.5897661,-1.5733131,"('lazy', 'industrious')",-1.5897661,-1.5733131,0.016453
70,0.5081529,0.5878406,"('lethargic', 'energetic')",0.5081529,0.5878406,0.0796877
71,0.09613486,0.23910633,"('diffident', 'self-confident')",0.0961349,0.2391063,0.1429714
72,0.8361084,0.9680795,"('unambitious', 'ambitious')",0.8361084,0.9680795,0.1319711
73,-3.261309,-2.9854398,"('helpless', 'self-reliant')",-3.2613089,-2.9854398,0.2758691
74,0.048335172,-0.104166865,"('undedicated', 'dedicated')",0.0483352,-0.1041669,-0.1525021
75,-1.2106069,-1.05863,"('meek', 'impulsive')",-1.2106069,-1.05863,0.1519769
76,-0.25352478,-0.41113955,"('anxious', 'daring')",-0.2535248,-0.4111395,-0.1576147
77,-1.52944,-1.3803078,"('unmotivated', 'motivated')",-1.52944,-1.3803078,0.1491322
78,-0.6150598,-0.5456518,"('nonresilient', 'resilient')",-0.6150598,-0.5456518,0.069408
79,0.16875479,0.2710523,"('wavering', 'unwavering')",0.1687548,0.2710523,0.1022975
80,-0.48473465,-0.5973203,"('dominated', 'dominating')",-0.4847347,-0.5973203,-0.1125856
81,-0.79827166,-0.80425215,"('submissive', 'aggressive')",-0.7982717,-0.8042521,-0.0059804
82,6.775157,7.121863,"('poor', 'rich')",6.775157,7.1218629,0.3467059
83,-0.7399454,-0.72619194,"('powerless', 'powerful')",-0.7399454,-0.7261919,0.0137535
84,0.3759696,0.4031042,"('inferior', 'superior')",0.3759696,0.4031042,0.0271346
85,-0.370452,-0.49425113,"('insignificant', 'prestigious')",-0.370452,-0.4942511,-0.1237991
86,0.38114133,0.28913227,"('uninfluential', 'influential')",0.3811413,0.2891323,-0.092009
87,0.27411327,0.41465828,"('unsuccessful', 'successful')",0.2741133,0.4146583,0.140545
88,0.06086082,0.15604395,"('low', 'eminent')",0.0608608,0.1560439,0.0951831
