,southwestern_male,southwestern_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,0.2229098,0.13380787,"('unsociable', 'sociable')",-0.16152893,-0.2604259,-0.19477424,-0.33769664,-0.0444645,-0.1547716,-0.1103071
1,0.1659532,0.15462753,"('unfriendly', 'friendly')",0.53938496,0.3859618,1.2760074,1.2369403,0.6604486,0.5925099,-0.0679387
2,1.0150332,1.1168407,"('unlikable', 'likable')",1.3892037,1.3796401,1.0586358,1.1563077,1.1542908,1.2175962,0.0633054
3,-0.0018874556,0.0050103087,"('repellent', 'pleasant')",-0.05511812,-0.021987796,0.6774,0.67524904,0.2067981,0.2194239,0.0126258
4,-0.76000637,-0.7617039,"('disliked', 'liked')",0.54030097,0.39964145,-6.8043623,-6.829135,-2.341356,-2.3970658,-0.0557098
5,-1.1545138,-1.1239365,"('distant', 'outgoing')",-0.01285594,-0.050802886,-1.0344886,-0.9505809,-0.7339528,-0.7084401,0.0255127
6,-0.9074616,-0.86827314,"('distant', 'open')",-0.4460366,-0.5512377,-0.65027463,-0.586836,-0.6679242,-0.6687822,-0.000858
7,1.1214125,1.1183937,"('insensitive', 'sensitive')",0.8720537,0.9551975,0.30497366,0.33478698,0.7661466,0.8027927,0.0366461
8,-0.6400706,-0.60994875,"('unaffectionate', 'affectionate')",-0.6139788,-0.76853085,0.27162015,0.2648121,-0.3274764,-0.3712225,-0.0437461
9,0.6328655,0.6422572,"('unaffectionate', 'caring')",0.36125514,0.2647095,0.8188808,0.83435094,0.6043338,0.5804392,-0.0238946
10,0.6037263,0.5847209,"('unsympathetic', 'sympathetic')",-0.5203351,-0.5134588,-0.2935378,-0.28087643,-0.0700488,-0.0698714,0.0001774
11,0.4002084,0.38248158,"('unhelpful', 'helpful')",0.45911857,0.50151867,2.0528655,2.0608673,0.9707308,0.9816225,0.0108917
12,0.79569566,0.8266215,"('unsupportive', 'supportive')",0.9697058,1.0282468,-1.9900023,-1.9067698,-0.0748669,-0.0173005,0.0575664
13,0.7165501,0.6488595,"('impolite', 'polite')",-0.053919915,0.051818877,-0.19880095,-0.27174187,0.1546097,0.1429788,-0.0116309
14,0.13704646,0.08081625,"('antisocial', 'social')",0.6785205,0.7164917,-0.21744058,-0.30241686,0.1993755,0.1649637,-0.0344118
15,0.4634769,0.4443413,"('boring', 'funny')",-0.26781347,-0.37612224,0.34513402,0.30589992,0.1802658,0.1247063,-0.0555595
16,-0.98279345,-1.0491074,"('unpopular', 'popular')",-0.21360753,-0.37182567,-0.0005521029,-0.098673955,-0.3989844,-0.5065357,-0.1075513
17,-1.0503007,-1.0442053,"('nasty', 'nice')",-1.0718427,-1.0251459,-0.25657365,-0.21223377,-0.7929056,-0.7605283,0.0323773
18,0.35279933,0.3811676,"('disagreeable', 'welcoming')",-0.62723756,-0.61497545,-0.81804603,-0.80078447,-0.3641614,-0.3448641,0.0192973
19,-0.13088024,-0.063473396,"('inhospitable', 'hospitable')",-0.80834943,-0.81956327,-0.58133376,-0.48006272,-0.5068545,-0.4543664,0.0524881
20,-0.14282,-0.14312652,"('rough', 'thoughtful')",-0.14608744,-0.08326187,0.19817932,0.14538148,-0.0302427,-0.0270023,0.0032404
21,1.1249517,1.104058,"('immoral', 'moral')",1.214007,1.2205166,-0.46538427,-0.44873518,0.6245248,0.6252797,0.0007549
22,-0.22353183,-0.24291298,"('untrustworthy', 'trustworthy')",-0.7118423,-0.7708958,-0.49196795,-0.47291356,-0.4757807,-0.4955741,-0.0197934
23,1.3813533,1.3187695,"('insincere', 'sincere')",0.012763017,-0.0084394105,5.9693894,5.852434,2.4545019,2.387588,-0.0669139
24,1.3366057,1.3335042,"('dishonest', 'honest')",0.5826844,0.57586586,0.7649883,0.7660771,0.8947595,0.8918157,-0.0029438
25,0.5715967,0.55872816,"('egoistic', 'altruistic')",1.0289401,0.92505634,1.419728,1.361624,1.006755,0.9484695,-0.0582855
26,0.30235586,0.23940232,"('hardhearted', 'benevolent')",0.6613098,0.62093264,1.5656796,1.5523484,0.843115,0.8042278,-0.0388872
27,0.5946149,0.5914045,"('hardhearted', 'softhearted')",0.074461095,0.12670158,1.02525,0.96948004,0.5647753,0.5625287,-0.0022466
28,0.21449175,0.07322821,"('disloyal', 'loyal')",0.037799105,-0.16665332,0.86788726,0.7229153,0.3733927,0.2098301,-0.1635626
29,-0.667415,-0.69058394,"('unfair', 'fair')",-0.47137764,-0.4881786,-0.45835665,-0.52845275,-0.5323831,-0.5690718,-0.0366887
30,0.60333383,0.59575444,"('intolerant', 'tolerant')",0.7958925,0.82605225,0.6336751,0.64367735,0.6776338,0.6884947,0.0108609
31,-1.2211533,-1.12921,"('evil', 'good')",-1.038118,-1.041656,-1.3775632,-1.2847192,-1.2122781,-1.1518617,0.0604164
32,1.2491142,1.1882187,"('unkind', 'kind')",0.33056304,0.24953997,1.4350538,1.3729025,1.0049103,0.9368871,-0.0680232
33,0.55493194,0.5181591,"('wrong', 'right')",1.3288119,1.2655026,-0.64904135,-0.7264589,0.4115674,0.3524009,-0.0591665
34,0.20102862,0.27479815,"('mean', 'honorable')",0.53989714,0.6377393,5.2414584,5.337096,1.9941281,2.0832113,0.0890832
35,-1.7825251,-1.8233023,"('corrupt', 'incorrupt')",-0.98782295,-1.1275604,-0.8409153,-0.9416415,-1.2037544,-1.2975014,-0.093747
36,-1.5165901,-1.5537266,"('hostile', 'amicable')",-0.647661,-0.8982173,-0.25850868,-0.3975206,-0.8075866,-0.9498215,-0.1422349
37,0.92925155,0.9759429,"('fake', 'genuine')",0.24704808,0.21141772,0.11570897,0.13342305,0.4306695,0.4402612,0.0095917
38,0.23992938,0.23405188,"('untruthful', 'truthful')",0.39392376,0.34180674,0.0054777246,0.04479655,0.2131103,0.206885,-0.0062253
39,1.8790104,1.9202977,"('exploitative', 'cooperative')",-0.022543069,0.09931786,0.6449312,0.7202252,0.8337995,0.9132803,0.0794808
40,0.8187285,0.8212634,"('stingy', 'generous')",0.5052174,0.48610076,-2.5139015,-2.5716684,-0.3966519,-0.4214348,-0.0247829
41,0.41849944,0.38447908,"('unforgiving', 'forgiving')",-0.5967475,-0.6806626,0.28657937,0.23644118,0.0361104,-0.0199141,-0.0560245
42,0.6513634,0.67627907,"('unreliable', 'reliable')",0.09195451,0.15091255,-2.778904,-2.7250032,-0.6785287,-0.6326039,0.0459248
43,-0.10482758,-0.07461847,"('irresponsible', 'responsible')",0.9524298,1.0374933,0.27575085,0.36151522,0.374451,0.4414634,0.0670124
44,-0.7574764,-0.66085947,"('prejudiced', 'unprejudiced')",-0.23256758,-0.13372588,-1.1844376,-1.1808708,-0.7248272,-0.6584854,0.0663418
45,0.22902045,0.23074168,"('incompetent', 'competent')",-0.7721441,-0.8127194,-0.65347755,-0.6726676,-0.3988671,-0.4182151,-0.019348
46,0.7377106,0.7257648,"('uncompetitive', 'competitive')",0.26207817,0.30872738,-1.0080346,-1.0493464,-0.0027486,-0.0049514,-0.0022028
47,-0.83767486,-0.81408054,"('stupid', 'smart')",0.79893607,0.86349326,5.4392405,5.4916906,1.8001672,1.8470345,0.0468673
48,0.54061013,0.50688577,"('unintelligent', 'intelligent')",1.1293082,1.1453841,-0.17318934,-0.19951698,0.4989096,0.4842509,-0.0146587
49,-0.90991145,-0.84964126,"('unable', 'able')",0.012596991,0.090175,-0.44342062,-0.36628276,-0.4469117,-0.3752497,0.071662
50,-0.0048099253,-0.021299904,"('clumsy', 'skillful')",0.019999959,-0.13182251,-0.13437563,-0.19262041,-0.0397285,-0.1152476,-0.0755191
51,0.59837687,0.51249737,"('uneducated', 'educated')",0.0972918,0.041965142,0.6271203,0.5027774,0.4409297,0.3524133,-0.0885164
52,-0.49140948,-0.56533647,"('irrational', 'rational')",-0.038593598,-0.27330095,0.030572884,-0.072124034,-0.1664767,-0.3035872,-0.1371105
53,-0.5048405,-0.51984376,"('uncreative', 'creative')",0.9608113,0.877157,0.25318366,0.20064652,0.2363848,0.1859866,-0.0503982
54,-0.12654535,-0.1106975,"('incapable', 'capable')",-0.0614013,-0.08772494,0.6952997,0.71107775,0.1691177,0.1708851,0.0017674
55,0.48656213,0.4986324,"('incompetent', 'clever')",-0.2576024,-0.23691383,0.109187655,0.09045631,0.1127158,0.1173916,0.0046758
56,0.67155033,0.6249685,"('impractical', 'practical')",1.0745027,1.171329,-0.4079538,-0.41837054,0.4460331,0.459309,0.0132759
57,-0.36811993,-0.36540192,"('unimaginative', 'imaginative')",0.793917,0.7823345,-3.4374652,-3.4346302,-1.0038894,-1.0058992,-0.0020098
58,-0.21618722,-0.21449408,"('undiscriminating', 'discriminating')",0.9188398,0.9149341,-0.13756792,-0.12826818,0.1883615,0.190724,0.0023625
59,-0.61400294,-0.59406924,"('foolish', 'wise')",0.9914096,0.9261348,0.055085104,0.071949214,0.1441639,0.1346716,-0.0094923
60,0.42882872,0.40310863,"('inefficient', 'efficient')",1.5090402,1.6790719,-0.21550208,-0.10444042,0.5741223,0.6592467,0.0851244
61,-0.47289568,-0.5692416,"('illogical', 'logical')",1.1929849,1.1115528,0.028773513,-0.11491646,0.2496209,0.1424649,-0.107156
62,0.73416305,0.8094344,"('incompetent', 'brilliant')",0.39012882,0.5630446,-0.35263973,-0.21299641,0.2572174,0.3864942,0.1292768
63,1.0855107,1.0729804,"('unperceptive', 'insightful')",0.71784955,0.7106831,0.09944269,0.19772623,0.6342676,0.6604633,0.0261957
64,-0.3041693,-0.3451238,"('shy', 'confident')",1.0800685,1.07253,-5.84375,-5.7986484,-1.6892837,-1.6904141,-0.0011304
65,0.35279194,0.28658953,"('insecure', 'secure')",0.62380713,0.603096,0.37967247,0.3170751,0.4520905,0.4022535,-0.049837
66,-0.16598234,-0.15199256,"('inactive', 'active')",-0.61149085,-0.5867017,0.7133645,0.6553766,-0.0213696,-0.0277725,-0.0064029
67,0.5023352,0.46471086,"('doubtful', 'determined')",-0.32090056,-0.2765075,-0.119443364,-0.098854154,0.0206638,0.0297831,0.0091193
68,-0.107176505,-0.15847477,"('dependent', 'independent')",-0.2608174,-0.27710664,-1.4620223,-1.4639442,-0.6100054,-0.6331752,-0.0231698
69,-0.51377255,-0.48420337,"('lazy', 'industrious')",0.66209304,0.5817442,-1.2319793,-1.1910837,-0.3612196,-0.3645143,-0.0032947
70,0.11202707,0.12929171,"('lethargic', 'energetic')",0.19109032,0.2991236,0.17794481,0.20007792,0.1603541,0.2094977,0.0491436
71,0.65082645,0.6624029,"('diffident', 'self-confident')",1.2214558,1.2955937,0.3272137,0.34322214,0.7331653,0.7670729,0.0339076
72,-0.15578578,-0.09844274,"('unambitious', 'ambitious')",0.7855968,0.8693249,-0.7258464,-0.61818826,-0.0320118,0.050898,0.0829098
73,0.07386724,0.09711772,"('helpless', 'self-reliant')",1.4854553,1.3810015,-3.3845155,-3.3304474,-0.6083977,-0.6174428,-0.0090451
74,0.76695764,0.78651977,"('undedicated', 'dedicated')",0.16119924,0.1877962,-0.16144446,-0.113905355,0.2555708,0.2868035,0.0312327
75,-0.8403232,-0.8168365,"('meek', 'impulsive')",-0.13991696,-0.12048693,-0.405721,-0.33791414,-0.4619871,-0.4250792,0.0369079
76,1.1101719,1.1719354,"('anxious', 'daring')",-0.21155594,-0.103666745,0.11026123,0.07932457,0.3362924,0.3825311,0.0462387
77,0.36401042,0.32461774,"('unmotivated', 'motivated')",0.5061026,0.47593647,-1.3719763,-1.3081784,-0.1672877,-0.1692081,-0.0019204
78,0.25667462,0.26074952,"('nonresilient', 'resilient')",0.2257014,0.23188683,-0.5157893,-0.4281369,-0.0111377,0.0214998,0.0326375
