,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.44549304,-0.53635955,"('unsociable', 'sociable')",0.12638946,-0.010991281,-0.5212874,-0.719227,-0.2801303,-0.4221926,-0.1420623
1,2.0472457,1.8780873,"('unfriendly', 'friendly')",0.91379774,0.68009263,1.8561125,1.6891001,1.6057186,1.41576,-0.1899586
2,-0.28312856,-0.16854489,"('unlikable', 'likable')",0.87139755,1.0330614,0.49147382,0.6532765,0.3599143,0.505931,0.1460167
3,-1.1667389,-1.0218314,"('repellent', 'pleasant')",0.23099022,0.27461877,0.10211032,0.112111405,-0.2778794,-0.2117004,0.066179
4,-0.4538678,-0.5185792,"('disliked', 'liked')",-0.1574648,-0.12017937,-6.3268566,-6.512284,-2.3127297,-2.3836808,-0.0709511
5,0.62873113,0.6748752,"('distant', 'outgoing')",-0.104322284,-0.021701157,-0.24697839,-0.1676574,0.0924768,0.1618389,0.0693621
6,0.19073737,0.22589947,"('distant', 'open')",-0.42823496,-0.40758833,0.33499435,0.391254,0.0324989,0.069855,0.0373561
7,-0.015486687,0.03599784,"('insensitive', 'sensitive')",-0.04036171,-0.02154392,0.62593436,0.58234775,0.1900286,0.1989339,0.0089053
8,0.79319376,0.7851313,"('unaffectionate', 'affectionate')",-0.3453058,-0.3838594,0.81912327,0.75153446,0.4223371,0.3842688,-0.0380683
9,2.106838,2.1692033,"('unaffectionate', 'caring')",0.9797884,0.97243315,1.3836919,1.3416256,1.4901061,1.4944207,0.0043146
10,0.76393944,0.8593632,"('unsympathetic', 'sympathetic')",-0.4803934,-0.52351266,-0.48269388,-0.5847261,-0.0663826,-0.0829585,-0.0165759
11,0.6323202,0.8234114,"('unhelpful', 'helpful')",1.3232617,1.4444437,1.695115,1.7992194,1.2168989,1.3556916,0.1387927
12,1.6386865,1.83866,"('unsupportive', 'supportive')",1.1821065,1.3550808,-1.5421832,-1.5920928,0.4262033,0.5338827,0.1076794
13,0.4574424,0.45233828,"('impolite', 'polite')",-0.043299474,-0.016824938,-0.2262706,-0.28579947,0.0626241,0.0499046,-0.0127195
14,0.011373401,-0.026126914,"('antisocial', 'social')",0.20981225,0.2473695,-0.8491065,-0.92764676,-0.209307,-0.2354681,-0.0261611
15,0.44331586,0.35431686,"('boring', 'funny')",-0.13989499,-0.17347777,0.42246306,0.3978215,0.2419613,0.1928869,-0.0490744
16,-1.2313207,-1.2394571,"('unpopular', 'popular')",0.074597746,0.112798214,0.46634924,0.47823334,-0.2301246,-0.2161419,0.0139827
17,-0.8888725,-0.8182824,"('nasty', 'nice')",-0.119201034,-0.008212596,-0.53379923,-0.4586016,-0.5139576,-0.4283655,0.0855921
18,0.205937,0.24995688,"('disagreeable', 'welcoming')",0.34160358,0.42671102,-0.23552479,-0.28970897,0.1040053,0.1289863,0.024981
19,0.32022953,0.33769244,"('inhospitable', 'hospitable')",-0.6138771,-0.5471819,0.08365292,0.18927306,-0.0699982,-0.0067388,0.0632594
20,0.3299345,0.38219282,"('rough', 'thoughtful')",0.59106356,0.5831257,0.91744554,0.8427753,0.6128145,0.6026979,-0.0101166
21,-0.06380783,-0.10917382,"('immoral', 'moral')",0.061695416,0.028777966,-0.92749596,-0.9980041,-0.3098694,-0.3594666,-0.0495972
22,-0.6061876,-0.67615515,"('untrustworthy', 'trustworthy')",0.020210886,-0.069976576,-0.75227034,-0.85537183,-0.4460824,-0.5338345,-0.0877521
23,0.5350139,0.70117277,"('insincere', 'sincere')",0.50285804,0.47846428,5.3922,5.434732,2.1433573,2.2047896,0.0614323
24,0.68423706,0.73565173,"('dishonest', 'honest')",-0.844287,-0.8677666,0.75517833,0.68386585,0.1983761,0.183917,-0.0144591
25,0.8328802,0.71584076,"('egoistic', 'altruistic')",1.32107,1.235139,1.7157148,1.6437318,1.2898884,1.1982372,-0.0916512
26,1.2635969,1.1729128,"('hardhearted', 'benevolent')",1.0637996,1.1112661,1.6932539,1.5893509,1.3402168,1.2911766,-0.0490402
27,0.72554624,0.8140878,"('hardhearted', 'softhearted')",0.58919656,0.6535458,1.7907915,1.6273223,1.0351781,1.031652,-0.0035261
28,0.3121439,0.10798816,"('disloyal', 'loyal')",-0.17042437,-0.30227703,0.95093757,0.7691933,0.364219,0.1916348,-0.1725842
29,0.054411113,-0.05782453,"('unfair', 'fair')",-0.3276403,-0.46737263,-0.31072426,-0.4524712,-0.1946511,-0.3258894,-0.1312383
30,1.092268,1.1736571,"('intolerant', 'tolerant')",1.0340092,1.0971824,0.7689772,0.70247316,0.9650848,0.9911042,0.0260194
31,-0.41089025,-0.4685254,"('evil', 'good')",-0.040589504,-0.0007238155,-0.5377146,-0.63553715,-0.3297315,-0.3682621,-0.0385306
32,1.4054576,1.4970869,"('unkind', 'kind')",0.0857352,0.17064491,1.1069376,0.981895,0.8660435,0.8832089,0.0171654
33,1.5165365,1.4412314,"('wrong', 'right')",1.4603742,1.3769679,0.12244387,0.04698164,1.0331182,0.9550602,-0.078058
34,-0.09241974,0.13330182,"('mean', 'honorable')",-0.1934929,-0.030553177,5.8340154,6.05663,1.8493676,2.0531263,0.2037587
35,0.5569139,0.3415563,"('corrupt', 'incorrupt')",0.0645131,-0.06443261,0.30634564,0.18740189,0.3092575,0.1548419,-0.1544156
36,0.04696542,-0.13111028,"('hostile', 'amicable')",-0.100117505,-0.22831935,0.73643684,0.54645467,0.2277616,0.0623417,-0.1654199
37,0.4831443,0.5485347,"('fake', 'genuine')",-0.25536066,-0.33397907,0.3052317,0.34083363,0.1776718,0.1851298,0.007458
38,0.5686063,0.6938376,"('untruthful', 'truthful')",-0.09333953,-0.016108464,-0.04720279,-0.009314217,0.142688,0.222805,0.080117
39,1.982994,2.0937445,"('exploitative', 'cooperative')",1.4143988,1.4920069,0.2963679,0.30042538,1.2312535,1.2953923,0.0641388
40,0.97959626,0.95918024,"('stingy', 'generous')",0.7226295,0.7188838,-1.2170683,-1.4240024,0.1617191,0.0846872,-0.0770319
41,-0.33548015,-0.30584705,"('unforgiving', 'forgiving')",0.2628651,0.2915326,0.46358833,0.26260415,0.1303244,0.0827632,-0.0475612
42,-0.55165607,-0.314453,"('unreliable', 'reliable')",-0.977837,-0.8217916,-3.229335,-3.1567576,-1.5862761,-1.4310007,0.1552754
43,-0.089985535,0.16044337,"('irresponsible', 'responsible')",-0.42758816,-0.30442244,0.024428576,0.060046613,-0.1643817,-0.0279775,0.1364042
44,-1.5267593,-1.4201702,"('prejudiced', 'unprejudiced')",-0.33731586,-0.22665474,-1.49031,-1.3689753,-1.1181284,-1.0052667,0.1128617
45,-1.2820597,-1.1841792,"('incompetent', 'competent')",0.05688609,0.04046181,-0.5762057,-0.6675697,-0.6004597,-0.6037624,-0.0033027
46,-0.7453504,-0.64648724,"('uncompetitive', 'competitive')",0.08675139,0.09094278,-0.72894895,-0.8879378,-0.462516,-0.4811607,-0.0186447
47,-0.26648378,-0.04620267,"('stupid', 'smart')",0.6337956,0.7483573,5.2779007,5.4550776,1.8817376,2.0524108,0.1706732
48,0.62705827,0.4954544,"('unintelligent', 'intelligent')",-0.03496098,-0.12761915,0.14894798,0.06130679,0.2470151,0.1430474,-0.1039677
49,-0.56303173,-0.48146573,"('unable', 'able')",-0.5120636,-0.3266777,-0.6346873,-0.4666682,-0.5699276,-0.4249372,0.1449904
50,-0.18198489,-0.09603642,"('clumsy', 'skillful')",0.24743803,0.29841623,0.08377901,0.08960189,0.049744,0.0973272,0.0475832
51,-0.4207724,-0.5314773,"('uneducated', 'educated')",-0.11816429,-0.20777842,0.4398368,0.35531747,-0.0330333,-0.1279794,-0.0949461
52,0.28709996,-0.0046208277,"('irrational', 'rational')",0.8065938,0.56958437,0.19645892,0.074838094,0.4300509,0.2132672,-0.2167837
53,1.4500407,1.3741037,"('uncreative', 'creative')",0.06313933,-0.023597922,0.79565066,0.71026975,0.7696102,0.6869252,-0.082685
54,0.12383175,0.057777356,"('incapable', 'capable')",-0.023716535,-0.07925713,0.9701283,1.0925981,0.3567478,0.3570395,0.0002917
55,0.084128335,0.15326077,"('incompetent', 'clever')",-0.2349668,-0.23261867,-0.31831196,-0.3720839,-0.1563835,-0.1504806,0.0059029
56,1.095395,1.3083513,"('impractical', 'practical')",-0.6515017,-0.5712364,-0.8826886,-0.84031755,-0.1462651,-0.0344009,0.1118642
