,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
0,2.04923,2.334615,"('unsociable', 'sociable')",-0.060151093,-0.017363135,-0.10808593,-0.23375808,0.6269977,0.694498,0.0675003
1,-0.69338506,-0.8880688,"('unfriendly', 'friendly')",0.0870553,-0.057793982,1.7705604,1.7040737,0.3880769,0.252737,-0.1353399
2,0.16659129,0.18002346,"('unlikable', 'likable')",0.0047611287,0.15237784,0.42872643,0.453896,0.2000263,0.2620991,0.0620728
3,0.25206226,0.47737798,"('repellent', 'pleasant')",-0.638449,-0.4420619,0.7101905,0.757418,0.1079346,0.2642447,0.1563101
4,-0.8712751,-1.036588,"('disliked', 'liked')",-0.22405168,-0.23475637,-7.3277745,-7.596958,-2.8077005,-2.9561008,-0.1484003
5,-2.6782873,-2.922862,"('distant', 'outgoing')",-0.18156117,-0.25205028,-0.26118782,-0.26444823,-1.0403454,-1.1464535,-0.1061081
6,-2.9010115,-3.1834035,"('distant', 'open')",-0.46355435,-0.5407677,-0.01540944,0.019329099,-1.1266584,-1.2349474,-0.108289
7,1.1226352,1.2620267,"('insensitive', 'sensitive')",-0.24436158,-0.139927,0.3121302,0.32626063,0.3968013,0.4827867,0.0859854
8,-1.4345927,-1.6858882,"('unaffectionate', 'affectionate')",-0.6281907,-0.7191795,1.4098196,1.3715874,-0.2176546,-0.3444934,-0.1268388
9,-0.08650151,-0.24855179,"('unaffectionate', 'caring')",-0.11892945,-0.18910863,1.6742014,1.6843394,0.4895901,0.4155597,-0.0740304
10,1.7577472,2.109699,"('unsympathetic', 'sympathetic')",-0.8341272,-0.67650074,-0.51541096,-0.43791085,0.1360697,0.3317625,0.1956928
11,0.95747656,1.13909,"('unhelpful', 'helpful')",-0.27169052,-0.14839347,1.3515079,1.5049133,0.679098,0.8318699,0.1527719
12,1.4259539,1.6028684,"('unsupportive', 'supportive')",0.22283241,0.33340508,-1.9907799,-2.0998356,-0.1139979,-0.0545207,0.0594772
13,1.5439723,1.7007467,"('impolite', 'polite')",-0.010380641,0.026678314,-0.75940347,-0.6790578,0.2580627,0.3494558,0.0913931
14,2.201362,2.432483,"('antisocial', 'social')",0.5649883,0.6552148,-0.3693352,-0.4440255,0.799005,0.8812241,0.0822191
15,-0.7559204,-0.9310769,"('boring', 'funny')",0.24594899,0.16437791,-0.10623871,-0.143582,-0.2054034,-0.303427,-0.0980236
16,-1.3040856,-1.4810829,"('unpopular', 'popular')",-0.83026475,-0.8052574,0.29282793,0.34540898,-0.6138408,-0.6469771,-0.0331363
17,-0.7693724,-0.8040553,"('nasty', 'nice')",-0.344151,-0.25032398,-0.6369751,-0.63180614,-0.5834995,-0.5620618,0.0214377
18,-0.787002,-0.85346186,"('disagreeable', 'welcoming')",-0.89579123,-0.7612016,-0.5429624,-0.5708567,-0.7419186,-0.7285067,0.0134119
19,-0.75852835,-0.8660679,"('inhospitable', 'hospitable')",-0.96286994,-0.98834467,-0.23837094,-0.18265614,-0.6532564,-0.6790229,-0.0257665
20,1.5272913,1.6715773,"('rough', 'thoughtful')",-0.41340846,-0.3037358,0.76724666,0.77602005,0.6270432,0.7146205,0.0875773
21,1.5398233,1.8381324,"('immoral', 'moral')",-0.21197984,-0.04571994,-1.0424443,-0.92143655,0.095133,0.2903253,0.1951923
22,0.6279677,0.7926351,"('untrustworthy', 'trustworthy')",-0.14211069,-0.079777494,-1.0564474,-1.1202588,-0.1901968,-0.1358004,0.0543964
23,1.9981582,2.1641521,"('insincere', 'sincere')",0.45492914,0.57464534,5.648015,5.8844514,2.7003676,2.8744164,0.1740488
24,0.69158363,0.7499003,"('dishonest', 'honest')",0.17544447,0.2560169,0.38082194,0.44264662,0.41595,0.4828546,0.0669046
25,-0.20022283,-0.33181155,"('egoistic', 'altruistic')",0.5234439,0.56343025,1.5276941,1.5335207,0.6169717,0.5883798,-0.0285919
26,0.04909914,-0.097243145,"('hardhearted', 'benevolent')",1.0880811,0.8910809,1.9679345,1.7881721,1.0350382,0.8606699,-0.1743683
27,-0.46339393,-0.46171024,"('hardhearted', 'softhearted')",-0.4077515,-0.33994114,1.7872713,1.6323599,0.3053753,0.2769028,-0.0284725
28,1.0585263,1.0656298,"('disloyal', 'loyal')",-0.49673817,-0.5186867,1.0788933,1.0918779,0.5468938,0.5462737,-0.0006201
29,-0.2188594,-0.32593083,"('unfair', 'fair')",-0.9677752,-1.0966448,-0.28190762,-0.46636117,-0.4895141,-0.6296456,-0.1401315
30,1.0807537,1.2219856,"('intolerant', 'tolerant')",-0.15379384,-0.020370044,0.47051975,0.46882772,0.4658266,0.5568144,0.0909878
31,-2.4313781,-2.84258,"('evil', 'good')",-0.48020583,-0.54196876,-0.4055849,-0.5099185,-1.1057229,-1.2981558,-0.1924329
