,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9393178,0.838589,"('unsociable', 'sociable')",-0.11536602,-0.24314636,-0.47739944,-0.54258645,0.1155174,0.0176187,-0.0978987
1,-0.11107205,-0.17247708,"('unfriendly', 'friendly')",0.28648958,0.16898102,1.9798204,1.8233367,0.7184126,0.6066136,-0.111799
2,1.1973242,1.2942125,"('unlikable', 'likable')",1.2726389,1.3641868,0.43447584,0.5518039,0.9681463,1.0700676,0.1019213
3,0.18530512,0.33947185,"('repellent', 'pleasant')",-0.64231837,-0.57169324,0.007150218,0.042606596,-0.1499543,-0.0632049,0.0867494
4,-0.5257642,-0.5739079,"('disliked', 'liked')",0.20400351,0.14684126,-5.980953,-6.085017,-2.1009046,-2.1706947,-0.0697901
5,-1.1944853,-1.1891879,"('distant', 'outgoing')",0.020188972,0.015149072,0.06911512,0.028442807,-0.3683937,-0.3818653,-0.0134716
6,-1.1199605,-1.0669508,"('distant', 'open')",-0.15970233,-0.15883395,0.5111228,0.41830924,-0.25618,-0.2691585,-0.0129785
7,0.8045252,0.86468995,"('insensitive', 'sensitive')",-0.32936054,-0.2946404,0.72065425,0.7047119,0.3986063,0.4249205,0.0263142
8,-0.3955372,-0.3932734,"('unaffectionate', 'affectionate')",-0.08118732,-0.14403784,0.9401062,0.8124309,0.1544606,0.0917066,-0.062754
9,0.44226912,0.43472546,"('unaffectionate', 'caring')",0.12988107,0.09312211,1.1210424,1.0421685,0.5643975,0.5233387,-0.0410588
10,0.2683028,0.29476565,"('unsympathetic', 'sympathetic')",-1.2306777,-1.2237738,-0.56750476,-0.61775917,-0.5099599,-0.5155891,-0.0056292
11,-0.7678961,-0.74955827,"('unhelpful', 'helpful')",-0.18403225,-0.12878405,1.5883007,1.625933,0.2121241,0.2491969,0.0370728
12,1.1584913,1.2150304,"('unsupportive', 'supportive')",0.084929034,0.24710888,-1.5857527,-1.5512261,-0.1141108,-0.0296956,0.0844152
13,0.6451833,0.6307753,"('impolite', 'polite')",0.41068876,0.45181817,-0.49495867,-0.45165998,0.1869711,0.2103112,0.0233401
14,1.130525,1.1329619,"('antisocial', 'social')",0.6924725,0.670838,-0.5116461,-0.5086262,0.4371172,0.4317245,-0.0053927
15,-0.25287804,-0.2840962,"('boring', 'funny')",0.33131182,0.23779893,0.51518315,0.4852434,0.1978723,0.1463154,-0.0515569
16,-2.2544818,-2.2451644,"('unpopular', 'popular')",0.06496957,0.008408934,0.5859191,0.53276783,-0.534531,-0.5679959,-0.0334649
17,0.005455531,0.078545,"('nasty', 'nice')",-1.4212772,-1.3915519,-0.48640162,-0.41982877,-0.6340744,-0.5776119,0.0564625
18,-0.76054895,-0.7882757,"('disagreeable', 'welcoming')",0.8671429,0.9646422,-0.45113984,-0.52271783,-0.1148486,-0.1154504,-0.0006018
19,-0.28709447,-0.24792711,"('inhospitable', 'hospitable')",-0.7398867,-0.7296145,-0.024630167,0.012487918,-0.3505371,-0.3216846,0.0288525
20,1.2708569,1.2725918,"('rough', 'thoughtful')",0.5379636,0.51488507,1.2701721,1.1933571,1.0263309,0.9936113,-0.0327196
21,0.6521671,0.7094749,"('immoral', 'moral')",0.0033221096,0.038503017,-0.94151026,-0.8932874,-0.0953404,-0.0484365,0.0469039
22,1.3749287,1.3620216,"('untrustworthy', 'trustworthy')",0.03715402,0.046908468,-0.9962354,-1.0221032,0.1386158,0.1289423,-0.0096735
23,0.35295367,0.3182883,"('insincere', 'sincere')",-0.14344615,-0.15454939,5.3239994,5.203814,1.8445023,1.7891843,-0.055318
24,0.8431802,0.8692543,"('dishonest', 'honest')",-0.12876773,-0.13686734,0.511953,0.4390533,0.4087885,0.3904801,-0.0183084
25,0.17834388,0.22498524,"('egoistic', 'altruistic')",0.4230229,0.4032685,1.577419,1.5507958,0.7262619,0.7263498,8.79e-05
26,0.67312676,0.60975873,"('hardhearted', 'benevolent')",1.8263192,1.8228054,2.018563,1.9816797,1.5060031,1.4714146,-0.0345885
27,-0.1047605,-0.09930805,"('hardhearted', 'softhearted')",-0.2645544,-0.21935172,1.2557744,1.141076,0.2954865,0.2741387,-0.0213478
28,0.3759766,0.3073782,"('disloyal', 'loyal')",-0.06714977,-0.22412059,0.9139991,0.7626745,0.4076086,0.2819774,-0.1256312
29,0.29835212,0.27376863,"('unfair', 'fair')",-0.5276197,-0.6014423,-0.39774153,-0.5302579,-0.2090031,-0.2859772,-0.0769741
30,1.3248943,1.3552868,"('intolerant', 'tolerant')",0.5197772,0.52508736,1.075688,1.0482287,0.9734532,0.976201,0.0027478
31,-1.1795185,-1.0612816,"('evil', 'good')",-0.18812147,-0.18351802,-0.51819277,-0.5810977,-0.6286109,-0.6086324,0.0199785
32,0.5398606,0.49841172,"('unkind', 'kind')",-0.52314806,-0.52070487,0.5045775,0.39657325,0.1737634,0.12476,-0.0490034
33,0.0768386,0.028248668,"('wrong', 'right')",0.7708705,0.748425,-0.29188323,-0.29788467,0.1852753,0.1595963,-0.025679
34,-1.2533597,-1.1816288,"('mean', 'honorable')",0.007156767,0.09146867,5.6845007,5.697825,1.4794326,1.5358884,0.0564558
35,-0.9145848,-1.023792,"('corrupt', 'incorrupt')",-0.09843537,-0.26522356,0.08992649,-0.08267191,-0.3076979,-0.4572291,-0.1495312
36,-1.3021256,-1.3163981,"('hostile', 'amicable')",0.309842,0.14624448,0.40908337,0.19363572,-0.1944001,-0.325506,-0.1311059
37,0.4331785,0.42501518,"('fake', 'genuine')",-0.3437827,-0.35961136,0.40772846,0.36946997,0.1657081,0.1449579,-0.0207502
38,-0.37107962,-0.35399035,"('untruthful', 'truthful')",-0.44202718,-0.3813411,-0.1285856,-0.13594452,-0.3138975,-0.2904253,0.0234722
39,1.627312,1.6977078,"('exploitative', 'cooperative')",0.8069385,0.8890167,0.1706059,0.20206507,0.8682854,0.9295965,0.0613111
40,0.0045850705,-0.05204679,"('stingy', 'generous')",0.008558821,0.017592527,-1.1193599,-1.2439184,-0.3687387,-0.4261242,-0.0573855
41,1.1357712,1.0874286,"('unforgiving', 'forgiving')",0.04840089,0.045284558,-0.008910529,-0.10150927,0.3917538,0.3437346,-0.0480192
42,0.69652283,0.8237655,"('unreliable', 'reliable')",0.4247915,0.58148456,-2.9327724,-2.8751788,-0.6038194,-0.4899762,0.1138432
43,1.7304193,1.7549859,"('irresponsible', 'responsible')",0.41400963,0.49157077,0.47958502,0.47554758,0.8746713,0.9073681,0.0326968
44,-0.8774743,-0.90256894,"('prejudiced', 'unprejudiced')",0.19316237,0.27550262,-1.3021319,-1.2908989,-0.6621479,-0.6393217,0.0228262
45,0.63726526,0.65125257,"('incompetent', 'competent')",0.036740474,-0.012894402,-0.19830984,-0.28326556,0.1585653,0.1183642,-0.0402011
46,0.6191618,0.6859735,"('uncompetitive', 'competitive')",-0.10299459,-0.02982571,-0.6322201,-0.6563926,-0.0386843,-8.16e-05,0.0386027
47,-0.1504185,-0.074881256,"('stupid', 'smart')",-0.044684574,0.074853174,5.0294704,5.075781,1.6114558,1.6919176,0.0804618
48,0.95211446,0.9651065,"('unintelligent', 'intelligent')",-0.44920346,-0.5031716,0.21597634,0.2453049,0.2396291,0.2357466,-0.0038825
49,-0.7263591,-0.67592144,"('unable', 'able')",-0.31693166,-0.27403036,-0.37234885,-0.31758726,-0.4718799,-0.422513,0.0493669
50,-0.48255032,-0.44259357,"('clumsy', 'skillful')",-0.11280942,-0.07454738,0.2436859,0.16418129,-0.1172246,-0.1176532,-0.0004286
51,0.8149463,0.83898014,"('uneducated', 'educated')",-0.1523686,-0.18238407,0.048378654,-0.0018197447,0.2369854,0.2182588,-0.0187266
