,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.96975017,-1.1657765,"('unsociable', 'sociable')",0.58801925,0.43682677,-0.7673867,-0.96727234,-0.3830392,-0.5654074,-0.1823682
1,-1.281085,-1.3176581,"('unfriendly', 'friendly')",0.22638397,0.05502519,1.7252116,1.6513299,0.2235035,0.1295657,-0.0939378
2,0.73448336,0.83607227,"('unlikable', 'likable')",1.2878289,1.2659425,0.83375645,0.9059484,0.9520229,1.0026544,0.0506315
3,-0.24477099,-0.16192116,"('repellent', 'pleasant')",0.1409967,0.17380317,0.29395145,0.2941975,0.0633924,0.1020265,0.0386341
4,-0.5692442,-0.6425886,"('disliked', 'liked')",0.21326166,0.07064041,-6.125348,-6.172874,-2.1604436,-2.248274,-0.0878304
5,-1.0674362,-0.967993,"('distant', 'outgoing')",-0.59056324,-0.53723687,-0.30256468,-0.16294117,-0.6535214,-0.5560571,0.0974643
6,-0.98940456,-0.8423988,"('distant', 'open')",-1.311287,-1.2931708,-0.07847121,0.07696957,-0.7930543,-0.6862,0.1068543
7,-0.25168356,-0.2631534,"('insensitive', 'sensitive')",1.0201254,1.0617425,0.7891075,0.8143395,0.5191831,0.5376429,0.0184598
8,-1.1965687,-1.093688,"('unaffectionate', 'affectionate')",-1.0512482,-1.102948,0.75625575,0.76166964,-0.4971871,-0.4783221,0.018865
9,-1.1262761,-1.0612258,"('unaffectionate', 'caring')",0.02424284,0.018546548,1.116285,1.1331322,0.0047506,0.030151,0.0254004
10,-0.9699964,-1.054101,"('unsympathetic', 'sympathetic')",-0.14651251,-0.22040445,-0.7962277,-0.86462575,-0.6375789,-0.7130437,-0.0754648
11,0.113539085,0.119087085,"('unhelpful', 'helpful')",0.7294448,0.81478536,1.8910564,1.9859856,0.9113468,0.973286,0.0619392
12,-0.30949363,-0.27508497,"('unsupportive', 'supportive')",0.76810557,0.8210327,-1.7279232,-1.7032113,-0.4231037,-0.3857545,0.0373492
13,-0.14219487,-0.29101038,"('impolite', 'polite')",0.4561903,0.47601378,-0.47113186,-0.52225006,-0.0523788,-0.1124156,-0.0600368
14,-0.104564674,-0.16822544,"('antisocial', 'social')",1.3170124,1.3510656,-0.6276751,-0.74567884,0.1949242,0.1457205,-0.0492037
15,0.23680393,0.16128525,"('boring', 'funny')",-0.079317056,-0.14687529,0.5246872,0.5213971,0.2273914,0.1786024,-0.048789
16,-0.78561205,-0.68114257,"('unpopular', 'popular')",-0.6566377,-0.7027079,0.46176332,0.5309813,-0.3268288,-0.2842897,0.0425391
17,-0.32043463,-0.20951645,"('nasty', 'nice')",-0.8946757,-0.83445936,-0.43234894,-0.34436706,-0.5491531,-0.462781,0.0863721
18,-0.19763523,-0.083594866,"('disagreeable', 'welcoming')",-0.73971236,-0.75255716,-0.5086019,-0.46505842,-0.4819832,-0.4337368,0.0482464
19,-1.5590954,-1.4556581,"('inhospitable', 'hospitable')",-1.361358,-1.3705435,0.026953943,0.1609944,-0.9644999,-0.8884024,0.0760975
20,-0.6196697,-0.5901138,"('rough', 'thoughtful')",0.0728412,0.08053059,0.61767924,0.5759026,0.0236169,0.0221064,-0.0015105
21,-0.017409306,-0.22156905,"('immoral', 'moral')",1.6800084,1.6047449,-0.60998213,-0.61880106,0.3508723,0.2547916,-0.0960807
22,0.28994402,0.27388516,"('untrustworthy', 'trustworthy')",-0.23765144,-0.37543476,-0.81331956,-0.8603595,-0.2536757,-0.3206364,-0.0669607
23,-0.16646953,-0.20914693,"('insincere', 'sincere')",0.6972853,0.6272224,5.927816,5.909994,2.1528772,2.1093566,-0.0435206
24,0.29709598,0.3591034,"('dishonest', 'honest')",0.7087221,0.699603,0.6446781,0.6098617,0.5501654,0.5561894,0.006024
