,motorboat_male,motorboat_female,tuple,average_male,average_female,female-male
0,0.26014882,0.19813976,"('unsociable', 'sociable')",0.2601488,0.1981398,-0.062009
1,0.47808623,0.35096958,"('unfriendly', 'friendly')",0.4780862,0.3509696,-0.1271166
2,0.54312277,0.53869206,"('unlikable', 'likable')",0.5431228,0.5386921,-0.0044307
3,-0.08127097,0.16457823,"('repellent', 'pleasant')",-0.081271,0.1645782,0.2458492
4,-2.9816866,-2.995732,"('disliked', 'liked')",-2.9816866,-2.9957321,-0.0140455
5,-0.056755394,-0.17256024,"('distant', 'outgoing')",-0.0567554,-0.1725602,-0.1158048
6,-0.27291036,-0.40749705,"('distant', 'open')",-0.2729104,-0.407497,-0.1345866
7,0.28961986,0.5157456,"('insensitive', 'sensitive')",0.2896199,0.5157456,0.2261257
8,0.08802587,-0.0746954,"('unaffectionate', 'affectionate')",0.0880259,-0.0746954,-0.1627213
9,0.5938256,0.5868764,"('unaffectionate', 'caring')",0.5938256,0.5868764,-0.0069492
10,-0.26885206,-0.24645291,"('unsympathetic', 'sympathetic')",-0.2688521,-0.2464529,0.0223992
11,1.1311942,1.1471083,"('unhelpful', 'helpful')",1.1311942,1.1471083,0.0159141
12,-0.8797292,-0.8108112,"('unsupportive', 'supportive')",-0.8797292,-0.8108112,0.068918
13,0.088648744,0.040430985,"('impolite', 'polite')",0.0886487,0.040431,-0.0482177
14,0.75822663,0.7616718,"('antisocial', 'social')",0.7582266,0.7616718,0.0034452
15,1.0351008,0.7984677,"('boring', 'funny')",1.0351008,0.7984677,-0.2366331
16,-0.14251126,-0.10275203,"('unpopular', 'popular')",-0.1425113,-0.102752,0.0397593
17,-0.391844,-0.35622466,"('nasty', 'nice')",-0.391844,-0.3562247,0.0356193
18,-0.80844,-0.72194916,"('disagreeable', 'welcoming')",-0.80844,-0.7219492,0.0864908
19,-0.47370034,-0.5227728,"('inhospitable', 'hospitable')",-0.4737003,-0.5227728,-0.0490725
20,-0.60237724,-0.5150344,"('rough', 'thoughtful')",-0.6023772,-0.5150344,0.0873428
21,0.38339686,0.43226677,"('immoral', 'moral')",0.3833969,0.4322668,0.0488699
22,-0.33489272,-0.24344084,"('untrustworthy', 'trustworthy')",-0.3348927,-0.2434408,0.0914519
23,2.8726285,3.0210133,"('insincere', 'sincere')",2.8726285,3.0210133,0.1483848
24,0.6509908,0.7474866,"('dishonest', 'honest')",0.6509908,0.7474866,0.0964958
25,0.20715488,0.23494588,"('egoistic', 'altruistic')",0.2071549,0.2349459,0.027791
26,0.9887342,0.6293119,"('hardhearted', 'benevolent')",0.9887342,0.6293119,-0.3594223
27,0.17089431,0.2586512,"('hardhearted', 'softhearted')",0.1708943,0.2586512,0.0877569
28,0.100812644,0.040045094,"('disloyal', 'loyal')",0.1008126,0.0400451,-0.0607675
29,0.105065174,0.07211899,"('unfair', 'fair')",0.1050652,0.072119,-0.0329462
30,0.23663592,0.2105701,"('intolerant', 'tolerant')",0.2366359,0.2105701,-0.0260658
31,-1.364282,-1.3937696,"('evil', 'good')",-1.364282,-1.3937696,-0.0294876
32,0.59130955,0.5164218,"('unkind', 'kind')",0.5913095,0.5164218,-0.0748877
