,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
0,0.047834497,-0.1470119,"('unsociable', 'sociable')",-0.06959005,-0.15243226,-1.8107325,-1.8605795,0.13594149,0.12557237,-0.4241366,-0.5086128,-0.0844762
1,-0.032365322,-0.30031577,"('unfriendly', 'friendly')",1.3148859,1.1742967,-0.90414983,-1.0167221,1.7016689,1.2182567,0.5200099,0.2688789,-0.251131
2,0.55129296,0.64837694,"('unlikable', 'likable')",0.26743692,0.4091066,-0.82292193,-0.77021474,0.3845883,0.47529578,0.0950991,0.1906411,0.095542
3,-1.1240913,-0.9423354,"('repellent', 'pleasant')",-1.5743127,-1.5292693,-1.6156853,-1.517569,0.4876449,0.6068792,-0.9566111,-0.8455737,0.1110374
4,0.13996735,0.19201198,"('disliked', 'liked')",-0.100549385,-0.049919263,0.23550864,0.21672793,-7.5190706,-7.6771274,-1.811036,-1.8295767,-0.0185407
5,-1.0503143,-0.98349166,"('distant', 'outgoing')",0.33929676,0.3619645,1.1604608,1.1692078,-0.5098306,-0.67618537,-0.0150968,-0.0321262,-0.0170294
6,-1.1248693,-1.0166813,"('distant', 'open')",0.23607703,0.24864143,0.83790696,0.8628473,-0.4528879,-0.68211454,-0.1259433,-0.1468268,-0.0208835
7,0.22392035,0.27433303,"('insensitive', 'sensitive')",-0.13670468,-0.037227944,-1.9826119,-1.8748674,0.42321733,0.53152376,-0.3680447,-0.2765597,0.091485
8,-0.9165541,-1.1027994,"('unaffectionate', 'affectionate')",-0.03248001,-0.20247917,-1.8502142,-1.9576333,0.555712,0.20944044,-0.5608841,-0.7633678,-0.2024837
9,0.1513474,-0.0978193,"('unaffectionate', 'caring')",0.7792518,0.65486145,-1.3912654,-1.468577,1.1866992,0.9735559,0.1815082,0.0155053,-0.1660029
10,-0.117911905,-0.19451514,"('unsympathetic', 'sympathetic')",-0.6630881,-0.7690092,-2.729137,-2.6928387,0.19903654,0.2548687,-0.8277751,-0.8503736,-0.0225985
11,0.8931864,0.69616395,"('unhelpful', 'helpful')",0.4866579,0.39889842,-1.3072699,-1.2782505,2.1816714,2.2199473,0.5635614,0.5091898,-0.0543716
12,0.43033805,0.46847546,"('unsupportive', 'supportive')",0.92593527,0.98315585,-1.9697127,-1.9140884,-1.833343,-1.7530744,-0.6116956,-0.5538828,0.0578128
13,0.25377208,0.1448287,"('impolite', 'polite')",-0.29725784,-0.3357945,-0.90184647,-0.89627904,0.0035393387,0.18287976,-0.2354482,-0.2260913,0.0093569
14,0.22908166,0.1985479,"('antisocial', 'social')",-0.19965999,-0.27745163,-1.6786829,-1.6475718,-0.04026826,0.07830791,-0.4223824,-0.4120419,0.0103405
15,0.29733548,0.29365876,"('boring', 'funny')",1.111683,1.0708649,1.7675481,1.721535,0.4807192,0.4744806,0.9143214,0.8901348,-0.0241866
16,-0.3068722,-0.23704112,"('unpopular', 'popular')",0.21123058,0.4006992,0.5092115,0.5969483,-0.12576391,-0.22883241,0.0719515,0.1329435,0.060992
17,-0.581086,-0.40657887,"('nasty', 'nice')",0.08586612,0.23360336,0.23809347,0.28195855,-0.53628796,-0.46621424,-0.1983536,-0.0893078,0.1090458
18,-0.80609936,-0.5944637,"('disagreeable', 'welcoming')",0.39160326,0.49611202,-0.92693764,-0.90496045,-0.99964535,-1.0700997,-0.5852698,-0.518353,0.0669168
19,-0.8199723,-0.76071066,"('inhospitable', 'hospitable')",-0.35091963,-0.29189655,-0.045987304,-0.02944468,-0.5006257,-0.4802434,-0.4293762,-0.3905738,0.0388024
20,-0.07623738,0.04334262,"('rough', 'thoughtful')",0.33043858,0.36733428,-0.21503906,-0.22552252,0.5934707,0.5784297,0.1581582,0.190896,0.0327378
21,0.50964814,0.60095716,"('immoral', 'moral')",-0.08206392,0.020960568,-1.1295793,-1.0376393,-0.5877471,-0.23049451,-0.3224356,-0.161554,0.1608816
22,0.6631145,0.6852757,"('untrustworthy', 'trustworthy')",-0.4163584,-0.4254964,-0.79336816,-0.78707165,-0.5452281,-0.39834607,-0.2729601,-0.2314096,0.0415505
23,0.6824306,0.5064134,"('insincere', 'sincere')",0.2991131,0.23161139,-1.5172288,-1.529216,6.3348475,6.305917,1.4497906,1.3786814,-0.0711092
24,0.5803403,0.5157991,"('dishonest', 'honest')",-0.25549108,-0.3328804,-1.141316,-1.1686592,0.9510091,0.83414584,0.0336356,-0.0378987,-0.0715343
25,-1.6293682,-1.4163297,"('egoistic', 'altruistic')",0.14952922,0.28849685,0.11155929,0.08337395,1.0653675,0.88519144,-0.0757281,-0.0398169,0.0359112
26,0.21103998,0.05945774,"('hardhearted', 'benevolent')",0.71082306,0.6113538,-0.38916966,-0.5028861,1.433261,1.1465096,0.4914886,0.3286088,-0.1628798
27,-0.5469416,-0.47999153,"('hardhearted', 'softhearted')",0.46285084,0.49263024,0.25525156,0.2717581,0.98154646,0.76775134,0.2881768,0.263037,-0.0251398
28,-0.97124475,-1.1178296,"('disloyal', 'loyal')",-0.5394503,-0.7114553,-1.5501372,-1.6116391,0.87912214,0.6767273,-0.5454274,-0.6910492,-0.1456218
29,0.058017425,0.050405018,"('unfair', 'fair')",-0.15643206,-0.22680673,0.031162135,0.035012152,-0.7687594,-0.89376146,-0.209003,-0.2587878,-0.0497848
30,0.6298735,0.5759651,"('intolerant', 'tolerant')",-0.0051891133,-0.052096236,-0.91061014,-0.8738172,0.5424261,0.6573588,0.0641251,0.0768526,0.0127275
31,-1.0549673,-0.84330606,"('evil', 'good')",-0.021161733,0.09532671,0.45063236,0.5010319,-1.1372503,-1.4141984,-0.4406867,-0.4152865,0.0254002
32,0.7476385,0.5041735,"('unkind', 'kind')",0.25333065,0.14725138,-0.7912025,-0.7957774,1.1332537,0.96318996,0.3357551,0.2047094,-0.1310457
33,-0.23059449,-0.24117815,"('wrong', 'right')",0.3022463,0.31127855,0.83819056,0.80928475,-0.70706505,-0.73438984,0.0506943,0.0362488,-0.0144455
34,-0.16566326,0.029027224,"('mean', 'honorable')",0.051900327,0.21733797,-0.41425928,-0.32578114,5.351113,5.452059,1.2057726,1.3431607,0.1373881
35,-1.2420186,-1.2564594,"('corrupt', 'incorrupt')",0.06971082,0.040352717,1.9422398,1.8835046,-1.0905215,-1.3224362,-0.0801474,-0.1637596,-0.0836122
36,-0.8991657,-0.92660576,"('hostile', 'amicable')",0.18218979,0.15522699,0.44282147,0.4104197,-0.4163335,-0.7480038,-0.172622,-0.2772407,-0.1046187
37,0.02237095,-0.04168529,"('fake', 'genuine')",0.18944432,0.17041153,-0.5914351,-0.54753107,0.06317239,0.031751435,-0.0791119,-0.0967634,-0.0176515
38,0.22720319,0.08133795,"('untruthful', 'truthful')",0.17952871,0.15612207,-1.1208382,-1.1131971,-0.04377902,-0.08125234,-0.1894713,-0.2392474,-0.0497761
39,1.1815983,1.3268131,"('exploitative', 'cooperative')",0.8410688,0.916824,0.5056983,0.5277506,0.50166684,0.6019096,0.7575081,0.8433243,0.0858162
40,-0.2217722,-0.1617998,"('stingy', 'generous')",-0.2626471,-0.23986068,-1.0027597,-1.010957,-2.399146,-2.6107478,-0.9715813,-1.0058413,-0.03426
41,0.39824632,0.37284875,"('unforgiving', 'forgiving')",0.08734938,0.10868094,-1.8973286,-1.9255232,-0.0032428056,-0.05864767,-0.3537439,-0.3756603,-0.0219164
42,0.01723087,0.3047003,"('unreliable', 'reliable')",-0.31599054,-0.21846123,-0.22210842,-0.052376404,-2.8648143,-2.6203825,-0.8464206,-0.64663,0.1997906
43,0.6080447,0.6103297,"('irresponsible', 'responsible')",-0.1546237,-0.18003047,-2.0124874,-1.973153,1.041843,1.1853085,-0.1293058,-0.0893863,0.0399195
44,-0.4029624,-0.22009951,"('prejudiced', 'unprejudiced')",-0.566801,-0.40089643,1.1730375,1.1720119,-1.6115242,-1.5550679,-0.3520625,-0.251013,0.1010495
45,0.67680943,0.64193577,"('incompetent', 'competent')",-0.30441377,-0.32685533,-1.7469391,-1.7060273,0.040621027,-0.014270145,-0.3334806,-0.3513043,-0.0178237
46,0.7778174,0.6951008,"('uncompetitive', 'competitive')",-0.33452994,-0.3308791,-1.8260715,-1.7651387,-0.2432819,-0.08701371,-0.4065165,-0.3719827,0.0345338
47,1.0389364,1.0938634,"('stupid', 'smart')",0.19753924,0.24143681,-0.11135156,-0.047241617,5.544647,5.623207,1.6674428,1.7278165,0.0603737
48,-0.33808675,-0.497071,"('unintelligent', 'intelligent')",-0.2873449,-0.42195386,-2.0141308,-2.040982,0.15693039,0.19014496,-0.620658,-0.6924654,-0.0718074
49,-0.025725877,0.105279386,"('unable', 'able')",0.54381436,0.6130855,-0.31336474,-0.2149512,-0.49521083,-0.2894142,-0.0726218,0.0534999,0.1261217
50,-0.2750504,-0.25266883,"('clumsy', 'skillful')",-0.05752636,-0.024949498,0.104993135,0.18910232,-0.10392809,-0.13133362,-0.0828779,-0.0549624,0.0279155
51,1.1420715,0.8144956,"('uneducated', 'educated')",-0.08042504,-0.2583906,-1.2815692,-1.3331008,0.41510883,0.36723915,0.0487965,-0.1024392,-0.1512357
52,-0.3441849,-0.36025798,"('irrational', 'rational')",0.67683685,0.5463214,-0.4283995,-0.56110793,-0.45713505,-0.7135458,-0.1382207,-0.2721476,-0.1339269
53,-0.01943492,-0.0887828,"('uncreative', 'creative')",-0.41409895,-0.41796005,-0.95862633,-0.9679116,0.791985,0.71386564,-0.1500438,-0.1901972,-0.0401534
54,-0.88141507,-0.91119915,"('incapable', 'capable')",0.3702599,0.2709335,-0.8637995,-0.8989992,0.65079445,0.5925042,-0.1810401,-0.2366902,-0.0556501
55,0.93542564,0.92651176,"('incompetent', 'clever')",-0.3397171,-0.35737333,-1.1074337,-1.0572579,0.47221723,0.6538681,-0.009877,0.0414371,0.0513141
56,1.11881,1.0323418,"('impractical', 'practical')",0.09762958,-0.07067371,-0.6135724,-0.6236751,0.12612447,0.33993313,0.1822479,0.1694815,-0.0127664
57,0.3709162,0.3331262,"('unimaginative', 'imaginative')",-0.75282097,-0.82867426,-1.6437095,-1.647466,-2.971787,-2.9432883,-1.2493503,-1.2715756,-0.0222253
58,0.9943715,0.9750042,"('undiscriminating', 'discriminating')",-0.19122028,-0.2610753,-1.2874902,-1.2652438,0.05489551,0.018670164,-0.1073609,-0.1331612,-0.0258003
59,-0.02633152,0.058058545,"('foolish', 'wise')",0.6163215,0.6621158,0.84342414,0.83195937,-0.18819165,-0.30531117,0.3113056,0.3117056,0.0004
60,1.0669721,1.1217108,"('inefficient', 'efficient')",0.28907424,0.30956522,-1.4166777,-1.3198192,0.5483625,0.97647905,0.1219328,0.271984,0.1500512
61,-0.15795396,-0.27226895,"('illogical', 'logical')",-0.18021616,-0.30584064,-1.22383,-1.2771983,0.19466913,0.060735323,-0.3418327,-0.4486431,-0.1068104
62,0.999097,1.0504417,"('incompetent', 'brilliant')",-0.27909786,-0.1936571,-1.1957375,-1.1179267,0.26637423,0.55420816,-0.052341,0.0732665,0.1256075
63,0.52297115,0.3912882,"('unperceptive', 'insightful')",-0.38582832,-0.34865993,-1.4592221,-1.3862537,0.6854554,0.8325916,-0.1591559,-0.1277585,0.0313974
64,0.6971112,0.82898,"('shy', 'confident')",-0.05979366,0.0351128,-0.792558,-0.7419413,-6.3279223,-6.0647388,-1.6207907,-1.4856468,0.1351439
65,0.77335554,0.8024236,"('insecure', 'secure')",-0.58631724,-0.6010372,-0.92000407,-0.9029673,0.6085146,0.8158031,-0.0311128,0.0285556,0.0596684
66,-0.015648276,-0.05563482,"('inactive', 'active')",-0.58931994,-0.6040554,0.5810614,0.55060494,0.4700416,0.3398208,0.1115337,0.0576839,-0.0538498
