,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8501213,-0.8598419,"('unsociable', 'sociable')",-0.060398664,-0.19930309,-0.61072683,-0.7813169,-0.5070823,-0.6134873,-0.106405
1,1.0689889,1.0902643,"('unfriendly', 'friendly')",0.7995897,0.64918035,1.7167618,1.6438719,1.1951135,1.1277722,-0.0673413
2,0.33568668,0.38279614,"('unlikable', 'likable')",1.1939278,1.2092072,0.54400575,0.61816543,0.6912068,0.7367229,0.0455161
3,-1.2682698,-1.1382828,"('repellent', 'pleasant')",0.033198487,0.09302893,0.17909747,0.22314492,-0.3519913,-0.2740363,0.077955
4,-0.0020061238,-0.035421245,"('disliked', 'liked')",0.5193684,0.40597016,-6.119898,-6.195359,-1.8675119,-1.9416035,-0.0740916
5,0.8906556,0.8806893,"('distant', 'outgoing')",-0.08987679,-0.1193233,-0.116328865,-0.08920297,0.22815,0.2240543,-0.0040957
6,0.8691065,0.8619564,"('distant', 'open')",-0.635669,-0.7086774,0.15700361,0.1963014,0.130147,0.1165268,-0.0136202
7,0.69154,0.7653125,"('insensitive', 'sensitive')",1.0906507,1.1427648,0.8484885,0.8694148,0.876893,0.9258307,0.0489377
8,1.1691045,1.1889629,"('unaffectionate', 'affectionate')",-0.72394633,-0.8570187,0.4531788,0.38832963,0.2994456,0.2400913,-0.0593543
9,1.9473552,1.9816871,"('unaffectionate', 'caring')",0.35484043,0.25987452,0.8770483,0.8614261,1.0597479,1.0343293,-0.0254186
10,0.28130293,0.3833278,"('unsympathetic', 'sympathetic')",-0.39752442,-0.42624193,-0.3763274,-0.44127494,-0.164183,-0.1613964,0.0027866
11,-0.253474,-0.15652615,"('unhelpful', 'helpful')",0.3741758,0.42923683,1.8052611,1.8670788,0.6419876,0.7132632,0.0712756
12,1.9427845,2.0593536,"('unsupportive', 'supportive')",0.9943558,1.0025926,-1.4357282,-1.4819291,0.5004708,0.5266724,0.0262016
13,0.12767632,0.104764774,"('impolite', 'polite')",0.10553679,0.16556993,-0.33127916,-0.4026742,-0.0326887,-0.0441132,-0.0114245
14,-0.8441517,-0.7885523,"('antisocial', 'social')",0.8313139,0.9038382,-0.7574712,-0.7868713,-0.2567697,-0.2238618,0.0329079
15,0.023540143,-0.007966287,"('boring', 'funny')",-0.28542814,-0.37792757,0.33563232,0.3569348,0.0245814,-0.009653,-0.0342344
16,-1.4314973,-1.4783207,"('unpopular', 'popular')",-0.5003882,-0.5402649,0.22571337,0.2861396,-0.568724,-0.577482,-0.008758
17,-0.4341203,-0.43769607,"('nasty', 'nice')",-0.83362,-0.7283596,-0.23284239,-0.12123501,-0.5001942,-0.4290969,0.0710973
18,0.14381523,0.20483828,"('disagreeable', 'welcoming')",-0.6300471,-0.611647,-0.43060583,-0.41394973,-0.3056126,-0.2735862,0.0320264
19,0.48278958,0.41166365,"('inhospitable', 'hospitable')",-0.6833255,-0.7399005,0.23145464,0.24188787,0.0103062,-0.028783,-0.0390892
20,-0.30877066,-0.32145697,"('rough', 'thoughtful')",-0.12934844,-0.094980076,0.74758124,0.7576183,0.103154,0.1137271,0.0105731
21,0.36932302,0.43963504,"('immoral', 'moral')",1.4742926,1.4859033,-0.6891183,-0.617744,0.3848325,0.4359314,0.0510989
22,-0.96466106,-0.8833146,"('untrustworthy', 'trustworthy')",-0.55289394,-0.6299764,-0.94185305,-0.9511889,-0.8198027,-0.8214933,-0.0016906
23,0.04745087,0.12322922,"('insincere', 'sincere')",0.19826071,0.15291414,5.680063,5.66396,1.9752582,1.9800345,0.0047763
24,1.2463522,1.2506934,"('dishonest', 'honest')",0.8057326,0.79088753,0.6838414,0.6578713,0.9119755,0.8998174,-0.0121581
25,0.7446929,0.7555993,"('egoistic', 'altruistic')",1.0013212,0.9735195,1.5523775,1.5716552,1.0994639,1.100258,0.0007941
26,1.2042125,1.0876195,"('hardhearted', 'benevolent')",0.7716121,0.72151375,1.3300627,1.2733651,1.1019624,1.0274995,-0.0744629
27,0.9837104,0.96943974,"('hardhearted', 'softhearted')",0.39140418,0.43589061,1.7745689,1.7279544,1.0498945,1.0444283,-0.0054662
28,0.17031367,0.09035656,"('disloyal', 'loyal')",0.012224386,-0.12411772,0.7720101,0.6677488,0.3181827,0.2113292,-0.1068535
