,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.601023,-0.57136875,"('unpopular', 'popular')",-0.063951686,-0.1108215,0.82146466,0.76394343,0.0521633,0.0272511,-0.0249122
17,-0.4430177,-0.40997124,"('nasty', 'nice')",-0.75240743,-0.7033362,-0.25189462,-0.24757403,-0.4824399,-0.4536272,0.0288127
18,-0.6918807,-0.7155783,"('disagreeable', 'welcoming')",0.06824516,0.09597946,-0.39107165,-0.42268535,-0.3382357,-0.3474281,-0.0091924
19,-1.1468638,-1.0821936,"('inhospitable', 'hospitable')",-0.9942134,-1.0179678,-0.14374483,-0.06779481,-0.7616073,-0.7226521,0.0389552
20,0.67723846,0.64995056,"('rough', 'thoughtful')",1.0153279,1.0352155,0.6593247,0.6219988,0.7839637,0.769055,-0.0149087
21,0.89629203,0.8205304,"('immoral', 'moral')",0.79215604,0.79166603,-0.52090603,-0.47032598,0.3891807,0.3806235,-0.0085572
22,0.36721617,0.30895612,"('untrustworthy', 'trustworthy')",-0.081892505,-0.13336137,-0.86855376,-0.91401887,-0.19441,-0.2461414,-0.0517314
23,-0.18338925,-0.25572523,"('insincere', 'sincere')",-0.26999474,-0.26128274,4.834989,4.7581196,1.460535,1.4137039,-0.0468311
24,-0.082555816,-0.1492835,"('dishonest', 'honest')",-1.5910903,-1.5985056,0.34280878,0.30823854,-0.4436124,-0.4798502,-0.0362378
25,-1.1984956,-1.2410383,"('egoistic', 'altruistic')",0.31538147,0.24847579,1.5813944,1.5264428,0.2327601,0.1779601,-0.0548
26,-0.7323081,-0.80870336,"('hardhearted', 'benevolent')",0.7523251,0.75270694,1.7680357,1.7268115,0.5960176,0.5569384,-0.0390792
27,-0.72990274,-0.76782084,"('hardhearted', 'softhearted')",0.32156187,0.29407123,0.8412346,0.75991577,0.1442979,0.0953887,-0.0489092
28,-0.5119922,-0.70831877,"('disloyal', 'loyal')",0.17405072,0.027938364,1.1779882,0.99041873,0.2800155,0.1033461,-0.1766694
29,-0.1266756,-0.16755387,"('unfair', 'fair')",-1.106635,-1.1228405,-0.7849821,-0.8694516,-0.6727642,-0.7199487,-0.0471845
30,1.351919,1.2485842,"('intolerant', 'tolerant')",1.8164662,1.7894576,1.2642949,1.2519418,1.47756,1.4299944,-0.0475656
31,-1.6797327,-1.4788977,"('evil', 'good')",-0.8127711,-0.84377617,-1.0866851,-1.153351,-1.1930629,-1.1586749,0.034388
32,-0.33834574,-0.46563447,"('unkind', 'kind')",0.12779655,0.10041183,0.83624375,0.73884743,0.2085649,0.1245416,-0.0840233
33,-0.014204584,-0.11512028,"('wrong', 'right')",-0.10979943,-0.18420735,-0.52132463,-0.6218313,-0.2151095,-0.307053,-0.0919435
34,-0.35679957,-0.15874887,"('mean', 'honorable')",-0.020946922,0.11711329,5.7503014,5.9322658,1.7908516,1.9635434,0.1726918
35,-0.871154,-0.91536343,"('corrupt', 'incorrupt')",-0.5685859,-0.68546575,0.1216841,-0.066613056,-0.439352,-0.5558141,-0.1164621
36,-1.5142899,-1.5036987,"('hostile', 'amicable')",-0.6713518,-0.86228555,0.83366895,0.6032681,-0.4506576,-0.587572,-0.1369144
37,-0.044735003,-0.075397976,"('fake', 'genuine')",-0.27517658,-0.32580838,-0.21967813,-0.21720053,-0.1798633,-0.2061356,-0.0262723
38,-1.231627,-1.2385621,"('untruthful', 'truthful')",-1.1844051,-1.14608,-0.3215148,-0.30422848,-0.9125156,-0.8962902,0.0162254
39,1.6811296,1.6342105,"('exploitative', 'cooperative')",0.74074554,0.7987162,0.09663904,0.093415946,0.8395047,0.8421142,0.0026095
40,-0.38816074,-0.38763475,"('stingy', 'generous')",-0.15546733,-0.16397302,-1.601801,-1.7254856,-0.715143,-0.7590311,-0.0438881
41,-0.2816456,-0.29814905,"('unforgiving', 'forgiving')",-0.5801772,-0.560423,0.52991766,0.41261908,-0.110635,-0.148651,-0.038016
42,0.6163782,0.6532059,"('unreliable', 'reliable')",-0.9137997,-0.76201487,-3.130737,-3.1289523,-1.1427195,-1.0792538,0.0634657
43,-0.5075645,-0.46999246,"('irresponsible', 'responsible')",-0.7533219,-0.62399226,-0.09021135,-0.04404773,-0.4503659,-0.3793441,0.0710218
44,0.4671073,0.48500103,"('prejudiced', 'unprejudiced')",-0.2593167,-0.21294552,-1.1041821,-1.1248375,-0.2987972,-0.2842607,0.0145365
45,-0.112098806,-0.06465323,"('incompetent', 'competent')",-0.4100955,-0.42760602,-0.5330805,-0.60430455,-0.3517583,-0.3655213,-0.013763
46,-0.0019479394,0.02628263,"('uncompetitive', 'competitive')",0.40395048,0.4508348,-0.50897855,-0.49715757,-0.0356587,-0.00668,0.0289787
47,0.44429964,0.5803964,"('stupid', 'smart')",0.91433764,1.0320716,4.9759607,5.1396613,2.1115327,2.2507099,0.1391772
48,0.20474349,0.13965362,"('unintelligent', 'intelligent')",0.8655441,0.86698824,0.5733292,0.5480893,0.5478723,0.5182437,-0.0296286
49,-0.018629767,0.039216086,"('unable', 'able')",0.55146575,0.6821044,0.09861617,0.1674113,0.210484,0.2962439,0.0857599
50,-0.011130765,-0.023296341,"('clumsy', 'skillful')",0.32561374,0.29213366,-0.061505903,-0.17239442,0.0843257,0.0321476,-0.0521781
51,-0.043362983,-0.17158836,"('uneducated', 'educated')",0.30653214,0.1946173,0.6404821,0.5989498,0.3012171,0.2073263,-0.0938908
52,0.0048033856,-0.18090004,"('irrational', 'rational')",-0.22167534,-0.42062077,0.5485873,0.35168272,0.1105718,-0.0832794,-0.1938512
53,-0.81910384,-0.83949,"('uncreative', 'creative')",0.8050445,0.7517746,0.980776,0.9311402,0.3222389,0.2811416,-0.0410973
54,-0.5086707,-0.5563957,"('incapable', 'capable')",0.098379746,0.025590524,1.1675221,1.2029806,0.2524104,0.2240585,-0.0283519
55,0.5702058,0.518114,"('incompetent', 'clever')",0.82697034,0.8351296,-0.04712949,-0.047278017,0.4500155,0.4353218,-0.0146937
56,0.9277904,0.90366834,"('impractical', 'practical')",0.2775893,0.3734975,-0.08958847,-0.08471895,0.3719304,0.3974823,0.0255519
57,-0.24767375,-0.31207043,"('unimaginative', 'imaginative')",0.8937113,0.8454125,-1.9620314,-2.0402236,-0.4386646,-0.5022938,-0.0636292
58,-0.050487272,-0.089368224,"('undiscriminating', 'discriminating')",0.16987175,0.14593539,0.035587497,0.0032998659,0.0516573,0.0199557,-0.0317016
59,-0.26301837,-0.2541002,"('foolish', 'wise')",0.03812316,0.009854177,0.19655396,0.14733559,-0.0094471,-0.0323035,-0.0228564
60,1.2309228,1.1777911,"('inefficient', 'efficient')",1.111238,1.2271782,-0.49482593,-0.35904709,0.6157782,0.681974,0.0661958
61,0.4316753,0.23960169,"('illogical', 'logical')",0.593956,0.4779425,0.21429577,0.09627832,0.413309,0.2712742,-0.1420348
62,1.0453547,1.072849,"('incompetent', 'brilliant')",0.8224829,0.94914687,-0.14074583,-0.028710134,0.5756973,0.6644286,0.0887313
63,0.051316436,0.11296976,"('unperceptive', 'insightful')",0.24669045,0.3350319,0.5379352,0.64515674,0.2786474,0.3643861,0.0857387
64,0.26563668,0.23507945,"('shy', 'confident')",-0.45612246,-0.41684246,-5.946975,-5.985365,-2.0458204,-2.0557094,-0.009889
65,0.58848995,0.4963103,"('insecure', 'secure')",0.16333547,0.16475005,-0.5765352,-0.5655187,0.0584301,0.0318472,-0.0265829
66,-1.4931002,-1.3870482,"('inactive', 'active')",-0.6305746,-0.6398098,0.93005127,0.9020678,-0.3978745,-0.3749301,0.0229444
67,1.1467209,1.104565,"('doubtful', 'determined')",0.15160865,0.19082654,-0.6502891,-0.574355,0.2160135,0.2403455,0.024332
68,-0.25949323,-0.32683262,"('dependent', 'independent')",-0.1399641,-0.14132424,-0.7886525,-0.7780441,-0.3960366,-0.4154003,-0.0193637
69,-0.29047236,-0.21636164,"('lazy', 'industrious')",0.47170407,0.5584378,-0.50018466,-0.47114283,-0.1063176,-0.0430222,0.0632954
70,0.24730282,0.26904184,"('lethargic', 'energetic')",0.19005772,0.27508885,0.3120975,0.41778553,0.2498193,0.3206387,0.0708194
71,-0.65641457,-0.5990696,"('diffident', 'self-confident')",0.36630577,0.45362082,0.46826828,0.5036488,0.0593865,0.1194,0.0600135
72,-0.32964322,-0.31492907,"('unambitious', 'ambitious')",-1.0513188,-1.0413985,-1.5919828,-1.5620012,-0.9909816,-0.9727763,0.0182053
73,0.7567357,0.6923822,"('helpless', 'self-reliant')",0.35259783,0.29386678,-2.9438262,-2.9854612,-0.6114976,-0.6664041,-0.0549065
74,-0.07394059,-0.07680863,"('undedicated', 'dedicated')",0.21237116,0.27251786,0.2218276,0.19533573,0.1200861,0.1303483,0.0102622
75,-0.3023978,-0.19405854,"('meek', 'impulsive')",-0.05653943,-0.08706203,-0.09620485,-0.03052193,-0.151714,-0.1038808,0.0478332
76,0.95821476,0.96680367,"('anxious', 'daring')",0.5304227,0.6165859,0.18210247,0.19849941,0.5569133,0.593963,0.0370497
77,0.35183942,0.32423678,"('unmotivated', 'motivated')",0.5842746,0.60900724,-1.1468234,-1.0329616,-0.0702365,-0.0332392,0.0369973
78,-1.0238197,-0.924225,"('nonresilient', 'resilient')",0.835274,0.8881971,0.1750164,0.24422282,-0.0045098,0.0693983,0.0739081
79,-1.4731019,-1.4207466,"('wavering', 'unwavering')",-1.4956384,-1.5541152,-0.014094051,-0.079788186,-0.9942781,-1.0182166,-0.0239385
80,0.82522327,0.7987664,"('dominated', 'dominating')",0.5816278,0.6896158,-1.1228324,-1.0500549,0.0946729,0.1461091,0.0514362
81,0.9850943,0.8879112,"('submissive', 'aggressive')",1.2053919,1.1992621,-0.5070799,-0.42764962,0.5611355,0.5531746,-0.0079609
82,-0.78080314,-0.7190042,"('poor', 'rich')",0.5943736,0.544169,5.807645,5.809256,1.8737384,1.8781403,0.0044019
83,0.06786174,0.021650985,"('powerless', 'powerful')",-0.23920822,-0.15677153,-0.94648606,-0.9463588,-0.3726108,-0.3604931,0.0121177
84,0.45270503,0.32255822,"('inferior', 'superior')",0.2312083,0.18393403,0.7588093,0.7200992,0.4809076,0.4088638,-0.0720438
85,-0.31917578,-0.29892868,"('insignificant', 'prestigious')",0.30429715,0.25320715,1.3308159,1.2511696,0.4386458,0.401816,-0.0368298
86,-1.1674833,-1.3254725,"('uninfluential', 'influential')",-0.10263496,-0.24407212,-0.21014361,-0.2961575,-0.4934206,-0.6219007,-0.1284801
87,0.5135537,0.45260036,"('unsuccessful', 'successful')",0.9025182,0.8642545,1.0440923,1.0885308,0.8200547,0.8017952,-0.0182595
88,0.017335137,-0.1257902,"('low', 'eminent')",0.8839843,0.75880337,0.57550323,0.5192141,0.4922742,0.3840758,-0.1081984
