,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
0,0.19790827,0.11085198,"('unsociable', 'sociable')",-0.14148799,-0.18017161,0.32872152,0.40479007,0.1283806,0.1118235,-0.0165571
1,-0.9286596,-1.019844,"('unfriendly', 'friendly')",-0.8003752,-1.0091733,1.2160556,0.8645805,-0.1709931,-0.3881456,-0.2171525
2,0.62657547,0.6715244,"('unlikable', 'likable')",2.1112328,2.1232467,0.67827433,0.6262369,1.1386942,1.140336,0.0016418
3,0.6035828,0.71833336,"('repellent', 'pleasant')",0.44883052,0.72737175,0.89184314,1.0418931,0.6480855,0.8291995,0.181114
4,-0.82460815,-0.9023612,"('disliked', 'liked')",-0.09025985,-0.117384076,-7.764916,-7.896377,-2.8932613,-2.9720408,-0.0787795
5,-1.6092765,-1.6672362,"('distant', 'outgoing')",-0.5635758,-0.6904377,-0.8171427,-1.012374,-0.996665,-1.1233493,-0.1266843
6,-1.727808,-1.7826147,"('distant', 'open')",-0.5486949,-0.7260594,-0.6583283,-0.92143434,-0.978277,-1.1433695,-0.1650925
7,1.0855643,1.1449945,"('insensitive', 'sensitive')",0.9537041,1.0784141,1.0627946,1.1328539,1.0340211,1.1187542,0.0847331
8,-0.51107895,-0.53498024,"('unaffectionate', 'affectionate')",-0.7589802,-0.89414865,0.34098786,0.08290164,-0.3096904,-0.4487424,-0.139052
9,-0.14953421,-0.16132908,"('unaffectionate', 'caring')",0.072075695,-0.02243156,1.181453,1.0385815,0.3679982,0.2849403,-0.0830579
10,1.1977155,1.2442437,"('unsympathetic', 'sympathetic')",-0.23834825,-0.16842292,0.46834964,0.6345755,0.4759057,0.5701321,0.0942264
11,0.52373785,0.5662837,"('unhelpful', 'helpful')",0.86343795,0.9083413,2.4171278,2.490011,1.2681012,1.3215453,0.0534441
12,1.3607442,1.4542328,"('unsupportive', 'supportive')",0.85849315,1.0423769,-1.8136537,-1.7815315,0.1351945,0.2383594,0.1031649
13,0.29583636,0.30924752,"('impolite', 'polite')",0.61362785,0.67619085,-0.0054230206,0.14896163,0.3013471,0.3781333,0.0767862
14,1.6798296,1.696849,"('antisocial', 'social')",2.0454702,2.1413867,0.32490703,0.44212613,1.3500689,1.4267874,0.0767185
15,0.07489069,-0.051575847,"('boring', 'funny')",0.3311264,0.14358853,-0.18100967,-0.2734275,0.0750025,-0.0604716,-0.1354741
16,-1.1722498,-1.2139657,"('unpopular', 'popular')",-0.99183136,-0.9074202,-0.21459597,-0.21034697,-0.7928924,-0.7772442,0.0156482
17,-0.34472883,-0.3131472,"('nasty', 'nice')",0.56208956,0.7113789,-0.40635794,-0.3794946,-0.0629991,0.0062457,0.0692448
18,0.7621952,0.86294913,"('disagreeable', 'welcoming')",-0.47276887,-0.34027195,-0.7592656,-0.8465145,-0.1566131,-0.1079458,0.0486673
19,-1.4365267,-1.4372295,"('inhospitable', 'hospitable')",-1.1103584,-1.1721889,-0.9629635,-1.0126395,-1.1699495,-1.2073526,-0.0374031
20,-0.23035061,-0.16069669,"('rough', 'thoughtful')",0.5208168,0.61538297,0.6347229,0.66351616,0.3083964,0.3727341,0.0643377
21,0.66746235,0.6484426,"('immoral', 'moral')",0.7837765,0.9018671,-0.17717364,0.15769678,0.4246884,0.5693355,0.1446471
22,1.0197201,1.0228462,"('untrustworthy', 'trustworthy')",0.97840536,0.9960337,-0.38301772,-0.3273866,0.5383693,0.5638311,0.0254618
23,0.33437264,0.4272467,"('insincere', 'sincere')",1.4800063,1.5589556,6.7791348,6.8196225,2.8645045,2.9352748,0.0707703
24,0.77315044,0.7729042,"('dishonest', 'honest')",0.40794605,0.39667562,1.0305164,0.957893,0.7372043,0.7091576,-0.0280467
