,kidney_male,kidney_female,tuple,average_male,average_female,female-male
0,0.09516744,0.012735568,"('unsociable', 'sociable')",0.0951674,0.0127356,-0.0824318
1,2.072466,2.04484,"('unfriendly', 'friendly')",2.0724659,2.0448401,-0.0276258
2,0.1271125,0.19921206,"('unlikable', 'likable')",0.1271125,0.1992121,0.0720996
3,0.72247666,0.85379785,"('repellent', 'pleasant')",0.7224767,0.8537979,0.1313212
4,-7.279109,-7.359584,"('disliked', 'liked')",-7.279109,-7.3595839,-0.0804749
5,-0.06368047,-0.009923153,"('distant', 'outgoing')",-0.0636805,-0.0099232,0.0537573
6,0.28669453,0.3308362,"('distant', 'open')",0.2866945,0.3308362,0.0441417
7,1.2213787,1.2857814,"('insensitive', 'sensitive')",1.2213787,1.2857814,0.0644027
8,1.3871274,1.3799814,"('unaffectionate', 'affectionate')",1.3871274,1.3799814,-0.007146
9,1.9690562,2.0782585,"('unaffectionate', 'caring')",1.9690562,2.0782585,0.1092023
10,0.66800463,0.70828784,"('unsympathetic', 'sympathetic')",0.6680046,0.7082878,0.0402832
11,1.8427123,1.9743135,"('unhelpful', 'helpful')",1.8427123,1.9743135,0.1316012
12,-1.1196201,-1.0521702,"('unsupportive', 'supportive')",-1.1196201,-1.0521702,0.0674499
13,-0.20510623,-0.22059934,"('impolite', 'polite')",-0.2051062,-0.2205993,-0.0154931
14,0.20819095,0.12295712,"('antisocial', 'social')",0.2081909,0.1229571,-0.0852338
15,0.28543618,0.17621075,"('boring', 'funny')",0.2854362,0.1762107,-0.1092255
16,-0.5304643,-0.3972205,"('unpopular', 'popular')",-0.5304643,-0.3972205,0.1332438
17,-0.20712687,-0.15075243,"('nasty', 'nice')",-0.2071269,-0.1507524,0.0563745
18,-0.39379236,-0.36472788,"('disagreeable', 'welcoming')",-0.3937924,-0.3647279,0.0290645
19,-0.010170307,0.041138098,"('inhospitable', 'hospitable')",-0.0101703,0.0411381,0.0513084
20,0.7671268,0.64918494,"('rough', 'thoughtful')",0.7671268,0.6491849,-0.1179419
21,-0.26180142,-0.13402198,"('immoral', 'moral')",-0.2618014,-0.134022,0.1277794
22,-0.69581765,-0.57520473,"('untrustworthy', 'trustworthy')",-0.6958176,-0.5752047,0.1206129
23,6.984795,7.1244264,"('insincere', 'sincere')",6.9847951,7.1244264,0.1396313
24,1.9971539,2.028836,"('dishonest', 'honest')",1.9971539,2.028836,0.0316821
25,1.1657425,1.1552532,"('egoistic', 'altruistic')",1.1657425,1.1552532,-0.0104893
26,1.1367985,0.8112887,"('hardhearted', 'benevolent')",1.1367985,0.8112887,-0.3255098
27,1.6570829,1.5509603,"('hardhearted', 'softhearted')",1.6570829,1.5509603,-0.1061226
28,1.4926428,1.4360464,"('disloyal', 'loyal')",1.4926428,1.4360464,-0.0565964
29,-0.72756875,-0.84053725,"('unfair', 'fair')",-0.7275687,-0.8405373,-0.1129686
30,0.85801023,0.8973257,"('intolerant', 'tolerant')",0.8580102,0.8973257,0.0393155
31,-0.9413491,-0.9179853,"('evil', 'good')",-0.9413491,-0.9179853,0.0233638
32,1.3576552,1.2271956,"('unkind', 'kind')",1.3576552,1.2271956,-0.1304596
33,0.1423639,0.10012962,"('wrong', 'right')",0.1423639,0.1001296,-0.0422343
34,4.884436,5.19072,"('mean', 'honorable')",4.8844361,5.1907201,0.306284
35,-0.9172191,-1.075875,"('corrupt', 'incorrupt')",-0.9172191,-1.075875,-0.1586559
36,-0.7122208,-0.808624,"('hostile', 'amicable')",-0.7122208,-0.808624,-0.0964032
37,1.0326333,1.0582442,"('fake', 'genuine')",1.0326333,1.0582442,0.0256109
38,0.43760315,0.48839012,"('untruthful', 'truthful')",0.4376031,0.4883901,0.050787
39,0.3957736,0.400706,"('exploitative', 'cooperative')",0.3957736,0.400706,0.0049324
40,-1.0466051,-1.1020983,"('stingy', 'generous')",-1.0466051,-1.1020983,-0.0554932
41,0.43981537,0.20099635,"('unforgiving', 'forgiving')",0.4398154,0.2009964,-0.238819
42,-2.9190915,-2.8257978,"('unreliable', 'reliable')",-2.9190915,-2.8257978,0.0932937
43,0.9330909,0.9948117,"('irresponsible', 'responsible')",0.9330909,0.9948117,0.0617208
