,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
0,1.3957479,1.2535621,"('unsociable', 'sociable')",0.23554642,0.0891196,-0.13292716,-0.26935685,0.4994557,0.3577749,-0.1416808
1,-0.0017292518,-0.18800224,"('unfriendly', 'friendly')",-0.5540775,-0.7001832,1.1692848,0.9434301,0.2044927,0.0184149,-0.1860778
2,0.4505346,0.48277143,"('unlikable', 'likable')",0.7672659,0.7887892,0.39350682,0.4456391,0.5371025,0.5723999,0.0352974
3,-0.7157136,-0.6682979,"('repellent', 'pleasant')",-0.7171969,-0.6219489,0.45474923,0.48643178,-0.3260537,-0.2679383,0.0581154
4,-0.9191878,-1.0902916,"('disliked', 'liked')",0.077017486,0.034765016,-6.4474325,-6.6197467,-2.4298676,-2.5584245,-0.1285569
5,-0.6654847,-0.72291887,"('distant', 'outgoing')",-0.03420832,0.03282783,-0.7310541,-0.74290127,-0.4769157,-0.4776641,-0.0007484
6,-1.0061111,-1.0709486,"('distant', 'open')",-0.47947073,-0.39108646,-0.6076391,-0.6847594,-0.6977403,-0.7155981,-0.0178578
7,0.48925906,0.45768926,"('insensitive', 'sensitive')",-0.07859444,-0.09926082,0.23715243,0.23840256,0.215939,0.1989437,-0.0169953
8,-0.21789625,-0.36802518,"('unaffectionate', 'affectionate')",-0.24831402,-0.29809955,0.8729227,0.77260554,0.1355708,0.0354936,-0.1000772
9,0.39528576,0.36273015,"('unaffectionate', 'caring')",-0.41364712,-0.43993375,1.2030957,1.1471041,0.3949114,0.3566335,-0.0382779
10,-0.04588121,-0.17013139,"('unsympathetic', 'sympathetic')",-0.9890917,-1.0778954,-0.2960233,-0.39631814,-0.4436654,-0.548115,-0.1044496
11,0.14792132,0.18700255,"('unhelpful', 'helpful')",-0.41756907,-0.4564897,1.7737219,1.851167,0.5013581,0.5272266,0.0258685
12,0.8456612,0.8970942,"('unsupportive', 'supportive')",0.2367084,0.19554745,-1.6707267,-1.6543019,-0.196119,-0.1872201,0.0088989
13,1.8079414,1.8783909,"('impolite', 'polite')",0.24833147,0.21127893,-0.8112446,-0.7256484,0.4150095,0.4546738,0.0396643
14,1.2621812,1.237544,"('antisocial', 'social')",0.14616558,0.070211686,-0.07900525,-0.11628447,0.4431138,0.397157,-0.0459568
15,0.20520504,0.08320257,"('boring', 'funny')",-0.037637144,-0.0782972,-0.299971,-0.26064625,-0.0441344,-0.085247,-0.0411126
16,-1.830284,-1.8857135,"('unpopular', 'popular')",-0.7398591,-0.69438654,0.21964866,0.10029569,-0.7834982,-0.8266014,-0.0431032
