,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
0,-0.00887841,-0.03479341,"('unsociable', 'sociable')",-1.2186624,-1.3529027,0.31426665,0.22164625,0.22616224,0.20810069,-0.1717779,-0.2394873,-0.0677094
1,-0.36438465,-0.46636775,"('unfriendly', 'friendly')",-0.4042958,-0.42343587,-0.13441782,-0.21980748,0.86417377,0.81609,-0.0097311,-0.0733803,-0.0636492
2,0.61541927,0.6764827,"('unlikable', 'likable')",0.7794058,0.8816021,1.6956443,1.8752904,0.25797313,0.3014416,0.8371106,0.9337042,0.0965936
3,0.0664798,0.118983276,"('repellent', 'pleasant')",-0.8876707,-0.83991444,1.0312617,1.1364398,0.98566365,1.0389228,0.2989336,0.3636079,0.0646743
4,-0.5432335,-0.567985,"('disliked', 'liked')",0.86616653,0.8604199,-0.43856904,-0.4134431,-7.9503274,-8.049238,-2.0164909,-2.0425615,-0.0260706
5,-0.57234967,-0.59176564,"('distant', 'outgoing')",0.75956595,0.83680975,-0.037392832,-0.037035927,-0.34413025,-0.3635183,-0.0485767,-0.0388775,0.0096992
6,-0.43809572,-0.44298816,"('distant', 'open')",0.7675008,0.86029434,0.029273823,0.047314726,-0.057975665,-0.06917711,0.0751758,0.0988609,0.0236851
7,0.87901044,0.90165037,"('insensitive', 'sensitive')",-0.5323024,-0.510152,1.9171702,1.9895412,1.0375031,1.1018213,0.8253454,0.8707153,0.0453699
8,-0.09324131,-0.107907936,"('unaffectionate', 'affectionate')",-0.14829381,-0.14095025,-0.8264952,-0.8645532,0.5236651,0.47001588,-0.1360913,-0.1608489,-0.0247576
9,0.86563915,0.850914,"('unaffectionate', 'caring')",-0.024410542,-0.04425733,0.7277151,0.6908385,1.2394634,1.2496241,0.7021018,0.6867799,-0.0153219
10,1.0768825,1.135775,"('unsympathetic', 'sympathetic')",-2.1723468,-2.2318954,0.8719122,0.91721284,0.85232234,0.9523326,0.1571925,0.1933562,0.0361637
11,0.96125245,1.0322007,"('unhelpful', 'helpful')",-0.9028903,-0.9141414,0.97431713,1.0199565,1.9591511,2.041692,0.7479576,0.7949269,0.0469693
12,1.6786231,1.7654954,"('unsupportive', 'supportive')",0.2466662,0.30374268,1.3640536,1.485457,-1.6537005,-1.6030059,0.4089106,0.4879223,0.0790117
13,0.2987183,0.29447937,"('impolite', 'polite')",-0.8738064,-0.9418204,1.3948275,1.3560232,0.16415745,0.21726799,0.2459742,0.2314875,-0.0144867
14,1.3429193,1.3435651,"('antisocial', 'social')",-0.65024817,-0.6954402,1.8931217,1.9126431,0.23116781,0.18664761,0.7042402,0.6868539,-0.0173863
15,0.16172123,0.10706384,"('boring', 'funny')",0.9677738,0.97363496,0.1301918,0.13225341,0.031219164,-0.064876795,0.3227265,0.2870189,-0.0357076
16,-1.379666,-1.4372177,"('unpopular', 'popular')",0.7578917,0.72140753,-0.88253236,-0.89873964,-0.5907401,-0.5657478,-0.5237616,-0.5450744,-0.0213128
17,-0.17554066,-0.11141699,"('nasty', 'nice')",0.5988998,0.70258474,-0.26673245,-0.20153059,-0.10309805,-0.038046062,0.0133822,0.0878978,0.0745156
18,0.20812538,0.23588213,"('disagreeable', 'welcoming')",0.15118402,0.2327493,0.38128632,0.50588965,-0.4941814,-0.49694812,0.0616036,0.1193932,0.0577896
19,-0.34243155,-0.2838105,"('inhospitable', 'hospitable')",-0.5623563,-0.49273273,-1.6231787,-1.5410314,-0.4976181,-0.48783305,-0.7563962,-0.7013519,0.0550443
20,0.39570734,0.38996002,"('rough', 'thoughtful')",-0.08349171,-0.028570145,0.62640566,0.6680616,0.42931426,0.41437018,0.3419839,0.3609554,0.0189715
21,0.91304743,0.925303,"('immoral', 'moral')",-0.8491916,-0.86656,1.5407808,1.6228964,-0.0106267035,0.07177679,0.3985025,0.438354,0.0398515
22,0.3518678,0.3534967,"('untrustworthy', 'trustworthy')",-1.4556295,-1.4538934,-0.41728124,-0.28813267,-0.019681446,-0.04697194,-0.3851811,-0.3588753,0.0263058
23,1.5188394,1.5044187,"('insincere', 'sincere')",-0.7705204,-0.81361145,1.7430112,1.7161422,6.893985,6.9610243,2.3463287,2.3419933,-0.0043354
24,1.5982819,1.6093792,"('dishonest', 'honest')",-0.6182832,-0.6001356,0.7158218,0.77616113,1.1353492,1.0917777,0.7077924,0.7192956,0.0115032
25,-0.29054028,-0.38840833,"('egoistic', 'altruistic')",0.5100523,0.51306903,0.2270068,0.16637938,0.6794046,0.59705734,0.2814808,0.2220244,-0.0594564
26,1.6277019,1.5790507,"('hardhearted', 'benevolent')",1.2236379,1.1970525,1.5371687,1.5862335,0.40283293,0.371567,1.1978354,1.183476,-0.0143594
27,0.660954,0.6697358,"('hardhearted', 'softhearted')",-0.2710402,-0.19899288,0.53626347,0.5373534,1.1238196,1.0466686,0.5124992,0.5136912,0.001192
28,1.2627447,1.145962,"('disloyal', 'loyal')",-0.50028497,-0.64898026,0.4984588,0.36008093,0.85584646,0.83962077,0.5291913,0.4241709,-0.1050204
29,-0.33422723,-0.36235332,"('unfair', 'fair')",-0.70373523,-0.6938501,-1.056797,-1.0477386,-0.12823592,-0.23386699,-0.5557488,-0.5844522,-0.0287034
30,1.2447336,1.3007157,"('intolerant', 'tolerant')",-0.8179497,-0.82762235,1.2446549,1.2782476,1.0115607,1.0117741,0.6707498,0.6907787,0.0200289
31,-0.80412775,-0.7475083,"('evil', 'good')",0.51776224,0.6456698,-1.618876,-1.518013,-1.607879,-1.6209843,-0.8782802,-0.8102089,0.0680713
32,1.2996773,1.2597,"('unkind', 'kind')",-0.9552666,-0.98987246,0.6188024,0.6486814,1.0434138,1.0731992,0.5016567,0.497927,-0.0037297
33,0.5008517,0.42738867,"('wrong', 'right')",1.5324049,1.5068057,0.98560023,0.87337995,-0.13129438,-0.20298773,0.7218906,0.6511467,-0.0707439
34,0.08030033,0.19955486,"('mean', 'honorable')",-0.2756601,-0.12528904,0.16131331,0.29278883,4.987624,5.054816,1.2383944,1.3554676,0.1170732
35,-1.8771853,-1.9990876,"('corrupt', 'incorrupt')",1.3417265,1.3463438,-1.6909041,-1.7944186,-1.0344605,-1.1454649,-0.8152059,-0.8981568,-0.0829509
36,-1.805459,-1.8695549,"('hostile', 'amicable')",1.4750504,1.4664195,-0.68818045,-0.82035685,-0.91545385,-1.0203686,-0.4835107,-0.5609652,-0.0774545
37,-0.06052535,-0.014549825,"('fake', 'genuine')",-0.89103657,-0.86455613,0.07263796,0.04670619,0.5309245,0.5016882,-0.0869999,-0.0826779,0.004322
38,0.5249276,0.5717475,"('untruthful', 'truthful')",0.35722736,0.38115513,0.77307874,0.84144884,-0.021688476,0.034643173,0.4083863,0.4572487,0.0488624
39,1.9999081,2.0540721,"('exploitative', 'cooperative')",0.20309229,0.27460235,0.34512204,0.4917907,0.13277425,0.110956825,0.6702242,0.7328556,0.0626314
40,1.2750661,1.2448684,"('stingy', 'generous')",0.5090298,0.4960209,1.2126523,1.2066237,-2.1728,-2.2331674,0.2059871,0.1785864,-0.0274007
41,1.1091785,1.1624805,"('unforgiving', 'forgiving')",-0.8371455,-0.84682393,0.42846784,0.5048056,-0.062851675,-0.053500734,0.1594123,0.1917404,0.0323281
42,1.368549,1.4312284,"('unreliable', 'reliable')",0.40042922,0.47566953,0.71124756,0.9330836,-2.4538195,-2.4373767,0.0066016,0.1006512,0.0940496
43,1.6890558,1.7716571,"('irresponsible', 'responsible')",-1.3393552,-1.2756593,0.77584606,0.90983963,1.1081587,1.1414648,0.5584264,0.6368256,0.0783992
44,-0.8181547,-0.77283615,"('prejudiced', 'unprejudiced')",0.30144122,0.38090783,0.17420308,0.2604347,-0.80911106,-0.8301538,-0.2879054,-0.2404119,0.0474935
45,0.7584339,0.82909864,"('incompetent', 'competent')",-2.127485,-2.161445,-0.3697956,-0.30241525,0.002648577,0.001780469,-0.4340495,-0.4082452,0.0258043
46,0.5173717,0.6045381,"('uncompetitive', 'competitive')",-1.9349685,-1.9579302,1.1470941,1.1441108,-0.6553455,-0.5975176,-0.231462,-0.2016997,0.0297623
47,0.88660735,0.92399853,"('stupid', 'smart')",-0.21719168,-0.1462065,0.76846486,0.8363665,5.5936975,5.686598,1.7578945,1.8251891,0.0672946
48,0.58684003,0.5430338,"('unintelligent', 'intelligent')",-0.9008174,-1.0052823,0.15284202,0.079973765,-0.20309988,-0.16954836,-0.0910588,-0.1379558,-0.046897
49,-0.8550807,-0.7621883,"('unable', 'able')",-1.6755825,-1.6159484,-0.15417764,-0.060749076,-0.09277253,-0.049634684,-0.6944034,-0.6221301,0.0722733
50,-0.83855385,-0.9012035,"('clumsy', 'skillful')",0.6357138,0.6124399,-0.42416552,-0.42657548,-0.31476325,-0.29539686,-0.2354422,-0.252684,-0.0172418
51,0.36773747,0.2770827,"('uneducated', 'educated')",-1.6040833,-1.7125672,0.49735558,0.479681,0.3757856,0.35042256,-0.0908011,-0.1513452,-0.0605441
52,-0.68856514,-0.8785704,"('irrational', 'rational')",1.1644366,1.089384,-1.3190658,-1.5147104,-0.42432415,-0.51193255,-0.3168796,-0.4539574,-0.1370778
53,-0.10286823,-0.19078106,"('uncreative', 'creative')",0.008138541,0.0057937335,0.7385064,0.6588532,-0.17272976,-0.2348391,0.1177617,0.0597567,-0.058005
54,0.050584175,-0.009329191,"('incapable', 'capable')",0.66701263,0.6296957,0.93699265,0.903021,1.1303684,1.1585971,0.6962395,0.6704961,-0.0257434
55,0.7433374,0.80812603,"('incompetent', 'clever')",-2.1896503,-2.2249565,0.99032044,1.1015903,0.7282001,0.7489493,0.0680519,0.1084273,0.0403754
