,schein_male,schein_female,tuple,henry_male,henry_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9688509,-1.1686993,"('unsociable', 'sociable')",1.241766,1.0569755,-0.10323404,-0.3439191,0.0565603,-0.151881,-0.2084413
1,-1.0900035,-1.2879479,"('unfriendly', 'friendly')",-1.8834754,-1.9585303,1.3421609,1.1070935,-0.5437726,-0.7131282,-0.1693556
2,0.34401214,0.47277105,"('unlikable', 'likable')",0.27273652,0.39980376,0.5315912,0.64788795,0.38278,0.5068209,0.1240409
3,-0.3178915,-0.2594346,"('repellent', 'pleasant')",0.26684892,0.36938772,0.4428512,0.48858175,0.1306029,0.1995116,0.0689087
4,-0.11819099,-0.25335082,"('disliked', 'liked')",-2.4634743,-2.5574663,-6.6464906,-6.609239,-3.076052,-3.1400188,-0.0639668
5,-0.50561535,-0.43311915,"('distant', 'outgoing')",-2.5990138,-2.4134123,-0.69568694,-0.54179925,-1.266772,-1.1294436,0.1373284
6,-0.49933982,-0.35592085,"('distant', 'open')",-2.9298778,-2.6646304,-0.34315068,-0.16999999,-1.2574561,-1.0635171,0.193939
7,-0.6630638,-0.67491573,"('insensitive', 'sensitive')",1.2551668,1.2430897,0.42367336,0.37647033,0.3385921,0.3148814,-0.0237107
8,-0.34075457,-0.36214465,"('unaffectionate', 'affectionate')",-1.7703987,-1.6615391,0.36921448,0.30941394,-0.5806463,-0.5714233,0.009223
9,-0.24485213,-0.36506042,"('unaffectionate', 'caring')",-0.8040375,-0.7985404,0.8073321,0.7053343,-0.0805192,-0.1527555,-0.0722363
10,-0.8689396,-0.97399545,"('unsympathetic', 'sympathetic')",1.551859,1.4089745,-0.22648156,-0.4310605,0.152146,0.0013062,-0.1508398
11,-0.65080893,-0.7795706,"('unhelpful', 'helpful')",1.7810206,1.7073569,2.0767915,1.9731331,1.069001,0.9669731,-0.1020279
12,-0.7200923,-0.66007704,"('unsupportive', 'supportive')",0.44329983,0.5314715,-1.9275078,-1.8430355,-0.7347667,-0.6572137,0.077553
13,-0.52590066,-0.59049296,"('impolite', 'polite')",2.7869236,2.715355,0.017535586,-0.1079954,0.7595196,0.6722888,-0.0872308
14,-0.44992894,-0.5414324,"('antisocial', 'social')",1.6259911,1.4395672,-0.40675527,-0.49464208,0.2564356,0.1344976,-0.121938
15,0.69627595,0.65787184,"('boring', 'funny')",0.0357597,-0.062024742,0.45119652,0.41036427,0.3944107,0.3354038,-0.0590069
16,-0.4412506,-0.5137003,"('unpopular', 'popular')",-2.2999883,-2.296649,0.3485253,0.3750105,-0.7975712,-0.8117796,-0.0142084
17,-1.4230341,-1.207965,"('nasty', 'nice')",-0.9525757,-0.95196223,-0.7758918,-0.71016085,-1.0505006,-0.956696,0.0938046
18,-1.0258106,-0.8897505,"('disagreeable', 'welcoming')",-1.0479603,-1.0075537,-0.7502052,-0.753498,-0.9413254,-0.8836007,0.0577247
19,-0.46875095,-0.30723497,"('inhospitable', 'hospitable')",-1.1227443,-0.9154777,-0.5023311,-0.37585276,-0.6979421,-0.5328551,0.165087
20,0.28684288,0.34892872,"('rough', 'thoughtful')",0.8043669,0.73392594,1.2561839,1.1488299,0.7824645,0.7438949,-0.0385696
21,-0.59531814,-0.6174109,"('immoral', 'moral')",2.5385826,2.4572732,-0.40776762,-0.48461884,0.5118323,0.4517478,-0.0600845
22,-0.20622708,-0.25143015,"('untrustworthy', 'trustworthy')",0.83867717,0.78092194,-0.72228515,-0.8960937,-0.029945,-0.1222006,-0.0922556
23,0.05778858,-0.109659955,"('insincere', 'sincere')",2.1130333,1.9666934,5.9453864,5.654866,2.7054027,2.5039666,-0.2014361
24,-0.34866828,-0.38268927,"('dishonest', 'honest')",1.7282168,1.8122149,0.62683916,0.48656195,0.6687959,0.6386959,-0.0301
25,-0.26131427,-0.27639216,"('egoistic', 'altruistic')",-1.7970397,-1.6978472,0.87192786,0.89603263,-0.3954753,-0.3594023,0.036073
