,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.4563278,-0.510715,"('unsociable', 'sociable')",-0.7941589,-0.9243212,-0.6252433,-0.7175181,-0.0922748
1,-0.26233247,-0.29457742,"('unfriendly', 'friendly')",1.871789,1.7527764,0.8047283,0.7290995,-0.0756288
2,0.8195351,0.8323956,"('unlikable', 'likable')",0.8538766,0.93050003,0.8367058,0.8814478,0.044742
3,-0.6645746,-0.5731933,"('repellent', 'pleasant')",0.05743248,0.030345503,-0.3035711,-0.2714239,0.0321472
4,0.5371335,0.4317487,"('disliked', 'liked')",-5.6751723,-5.7454286,-2.5690193,-2.6568398,-0.0878205
5,-0.09134522,-0.12635854,"('distant', 'outgoing')",-0.26930422,-0.21891806,-0.1803247,-0.1726383,0.0076864
6,-0.6282841,-0.66618377,"('distant', 'open')",0.09388046,0.092760555,-0.2672018,-0.2867116,-0.0195098
7,-0.44741666,-0.37066168,"('insensitive', 'sensitive')",0.19128014,0.15619878,-0.1280683,-0.1072314,0.0208369
8,-0.63611716,-0.66404533,"('unaffectionate', 'affectionate')",0.36562082,0.31218955,-0.1352482,-0.1759279,-0.0406797
9,0.065308124,0.019069515,"('unaffectionate', 'caring')",0.7503777,0.6891398,0.4078429,0.3541046,-0.0537383
10,-1.3250017,-1.2795448,"('unsympathetic', 'sympathetic')",-0.85548437,-0.9730947,-1.0902431,-1.1263198,-0.0360767
11,-0.38994074,-0.39899778,"('unhelpful', 'helpful')",1.3834063,1.3439898,0.4967328,0.472496,-0.0242368
12,0.08835441,0.17404811,"('unsupportive', 'supportive')",-1.8719921,-1.8805122,-0.8918189,-0.8532321,0.0385868
13,-0.9542508,-0.9304032,"('impolite', 'polite')",-0.9033737,-0.93853235,-0.9288123,-0.9344678,-0.0056555
14,-0.14360002,-0.2035901,"('antisocial', 'social')",-0.70569205,-0.77512014,-0.424646,-0.4893551,-0.0647091
15,0.22917658,0.043152984,"('boring', 'funny')",0.5483589,0.53753453,0.3887677,0.2903438,-0.0984239
16,0.4022702,0.42708105,"('unpopular', 'popular')",0.6987661,0.68749195,0.5505182,0.5572865,0.0067683
17,0.16363716,0.19012614,"('nasty', 'nice')",-0.10912729,-0.038690414,0.0272549,0.0757179,0.048463
18,-0.6839845,-0.6191032,"('disagreeable', 'welcoming')",-0.5050733,-0.559211,-0.5945289,-0.5891571,0.0053718
19,-0.41214383,-0.39506227,"('inhospitable', 'hospitable')",0.17852676,0.26705164,-0.1168085,-0.0640053,0.0528032
20,-0.4482627,-0.44413185,"('rough', 'thoughtful')",1.0383532,0.95228004,0.2950453,0.2540741,-0.0409712
21,-0.3086971,-0.336932,"('immoral', 'moral')",-0.7757989,-0.78823644,-0.542248,-0.5625842,-0.0203362
22,-0.91255873,-0.9431488,"('untrustworthy', 'trustworthy')",-1.3393083,-1.4324069,-1.1259335,-1.1877779,-0.0618444
23,-0.3023078,-0.28888407,"('insincere', 'sincere')",5.2569795,5.089299,2.4773359,2.4002075,-0.0771284
24,-0.30754787,-0.3370452,"('dishonest', 'honest')",0.63354605,0.5691767,0.1629991,0.1160657,-0.0469334
25,0.054835588,0.051176976,"('egoistic', 'altruistic')",1.3128276,1.332337,0.6838316,0.691757,0.0079254
26,0.5897306,0.5384356,"('hardhearted', 'benevolent')",1.8159841,1.734721,1.2028574,1.1365783,-0.0662791
27,-0.41623682,-0.37365156,"('hardhearted', 'softhearted')",1.2845863,1.1828039,0.4341747,0.4045762,-0.0295985
28,-0.5119673,-0.64607495,"('disloyal', 'loyal')",0.6787158,0.53350616,0.0833743,-0.0562844,-0.1396587
29,-0.29084897,-0.36137375,"('unfair', 'fair')",-0.36851025,-0.48121518,-0.3296796,-0.4212945,-0.0916149
30,0.41471052,0.37135947,"('intolerant', 'tolerant')",1.0698371,0.9464085,0.7422738,0.658884,-0.0833898
31,-0.18101871,-0.106490195,"('evil', 'good')",-0.72187245,-0.6774256,-0.4514456,-0.3919579,0.0594877
32,-0.010294169,-0.066216886,"('unkind', 'kind')",0.71704024,0.56342584,0.3533731,0.2486045,-0.1047686
33,0.99866354,0.9026721,"('wrong', 'right')",-0.4029937,-0.37115523,0.2978349,0.2657585,-0.0320764
34,0.027722053,0.15516096,"('mean', 'honorable')",5.6850934,5.719103,2.8564076,2.9371319,0.0807243
35,0.28323063,0.1559137,"('corrupt', 'incorrupt')",0.3795307,0.33646548,0.3313807,0.2461896,-0.0851911
36,-0.102627486,-0.1602901,"('hostile', 'amicable')",0.61127377,0.45139813,0.2543231,0.145554,-0.1087691
37,-0.3068445,-0.2908782,"('fake', 'genuine')",-0.12876359,-0.11534795,-0.217804,-0.2031131,0.0146909
38,0.029911458,-0.009887733,"('untruthful', 'truthful')",0.06598182,0.06981635,0.0479466,0.0299643,-0.0179823
39,1.0224931,1.0840516,"('exploitative', 'cooperative')",0.06664909,0.115918264,0.5445711,0.5999849,0.0554138
40,-0.0061507057,0.008871056,"('stingy', 'generous')",-1.549167,-1.6643554,-0.7776589,-0.8277422,-0.0500833
41,-0.5127637,-0.49768358,"('unforgiving', 'forgiving')",-0.12436962,-0.2884166,-0.3185667,-0.3930501,-0.0744834
42,-0.12652862,-0.10636492,"('unreliable', 'reliable')",-3.3982992,-3.3935747,-1.762414,-1.7499698,0.0124442
43,-0.78141713,-0.7104956,"('irresponsible', 'responsible')",-0.03721265,-0.020780396,-0.4093149,-0.365638,0.0436769
44,-0.08672401,-0.040494177,"('prejudiced', 'unprejudiced')",-1.6482301,-1.5927626,-0.8674771,-0.8166284,0.0508487
45,-1.6192844,-1.5655712,"('incompetent', 'competent')",-0.75624144,-0.8568061,-1.187763,-1.2111887,-0.0234257
46,-1.0646638,-0.9995735,"('uncompetitive', 'competitive')",-0.777883,-0.8829004,-0.9212734,-0.941237,-0.0199636
47,-0.07812853,0.04622154,"('stupid', 'smart')",4.8464446,4.892171,2.3841581,2.4691963,0.0850382
48,0.278216,0.29537243,"('unintelligent', 'intelligent')",0.6526781,0.5952029,0.465447,0.4452877,-0.0201593
49,-0.09686985,-0.0660805,"('unable', 'able')",-0.35216433,-0.30620706,-0.2245171,-0.1861438,0.0383733
50,0.01462825,0.036226705,"('clumsy', 'skillful')",0.28817672,0.19402346,0.1514025,0.1151251,-0.0362774
51,-0.788094,-0.8333504,"('uneducated', 'educated')",0.7637147,0.66028476,-0.0121897,-0.0865328,-0.0743431
52,0.23036373,0.057397462,"('irrational', 'rational')",0.42223886,0.35742685,0.3263013,0.2074122,-0.1188891
53,-0.46076205,-0.46568668,"('uncreative', 'creative')",0.75481045,0.6592628,0.1470242,0.096788,-0.0502362
54,0.0021451116,-0.033455014,"('incapable', 'capable')",1.2029179,1.2562916,0.6025316,0.6114183,0.0088867
55,-1.237045,-1.1693207,"('incompetent', 'clever')",-0.36930275,-0.4404085,-0.8031739,-0.8048646,-0.0016907
56,-0.31740537,-0.35894328,"('impractical', 'practical')",-0.37634856,-0.43688738,-0.346877,-0.3979153,-0.0510383
57,-0.77487344,-0.8405732,"('unimaginative', 'imaginative')",-2.647827,-2.7391965,-1.7113502,-1.7898848,-0.0785346
58,0.094546326,0.095823266,"('undiscriminating', 'discriminating')",0.20327958,0.12671593,0.148913,0.1112696,-0.0376434
59,0.22904985,0.1594861,"('foolish', 'wise')",0.516891,0.55358386,0.3729704,0.356535,-0.0164354
60,-0.36151892,-0.26850343,"('inefficient', 'efficient')",-0.5088048,-0.44160423,-0.4351619,-0.3550538,0.0801081
61,-0.26029456,-0.37723812,"('illogical', 'logical')",0.33348975,0.24466302,0.0365976,-0.0662876,-0.1028852
62,-0.13722208,-0.04482037,"('incompetent', 'brilliant')",0.02685519,0.109453104,-0.0551834,0.0323164,0.0874998
63,-0.44494006,-0.34424418,"('unperceptive', 'insightful')",0.5493932,0.5598161,0.0522266,0.107786,0.0555594
64,-0.038191035,-0.10812294,"('shy', 'confident')",-6.341402,-6.2855096,-3.1897964,-3.1968162,-0.0070198
65,-0.3971421,-0.4560473,"('insecure', 'secure')",-0.7413439,-0.77419215,-0.569243,-0.6151197,-0.0458767
66,0.31425285,0.3037599,"('inactive', 'active')",1.1737322,1.19998,0.7439925,0.75187,0.0078775
67,0.34042734,0.3210854,"('doubtful', 'determined')",-0.4649245,-0.4315129,-0.0622486,-0.0552137,0.0070349
68,-1.106617,-1.1150038,"('dependent', 'independent')",-0.5147712,-0.49577966,-0.8106941,-0.8053917,0.0053024
