,sibling_male,sibling_female,tuple,average_male,average_female,female-male
0,0.2818662,0.29268202,"('unsociable', 'sociable')",0.2818662,0.292682,0.0108158
1,0.81374705,0.9142321,"('unfriendly', 'friendly')",0.813747,0.9142321,0.1004851
2,-0.3435412,-0.32525113,"('unlikable', 'likable')",-0.3435412,-0.3252511,0.0182901
3,0.7975261,0.80544734,"('repellent', 'pleasant')",0.7975261,0.8054473,0.0079212
4,-7.5294037,-7.6623716,"('disliked', 'liked')",-7.5294037,-7.6623716,-0.1329679
5,-1.1384664,-1.070718,"('distant', 'outgoing')",-1.1384664,-1.0707181,0.0677483
6,-0.62135494,-0.6571068,"('distant', 'open')",-0.6213549,-0.6571068,-0.0357519
7,0.98728454,1.0820608,"('insensitive', 'sensitive')",0.9872845,1.0820608,0.0947763
8,0.68473935,0.64353067,"('unaffectionate', 'affectionate')",0.6847394,0.6435307,-0.0412087
9,0.9683939,1.09854,"('unaffectionate', 'caring')",0.9683939,1.0985399,0.130146
10,1.14753,1.0297611,"('unsympathetic', 'sympathetic')",1.14753,1.0297611,-0.1177689
11,1.453954,1.635452,"('unhelpful', 'helpful')",1.453954,1.635452,0.181498
12,-1.8707986,-1.860195,"('unsupportive', 'supportive')",-1.8707986,-1.860195,0.0106036
13,0.17796892,0.11392887,"('impolite', 'polite')",0.1779689,0.1139289,-0.06404
14,0.59538615,0.3448364,"('antisocial', 'social')",0.5953861,0.3448364,-0.2505497
15,-0.15356572,-0.20338786,"('boring', 'funny')",-0.1535657,-0.2033879,-0.0498222
16,-0.9376163,-0.8820647,"('unpopular', 'popular')",-0.9376163,-0.8820647,0.0555516
17,-0.6057727,-0.55720526,"('nasty', 'nice')",-0.6057727,-0.5572053,0.0485674
18,-0.1732358,-0.30993018,"('disagreeable', 'welcoming')",-0.1732358,-0.3099302,-0.1366944
19,-1.3069904,-1.3498623,"('inhospitable', 'hospitable')",-1.3069904,-1.3498623,-0.0428719
20,1.160617,1.1585231,"('rough', 'thoughtful')",1.160617,1.1585231,-0.0020939
21,-0.266555,-0.3243014,"('immoral', 'moral')",-0.266555,-0.3243014,-0.0577464
22,-0.09866537,-0.07993043,"('untrustworthy', 'trustworthy')",-0.0986654,-0.0799304,0.018735
23,6.211505,6.4077554,"('insincere', 'sincere')",6.2115049,6.4077554,0.1962505
24,1.2450823,1.1283792,"('dishonest', 'honest')",1.2450823,1.1283792,-0.1167031
25,0.5826534,0.50179,"('egoistic', 'altruistic')",0.5826534,0.50179,-0.0808634
26,0.74195635,0.5858566,"('hardhearted', 'benevolent')",0.7419564,0.5858566,-0.1560998
27,1.5912834,1.4199388,"('hardhearted', 'softhearted')",1.5912834,1.4199388,-0.1713446
28,0.99317235,0.9967804,"('disloyal', 'loyal')",0.9931723,0.9967804,0.0036081
29,-0.7435916,-0.8046289,"('unfair', 'fair')",-0.7435916,-0.8046289,-0.0610373
30,1.1334578,1.1268815,"('intolerant', 'tolerant')",1.1334578,1.1268815,-0.0065763
31,-1.6002123,-1.4507133,"('evil', 'good')",-1.6002123,-1.4507133,0.149499
32,0.82724744,0.79449797,"('unkind', 'kind')",0.8272474,0.794498,-0.0327494
33,-0.90323937,-1.0038636,"('wrong', 'right')",-0.9032394,-1.0038636,-0.1006242
34,4.1910377,4.4346004,"('mean', 'honorable')",4.1910377,4.4346004,0.2435627
35,-1.2048216,-1.4272934,"('corrupt', 'incorrupt')",-1.2048216,-1.4272934,-0.2224718
36,-1.0800554,-1.0344564,"('hostile', 'amicable')",-1.0800554,-1.0344564,0.045599
37,0.82143176,0.84032613,"('fake', 'genuine')",0.8214318,0.8403261,0.0188943
38,-0.62812823,-0.4342134,"('untruthful', 'truthful')",-0.6281282,-0.4342134,0.1939148
39,0.75862205,0.75214666,"('exploitative', 'cooperative')",0.7586221,0.7521467,-0.0064754
40,-1.2441964,-1.519133,"('stingy', 'generous')",-1.2441964,-1.519133,-0.2749366
41,0.15377052,0.14170913,"('unforgiving', 'forgiving')",0.1537705,0.1417091,-0.0120614
42,-2.220793,-2.499907,"('unreliable', 'reliable')",-2.220793,-2.499907,-0.279114
43,1.0532877,1.1935827,"('irresponsible', 'responsible')",1.0532877,1.1935827,0.140295
44,-0.48701125,-0.6166789,"('prejudiced', 'unprejudiced')",-0.4870113,-0.6166789,-0.1296676
45,0.2099087,0.32502952,"('incompetent', 'competent')",0.2099087,0.3250295,0.1151208
46,-0.05159223,-0.12136937,"('uncompetitive', 'competitive')",-0.0515922,-0.1213694,-0.0697772
47,4.909992,5.0686464,"('stupid', 'smart')",4.9099922,5.0686464,0.1586542
48,0.37673947,0.44221562,"('unintelligent', 'intelligent')",0.3767395,0.4422156,0.0654761
49,-0.11770407,0.046651267,"('unable', 'able')",-0.1177041,0.0466513,0.1643554
50,-0.74077564,-0.65409845,"('clumsy', 'skillful')",-0.7407756,-0.6540985,0.0866771
51,0.6369653,0.4906861,"('uneducated', 'educated')",0.6369653,0.4906861,-0.1462792
52,-1.0391704,-1.1642015,"('irrational', 'rational')",-1.0391704,-1.1642015,-0.1250311
53,-0.32928574,-0.22609058,"('uncreative', 'creative')",-0.3292857,-0.2260906,0.1031951
54,0.63749707,0.7250209,"('incapable', 'capable')",0.6374971,0.7250209,0.0875238
55,1.1939911,1.2234976,"('incompetent', 'clever')",1.1939911,1.2234976,0.0295065
56,0.46251643,0.3299756,"('impractical', 'practical')",0.4625164,0.3299756,-0.1325408
57,-2.6884694,-2.833052,"('unimaginative', 'imaginative')",-2.6884694,-2.8330519,-0.1445825
58,-0.028723255,0.03134922,"('undiscriminating', 'discriminating')",-0.0287233,0.0313492,0.0600725
59,-0.72936136,-0.6705664,"('foolish', 'wise')",-0.7293614,-0.6705664,0.058795
60,0.941494,1.0837594,"('inefficient', 'efficient')",0.941494,1.0837594,0.1422654
61,0.17317858,0.14324751,"('illogical', 'logical')",0.1731786,0.1432475,-0.0299311
62,0.4916437,0.6361308,"('incompetent', 'brilliant')",0.4916437,0.6361308,0.1444871
63,-0.09574674,0.09431784,"('unperceptive', 'insightful')",-0.0957467,0.0943178,0.1900645
64,-5.953591,-6.1620336,"('shy', 'confident')",-5.9535909,-6.1620336,-0.2084427
65,0.7730157,0.83103395,"('insecure', 'secure')",0.7730157,0.8310339,0.0580182
66,-0.25084516,-0.42806864,"('inactive', 'active')",-0.2508452,-0.4280686,-0.1772234
67,-0.45331332,-0.38165945,"('doubtful', 'determined')",-0.4533133,-0.3816594,0.0716539
68,-0.7439425,-0.75742716,"('dependent', 'independent')",-0.7439425,-0.7574272,-0.0134847
69,-2.3073251,-2.2665284,"('lazy', 'industrious')",-2.3073251,-2.2665284,0.0407967
70,1.4453715,1.3597018,"('lethargic', 'energetic')",1.4453715,1.3597018,-0.0856697
71,0.5352907,0.5614158,"('diffident', 'self-confident')",0.5352907,0.5614158,0.0261251
72,0.7377164,0.8128767,"('unambitious', 'ambitious')",0.7377164,0.8128767,0.0751603
73,-3.0323687,-3.0261369,"('helpless', 'self-reliant')",-3.0323687,-3.0261369,0.0062318
74,0.144578,0.061940424,"('undedicated', 'dedicated')",0.144578,0.0619404,-0.0826376
75,-0.88956946,-0.73189056,"('meek', 'impulsive')",-0.8895695,-0.7318906,0.1576789
76,1.2164466,1.2278842,"('anxious', 'daring')",1.2164466,1.2278842,0.0114376
77,-1.2418833,-1.0270641,"('unmotivated', 'motivated')",-1.2418833,-1.0270641,0.2148192
78,-0.68967533,-0.62868017,"('nonresilient', 'resilient')",-0.6896753,-0.6286802,0.0609951
79,-0.7163981,-0.6345887,"('wavering', 'unwavering')",-0.7163981,-0.6345887,0.0818094
80,0.06628021,-0.071641505,"('dominated', 'dominating')",0.0662802,-0.0716415,-0.1379217
81,0.35864413,0.24652663,"('submissive', 'aggressive')",0.3586441,0.2465266,-0.1121175
82,5.936134,6.2135415,"('poor', 'rich')",5.9361339,6.2135415,0.2774076
83,-0.31132227,-0.40807593,"('powerless', 'powerful')",-0.3113223,-0.4080759,-0.0967536
84,0.8176392,0.96781194,"('inferior', 'superior')",0.8176392,0.9678119,0.1501727
85,-0.9383526,-0.92286795,"('insignificant', 'prestigious')",-0.9383526,-0.922868,0.0154846
86,0.1932035,0.07530145,"('uninfluential', 'influential')",0.1932035,0.0753015,-0.117902
87,-0.53718495,-0.3057897,"('unsuccessful', 'successful')",-0.537185,-0.3057897,0.2313953
88,0.07635634,0.043422714,"('low', 'eminent')",0.0763563,0.0434227,-0.0329336
