,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8678895,-0.946049,"('unsociable', 'sociable')",-0.37078148,-0.49770018,-0.47169754,-0.6022149,-0.5701229,-0.681988,-0.1118651
1,1.2222477,1.0544423,"('unfriendly', 'friendly')",-0.89189595,-0.9599179,1.8390452,1.7766703,0.7231323,0.6237316,-0.0994007
2,-0.02293231,0.046811093,"('unlikable', 'likable')",0.22112146,0.23822206,0.3405899,0.42176518,0.179593,0.2355994,0.0560064
3,-1.2111424,-1.1642189,"('repellent', 'pleasant')",0.19731374,0.3075014,0.28501946,0.33661026,-0.2429364,-0.1733691,0.0695673
4,-0.82600665,-0.9516414,"('disliked', 'liked')",0.02498629,-0.05075424,-6.080828,-6.196555,-2.2939494,-2.3996503,-0.1057009
5,0.6889142,0.68260235,"('distant', 'outgoing')",-0.9419215,-0.9431246,-0.26764068,-0.30155152,-0.1735493,-0.1873579,-0.0138086
6,0.5228859,0.5004364,"('distant', 'open')",-0.6850137,-0.67183566,0.31666505,0.25299704,0.0515124,0.0271993,-0.0243131
7,0.057783157,0.09649399,"('insensitive', 'sensitive')",-0.15206924,-0.008329451,0.41351146,0.4584643,0.1064085,0.1822096,0.0758011
8,0.66271013,0.62947196,"('unaffectionate', 'affectionate')",-0.77905405,-0.7472885,0.65247697,0.55522054,0.178711,0.1458013,-0.0329097
9,0.66389096,0.6127441,"('unaffectionate', 'caring')",-0.9242805,-0.9210223,0.90833485,0.8822112,0.2159818,0.191311,-0.0246708
10,-1.9586424,-1.9546529,"('unsympathetic', 'sympathetic')",-0.9856153,-0.91980875,-0.8880766,-0.885641,-1.2774448,-1.2533676,0.0240772
11,0.58062714,0.6483868,"('unhelpful', 'helpful')",-0.3380373,-0.24598512,1.3968819,1.4641682,0.5464906,0.62219,0.0756994
12,0.0037128944,0.10387912,"('unsupportive', 'supportive')",-0.67352104,-0.53411824,-1.9881637,-1.9778963,-0.8859906,-0.8027118,0.0832788
13,-1.1131041,-1.1086109,"('impolite', 'polite')",-0.8447999,-0.85909945,-0.73343825,-0.80982524,-0.8971141,-0.9258451,-0.028731
14,-0.39451042,-0.36501527,"('antisocial', 'social')",1.0920573,1.0416127,-0.5377914,-0.56182855,0.0532519,0.0382563,-0.0149956
15,-0.0003832318,-0.090855956,"('boring', 'funny')",0.6367853,0.55522966,0.5552465,0.48259872,0.3972162,0.3156575,-0.0815587
16,-1.0169145,-1.114287,"('unpopular', 'popular')",-0.9524828,-0.96967614,0.5832876,0.58768034,-0.4620366,-0.4987609,-0.0367243
17,-0.7323764,-0.73813176,"('nasty', 'nice')",-0.49908987,-0.49829295,-0.39998597,-0.36369026,-0.5438174,-0.5333716,0.0104458
18,-0.18370718,-0.21266961,"('disagreeable', 'welcoming')",-0.6200348,-0.58414084,-0.32907474,-0.41091153,-0.3776056,-0.402574,-0.0249684
19,-0.2437051,-0.28676665,"('inhospitable', 'hospitable')",-1.1594881,-1.1326101,-0.048572436,0.013588332,-0.4839219,-0.4685961,0.0153258
20,0.33684453,0.3358542,"('rough', 'thoughtful')",0.6717026,0.7137117,1.1439863,1.1016512,0.7175112,0.7170723,-0.0004389
21,-0.68113846,-0.7243378,"('immoral', 'moral')",0.9740208,0.96964,-0.7836416,-0.72026765,-0.1635864,-0.1583218,0.0052646
22,-0.91385096,-0.95220923,"('untrustworthy', 'trustworthy')",-0.47713527,-0.48439178,-1.0969852,-1.1612092,-0.8293238,-0.8659368,-0.036613
23,-0.37643787,-0.38433835,"('insincere', 'sincere')",-0.48163307,-0.44087964,5.3172107,5.2748094,1.4863799,1.4831972,-0.0031827
24,-0.34003457,-0.33554974,"('dishonest', 'honest')",-0.24365819,-0.21609214,0.6293349,0.5533015,0.015214,0.0005532,-0.0146608
25,0.7453959,0.65983677,"('egoistic', 'altruistic')",0.37932804,0.3732326,1.7977877,1.7901994,0.9741705,0.9410896,-0.0330809
26,1.1678756,1.0864378,"('hardhearted', 'benevolent')",0.9124263,0.8903845,1.9913232,1.9893929,1.3572084,1.3220717,-0.0351367
27,-0.23451418,-0.28025994,"('hardhearted', 'softhearted')",-0.3743328,-0.36472726,1.5861839,1.4538107,0.325779,0.2696078,-0.0561712
28,0.09032763,-0.054923836,"('disloyal', 'loyal')",-0.28922376,-0.35865602,0.92028165,0.8498414,0.2404618,0.1454205,-0.0950413
29,0.10724247,0.013437761,"('unfair', 'fair')",-1.1470087,-1.2589327,-0.28249848,-0.41116732,-0.4407549,-0.5522207,-0.1114658
30,0.28191411,0.3075561,"('intolerant', 'tolerant')",0.8806804,0.8182664,0.8929217,0.78482354,0.6851721,0.636882,-0.0482901
31,0.07408368,0.0832699,"('evil', 'good')",-0.80229247,-0.8026264,-0.26619026,-0.2458238,-0.3314664,-0.3217268,0.0097396
32,-0.46886835,-0.51731676,"('unkind', 'kind')",-0.13559832,-0.15906595,0.85523987,0.7766599,0.0835911,0.0334257,-0.0501654
33,1.1114857,1.0372804,"('wrong', 'right')",-0.28529784,-0.3154313,-0.48115075,-0.57260853,0.1150124,0.0497469,-0.0652655
34,0.39284778,0.60214996,"('mean', 'honorable')",0.2719775,0.42533875,5.8602324,5.98473,2.1750193,2.3374062,0.1623869
35,0.33248764,0.19689818,"('corrupt', 'incorrupt')",-1.0250036,-1.1397017,0.12670992,-0.011104278,-0.188602,-0.3179693,-0.1293673
36,0.5513718,0.39447182,"('hostile', 'amicable')",-0.5515331,-0.6536944,0.57522404,0.4593351,0.1916876,0.0667042,-0.1249834
37,-0.5614833,-0.58724266,"('fake', 'genuine')",0.07294029,0.12182609,0.2130904,0.16935617,-0.0918175,-0.0986868,-0.0068693
38,-0.34717116,-0.28550798,"('untruthful', 'truthful')",-1.2737992,-1.2468473,-0.37889078,-0.3351228,-0.6666204,-0.6224927,0.0441277
39,1.4885921,1.5053988,"('exploitative', 'cooperative')",0.80470806,0.8451371,0.40284172,0.37282005,0.898714,0.9077853,0.0090713
40,0.48357671,0.4484816,"('stingy', 'generous')",0.6374986,0.6564468,-1.0006726,-1.151856,0.0401343,-0.0156425,-0.0557768
41,-0.67949677,-0.7633364,"('unforgiving', 'forgiving')",-0.66963565,-0.7140007,0.27158687,0.15419014,-0.3591818,-0.441049,-0.0818672
42,-1.7555454,-1.6812332,"('unreliable', 'reliable')",-0.72047544,-0.5902173,-3.118162,-3.1355696,-1.8647277,-1.80234,0.0623877
43,-0.48577952,-0.35597482,"('irresponsible', 'responsible')",-0.6518712,-0.55190104,-0.16062608,-0.15749785,-0.4327589,-0.3551246,0.0776343
44,-0.2948669,-0.18111366,"('prejudiced', 'unprejudiced')",-0.16664237,-0.13829677,-1.3166461,-1.3325508,-0.5927184,-0.5506537,0.0420647
45,-1.5635254,-1.5479723,"('incompetent', 'competent')",-0.7463225,-0.73988646,-0.5996141,-0.6379701,-0.9698207,-0.9752763,-0.0054556
46,-1.3435783,-1.2776079,"('uncompetitive', 'competitive')",-0.39154816,-0.26806295,-1.0604005,-1.1314255,-0.9318423,-0.8923655,0.0394768
47,-0.38796067,-0.2721845,"('stupid', 'smart')",0.07780281,0.19314258,5.202378,5.304531,1.63074,1.7418297,0.1110897
48,1.3721443,1.3545319,"('unintelligent', 'intelligent')",0.8924409,0.79604405,0.576573,0.59172815,0.9470528,0.9141014,-0.0329514
49,0.028821109,0.02659464,"('unable', 'able')",-0.0394758,-0.00046429038,-0.02997453,0.032999523,-0.0135431,0.01971,0.0332531
50,-0.8861112,-0.88104475,"('clumsy', 'skillful')",-0.88195914,-0.8478045,-0.16305761,-0.24691832,-0.6437093,-0.6585892,-0.0148799
51,-0.82618487,-0.90125,"('uneducated', 'educated')",0.11193849,0.025372412,0.62055546,0.5876921,-0.0312303,-0.0960618,-0.0648315
52,1.2071409,0.99557203,"('irrational', 'rational')",-0.45879617,-0.6212856,0.33769646,0.19495416,0.3620137,0.1897469,-0.1722668
53,1.1493857,1.0585533,"('uncreative', 'creative')",1.1983478,1.3243873,0.85184693,0.8256871,1.0665268,1.0695426,0.0030158
54,-0.094641455,-0.12979525,"('incapable', 'capable')",-0.666881,-0.62089396,0.9522134,1.036772,0.0635636,0.0953609,0.0317973
55,-0.7390215,-0.6761136,"('incompetent', 'clever')",0.61949515,0.6065576,0.012102157,-0.00225061,-0.0358081,-0.0239355,0.0118726
