,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8392065,-0.95329624,"('unsociable', 'sociable')",-0.32945743,-0.3970944,-0.1967247,-0.31869063,-0.4551295,-0.5563604,-0.1012309
1,3.3021717,3.2759857,"('unfriendly', 'friendly')",0.87414616,0.7454433,1.5089443,1.4039829,1.8950872,1.8084707,-0.0866165
2,0.74854356,0.773823,"('unlikable', 'likable')",0.71336424,0.7377633,0.73130524,0.7413792,0.731071,0.7509885,0.0199175
3,-2.3562794,-2.2724288,"('repellent', 'pleasant')",0.11911449,0.21974452,0.10862503,0.11982379,-0.7095133,-0.6442868,0.0652265
4,0.48700407,0.39033946,"('disliked', 'liked')",-0.63487244,-0.7611668,-5.64198,-5.7554092,-1.9299494,-2.0420788,-0.1121294
5,2.5583413,2.6101031,"('distant', 'outgoing')",-0.0042730086,0.005844768,-0.4525048,-0.38981026,0.7005212,0.7420459,0.0415247
6,3.023812,3.0946324,"('distant', 'open')",0.13596775,0.14375046,0.23093747,0.22962561,1.1302391,1.1560028,0.0257637
7,-0.3919902,-0.45520473,"('insensitive', 'sensitive')",-0.5820068,-0.52545893,0.22508726,0.20875993,-0.2496366,-0.2573013,-0.0076647
8,1.1169176,1.1541482,"('unaffectionate', 'affectionate')",-0.597129,-0.6488646,-0.076276734,-0.17300269,0.1478373,0.1107603,-0.037077
9,1.6203148,1.6715931,"('unaffectionate', 'caring')",0.001934886,0.010198867,0.84029347,0.7816915,0.8208477,0.8211611,0.0003134
10,-2.0178003,-2.1121097,"('unsympathetic', 'sympathetic')",-1.3736143,-1.3383957,-0.4431871,-0.5287685,-1.2782005,-1.3264246,-0.0482241
11,-0.22928712,-0.26369774,"('unhelpful', 'helpful')",0.5467483,0.58903843,1.9561415,1.9258376,0.7578676,0.7503928,-0.0074748
12,0.7854645,0.8627916,"('unsupportive', 'supportive')",0.025423545,0.13894463,-1.7965906,-1.7792585,-0.3285675,-0.2591741,0.0693934
13,-0.90740234,-1.011084,"('impolite', 'polite')",-0.32100055,-0.33304664,-0.19308904,-0.23298067,-0.4738306,-0.5257037,-0.0518731
14,-0.5684273,-0.6918988,"('antisocial', 'social')",-0.71614796,-0.76085037,-0.7835793,-0.8518037,-0.6893849,-0.7681843,-0.0787994
15,1.3275273,1.1732827,"('boring', 'funny')",-1.2368387,-1.3001226,0.19760065,0.1215291,0.0960964,-0.0017703,-0.0978667
16,0.3667681,0.3589162,"('unpopular', 'popular')",0.8487984,0.8262578,0.5619314,0.5568341,0.5924993,0.5806694,-0.0118299
17,-0.45740628,-0.44582686,"('nasty', 'nice')",-0.397175,-0.3709673,-0.58464074,-0.54309046,-0.4797407,-0.4532949,0.0264458
18,0.7096092,0.6611536,"('disagreeable', 'welcoming')",0.3005793,0.343195,-0.64330465,-0.7137717,0.1222946,0.096859,-0.0254356
19,1.323372,1.3573416,"('inhospitable', 'hospitable')",-0.44423646,-0.42942604,-0.39915287,-0.30970907,0.1599942,0.2060688,0.0460746
20,0.4654825,0.44598007,"('rough', 'thoughtful')",-0.004889056,0.046740964,1.2410144,1.24048,0.5672026,0.5777337,0.0105311
21,-0.91134936,-1.0188813,"('immoral', 'moral')",-0.0747414,-0.09577538,-0.45770228,-0.47817698,-0.4812644,-0.5309445,-0.0496801
