,society_male,society_female,tuple,average_male,average_female,female-male
0,0.44870654,0.25232637,"('unsociable', 'sociable')",0.4487065,0.2523264,-0.1963801
1,1.6720748,1.6275568,"('unfriendly', 'friendly')",1.6720748,1.6275568,-0.044518
2,0.41650432,0.55623126,"('unlikable', 'likable')",0.4165043,0.5562313,0.139727
3,0.034577407,0.17104352,"('repellent', 'pleasant')",0.0345774,0.1710435,0.1364661
4,-6.9767876,-7.0975537,"('disliked', 'liked')",-6.9767876,-7.0975537,-0.1207661
5,-0.068626225,-0.032734778,"('distant', 'outgoing')",-0.0686262,-0.0327348,0.0358914
6,0.5243015,0.49703944,"('distant', 'open')",0.5243015,0.4970394,-0.0272621
7,1.2547538,1.2770535,"('insensitive', 'sensitive')",1.2547538,1.2770535,0.0222997
8,1.6542001,1.6667829,"('unaffectionate', 'affectionate')",1.6542001,1.6667829,0.0125828
9,2.214077,2.277963,"('unaffectionate', 'caring')",2.214077,2.2779629,0.0638859
10,0.56996787,0.6015331,"('unsympathetic', 'sympathetic')",0.5699679,0.6015331,0.0315652
11,2.0784314,2.1825342,"('unhelpful', 'helpful')",2.0784314,2.1825342,0.1041028
12,-1.1419873,-1.1126299,"('unsupportive', 'supportive')",-1.1419873,-1.1126299,0.0293574
13,-0.33587003,-0.2888953,"('impolite', 'polite')",-0.33587,-0.2888953,0.0469747
14,0.42469472,0.40715787,"('antisocial', 'social')",0.4246947,0.4071579,-0.0175368
15,0.7252066,0.69794923,"('boring', 'funny')",0.7252066,0.6979492,-0.0272574
16,-0.36949438,-0.3050424,"('unpopular', 'popular')",-0.3694944,-0.3050424,0.064452
17,0.048117384,0.067846894,"('nasty', 'nice')",0.0481174,0.0678469,0.0197295
18,-0.70669335,-0.62318766,"('disagreeable', 'welcoming')",-0.7066934,-0.6231877,0.0835057
19,-0.10969608,-0.06322169,"('inhospitable', 'hospitable')",-0.1096961,-0.0632217,0.0464744
20,1.0409504,0.9136906,"('rough', 'thoughtful')",1.0409504,0.9136906,-0.1272598
21,-0.20243719,-0.12224762,"('immoral', 'moral')",-0.2024372,-0.1222476,0.0801896
22,-0.16371869,-0.18065739,"('untrustworthy', 'trustworthy')",-0.1637187,-0.1806574,-0.0169387
23,6.365937,6.4861336,"('insincere', 'sincere')",6.3659372,6.4861336,0.1201964
24,1.0516195,1.0910197,"('dishonest', 'honest')",1.0516195,1.0910197,0.0394002
25,0.49322322,0.466676,"('egoistic', 'altruistic')",0.4932232,0.466676,-0.0265472
26,1.7726005,1.5156639,"('hardhearted', 'benevolent')",1.7726005,1.5156639,-0.2569366
27,1.8245817,1.6970412,"('hardhearted', 'softhearted')",1.8245817,1.6970412,-0.1275405
28,1.1958717,1.1487833,"('disloyal', 'loyal')",1.1958717,1.1487833,-0.0470884
29,-0.031671286,-0.26572198,"('unfair', 'fair')",-0.0316713,-0.265722,-0.2340507
30,0.90998,0.91891885,"('intolerant', 'tolerant')",0.90998,0.9189188,0.0089388
31,-1.1024934,-1.137321,"('evil', 'good')",-1.1024934,-1.137321,-0.0348276
32,1.2304835,1.2149022,"('unkind', 'kind')",1.2304835,1.2149022,-0.0155813
33,-0.28321245,-0.30091873,"('wrong', 'right')",-0.2832125,-0.3009187,-0.0177062
34,4.9877214,5.16136,"('mean', 'honorable')",4.9877214,5.1613598,0.1736384
35,-0.48306012,-0.74095356,"('corrupt', 'incorrupt')",-0.4830601,-0.7409536,-0.2578935
36,0.11680359,-0.15566865,"('hostile', 'amicable')",0.1168036,-0.1556686,-0.2724722
37,0.6357634,0.71488607,"('fake', 'genuine')",0.6357634,0.7148861,0.0791227
38,0.03007999,0.09487543,"('untruthful', 'truthful')",0.03008,0.0948754,0.0647954
39,0.40202203,0.43238693,"('exploitative', 'cooperative')",0.402022,0.4323869,0.0303649
40,-1.6408281,-1.7457747,"('stingy', 'generous')",-1.6408281,-1.7457747,-0.1049466
41,0.7754452,0.5844211,"('unforgiving', 'forgiving')",0.7754452,0.5844211,-0.1910241
42,-2.1016512,-2.0692909,"('unreliable', 'reliable')",-2.1016512,-2.0692909,0.0323603
43,1.5175778,1.5667535,"('irresponsible', 'responsible')",1.5175778,1.5667535,0.0491757
44,-1.3004682,-1.2788945,"('prejudiced', 'unprejudiced')",-1.3004682,-1.2788945,0.0215737
45,0.52862495,0.37538043,"('incompetent', 'competent')",0.528625,0.3753804,-0.1532446
46,-0.96257377,-1.0628515,"('uncompetitive', 'competitive')",-0.9625738,-1.0628515,-0.1002777
47,5.638918,5.8404946,"('stupid', 'smart')",5.6389179,5.8404946,0.2015767
48,0.8004585,0.74920136,"('unintelligent', 'intelligent')",0.8004585,0.7492014,-0.0512571
49,-0.08169302,0.15732178,"('unable', 'able')",-0.081693,0.1573218,0.2390148
50,-0.4188727,-0.3036159,"('clumsy', 'skillful')",-0.4188727,-0.3036159,0.1152568
51,-0.0009776503,0.003609173,"('uneducated', 'educated')",-0.0009777,0.0036092,0.0045869
52,-0.06608505,-0.14827314,"('irrational', 'rational')",-0.066085,-0.1482731,-0.0821881
53,-0.0060736034,0.06721604,"('uncreative', 'creative')",-0.0060736,0.067216,0.0732896
54,1.2453189,1.4398109,"('incapable', 'capable')",1.2453189,1.4398109,0.194492
