,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8233027,0.8939976,"('unsociable', 'sociable')",-1.3612742,-1.4778023,0.8169802,0.6787636,-0.6789958,-0.87724835,-0.0999968,-0.1955723,-0.0955755
1,-0.14281157,-0.34777606,"('unfriendly', 'friendly')",-0.60717183,-0.8934466,0.9539023,0.7070111,1.4363142,1.2219548,0.4100583,0.1719358,-0.2381225
2,0.6907283,0.75601095,"('unlikable', 'likable')",0.88721627,0.87425554,0.54898864,0.5839607,0.17072959,0.2854486,0.5744157,0.6249189,0.0505032
3,0.81385535,0.9484045,"('repellent', 'pleasant')",-0.66927254,-0.58447486,0.3619566,0.48691094,0.2059644,0.26157635,0.1781259,0.2781042,0.0999783
4,-1.8534634,-2.020418,"('disliked', 'liked')",0.23374783,0.17586148,-1.0283544,-1.0701344,-5.7214212,-5.6575584,-2.0923729,-2.1430624,-0.0506895
5,-1.6280383,-1.8642178,"('distant', 'outgoing')",0.3957624,0.24316798,-1.0357503,-0.99798185,-0.18996406,-0.13850695,-0.6144975,-0.6893846,-0.0748871
6,-2.1016743,-2.2895217,"('distant', 'open')",0.3553591,0.17928977,-1.3601646,-1.3002605,0.14064148,0.17035511,-0.7414596,-0.8100343,-0.0685747
7,0.7596917,0.86196166,"('insensitive', 'sensitive')",-0.6957066,-0.63478315,0.6972777,0.7432342,0.63529986,0.5196911,0.3491407,0.372526,0.0233853
8,-0.45096034,-0.551857,"('unaffectionate', 'affectionate')",-0.031948477,-0.18198578,-0.17362201,-0.17589694,1.0382509,0.9206055,0.09543,0.0027164,-0.0927136
9,0.47292602,0.35077056,"('unaffectionate', 'caring')",-0.53291464,-0.7063285,0.77376366,0.7115921,1.194538,1.076482,0.4770783,0.3581291,-0.1189492
10,1.3344634,1.4090488,"('unsympathetic', 'sympathetic')",-1.1740534,-1.1057456,0.61158454,0.55978656,-0.19237429,-0.2897528,0.144905,0.1433342,-0.0015708
11,0.8899606,0.927713,"('unhelpful', 'helpful')",-1.008657,-0.921335,0.41001916,0.39319682,1.6754291,1.6767533,0.491688,0.519082,0.027394
12,1.3281357,1.3194456,"('unsupportive', 'supportive')",0.10455789,0.1148181,1.2969872,1.3425143,-1.3368527,-1.336711,0.348207,0.3600167,0.0118097
13,1.1497482,1.2936364,"('impolite', 'polite')",-0.7590703,-0.76276284,0.7548255,0.72579134,-0.51474875,-0.564709,0.1576887,0.172989,0.0153003
14,1.0337512,1.1523478,"('antisocial', 'social')",-0.85350376,-0.8080305,1.71544,1.7746145,-0.6784967,-0.7102132,0.3042977,0.3521796,0.0478819
15,-1.0551734,-1.0789326,"('boring', 'funny')",0.22152284,0.13970733,-1.2050222,-1.230403,0.2732467,0.26513696,-0.4413565,-0.4761228,-0.0347663
16,-0.784234,-0.8921324,"('unpopular', 'popular')",-0.35594836,-0.384268,-1.0411192,-1.0540137,0.37498984,0.40365243,-0.4515779,-0.4816904,-0.0301125
17,-0.41760358,-0.36608967,"('nasty', 'nice')",-0.17791301,-0.09988274,-0.6171394,-0.48174116,-0.39379957,-0.32291523,-0.4016139,-0.3176572,0.0839567
18,-0.2635489,-0.25823048,"('disagreeable', 'welcoming')",0.9276907,0.9093124,-0.14651728,-0.11103603,-0.4798055,-0.5039042,0.0094547,0.0090354,-0.0004193
19,-0.34858832,-0.3444301,"('inhospitable', 'hospitable')",0.15265547,0.15337986,-1.6287327,-1.5993515,-0.18014282,-0.062615745,-0.5012021,-0.4632544,0.0379477
20,0.30246532,0.34243968,"('rough', 'thoughtful')",-0.505306,-0.4513265,-0.08520767,-0.097494155,1.0251703,0.9490561,0.1842805,0.1856688,0.0013883
21,1.4852729,1.6049794,"('immoral', 'moral')",-0.3277422,-0.31060922,1.1027509,1.0589104,-1.0110112,-1.0315961,0.3123176,0.3304211,0.0181035
22,0.95771843,0.9662894,"('untrustworthy', 'trustworthy')",0.34892365,0.38879356,0.14355516,0.10467759,-0.7760477,-0.8459538,0.1685374,0.1534517,-0.0150857
23,1.9014385,1.952376,"('insincere', 'sincere')",-0.41983417,-0.39893252,1.4062407,1.3399233,4.668427,4.4905887,1.889068,1.8459889,-0.0430791
24,0.6200693,0.5951208,"('dishonest', 'honest')",0.3346251,0.25599253,0.84928375,0.8207458,0.5285283,0.41074207,0.5831266,0.5206503,-0.0624763
25,-0.23068222,-0.22513899,"('egoistic', 'altruistic')",0.9703359,0.8487147,1.565218,1.568866,1.4981347,1.418659,0.9507515,0.9027752,-0.0479763
26,-0.6069478,-0.7578169,"('hardhearted', 'benevolent')",-0.31801277,-0.47618273,0.88589466,0.75802225,1.5733038,1.4669536,0.3835595,0.2477441,-0.1358154
27,-0.13546498,-0.16936931,"('hardhearted', 'softhearted')",0.1265603,0.048970927,0.24190421,0.3358955,1.4507369,1.3018662,0.4209341,0.3793408,-0.0415933
28,-0.13500315,-0.11947586,"('disloyal', 'loyal')",-0.54581374,-0.6325714,0.38901842,0.21828473,0.7048648,0.48450962,0.1032666,-0.0123132,-0.1155798
29,-0.76707935,-0.8737191,"('unfair', 'fair')",-0.02811303,-0.09478749,-0.9173304,-0.9664285,-0.51409674,-0.65298736,-0.5566549,-0.6469806,-0.0903257
30,1.0520692,1.1395116,"('intolerant', 'tolerant')",-0.357589,-0.3629551,1.2811631,1.2327902,0.8928645,0.8397444,0.717127,0.7122728,-0.0048542
31,-1.8091124,-1.9628581,"('evil', 'good')",-0.08124381,-0.091187984,-1.0344293,-0.9887668,-0.52475697,-0.518689,-0.8623856,-0.8903754,-0.0279898
32,0.9531472,0.9092816,"('unkind', 'kind')",-0.22459371,-0.24926975,0.78329474,0.6619488,0.63187265,0.43409106,0.5359302,0.4390129,-0.0969173
33,0.16477859,-0.07343835,"('wrong', 'right')",1.1778121,1.07249,1.242126,1.2177882,-0.09873653,-0.16908522,0.6214951,0.5119386,-0.1095565
34,-0.3377533,-0.21974811,"('mean', 'honorable')",-0.48786718,-0.5024436,0.039724655,0.12558207,5.0727115,5.1262903,1.0717039,1.1324202,0.0607163
35,-1.5261362,-1.7579036,"('corrupt', 'incorrupt')",1.641805,1.5371574,-1.2009997,-1.1838806,0.16916613,0.07687851,-0.2290412,-0.331937,-0.1028958
36,-1.992354,-2.278994,"('hostile', 'amicable')",0.09724602,-0.106966116,-1.4470422,-1.4470894,0.3113203,0.21528548,-0.7577075,-0.904441,-0.1467335
37,0.15008627,0.18640281,"('fake', 'genuine')",0.6235203,0.7535396,-0.0046988875,-0.006327942,0.13149756,0.08984546,0.2251013,0.255865,0.0307637
38,-0.12798178,-0.25293228,"('untruthful', 'truthful')",-0.15810594,-0.11540643,0.14917381,0.1435871,-0.1233516,-0.12872998,-0.0650664,-0.0883704,-0.023304
39,1.0436664,1.1603355,"('exploitative', 'cooperative')",0.019145772,0.1398828,0.19484733,0.24765424,0.1936705,0.17885855,0.3628325,0.4316828,0.0688503
40,0.4212185,0.34399128,"('stingy', 'generous')",0.89974296,0.8505898,1.4366231,1.4121683,-1.0544795,-1.1299906,0.4257763,0.3691897,-0.0565866
41,0.120741874,0.07531628,"('unforgiving', 'forgiving')",-0.19446461,-0.2090812,0.6560977,0.6733056,0.23785499,0.18891205,0.2050575,0.1821132,-0.0229443
42,-0.6190644,-0.52709013,"('unreliable', 'reliable')",-0.19590127,-7.531792e-05,-0.37645015,-0.27053156,-3.3352423,-3.1955762,-1.1316645,-0.9983183,0.1333462
43,0.6605771,0.72837156,"('irresponsible', 'responsible')",-1.0424843,-0.9685544,0.20559989,0.24292238,-0.040023692,-0.041867085,-0.0540827,-0.0097819,0.0443008
44,-1.2559562,-1.389784,"('prejudiced', 'unprejudiced')",0.36696345,0.39369684,-0.866133,-0.76939964,-1.5467418,-1.4727172,-0.8254669,-0.809551,0.0159159
45,0.3657684,0.41124043,"('incompetent', 'competent')",-1.03495,-0.97930336,0.6929531,0.7489948,-0.14628348,-0.19568321,-0.030628,-0.0036878,0.0269402
46,1.121545,1.2211577,"('uncompetitive', 'competitive')",-1.0772518,-1.0489128,0.9460927,0.9040684,-0.51802045,-0.58420813,0.1180914,0.1230263,0.0049349
47,0.6516351,0.9071903,"('stupid', 'smart')",-0.48591733,-0.3611348,1.082253,1.1086111,4.804597,4.822212,1.5131419,1.6192198,0.1060779
48,0.89656144,0.9327101,"('unintelligent', 'intelligent')",-1.4485058,-1.5049865,0.50337654,0.39058703,0.08770553,-0.011316049,0.0097844,-0.0482514,-0.0580358
49,-0.5583916,-0.478876,"('unable', 'able')",-1.1964669,-1.1635866,-0.93847007,-0.86974865,-0.48361027,-0.40742126,-0.7942348,-0.7299082,0.0643266
50,-0.5640966,-0.7080016,"('clumsy', 'skillful')",0.84610796,0.99844956,0.020425089,-0.027407113,0.4804419,0.451418,0.1957196,0.1786147,-0.0171049
51,0.27918005,0.27369124,"('uneducated', 'educated')",-0.14878316,-0.25421575,-0.10331364,-0.24980985,0.020827176,-0.06426456,0.0119776,-0.0736497,-0.0856273
52,-0.5522477,-0.8922181,"('irrational', 'rational')",1.0955025,0.8880322,-0.3749416,-0.57013947,0.21872601,0.120861925,0.0967598,-0.1133659,-0.2101257
53,0.06925354,0.12979165,"('uncreative', 'creative')",-1.3223118,-1.4215744,0.5760715,0.49329227,0.68503064,0.6123096,0.002011,-0.0465452,-0.0485562
54,0.32262617,0.29822803,"('incapable', 'capable')",0.3585848,0.25940531,-0.53421605,-0.6372171,1.0731395,1.0682191,0.3050336,0.2471588,-0.0578748
55,1.7228503,1.9325886,"('incompetent', 'clever')",-0.6354447,-0.53409547,0.22193792,0.21403371,-0.16282009,-0.23242784,0.2866309,0.3450247,0.0583938
56,2.0339198,2.2066202,"('impractical', 'practical')",-1.5948617,-1.4648432,1.0889884,1.1734084,-1.2182136,-1.1731533,0.0774582,0.185508,0.1080498
57,0.72549146,0.74045354,"('unimaginative', 'imaginative')",-1.5945308,-1.6314903,0.18184151,0.11398343,-1.8774714,-1.92838,-0.6411673,-0.6763583,-0.035191
58,-0.25610715,-0.24296284,"('undiscriminating', 'discriminating')",-0.8054421,-0.7334711,1.0692685,1.0296938,0.04317543,0.04223533,0.0127237,0.0238738,0.0111501
59,-0.33520767,-0.37675124,"('foolish', 'wise')",1.5250145,1.5068792,-0.554982,-0.61224884,0.27300534,0.32715815,0.2269575,0.2112593,-0.0156982
