,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.50862414,0.39611295,"('unsociable', 'sociable')",0.36338913,0.3556351,1.2868375,1.1205974,0.068609424,-0.06343797,0.0060933717,-0.17756808,0.4467107,0.3262679,-0.1204428
1,-0.29222533,-0.30763808,"('unfriendly', 'friendly')",-1.4135425,-1.623298,-0.734986,-0.8331488,-1.5290667,-1.7448119,1.4002584,1.1361803,-0.5139124,-0.6745433,-0.1606309
2,1.0687094,1.1137413,"('unlikable', 'likable')",0.961469,1.0305735,1.3275975,1.3815064,0.96616083,1.0359614,0.7086856,0.85951173,1.0065244,1.0842589,0.0777345
3,-0.122985974,-0.007708908,"('repellent', 'pleasant')",-0.14673041,-0.047188908,-0.5227593,-0.50994194,0.22261912,0.29941353,0.19537534,0.24925557,-0.0748963,-0.0032341,0.0716622
4,-1.4311968,-1.4896606,"('disliked', 'liked')",-1.4829285,-1.6028423,-1.8926117,-1.8836174,-0.761202,-0.7704209,-5.0160813,-5.2198215,-2.1168041,-2.1932726,-0.0764685
5,-1.3134803,-1.2564807,"('distant', 'outgoing')",-2.1466608,-2.175144,-1.4440205,-1.3190675,-1.2960621,-1.2423697,-0.5463894,-0.5067641,-1.3493226,-1.2999652,0.0493574
6,-1.4010109,-1.3096287,"('distant', 'open')",-2.1487038,-2.1889887,-1.781508,-1.6259779,-1.634062,-1.5960083,0.073939055,0.06155781,-1.3782691,-1.3318091,0.04646
7,1.6208171,1.6621091,"('insensitive', 'sensitive')",0.75190204,0.8764406,0.6697413,0.678705,0.5207751,0.51397717,0.38329625,0.36766425,0.7893064,0.8197792,0.0304728
8,-0.20777501,-0.2510933,"('unaffectionate', 'affectionate')",-1.5222663,-1.6485916,-1.208916,-1.2760074,-2.462759,-2.5349917,0.35389635,0.226486,-1.009564,-1.0968395,-0.0872755
9,0.8531607,0.7830206,"('unaffectionate', 'caring')",-0.72463214,-0.84063077,-0.1201264,-0.19098292,-1.8642566,-1.9336915,0.87014663,0.76304865,-0.1971416,-0.2838472,-0.0867056
10,1.7316555,1.779692,"('unsympathetic', 'sympathetic')",1.1098894,1.2369099,0.33280495,0.22996606,-0.15288536,-0.20971859,-0.14858013,-0.2904235,0.5745769,0.5492852,-0.0252917
11,1.532014,1.5098697,"('unhelpful', 'helpful')",1.2049338,1.285953,2.720938,2.6504989,0.6280587,0.6659921,1.9700712,1.9510013,1.611203,1.6126631,0.0014601
12,1.6584857,1.8039606,"('unsupportive', 'supportive')",0.93556076,1.0681142,0.79489315,0.90484786,-0.3317047,-0.17395389,-1.7910839,-1.821973,0.2532302,0.3561991,0.1029689
13,1.1763395,1.1390748,"('impolite', 'polite')",1.2198915,1.2987578,1.6868347,1.6952785,1.1434225,1.1736311,-0.19661477,-0.18446295,1.0059748,1.0244558,0.018481
14,0.9502717,0.8847736,"('antisocial', 'social')",1.5961857,1.750985,2.0530155,1.9917903,1.1093204,1.1023654,-0.6024131,-0.61416864,1.0212761,1.0231492,0.0018731
15,-0.3821833,-0.5573246,"('boring', 'funny')",-0.5805054,-0.583945,-0.17289765,-0.18366563,0.22790411,0.16159295,0.47056243,0.5018007,-0.087424,-0.1323083,-0.0448843
16,-1.1075072,-1.1549459,"('unpopular', 'popular')",-0.71218073,-0.8387037,-0.72049654,-0.80504274,-1.1417799,-1.0933714,0.56959164,0.61398435,-0.6224746,-0.6556159,-0.0331413
17,0.92051804,1.033628,"('nasty', 'nice')",-1.0059798,-0.87616426,-0.28837305,-0.17515726,-0.80778694,-0.6924253,-0.77574074,-0.69713527,-0.3914725,-0.2814508,0.1100217
18,-0.52041304,-0.5160023,"('disagreeable', 'welcoming')",0.9196821,1.0145512,0.056782268,0.08936542,-0.3472925,-0.35749388,-0.17341302,-0.20441653,-0.0129308,0.0052008,0.0181316
19,-0.8356904,-0.77777284,"('inhospitable', 'hospitable')",-1.2046665,-1.202272,-1.0021397,-0.96466774,-1.1541042,-1.0961268,-0.40025112,-0.2513766,-0.9193704,-0.8584432,0.0609272
