,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.094062775,-0.14638174,"('unsociable', 'sociable')",-0.4558134,-0.5748396,-0.2749381,-0.3606107,-0.0856726
1,-0.93648267,-1.0312549,"('unfriendly', 'friendly')",1.9336419,1.8143705,0.4985796,0.3915578,-0.1070218
2,0.6326955,0.5557537,"('unlikable', 'likable')",0.7350101,0.7686507,0.6838528,0.6622022,-0.0216506
3,-0.15470909,-0.06356721,"('repellent', 'pleasant')",0.34669867,0.3913459,0.0959948,0.1638893,0.0678945
4,-0.56931764,-0.6457706,"('disliked', 'liked')",-6.9367948,-7.043135,-3.7530563,-3.8444529,-0.0913966
5,-1.3178891,-1.4138774,"('distant', 'outgoing')",-0.020967305,-0.037482243,-0.6694282,-0.7256798,-0.0562516
6,-1.939637,-1.9498602,"('distant', 'open')",0.36395296,0.34595028,-0.787842,-0.801955,-0.014113
7,-0.26648238,0.00014233589,"('insensitive', 'sensitive')",0.47369394,0.64138263,0.1036058,0.3207625,0.2171567
8,-0.85275775,-0.9798088,"('unaffectionate', 'affectionate')",1.027692,0.9391425,0.0874671,-0.0203331,-0.1078002
9,-0.8936757,-0.9031974,"('unaffectionate', 'caring')",1.2688346,1.3535771,0.1875795,0.2251899,0.0376104
10,-0.34981284,-0.24959241,"('unsympathetic', 'sympathetic')",-0.2865598,-0.16505574,-0.3181863,-0.2073241,0.1108622
11,0.93854,1.0768207,"('unhelpful', 'helpful')",1.9253259,2.1587765,1.4319329,1.6177986,0.1858657
12,0.02361498,0.16556855,"('unsupportive', 'supportive')",-1.9229062,-1.8688747,-0.9496456,-0.851653,0.0979926
13,0.5819619,0.5219994,"('impolite', 'polite')",-0.46492073,-0.40244168,0.0585206,0.0597789,0.0012583
14,1.0066339,1.0790632,"('antisocial', 'social')",-0.39768276,-0.4403119,0.3044755,0.3193756,0.0149001
15,0.028203547,-0.16612539,"('boring', 'funny')",0.4414343,0.37170103,0.2348189,0.1027878,-0.1320311
16,-1.2526176,-1.233587,"('unpopular', 'popular')",0.4335881,0.39464417,-0.4095148,-0.4194714,-0.0099566
