,metlife_male,metlife_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.32598978,0.1530148,"('unsociable', 'sociable')",-0.24802493,-0.3804871,0.0389824,-0.1137362,-0.1527186
1,-0.049067415,-0.16130307,"('unfriendly', 'friendly')",1.7879114,1.5900515,0.869422,0.7143742,-0.1550478
2,0.3055533,0.38591173,"('unlikable', 'likable')",0.5248577,0.61018914,0.4152055,0.4980505,0.082845
3,-0.5787911,-0.42117053,"('repellent', 'pleasant')",-0.14268892,-0.019393269,-0.36074,-0.2202819,0.1404581
4,0.03968003,0.051830262,"('disliked', 'liked')",-5.898332,-5.9108276,-2.9293261,-2.9294987,-0.0001726
5,-0.354352,-0.369545,"('distant', 'outgoing')",-0.04355068,-0.08326425,-0.1989513,-0.2264046,-0.0274533
6,-0.74007046,-0.7578376,"('distant', 'open')",0.26130465,0.1664446,-0.2393829,-0.2956965,-0.0563136
7,0.14126734,0.25643075,"('insensitive', 'sensitive')",0.63578606,0.69238096,0.3885267,0.4744059,0.0858792
8,-1.1005127,-1.1473227,"('unaffectionate', 'affectionate')",0.28538325,0.17613608,-0.4075648,-0.4855933,-0.0780285
9,-0.31573817,-0.31799322,"('unaffectionate', 'caring')",0.85762995,0.82975954,0.2709459,0.2558832,-0.0150627
10,-0.97400326,-0.8746655,"('unsympathetic', 'sympathetic')",-0.27607435,-0.2826755,-0.6250388,-0.5786705,0.0463683
11,0.29140753,0.38231602,"('unhelpful', 'helpful')",1.8294402,1.8903639,1.0604239,1.13634,0.0759161
12,-0.020520914,0.133459,"('unsupportive', 'supportive')",-1.7296441,-1.6540924,-0.8750825,-0.7603167,0.1147658
13,0.91663504,0.7951405,"('impolite', 'polite')",-0.13545413,-0.09255462,0.3905905,0.3512929,-0.0392976
14,1.1292051,1.160032,"('antisocial', 'social')",-0.39421663,-0.34684676,0.3674942,0.4065926,0.0390984
15,-0.036413636,-0.16514796,"('boring', 'funny')",0.58365726,0.54546946,0.2736218,0.1901608,-0.083461
16,-0.39972398,-0.36664638,"('unpopular', 'popular')",0.5699322,0.5965884,0.0851041,0.114971,0.0298669
17,0.4683036,0.5202501,"('nasty', 'nice')",-0.16428243,-0.077944554,0.1520106,0.2211528,0.0691422
18,-0.11424918,-0.08022952,"('disagreeable', 'welcoming')",-0.12684765,-0.18640864,-0.1205484,-0.1333191,-0.0127707
19,-0.6042976,-0.6565106,"('inhospitable', 'hospitable')",0.03977435,-0.0032153428,-0.2822616,-0.329863,-0.0476014
20,0.48390946,0.5173467,"('rough', 'thoughtful')",1.2375151,1.1862794,0.8607123,0.8518131,-0.0088992
21,-0.119800024,-0.1331532,"('immoral', 'moral')",-0.4480722,-0.3722895,-0.2839361,-0.2527214,0.0312147
22,-0.22373101,-0.24134657,"('untrustworthy', 'trustworthy')",-1.1151028,-1.0918524,-0.6694169,-0.6665995,0.0028174
23,0.15678002,0.21465328,"('insincere', 'sincere')",5.5988207,5.6348176,2.8778005,2.9247355,0.046935
24,-0.011420663,-0.06229849,"('dishonest', 'honest')",0.93186206,0.9011652,0.4602207,0.4194334,-0.0407873
25,-0.05950534,-0.053722538,"('egoistic', 'altruistic')",1.2911396,1.2425275,0.6158171,0.5944025,-0.0214146
26,0.31696007,0.2283364,"('hardhearted', 'benevolent')",1.6630218,1.5157688,0.9899909,0.8720526,-0.1179383
27,0.0074245725,0.06581573,"('hardhearted', 'softhearted')",1.5727799,1.5257759,0.7901022,0.7957958,0.0056936
28,-0.28274822,-0.310017,"('disloyal', 'loyal')",0.80148196,0.6891517,0.2593669,0.1895674,-0.0697995
29,-0.22031888,-0.23043334,"('unfair', 'fair')",-0.5123432,-0.6615227,-0.366331,-0.445978,-0.079647
30,0.9965124,1.0016104,"('intolerant', 'tolerant')",1.8417146,1.7833732,1.4191135,1.3924918,-0.0266217
31,-0.8833752,-0.9153777,"('evil', 'good')",-1.0773007,-1.1922361,-0.980338,-1.0538069,-0.0734689
32,0.29278445,0.268525,"('unkind', 'kind')",1.0658253,0.962554,0.6793049,0.6155395,-0.0637654
33,0.17351267,0.07759373,"('wrong', 'right')",-0.47786835,-0.49591857,-0.1521778,-0.2091624,-0.0569846
34,0.6448622,0.7518753,"('mean', 'honorable')",5.954862,6.018186,3.2998621,3.3850307,0.0851686
35,-0.7318596,-0.78234965,"('corrupt', 'incorrupt')",0.07051142,-0.10062832,-0.3306741,-0.441489,-0.1108149
36,-0.34185457,-0.46750125,"('hostile', 'amicable')",0.15950948,-0.07912444,-0.0911725,-0.2733128,-0.1821403
37,0.0077345595,0.03339622,"('fake', 'genuine')",0.36511683,0.35692954,0.1864257,0.1951629,0.0087372
38,-0.36804098,-0.30521598,"('untruthful', 'truthful')",0.29534978,0.39067212,-0.0363456,0.0427281,0.0790737
39,1.7583511,1.7335649,"('exploitative', 'cooperative')",-0.010941083,0.049720872,0.873705,0.8916429,0.0179379
40,0.0887658,0.1977161,"('stingy', 'generous')",-1.1414605,-1.1850069,-0.5263474,-0.4936454,0.032702
41,0.054850247,0.12390205,"('unforgiving', 'forgiving')",0.11447746,0.021217395,0.0846639,0.0725597,-0.0121042
42,0.4595941,0.59241235,"('unreliable', 'reliable')",-2.9261105,-2.8039632,-1.2332582,-1.1057754,0.1274828
43,0.047104947,0.11033961,"('irresponsible', 'responsible')",0.47273695,0.4723438,0.259921,0.2913417,0.0314207
44,0.1093681,0.20654742,"('prejudiced', 'unprejudiced')",-1.318026,-1.3055036,-0.6043289,-0.5494781,0.0548508
45,-0.6088861,-0.5077435,"('incompetent', 'competent')",-0.23358113,-0.21363883,-0.4212336,-0.3606912,0.0605424
46,-0.5896476,-0.49998525,"('uncompetitive', 'competitive')",-0.6927675,-0.68175304,-0.6412076,-0.5908691,0.0503385
47,0.78969496,0.83897173,"('stupid', 'smart')",5.3119664,5.403166,3.0508306,3.1210687,0.0702381
48,0.057556506,0.07400015,"('unintelligent', 'intelligent')",0.9676111,0.95116115,0.5125838,0.5125806,-3.2e-06
49,-0.27688178,-0.18136379,"('unable', 'able')",-0.054312456,0.11592131,-0.1655971,-0.0327212,0.1328759
50,-0.017123653,0.07748229,"('clumsy', 'skillful')",0.16623126,0.15994853,0.0745538,0.1187154,0.0441616
51,-0.10139642,-0.19129899,"('uneducated', 'educated')",0.73709285,0.6449592,0.3178482,0.2268301,-0.0910181
52,-0.12715143,-0.29775614,"('irrational', 'rational')",-0.031574465,-0.16196157,-0.0793629,-0.2298588,-0.1504959
53,-1.1434817,-1.203678,"('uncreative', 'creative')",0.65865654,0.5665575,-0.2424126,-0.3185602,-0.0761476
54,-0.16310519,-0.17281261,"('incapable', 'capable')",0.97493285,1.036598,0.4059138,0.4318927,0.0259789
55,-0.19787702,-0.14864364,"('incompetent', 'clever')",-0.044911794,0.007331319,-0.1213944,-0.0706562,0.0507382
56,1.3059309,1.2738458,"('impractical', 'practical')",0.061210867,0.13130528,0.6835709,0.7025756,0.0190047
57,-1.4778216,-1.5024489,"('unimaginative', 'imaginative')",-2.5510051,-2.6089659,-2.0144134,-2.0557075,-0.0412941
58,-0.2746698,-0.32696435,"('undiscriminating', 'discriminating')",0.10326487,-0.009832194,-0.0857025,-0.1683983,-0.0826958
59,0.34371716,0.33996752,"('foolish', 'wise')",0.51001775,0.55975425,0.4268675,0.4498609,0.0229934
60,0.9711059,1.0622525,"('inefficient', 'efficient')",0.24642655,0.41084105,0.6087662,0.7365468,0.1277806
61,0.07531009,-0.10542943,"('illogical', 'logical')",0.20173915,0.0928597,0.1385246,-0.0062849,-0.1448095
62,0.63394403,0.86245054,"('incompetent', 'brilliant')",0.4122043,0.72777367,0.5230742,0.7951121,0.2720379
63,0.040267177,0.14987011,"('unperceptive', 'insightful')",1.0251639,1.1328886,0.5327156,0.6413794,0.1086638
