,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
45,0.4638196,0.39159247,"('incompetent', 'competent')",0.39547297,0.37486973,0.05509948,-0.0033317786,0.3047974,0.2543768,-0.0504206
46,-0.5374221,-0.54029334,"('uncompetitive', 'competitive')",0.021982687,0.11051646,-0.84901494,-0.8366414,-0.4548181,-0.4221394,0.0326787
47,0.055781618,0.16865256,"('stupid', 'smart')",0.76946056,0.82690096,5.681966,5.7583337,2.1690693,2.2512957,0.0822264
48,-0.65211225,-0.60493505,"('unintelligent', 'intelligent')",-0.45628086,-0.47082195,0.50649077,0.5113011,-0.2006341,-0.188152,0.0124821
49,-0.45639583,-0.31465155,"('unable', 'able')",-0.76878184,-0.60637224,-0.7356718,-0.6624989,-0.6536165,-0.5278409,0.1257756
50,0.27677152,0.34341642,"('clumsy', 'skillful')",-0.7352182,-0.63062286,0.38322774,0.30773774,-0.025073,0.0068438,0.0319168
51,-0.072755404,-0.22400525,"('uneducated', 'educated')",0.17723519,-0.0026007518,0.39789537,0.35900527,0.1674584,0.0441331,-0.1233253
52,-0.72201824,-0.72338605,"('irrational', 'rational')",-0.99550724,-0.9724897,0.3845721,0.29018843,-0.4443178,-0.4685624,-0.0242446
53,-1.9263467,-1.7363203,"('uncreative', 'creative')",-0.11244024,-0.061376303,1.1673172,1.1468943,-0.2904899,-0.2169341,0.0735558
54,-0.15684852,-0.145326,"('incapable', 'capable')",-0.5844657,-0.5018657,1.0892744,1.0811347,0.1159867,0.1446477,0.028661
55,0.016604364,0.07218623,"('incompetent', 'clever')",0.8183528,0.9102872,-0.19153553,-0.15180591,0.2144739,0.2768892,0.0624153
56,0.34027824,0.32507887,"('impractical', 'practical')",1.1306057,1.1022761,0.01424882,0.029819762,0.4950443,0.4857249,-0.0093194
57,-1.2337854,-1.3344011,"('unimaginative', 'imaginative')",0.1736655,0.044817217,-2.4946313,-2.5288138,-1.1849171,-1.2727993,-0.0878822
58,-0.06404326,-0.12391515,"('undiscriminating', 'discriminating')",1.1331611,1.0702229,0.3106375,0.26846328,0.4599184,0.4049237,-0.0549947
59,0.051169224,0.12579453,"('foolish', 'wise')",-0.17746213,-0.13668294,0.7214139,0.75127333,0.1983737,0.246795,0.0484213
60,0.17413162,0.26682228,"('inefficient', 'efficient')",0.6434567,0.8026304,-0.18044755,-0.033810414,0.2123803,0.3452141,0.1328338
61,-0.39024562,-0.4350598,"('illogical', 'logical')",-0.2051915,-0.24071684,0.18674648,0.06621982,-0.1362302,-0.2031856,-0.0669554
62,0.40826762,0.51892984,"('incompetent', 'brilliant')",0.5616664,0.74745977,0.28569072,0.441426,0.4185416,0.5692719,0.1507303
63,-0.36204892,-0.27611294,"('unperceptive', 'insightful')",0.19305043,0.26847833,0.94332856,1.0512862,0.25811,0.3478839,0.0897739
64,0.060223587,-0.03055678,"('shy', 'confident')",0.30857345,0.3189905,-6.993339,-6.9338193,-2.2081807,-2.2151286,-0.0069479
65,0.18639691,0.057596345,"('insecure', 'secure')",0.5127271,0.52317375,-0.79037106,-0.7210382,-0.0304157,-0.046756,-0.0163403
66,-0.36281475,-0.41302505,"('inactive', 'active')",-0.05328626,-0.12141077,1.4620047,1.413743,0.3486346,0.2931024,-0.0555322
67,0.2867033,0.24673073,"('doubtful', 'determined')",0.41862115,0.39219177,-0.09964575,-0.07869976,0.2018929,0.1867409,-0.015152
68,-0.21928038,-0.17535493,"('dependent', 'independent')",-1.4959478,-1.3901098,-1.0323871,-0.9773645,-0.9158718,-0.8476098,0.068262
69,0.314267,0.3024625,"('lazy', 'industrious')",0.6625518,0.61809754,-0.019681834,-0.082605794,0.3190457,0.2793181,-0.0397276
70,0.07089118,0.088805735,"('lethargic', 'energetic')",0.6291536,0.69842696,1.1053401,1.1763788,0.601795,0.6545372,0.0527422
71,-0.029932179,0.02878201,"('diffident', 'self-confident')",-0.2128557,-0.17294568,0.41670424,0.43246084,0.0579721,0.0960991,0.038127
72,-0.18644813,-0.27785373,"('unambitious', 'ambitious')",-0.15719073,-0.20734535,-0.5793626,-0.54528415,-0.3076671,-0.3434944,-0.0358273
73,1.249389,1.2463495,"('helpless', 'self-reliant')",0.84214157,0.88914824,-3.4105775,-3.3227682,-0.4396823,-0.3957569,0.0439254
74,-0.010453504,0.04664549,"('undedicated', 'dedicated')",0.69124687,0.79952973,0.21056202,0.19577774,0.2971185,0.3473177,0.0501992
75,-0.3210708,-0.36714002,"('meek', 'impulsive')",-0.49360913,-0.5619413,-0.113653645,-0.03910595,-0.3094445,-0.3227291,-0.0132846
76,0.1946466,0.27098054,"('anxious', 'daring')",0.65924764,0.84106314,-0.54015386,-0.3765908,0.1045801,0.2451509,0.1405708
77,-1.1066363,-1.0207057,"('unmotivated', 'motivated')",-0.33980575,-0.251878,-0.6221069,-0.48309055,-0.6895163,-0.5852247,0.1042916
78,-0.5641984,-0.43528974,"('nonresilient', 'resilient')",-0.15012646,-0.056342218,0.32052064,0.3207718,-0.1312681,-0.0569534,0.0743147
79,0.22135162,0.2239878,"('wavering', 'unwavering')",-1.2853186,-1.3697926,0.28985322,0.22493218,-0.2580379,-0.3069575,-0.0489196
80,0.38382217,0.216261,"('dominated', 'dominating')",0.5077949,0.5006238,-1.2971399,-1.2398415,-0.1351743,-0.1743189,-0.0391446
81,0.1750906,-0.06971019,"('submissive', 'aggressive')",0.5068599,0.41578153,-0.83276826,-0.68103856,-0.0502726,-0.1116557,-0.0613831
82,-0.18885167,-0.14963053,"('poor', 'rich')",0.25963235,0.25091904,6.4479084,6.465017,2.1728964,2.1887684,0.015872
83,-0.4478939,-0.46798778,"('powerless', 'powerful')",-0.8122315,-0.84238416,-0.9640947,-1.0611573,-0.7414067,-0.7905097,-0.049103
84,-0.5637612,-0.63435256,"('inferior', 'superior')",0.15564647,0.17998824,0.680598,0.6637521,0.0908278,0.0697959,-0.0210319
85,-0.25707072,-0.10880944,"('insignificant', 'prestigious')",-1.0632824,-1.0208404,0.91780686,0.8707675,-0.1341821,-0.0862941,0.047888
86,-1.1235101,-1.2438543,"('uninfluential', 'influential')",0.008966254,-0.12223365,0.37490106,0.29509735,-0.2465476,-0.3569969,-0.1104493
87,0.62202144,0.42595837,"('unsuccessful', 'successful')",1.2108867,1.1232452,1.0188056,0.9934697,0.9505712,0.8475578,-0.1030134
88,-0.6289048,-0.6703858,"('low', 'eminent')",-0.7635656,-0.9429684,0.41672826,0.38084432,-0.3252474,-0.4108366,-0.0855892
