,hasbro_male,hasbro_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.4165964,-1.3993773,"('unsociable', 'sociable')",-0.41116983,-0.5498821,-0.9138831,-0.9746298,-0.0607467
1,0.27497748,0.2049233,"('unfriendly', 'friendly')",2.474941,2.322184,1.3749592,1.2635537,-0.1114055
2,0.30288225,0.34470353,"('unlikable', 'likable')",0.4685459,0.5255453,0.3857141,0.4351244,0.0494103
3,-0.6534826,-0.5175599,"('repellent', 'pleasant')",0.1635428,0.18066657,-0.2449699,-0.1684467,0.0765232
4,0.42729914,0.3368572,"('disliked', 'liked')",-6.3667264,-6.4773407,-2.9697137,-3.0702417,-0.100528
5,0.594886,0.5183303,"('distant', 'outgoing')",0.13126563,0.11876423,0.3630758,0.3185472,-0.0445286
6,0.36363524,0.28628963,"('distant', 'open')",0.5532814,0.5188496,0.4584583,0.4025696,-0.0558887
7,-0.92597264,-0.8174768,"('insensitive', 'sensitive')",0.6857132,0.67569625,-0.1201297,-0.0708903,0.0492394
8,0.37488917,0.32079622,"('unaffectionate', 'affectionate')",1.0572594,1.0007238,0.7160743,0.66076,-0.0553143
9,0.45389083,0.4006955,"('unaffectionate', 'caring')",1.3151867,1.2916416,0.8845388,0.8461685,-0.0383703
10,-1.8095788,-1.6851941,"('unsympathetic', 'sympathetic')",-0.69430596,-0.6753108,-1.2519424,-1.1802524,0.07169
11,-0.40051043,-0.3107096,"('unhelpful', 'helpful')",1.3642392,1.4813021,0.4818644,0.5852963,0.1034319
12,-0.22759059,-0.15247625,"('unsupportive', 'supportive')",-1.6046543,-1.6134881,-0.9161224,-0.8829821,0.0331403
13,-1.0734683,-1.0200449,"('impolite', 'polite')",-0.77119917,-0.7579789,-0.9223337,-0.8890119,0.0333218
14,-0.8433371,-0.78034234,"('antisocial', 'social')",-0.7285233,-0.78503287,-0.7859302,-0.7826876,0.0032426
15,0.68258977,0.58402777,"('boring', 'funny')",0.75322884,0.7268841,0.7179093,0.6554559,-0.0624534
