,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.99405813,-1.197361,"('unsociable', 'sociable')",0.073385045,-0.13716526,0.004982535,-0.05627057,-0.3052302,-0.463599,-0.1583688
1,-1.7480088,-1.959767,"('unfriendly', 'friendly')",-0.37416872,-0.551748,0.9077483,0.7050864,-0.4048098,-0.6021428,-0.197333
2,1.095306,1.0411294,"('unlikable', 'likable')",0.8691381,0.8305717,0.8658052,0.84245217,0.9434164,0.9047178,-0.0386986
3,0.21233657,0.2589307,"('repellent', 'pleasant')",0.67460847,0.7185326,0.76399696,0.83902454,0.550314,0.605496,0.055182
4,-0.35123026,-0.4185139,"('disliked', 'liked')",-0.14380461,-0.25327793,-6.0730376,-6.2629395,-2.1893574,-2.3115772,-0.1222198
5,-0.7114254,-0.7537203,"('distant', 'outgoing')",-0.0057690367,0.0034373999,-0.7187963,-0.842892,-0.4786636,-0.5310583,-0.0523947
6,-1.086094,-1.137251,"('distant', 'open')",-0.725207,-0.7733133,-0.8059425,-0.9336676,-0.8724145,-0.9480773,-0.0756628
7,0.0835415,0.04479593,"('insensitive', 'sensitive')",0.72489667,0.7371988,0.5409803,0.5930756,0.4498061,0.4583568,0.0085507
8,-0.9855933,-1.0945307,"('unaffectionate', 'affectionate')",-0.7783507,-0.84010774,0.08291507,-0.018940791,-0.560343,-0.6511931,-0.0908501
9,-0.88505644,-1.0432701,"('unaffectionate', 'caring')",0.26999334,0.1860834,0.78348446,0.7201935,0.0561405,-0.0456644,-0.1018049
10,-0.6148496,-0.776591,"('unsympathetic', 'sympathetic')",-0.59590495,-0.73458683,-0.054653626,0.000670101,-0.4218028,-0.5035026,-0.0816998
11,-0.15244508,-0.22044152,"('unhelpful', 'helpful')",0.5987617,0.61372614,2.1615999,2.1514359,0.8693055,0.8482401,-0.0210654
12,0.25434086,0.22044836,"('unsupportive', 'supportive')",0.6072619,0.5812407,-1.7348666,-1.7485691,-0.2910879,-0.3156267,-0.0245388
13,-0.4566507,-0.43424362,"('impolite', 'polite')",0.09125902,0.1299124,-0.27926853,-0.21200353,-0.2148867,-0.1721116,0.0427751
14,-0.031096533,0.0011384189,"('antisocial', 'social')",1.0475334,1.0366579,0.35495228,0.35513574,0.4571297,0.4643107,0.007181
15,0.51603913,0.44254616,"('boring', 'funny')",-0.167164,-0.193087,0.09652633,0.009827245,0.1484672,0.0864288,-0.0620384
