,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.14431052,-0.2407898,"('unsociable', 'sociable')",0.8597494,0.83611226,-2.6527448,-2.8412938,-0.08290004,-0.28148136,-0.5214187,-0.6542934,-0.5083249,-0.6363492,-0.1280243
1,0.4119865,0.25824824,"('unfriendly', 'friendly')",-1.1159009,-1.1109545,-1.7631259,-1.8364751,-0.48077738,-0.64838463,2.0552242,1.9512264,-0.1785187,-0.2772679,-0.0987492
2,-0.6194229,-0.54108757,"('unlikable', 'likable')",0.78357196,0.9611283,0.07413671,0.13488488,0.89499813,0.97509205,0.6004855,0.7784373,0.3467539,0.461691,0.1149371
3,-0.40994486,-0.21912383,"('repellent', 'pleasant')",0.10095458,0.18597181,-1.3995515,-1.327514,0.14598931,0.16599062,-0.095363654,-0.044365086,-0.3315832,-0.2478081,0.0837751
4,-0.44868553,-0.5853159,"('disliked', 'liked')",0.16169587,0.013230674,0.69491124,0.6024756,-0.627785,-0.7104282,-5.677901,-5.573799,-1.1795528,-1.2507674,-0.0712146
5,0.15576501,0.17007071,"('distant', 'outgoing')",-0.8543762,-0.89450014,1.5245602,1.5592005,-0.99977803,-0.966663,0.058721628,0.1479429,-0.0230215,0.0032102,0.0262317
6,0.5824029,0.6191687,"('distant', 'open')",-0.8562858,-0.8354212,1.6548624,1.7026417,-1.0047506,-0.99329436,0.9151325,0.9696718,0.2582723,0.2925533,0.034281
7,1.3862656,1.4962225,"('insensitive', 'sensitive')",0.21897322,0.43444842,-1.3320084,-1.3377959,-0.24438453,-0.27805644,0.717323,0.74113315,0.1492338,0.2111904,0.0619566
8,0.67227477,0.6337962,"('unaffectionate', 'affectionate')",-0.5526626,-0.46219814,0.10115122,0.060932554,-0.9658121,-0.97430354,0.7790705,0.72351635,0.0068044,-0.0036513,-0.0104557
9,1.0732732,1.0787174,"('unaffectionate', 'caring')",-0.40843126,-0.30022496,-0.26278022,-0.3132177,-0.19907312,-0.30942702,1.4091448,1.3563731,0.3224267,0.3024441,-0.0199826
10,0.0071545728,0.11977469,"('unsympathetic', 'sympathetic')",0.53223485,0.64652735,-3.5665944,-3.6160998,-0.2035565,-0.41222838,-0.118044004,-0.20487465,-0.6697611,-0.6933802,-0.0236191
11,0.032406904,0.09578529,"('unhelpful', 'helpful')",-0.67160946,-0.4975823,-2.1687996,-2.099097,0.012469377,-0.037904717,1.7188011,1.7195204,-0.2153464,-0.1638557,0.0514907
12,0.8537025,0.9022981,"('unsupportive', 'supportive')",0.8160231,1.0679473,-0.9420987,-0.9115431,-0.46365938,-0.46281868,-1.4551405,-1.3506218,-0.2382346,-0.1509477,0.0872869
13,-0.038630717,-0.047228537,"('impolite', 'polite')",0.26812798,0.3622861,-2.0020926,-2.002941,0.37519115,0.37045875,-0.40158325,-0.47408587,-0.3597975,-0.3583021,0.0014954
14,-0.14077725,-0.114959985,"('antisocial', 'social')",1.1331903,1.2057925,-2.1151588,-2.1118174,0.32104975,0.22851162,-1.0862036,-1.142982,-0.3775799,-0.387091,-0.0095111
15,0.27692282,0.18617459,"('boring', 'funny')",0.29576206,0.18949126,-0.37135312,-0.44422284,0.3983011,0.35795563,0.44288492,0.44787478,0.2085036,0.1474547,-0.0610489
16,-1.0268694,-1.0546103,"('unpopular', 'popular')",0.002995342,0.11357738,0.2070298,0.12804261,-0.2956899,-0.31458282,0.766913,0.7413896,-0.0691242,-0.0772367,-0.0081125
17,0.13595627,0.10870391,"('nasty', 'nice')",0.34120256,0.41386282,-0.3597722,-0.3161956,-0.8786088,-0.80921614,-0.72386956,-0.644602,-0.2970183,-0.2494894,0.0475289
18,-0.89457357,-0.92798686,"('disagreeable', 'welcoming')",0.12106358,0.41932607,0.16284487,0.24769488,-1.9197189,-1.8021265,-0.44806474,-0.39091882,-0.5956898,-0.4908022,0.1048876
19,0.04273619,0.10043242,"('inhospitable', 'hospitable')",-1.1267664,-0.92108136,0.64320856,0.71780336,-0.86883086,-0.823317,-0.04440548,0.09561864,-0.2708116,-0.1661088,0.1047028
20,-0.6286619,-0.58534235,"('rough', 'thoughtful')",0.999763,1.1006397,-0.6227674,-0.57145613,-0.2504923,-0.19129619,1.2321945,1.1728653,0.1460072,0.1850821,0.0390749
21,0.14161877,0.22481285,"('immoral', 'moral')",0.97877276,1.1850419,-2.8752127,-2.8910851,-0.5014289,-0.5434479,-1.1815084,-1.1563821,-0.6875517,-0.6362121,0.0513396
22,0.29064646,0.27332303,"('untrustworthy', 'trustworthy')",0.2426816,0.27122462,-1.2544949,-1.2791054,-0.64679354,-0.6868844,-1.0963764,-1.0528795,-0.4928674,-0.4948643,-0.0019969
23,-0.40925616,-0.39551523,"('insincere', 'sincere')",-0.3530745,-0.17635499,-2.0897517,-2.1347196,-0.6965361,-0.7472316,5.0936913,4.8764157,0.3090146,0.2845189,-0.0244957
24,0.6470433,0.65537035,"('dishonest', 'honest')",-0.34228134,-0.23500967,-1.4674368,-1.5019121,-0.64229625,-0.65502435,0.8945353,0.8445653,-0.1820872,-0.1784021,0.0036851
25,-0.0030478872,-0.07760426,"('egoistic', 'altruistic')",-0.63904685,-0.61432046,0.7157013,0.6673853,0.1582787,0.14548436,1.2626607,1.1986688,0.2989092,0.2639228,-0.0349864
26,0.2369397,0.07867385,"('hardhearted', 'benevolent')",1.0816778,0.9788767,-0.11667878,-0.21241853,1.3677881,1.2364439,1.6419281,1.518683,0.8423309,0.7200518,-0.1222791
27,0.8249312,0.84838647,"('hardhearted', 'softhearted')",-0.97655344,-0.7864582,-1.1886405,-1.1435131,-0.06923306,0.007212391,1.582121,1.5016899,0.0345251,0.0854635,0.0509384
28,0.56311953,0.5009866,"('disloyal', 'loyal')",0.26468307,0.27680105,-0.9229044,-1.0981164,-0.19812828,-0.52169746,1.06549,0.79128546,0.154452,-0.0101482,-0.1646002
29,0.11996892,0.17036307,"('unfair', 'fair')",-0.13703512,-0.19336168,0.2554816,0.20217997,-1.2790731,-1.2705979,-0.45414737,-0.53831667,-0.298961,-0.3259467,-0.0269857
30,0.46188244,0.46258387,"('intolerant', 'tolerant')",-0.5011065,-0.32166857,-2.061295,-2.054408,0.04842852,0.0037139542,0.8815209,0.8850902,-0.2341139,-0.2049377,0.0291762
31,0.1878753,0.09425002,"('evil', 'good')",-1.4151554,-1.3904719,1.5712388,1.5775269,-0.10718422,-0.079399854,-0.49347258,-0.49562278,-0.0513396,-0.0587435,-0.0074039
32,-0.6936127,-0.75783193,"('unkind', 'kind')",0.09529452,0.21297641,-1.8347143,-1.9628453,0.2802605,0.21131378,0.885221,0.727324,-0.2535102,-0.3138126,-0.0603024
33,0.5809258,0.6049115,"('wrong', 'right')",-0.4088366,-0.37173948,1.5264294,1.4796832,0.06034,0.035423648,-0.040991176,-0.06832823,0.3435735,0.3359901,-0.0075834
34,-0.8398389,-0.80604225,"('mean', 'honorable')",-0.37757075,-0.11968434,-0.9455209,-0.9146971,0.1813451,0.28887612,5.692196,5.7292967,0.7421221,0.8355498,0.0934277
35,0.9143306,0.8111442,"('corrupt', 'incorrupt')",-0.56663716,-0.67740524,3.0629487,2.9676733,-0.22202128,-0.24384753,0.23232847,0.053036604,0.6841898,0.5821203,-0.1020695
36,-0.4038328,-0.5409897,"('hostile', 'amicable')",-1.1787059,-1.2030962,1.2722491,1.1737292,-0.17966545,-0.28650492,0.7121347,0.61520284,0.0444359,-0.0483317,-0.0927676
37,0.8922725,1.0022107,"('fake', 'genuine')",0.59875035,0.76592875,-0.17689687,-0.18665019,-0.18582307,-0.12245876,0.68217605,0.6518222,0.3620958,0.4221705,0.0600747
38,0.44452053,0.4660425,"('untruthful', 'truthful')",-1.4144043,-1.3529017,-0.17194045,-0.21372776,-0.5814405,-0.6911538,0.23643997,0.23755555,-0.297365,-0.310837,-0.013472
39,0.8650462,0.9281452,"('exploitative', 'cooperative')",0.24732403,0.44941178,-0.30675796,-0.23955874,0.96071285,1.0975529,0.043608297,0.10342146,0.3619867,0.4677945,0.1058078
40,0.113140516,0.03434412,"('stingy', 'generous')",-0.53434163,-0.5061835,0.06699845,-0.030559596,-0.80289495,-0.86970264,-0.97312206,-0.9851408,-0.4260439,-0.4714485,-0.0454046
41,0.029650468,-0.096212834,"('unforgiving', 'forgiving')",-0.988334,-0.8842971,-1.5621285,-1.6404661,0.17314212,0.071054816,0.38202715,0.3973684,-0.3931285,-0.4305105,-0.037382
42,0.31719163,0.3977851,"('unreliable', 'reliable')",1.2575302,1.6214583,0.12297193,0.2181108,0.09238493,0.22187492,-2.5488427,-2.3148744,-0.1517528,0.028871,0.1806238
43,-0.5596198,-0.4600404,"('irresponsible', 'responsible')",0.48722398,0.87746537,-2.8327446,-2.762312,-0.09677552,-0.026684083,0.65251726,0.7065207,-0.4698797,-0.3330101,0.1368696
44,-1.2228532,-1.1870488,"('prejudiced', 'unprejudiced')",-1.6483561,-1.5967953,1.1227458,1.1960031,-0.9578487,-0.7952425,-1.5826056,-1.4868349,-0.8577835,-0.7739837,0.0837998
45,0.4709843,0.3799463,"('incompetent', 'competent')",0.6816266,0.7219575,-1.8504057,-2.019681,0.2293368,-0.062225744,-0.16011661,-0.2585053,-0.1257149,-0.2477016,-0.1219867
46,-0.6326597,-0.49192542,"('uncompetitive', 'competitive')",1.6084757,1.7347497,-3.7007833,-3.6922078,-0.2565208,-0.34428632,-0.49963146,-0.49132204,-0.6962239,-0.6569983,0.0392256
47,-1.1445316,-1.1169262,"('stupid', 'smart')",0.38568255,0.5679342,-1.2168788,-1.0888662,0.6597,0.7486504,4.959724,4.949024,0.7287392,0.8119633,0.0832241
