,regency_male,regency_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,0.086434156,0.07642898,"('unsociable', 'sociable')",1.825993,1.8571854,-0.54161555,-0.61240035,0.4569372,0.4404047,-0.0165325
1,-0.042174943,0.11924711,"('unfriendly', 'friendly')",0.18497416,0.1738214,1.9005281,1.8447962,0.6811091,0.7126215,0.0315124
2,0.7368806,0.70374703,"('unlikable', 'likable')",1.5037698,1.5061513,0.6373434,0.62131834,0.9593313,0.9437389,-0.0155924
3,-0.5139604,-0.19702111,"('repellent', 'pleasant')",0.3888926,0.67133224,0.81982577,0.86277133,0.231586,0.4456941,0.2141081
4,-1.0836613,-1.0106739,"('disliked', 'liked')",-0.42836833,-0.44310656,-7.6315975,-7.7475853,-3.0478757,-3.0671218,-0.0192461
5,-0.41157433,-0.47700897,"('distant', 'outgoing')",-0.08682959,-0.18106481,-0.070051864,-0.025904642,-0.1894853,-0.2279928,-0.0385075
6,-1.2455685,-1.18832,"('distant', 'open')",-0.54534644,-0.6037041,0.17085992,0.25476098,-0.5400184,-0.5124211,0.0275973
7,1.0124975,1.2091511,"('insensitive', 'sensitive')",1.4448243,1.7040673,0.35121727,0.4068305,0.9361797,1.106683,0.1705033
8,0.14858197,0.24326178,"('unaffectionate', 'affectionate')",0.0134193115,-0.08462889,1.1223552,1.1477308,0.4281188,0.4354546,0.0073358
9,0.7190704,0.812638,"('unaffectionate', 'caring')",1.2424742,1.2573924,1.5594482,1.6881195,1.1736643,1.2527167,0.0790524
10,0.60056335,0.89276034,"('unsympathetic', 'sympathetic')",0.8293197,1.1010009,-0.6189429,-0.50466174,0.2703134,0.4963665,0.2260531
11,0.55196667,0.5590054,"('unhelpful', 'helpful')",1.7468436,1.8559659,1.8180223,1.9030108,1.3722776,1.4393274,0.0670498
12,1.0928892,1.3123705,"('unsupportive', 'supportive')",2.5070264,2.7486532,-2.2022207,-2.1390252,0.4658983,0.6406662,0.1747679
13,0.03557576,-0.12713347,"('impolite', 'polite')",0.7180712,0.7150201,-0.7441302,-0.75109184,0.0031723,-0.0544017,-0.057574
14,1.427738,1.4828722,"('antisocial', 'social')",2.4058566,2.524274,-0.3694654,-0.41992828,1.1547097,1.1957393,0.0410296
15,0.105918296,-0.13427815,"('boring', 'funny')",0.38102007,0.22242227,0.22464725,0.22324273,0.2371952,0.1037956,-0.1333996
16,-1.3411992,-1.1552613,"('unpopular', 'popular')",-0.37037268,-0.39109272,0.21249825,0.2277584,-0.4996912,-0.4395319,0.0601593
17,0.18295223,0.27873206,"('nasty', 'nice')",-0.43283707,-0.42726472,-0.2929639,-0.23163316,-0.1809496,-0.1267219,0.0542277
18,-0.07955966,-0.026111268,"('disagreeable', 'welcoming')",0.7199962,0.7987583,-0.5273836,-0.52724516,0.0376843,0.0818006,0.0441163
19,-0.20235214,-0.15151477,"('inhospitable', 'hospitable')",-0.3321213,-0.4315056,-0.18196312,-0.12721084,-0.2388122,-0.2367437,0.0020685
20,0.76333445,0.8794626,"('rough', 'thoughtful')",-0.03862657,0.07588703,0.50561094,0.50485456,0.4101063,0.4867347,0.0766284
21,0.6526198,0.63636684,"('immoral', 'moral')",1.7950896,1.9491192,-0.77902305,-0.7189001,0.5562288,0.6221953,0.0659665
22,-0.07194553,0.042730078,"('untrustworthy', 'trustworthy')",1.0991894,1.2233728,-1.0326316,-1.0101123,-0.0017959,0.0853302,0.0871261
23,0.7667834,0.83366543,"('insincere', 'sincere')",1.3636036,1.5206656,6.393115,6.4495025,2.8411674,2.934611,0.0934436
24,0.89026827,0.9134486,"('dishonest', 'honest')",0.9952865,1.0423086,0.8069969,0.867955,0.8975172,0.9412374,0.0437202
25,-0.40988636,-0.34594077,"('egoistic', 'altruistic')",0.26274338,0.24452378,1.5578425,1.5294496,0.4702332,0.4760109,0.0057777
26,1.5261818,1.5108243,"('hardhearted', 'benevolent')",0.9327234,0.9305988,1.4127481,1.2509754,1.2905511,1.2307995,-0.0597516
27,0.88561094,1.073309,"('hardhearted', 'softhearted')",1.4251337,1.4861486,1.656265,1.6369363,1.3223366,1.398798,0.0764614
28,-0.42115337,-0.47800326,"('disloyal', 'loyal')",0.5672529,0.5390585,1.1778908,1.1216803,0.4413301,0.3942451,-0.047085
29,-0.5616103,-0.6415933,"('unfair', 'fair')",0.009728692,0.033604745,-0.20706284,-0.3373471,-0.2529815,-0.3151119,-0.0621304
30,1.2686467,1.3197379,"('intolerant', 'tolerant')",1.6162163,1.7413993,0.47525156,0.44423684,1.1200382,1.168458,0.0484198
31,-1.5943869,-1.4624211,"('evil', 'good')",-0.8571251,-0.9145143,-0.28452447,-0.32247388,-0.9120122,-0.8998032,0.012209
32,0.7174805,0.5539386,"('unkind', 'kind')",1.6630859,1.619163,1.0382298,0.91234666,1.1395987,1.0284828,-0.1111159
33,0.18324058,0.09616046,"('wrong', 'right')",0.50142336,0.4485863,-0.20701863,-0.21749365,0.1592151,0.1090844,-0.0501307
