,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.33501354,0.22947362,"('unsociable', 'sociable')",0.81700754,0.6337532,-0.1014162,-0.27483308,0.43484294,0.27177504,0.15910442,0.084931344,0.3289104,0.18902,-0.1398904
1,0.43581477,0.42035595,"('unfriendly', 'friendly')",0.16056037,0.0061488897,-1.7802012,-1.8023236,-1.4511756,-1.5955107,1.4706172,1.3362597,-0.2328769,-0.3270139,-0.094137
2,0.79363406,0.87673295,"('unlikable', 'likable')",2.9038844,2.9402132,1.4183455,1.506897,1.2530773,1.3444127,1.0092218,1.1231626,1.4756327,1.5582837,0.082651
3,0.12809928,0.19882151,"('repellent', 'pleasant')",-0.016492924,-0.050452877,0.50048584,0.4506385,0.66966355,0.63003707,0.58915335,0.6114782,0.3741818,0.3681045,-0.0060773
4,-0.7989204,-0.8010764,"('disliked', 'liked')",-0.7384216,-0.7418774,-0.7226945,-0.6884186,-0.7380925,-0.74673516,-5.800264,-5.9689746,-1.7596786,-1.7894165,-0.0297379
5,-0.4526688,-0.42836487,"('distant', 'outgoing')",-0.59182155,-0.5347649,-1.3033743,-1.1408286,-1.835427,-1.7502275,-0.9045038,-0.9020272,-1.0175591,-0.9512426,0.0663165
6,-1.1729091,-1.1013428,"('distant', 'open')",-1.5080609,-1.4343369,-1.9086146,-1.7059664,-2.0124044,-1.9110734,-0.18008234,-0.18566418,-1.3564143,-1.2676767,0.0887376
7,1.9696923,1.9492303,"('insensitive', 'sensitive')",1.2263354,1.2304896,0.543284,0.49363294,0.87046516,0.8033638,1.0744451,1.1718245,1.1368444,1.1297083,-0.0071361
8,-0.55043566,-0.5964516,"('unaffectionate', 'affectionate')",-0.39263093,-0.4447847,-2.1062179,-2.0696754,-1.8194975,-1.8774775,0.21293254,0.15317279,-0.9311699,-0.9670433,-0.0358734
9,0.7534379,0.6838017,"('unaffectionate', 'caring')",1.0940255,1.0094436,-1.3903455,-1.3710668,-1.1242502,-1.2000957,1.1628734,1.1687257,0.0991482,0.0581617,-0.0409865
10,1.5307302,1.5009378,"('unsympathetic', 'sympathetic')",0.48719344,0.44481313,-0.07210781,-0.1970912,0.63021696,0.48018408,0.68532735,0.65180784,0.652272,0.5761303,-0.0761417
11,0.64536744,0.6070349,"('unhelpful', 'helpful')",1.8674808,1.7864461,0.8977861,0.8480114,0.74755424,0.68964124,2.655478,2.7046626,1.3627333,1.3271592,-0.0355741
12,1.4734188,1.5134867,"('unsupportive', 'supportive')",1.8705997,1.9743834,-0.016198546,0.08363061,-0.37657213,-0.3161444,-1.2980262,-1.2541958,0.3306443,0.4002321,0.0695878
13,1.1545932,1.0981429,"('impolite', 'polite')",1.6299808,1.6493492,0.93767595,0.8781635,1.2307136,1.1785134,0.40151757,0.41329262,1.0708962,1.0434923,-0.0274039
14,1.249039,1.1870664,"('antisocial', 'social')",2.1533902,2.1126127,0.9956337,0.9207905,1.5978426,1.5624989,-0.115934536,-0.055361655,1.1759942,1.1455215,-0.0304727
15,0.02531699,-0.055552926,"('boring', 'funny')",0.25712213,0.24893782,0.18175626,0.20245004,0.41463712,0.4367516,0.17140175,0.17590171,0.2100468,0.2016976,-0.0083492
