,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.085144,-1.1920835,"('unsociable', 'sociable')",0.30094123,-0.014256157,-0.3376293,-0.45223743,-0.373944,-0.552859,-0.178915
1,-1.5904654,-1.6245502,"('unfriendly', 'friendly')",0.26749557,0.17323872,1.8529067,1.7101195,0.1766456,0.0862693,-0.0903763
2,-0.63931656,-0.5981256,"('unlikable', 'likable')",1.2741232,1.3493786,0.6766678,0.7488477,0.4371581,0.5000336,0.0628755
3,0.07832184,0.17042695,"('repellent', 'pleasant')",1.025035,1.109907,0.32928035,0.407129,0.4775457,0.5624877,0.084942
4,-0.7261129,-0.7499145,"('disliked', 'liked')",-0.30612293,-0.18702956,-6.192406,-6.2437267,-2.4082139,-2.3935569,0.014657
5,-1.8028495,-1.7476251,"('distant', 'outgoing')",-0.9342861,-0.8144877,-0.14826007,-0.10478085,-0.9617986,-0.8889646,0.072834
6,-2.4640093,-2.4119933,"('distant', 'open')",-1.312594,-1.1917398,0.43913358,0.453421,-1.1124899,-1.050104,0.0623859
7,1.0245327,1.0406475,"('insensitive', 'sensitive')",1.0779421,1.0355572,1.1043906,1.0947412,1.0689551,1.056982,-0.0119731
8,-1.5377839,-1.5238664,"('unaffectionate', 'affectionate')",-0.71644294,-0.7610119,0.9437163,0.8573891,-0.4368368,-0.4758297,-0.0389929
9,-1.0518945,-0.99784106,"('unaffectionate', 'caring')",0.20996326,0.17747176,1.370036,1.408982,0.1760349,0.1962042,0.0201693
10,-0.29335758,-0.29505017,"('unsympathetic', 'sympathetic')",0.048678353,-0.06473651,-0.2661056,-0.2709998,-0.1702616,-0.2102622,-0.0400006
11,0.16237926,0.19252938,"('unhelpful', 'helpful')",-0.334816,-0.468189,1.6641436,1.8015562,0.4972356,0.5086322,0.0113966
12,-0.033573017,0.022564277,"('unsupportive', 'supportive')",0.80710185,0.89935917,-1.4113032,-1.4131006,-0.2125914,-0.1637257,0.0488657
13,0.06334933,-0.1289189,"('impolite', 'polite')",0.3205645,0.04542354,-0.18718477,-0.2989981,0.0655764,-0.1274978,-0.1930742
14,0.2427654,0.30128777,"('antisocial', 'social')",2.0280223,2.06222,-0.42814332,-0.41849312,0.6142148,0.6483382,0.0341234
15,0.20089899,0.08895454,"('boring', 'funny')",-1.2224468,-1.314314,0.6165536,0.5627481,-0.1349981,-0.2208705,-0.0858724
16,-0.7868159,-0.7779275,"('unpopular', 'popular')",-0.9475399,-0.8035865,0.23919351,0.38098323,-0.4983874,-0.4001769,0.0982105
17,-0.6441589,-0.58853054,"('nasty', 'nice')",-1.1631138,-1.0383853,-0.44708082,-0.37017745,-0.7514512,-0.6656977,0.0857535
18,-0.6076454,-0.57064885,"('disagreeable', 'welcoming')",-0.00712315,-0.0029693693,-0.2204439,-0.2524836,-0.2784042,-0.2753673,0.0030369
19,-1.7311321,-1.6371335,"('inhospitable', 'hospitable')",-0.98774165,-1.0125196,0.14542153,0.17430383,-0.8578174,-0.8251164,0.032701
20,-0.012679759,0.109040335,"('rough', 'thoughtful')",0.67749614,0.8526114,1.0660163,1.037179,0.5769442,0.6662769,0.0893327
21,0.54021233,0.49356586,"('immoral', 'moral')",0.76508194,0.65240276,-0.4578748,-0.4139648,0.2824732,0.2440013,-0.0384719
22,0.20269746,0.14482048,"('untrustworthy', 'trustworthy')",0.51157695,0.41842055,-0.55602574,-0.62450105,0.0527496,-0.02042,-0.0731696
23,0.40355507,0.40604645,"('insincere', 'sincere')",0.3028431,0.093627416,5.7310233,5.7566195,2.1458071,2.0854311,-0.060376
24,-0.2873304,-0.3381814,"('dishonest', 'honest')",-0.9916351,-1.1524779,0.4620288,0.3714752,-0.2723122,-0.3730613,-0.1007491
25,-0.2511192,-0.22256833,"('egoistic', 'altruistic')",0.9275789,1.0582992,1.7884685,1.7345434,0.8216427,0.8567581,0.0351154
26,-0.61844313,-0.74116004,"('hardhearted', 'benevolent')",1.5233728,1.4571279,1.6129174,1.3989406,0.8392824,0.7049695,-0.1343129
27,-0.06638798,0.018783366,"('hardhearted', 'softhearted')",0.40924537,0.41168517,1.8548459,1.7717894,0.7325678,0.734086,0.0015182
28,-0.8609583,-0.8889272,"('disloyal', 'loyal')",0.016461194,-0.17020525,1.0534151,0.98972493,0.0696393,-0.0231358,-0.0927751
29,0.02510241,0.00014649332,"('unfair', 'fair')",-0.39019465,-0.361685,-0.10678378,-0.28789568,-0.157292,-0.2164781,-0.0591861
30,1.3232095,1.3205277,"('intolerant', 'tolerant')",1.6918929,1.505154,1.0169106,0.9921426,1.3440043,1.2726081,-0.0713962
31,-1.6902196,-1.6765015,"('evil', 'good')",-1.5179182,-1.4279008,-0.8715833,-0.97477883,-1.3599072,-1.3597271,0.0001801
32,-0.28804478,-0.3561792,"('unkind', 'kind')",0.6745018,0.47792086,1.1612208,0.9823584,0.5158926,0.3680333,-0.1478593
33,0.6493574,0.59136367,"('wrong', 'right')",0.42216355,0.43846357,-0.33622178,-0.39736816,0.2450997,0.2108197,-0.03428
34,0.060966924,0.12657484,"('mean', 'honorable')",0.24602698,0.28967747,5.9855013,6.13657,2.0974984,2.184274,0.0867756
35,-0.54894865,-0.51082623,"('corrupt', 'incorrupt')",-1.7962312,-1.6714848,-0.13677093,-0.2780897,-0.8273169,-0.8201336,0.0071833
36,-1.3891319,-1.4215155,"('hostile', 'amicable')",-1.2835938,-1.3258508,0.43345368,0.18220298,-0.746424,-0.8550545,-0.1086305
37,0.5067021,0.57800776,"('fake', 'genuine')",0.15476157,0.17677148,0.71764976,0.75383115,0.4597045,0.5028701,0.0431656
38,-1.1858258,-1.2263544,"('untruthful', 'truthful')",-0.76569897,-0.7930567,-0.06738312,-0.03771756,-0.6729693,-0.6857096,-0.0127403
39,1.2935953,1.3224941,"('exploitative', 'cooperative')",0.05095374,-0.076110415,0.024491476,-0.029046886,0.4563468,0.405779,-0.0505678
40,0.4697758,0.5014798,"('stingy', 'generous')",0.9582989,1.0799754,-0.9688991,-1.0506318,0.1530585,0.1769412,0.0238827
41,-0.9810976,-1.04473,"('unforgiving', 'forgiving')",0.1872955,0.17392953,0.37445277,0.22693741,-0.1397831,-0.214621,-0.0748379
42,0.83042634,0.83269864,"('unreliable', 'reliable')",1.0854821,1.1999981,-2.7998636,-2.7246916,-0.2946517,-0.230665,0.0639867
43,-0.3262906,-0.38755828,"('irresponsible', 'responsible')",-0.05969189,-0.14367175,0.46758705,0.41883397,0.0272015,-0.0374654,-0.0646669
44,-0.478382,-0.39930284,"('prejudiced', 'unprejudiced')",-1.0296261,-0.9583014,-1.6348934,-1.6616012,-1.0476338,-1.0064019,0.0412319
