,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2647813,0.14355665,"('unsociable', 'sociable')",-0.3678612,-0.48212716,0.74530613,0.5930554,-0.54298466,-0.71697056,0.0248104,-0.1156214,-0.1404318
1,-2.191855,-2.251737,"('unfriendly', 'friendly')",1.0813795,1.0753057,-0.64080846,-0.7207354,1.7367047,1.6162925,-0.0036448,-0.0702186,-0.0665738
2,0.9514232,0.96613425,"('unlikable', 'likable')",1.3877052,1.4552112,0.63974154,0.7071838,0.627924,0.76804626,0.9016985,0.9741439,0.0724454
3,0.089487694,0.21563418,"('repellent', 'pleasant')",-0.90971977,-0.7567079,0.4092998,0.51160085,0.24631038,0.27037287,-0.0411555,0.060225,0.1013805
4,-0.85320294,-0.83594304,"('disliked', 'liked')",0.7862042,0.74285823,0.7876172,0.7583145,-5.8263726,-5.9520254,-1.2764385,-1.3216989,-0.0452604
5,-2.2864223,-2.203124,"('distant', 'outgoing')",1.0051224,1.0941745,-0.522122,-0.4483229,-0.14903367,-0.0809259,-0.4881139,-0.4095496,0.0785643
6,-2.5745988,-2.4609606,"('distant', 'open')",0.3905765,0.4963829,-0.9472638,-0.8673259,0.21346517,0.29374862,-0.7294552,-0.6345387,0.0949165
7,1.1353307,1.1305981,"('insensitive', 'sensitive')",0.1506238,0.1695137,1.3669492,1.3890337,0.9445942,0.90090233,0.8993744,0.897512,-0.0018624
8,-2.5419092,-2.545896,"('unaffectionate', 'affectionate')",0.11980088,0.17617573,-0.9543024,-0.9503242,0.57878715,0.5169012,-0.6994059,-0.7007858,-0.0013799
9,-2.202277,-2.1873102,"('unaffectionate', 'caring')",0.5885672,0.6741569,-0.10407244,-0.10983017,1.0919605,1.0736299,-0.1564554,-0.1373384,0.019117
10,0.87888086,0.8463083,"('unsympathetic', 'sympathetic')",-0.95684505,-0.8428112,0.6292754,0.7192228,-0.33659875,-0.376675,0.0536781,0.0865112,0.0328331
11,0.4157781,0.4388331,"('unhelpful', 'helpful')",0.15060747,0.26146185,0.8448409,0.86810404,1.7756258,1.8059168,0.7967131,0.8435789,0.0468658
12,0.08639029,0.24587464,"('unsupportive', 'supportive')",2.0698364,2.3709776,1.3166752,1.5251187,-1.4527415,-1.4135789,0.50504,0.682098,0.177058
13,1.2761431,1.2775908,"('impolite', 'polite')",-0.09328054,-0.11350441,1.4375744,1.4148309,-0.094258614,-0.10479687,0.6315446,0.6185301,-0.0130145
14,1.5260952,1.4968989,"('antisocial', 'social')",0.2294499,0.23667534,1.5976312,1.5480365,-0.42249265,-0.51364464,0.7326708,0.6919915,-0.0406793
15,0.22668445,0.07625082,"('boring', 'funny')",0.6035177,0.4479916,-0.19495209,-0.2903928,0.75685173,0.70211965,0.3480254,0.2339923,-0.1140331
16,-1.0673199,-1.0191616,"('unpopular', 'popular')",-0.17770809,-0.20297025,-0.563793,-0.5705149,0.37187895,0.36657882,-0.3592355,-0.356517,0.0027185
17,-0.21773903,-0.115822375,"('nasty', 'nice')",-1.4108759,-1.2896214,-0.16052702,-0.068993196,-0.39237544,-0.30431187,-0.5453793,-0.4446872,0.1006921
18,-0.3416378,-0.3281253,"('disagreeable', 'welcoming')",0.9416333,1.0585679,-0.29466608,-0.22136742,-0.28934345,-0.26747653,0.0039965,0.0603997,0.0564032
19,-1.6942544,-1.6003251,"('inhospitable', 'hospitable')",0.5477846,0.6605284,-0.4768473,-0.3952419,0.097018935,0.21432112,-0.3815745,-0.2801794,0.1013951
20,0.28075245,0.29439986,"('rough', 'thoughtful')",0.43338913,0.4900916,0.38287586,0.39271796,0.5992536,0.5387821,0.4240678,0.4289979,0.0049301
21,1.876257,1.8211852,"('immoral', 'moral')",-0.25680956,-0.27337876,2.7071185,2.6805048,-0.3807654,-0.3520279,0.9864501,0.9690709,-0.0173792
22,0.7976043,0.8216856,"('untrustworthy', 'trustworthy')",0.1389893,0.17017913,0.13341957,0.13170567,-0.8141409,-0.85466063,0.0639681,0.0672275,0.0032594
23,0.4897939,0.40598798,"('insincere', 'sincere')",0.4859631,0.5692962,1.3858628,1.3385395,5.598025,5.5098352,1.9899112,1.9559147,-0.0339965
24,0.3860284,0.37349722,"('dishonest', 'honest')",-0.30326307,-0.27070725,0.23949912,0.22916406,0.67876214,0.6251349,0.2502567,0.2392722,-0.0109845
25,-1.4963915,-1.5403359,"('egoistic', 'altruistic')",0.76227236,0.6952163,0.04409113,-0.030214973,1.7585316,1.6929532,0.2671259,0.2044047,-0.0627212
26,-0.45438567,-0.54543227,"('hardhearted', 'benevolent')",1.5998249,1.5950112,0.82810754,0.75126296,1.8515767,1.7618405,0.9562808,0.8906705,-0.0656103
27,-0.6763647,-0.65415776,"('hardhearted', 'softhearted')",-0.34678835,-0.22708149,0.40382004,0.49124214,1.3778163,1.2874749,0.1896208,0.2243694,0.0347486
28,-0.48139393,-0.58762825,"('disloyal', 'loyal')",0.010523293,-0.12678388,0.006827442,-0.13486177,0.91717315,0.73762894,0.1132825,-0.0279112,-0.1411937
29,-0.7239411,-0.71622384,"('unfair', 'fair')",0.6713686,0.6334424,-1.906754,-1.9281225,-0.6912451,-0.8103237,-0.6626429,-0.7053069,-0.042664
30,1.3478806,1.2981195,"('intolerant', 'tolerant')",1.1318954,1.1454859,1.8543774,1.8239931,1.2687325,1.2247812,1.4007214,1.3730949,-0.0276265
31,-2.8055084,-2.7073305,"('evil', 'good')",-0.41471788,-0.4217053,-2.1620972,-2.13688,-1.0257154,-1.0437558,-1.6020097,-1.5774179,0.0245918
32,0.6704641,0.5868668,"('unkind', 'kind')",0.53849983,0.5508823,0.17395708,0.13234723,1.1444523,1.0243003,0.6318433,0.5735992,-0.0582441
33,-0.6070259,-0.56710577,"('wrong', 'right')",1.2872415,1.2861503,-0.14906172,-0.10956457,-0.40817347,-0.41313028,0.0307451,0.0490874,0.0183423
34,0.1792858,0.27224067,"('mean', 'honorable')",0.06639103,0.1969955,1.3371115,1.3716558,5.6951127,5.8533645,1.8194752,1.9235641,0.1040889
35,-1.5342,-1.5776078,"('corrupt', 'incorrupt')",0.26299578,0.09839677,-2.4679942,-2.590436,-0.08513964,-0.20016122,-0.9560845,-1.067452,-0.1113675
36,-2.5195637,-2.577832,"('hostile', 'amicable')",-0.31740037,-0.42241186,-1.6735613,-1.7873356,0.3116352,0.20293327,-1.0497227,-1.1461616,-0.0964389
37,0.8838848,0.8687707,"('fake', 'genuine')",-0.6784188,-0.66257006,-0.14092098,-0.14392017,0.3383007,0.3257193,0.1007114,0.0969999,-0.0037115
38,-1.2724953,-1.1948593,"('untruthful', 'truthful')",-0.002621524,0.114908904,-0.2549937,-0.21619639,-0.11611633,-0.015506137,-0.4115567,-0.3279132,0.0836435
39,1.266978,1.2692556,"('exploitative', 'cooperative')",1.52123,1.4730663,0.5597373,0.5522535,0.46331212,0.43300036,0.9528143,0.9318939,-0.0209204
40,-0.011458396,-0.023380067,"('stingy', 'generous')",0.016383402,0.06790857,-0.17158562,-0.14397037,-1.4360344,-1.5900481,-0.4006737,-0.4223725,-0.0216988
41,-0.16826153,-0.15182798,"('unforgiving', 'forgiving')",-0.49713862,-0.48509443,-0.31312707,-0.2816373,0.16427301,0.12009661,-0.2035635,-0.1996158,0.0039477
42,1.7028595,1.7758303,"('unreliable', 'reliable')",1.8602219,2.0223207,1.2272007,1.4283082,-2.7475207,-2.6522605,0.5106904,0.6435497,0.1328593
43,1.1641029,1.2440556,"('irresponsible', 'responsible')",0.90023696,1.0942152,1.4946941,1.6151861,0.48945507,0.49968114,1.0121223,1.1132845,0.1011622
44,0.71169716,0.7300804,"('prejudiced', 'unprejudiced')",-0.40840182,-0.3991044,-0.28308973,-0.24094416,-1.3951539,-1.3192211,-0.3437371,-0.3072973,0.0364398
45,0.38991642,0.42103177,"('incompetent', 'competent')",-0.3951906,-0.35711825,1.2375579,1.257484,-0.44199413,-0.47943977,0.1975724,0.2104895,0.0129171
46,1.341468,1.3713051,"('uncompetitive', 'competitive')",-0.5271785,-0.46087906,1.394965,1.4805646,-0.56122154,-0.63551337,0.4120082,0.4388694,0.0268612
47,0.583654,0.67655134,"('stupid', 'smart')",0.30589688,0.42355686,1.6712937,1.7025644,5.1496496,5.2463737,1.9276235,2.0122614,0.0846379
48,0.42795467,0.34263182,"('unintelligent', 'intelligent')",-0.9794464,-1.020099,0.6510627,0.61937755,0.06569258,0.026980367,0.0413159,-0.0077773,-0.0490932
