,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
20,0.4871947,0.38707417,"('rough', 'thoughtful')",-0.5895773,-0.6828997,0.10643491,0.083303675,-0.32018074,-0.40903944,0.9161199,0.8674552,0.1199983,0.0491788,-0.0708195
21,1.9239731,1.7797924,"('immoral', 'moral')",1.2867367,1.130926,0.24201784,0.16093539,-0.7131295,-0.76341814,-0.44046423,-0.4955235,0.4598268,0.3625424,-0.0972844
22,0.31346333,0.06267706,"('untrustworthy', 'trustworthy')",0.7769343,0.6880424,0.61137015,0.5065079,-0.60262173,-0.59169537,-1.107167,-1.159712,-0.0016042,-0.098836,-0.0972318
23,0.48377365,0.22540815,"('insincere', 'sincere')",0.8795353,0.61193055,-0.215792,-0.42236128,-0.7422447,-0.9038312,5.003643,4.838983,1.0817831,0.8700258,-0.2117573
24,1.2829758,1.1864468,"('dishonest', 'honest')",0.9814552,0.93994385,0.09841675,0.037528187,0.051281936,-0.025702087,0.62033135,0.49981248,0.6068922,0.5276059,-0.0792863
25,-0.7562892,-0.622497,"('egoistic', 'altruistic')",0.12487042,0.12627822,-0.18873635,-0.07283474,-1.0248102,-0.98173547,0.9798202,0.9687656,-0.173029,-0.1164047,0.0566243
26,-0.15447943,-0.20842218,"('hardhearted', 'benevolent')",-0.01911061,-0.1666405,1.4041365,1.2073201,0.10204067,-0.13334078,1.4907931,1.3164026,0.564676,0.4030638,-0.1616122
27,-0.49661285,-0.41514137,"('hardhearted', 'softhearted')",0.11929907,-0.011372115,-1.3750528,-1.2832506,-0.65413666,-0.65857524,1.2695005,1.1905164,-0.2274005,-0.2355646,-0.0081641
28,0.24794208,-0.033263884,"('disloyal', 'loyal')",0.0003233999,-0.16194586,0.35163215,0.11618927,-1.0601019,-1.2693394,0.48214853,0.2349488,0.0043889,-0.2226822,-0.2270711
29,-0.78310984,-0.7046994,"('unfair', 'fair')",-0.011138588,-0.00051484257,-0.76426584,-0.7806812,-0.63353693,-0.58456886,-0.84314305,-0.9946287,-0.6070389,-0.6130186,-0.0059797
30,1.0138023,0.8167118,"('intolerant', 'tolerant')",0.2613966,0.030284926,0.38998505,0.24838561,0.6355539,0.5423553,1.5796174,1.4552754,0.7760711,0.6186026,-0.1574685
31,-2.0900378,-1.8922209,"('evil', 'good')",-1.7789093,-1.6163603,-1.1053557,-1.0356257,-0.071728386,0.05699315,-0.94352657,-1.0282203,-1.1979115,-1.1030868,0.0948247
32,0.33139366,0.15018216,"('unkind', 'kind')",0.06558421,-0.17332992,0.21834835,0.10702546,-0.48640704,-0.7608499,1.0615493,0.85363233,0.2380937,0.035332,-0.2027617
33,0.18461049,0.21266705,"('wrong', 'right')",0.4809881,0.5998354,0.4003798,0.47212425,0.7858789,0.8606332,-0.27032626,-0.24517712,0.3163062,0.3800165,0.0637103
34,0.04234726,0.2051793,"('mean', 'honorable')",-0.9627362,-0.92690253,-0.17119724,-0.1556405,0.39527157,0.39460334,5.756118,5.720987,1.0119606,1.0476453,0.0356847
35,-1.0721655,-0.8410336,"('corrupt', 'incorrupt')",-1.6909766,-1.5190786,-1.0445932,-0.92006737,1.0715113,1.1429859,-0.2972678,-0.41064015,-0.6066984,-0.5095668,0.0971316
36,-2.0541236,-1.9438123,"('hostile', 'amicable')",-2.0330374,-2.0478296,-0.9981173,-1.0638938,-0.4045544,-0.45187557,-0.00078410655,-0.30605322,-1.0981234,-1.1626929,-0.0645695
37,0.8560121,0.86513376,"('fake', 'genuine')",0.23580332,0.30772752,-0.0868246,-0.00295504,0.74327374,0.80635524,0.36116624,0.32631433,0.4218862,0.4605152,0.038629
38,-0.1940238,-0.21131797,"('untruthful', 'truthful')",-0.16267087,-0.11144848,-0.22795205,-0.25767255,0.24585725,0.2792163,0.59687746,0.5728346,0.0516176,0.0543224,0.0027048
39,0.80552673,0.9635018,"('exploitative', 'cooperative')",2.2435753,2.2719555,0.7094091,0.83268344,0.55243367,0.6316435,-0.11822876,-0.042737685,0.8385431,0.9314094,0.0928663
40,0.40933257,0.27674598,"('stingy', 'generous')",0.0547427,-0.016989678,-0.4576919,-0.36802435,-0.74419445,-0.72310454,-1.2769318,-1.3317599,-0.4029486,-0.4326265,-0.0296779
41,-0.1567005,-0.34092465,"('unforgiving', 'forgiving')",-0.067180395,-0.2230205,-0.15333939,-0.3130176,-0.09437868,-0.15894394,0.37887824,0.23672524,-0.0185441,-0.1598363,-0.1412922
42,0.55323565,0.39373505,"('unreliable', 'reliable')",0.88727367,0.77996016,0.5918694,0.6230684,0.43233863,0.3790612,-2.8628063,-2.8102777,-0.0796178,-0.1268906,-0.0472728
43,1.452719,1.4255586,"('irresponsible', 'responsible')",1.6077169,1.4791454,0.24834956,0.19351435,-1.0625057,-1.132766,0.4923426,0.42981952,0.5477244,0.4790544,-0.06867
44,-0.24391448,-0.12530784,"('prejudiced', 'unprejudiced')",-1.3189476,-1.2340038,-1.5112056,-1.3085862,0.45537513,0.56269294,-1.9059142,-1.8122427,-0.9049213,-0.7834895,0.1214318
45,0.27373078,0.103534415,"('incompetent', 'competent')",1.5953051,1.4941107,0.624442,0.39408228,0.22631004,0.06781012,-0.14397487,-0.2395826,0.5151626,0.363991,-0.1511716
46,1.3905809,1.1416677,"('uncompetitive', 'competitive')",1.5365502,1.2883677,1.0915173,0.92801595,-1.4489658,-1.5336981,0.048287205,-0.0017855056,0.523594,0.3645136,-0.1590804
47,0.0698615,0.09829114,"('stupid', 'smart')",-0.44107002,-0.32176486,0.5226126,0.51382005,0.11263369,0.08693874,4.5856256,4.5033336,0.9699327,0.9761237,0.006191
48,0.5690535,0.36264032,"('unintelligent', 'intelligent')",-0.17097613,-0.41225737,-0.46361798,-0.5811207,-1.2462252,-1.3566676,0.68859714,0.61963207,-0.1246338,-0.2735547,-0.1489209
49,-0.4004556,-0.38564324,"('unable', 'able')",0.14883828,0.14420749,-0.3916121,-0.40203503,-0.67761576,-0.6415099,-0.55808544,-0.44164723,-0.3757861,-0.3453256,0.0304605
50,-0.607871,-0.6958078,"('clumsy', 'skillful')",-0.10637312,-0.115139164,1.4226357,1.403529,0.8625542,0.6936618,0.6669487,0.5669714,0.4475789,0.3706431,-0.0769358
51,1.3311116,1.02939,"('uneducated', 'educated')",0.50368834,0.26293635,0.47508198,0.2136704,-0.49376738,-0.64079404,0.8721909,0.79627484,0.5376611,0.3322955,-0.2053656
52,-1.3400954,-1.2756885,"('irrational', 'rational')",-0.6394711,-0.573039,-0.6886918,-0.64420366,-0.59147716,-0.6096551,-0.21301958,-0.3116371,-0.694551,-0.6828447,0.0117063
53,-0.84074944,-0.8382507,"('uncreative', 'creative')",-0.32086223,-0.37266278,-0.02439817,-0.13953781,-0.9908209,-1.1953565,1.1155813,0.8884906,-0.2122499,-0.3314634,-0.1192135
54,-0.7754702,-0.7120296,"('incapable', 'capable')",0.08357175,0.13275683,-0.3133977,-0.34720087,-0.21651684,-0.28162104,0.8270034,0.7966627,-0.0789619,-0.0822864,-0.0033245
55,1.845428,1.5290112,"('incompetent', 'clever')",2.5770063,2.3643997,0.6731349,0.52153283,-1.3242639,-1.3992902,-0.19730787,-0.21543586,0.7147995,0.5600435,-0.154756
56,1.7919264,1.6092255,"('impractical', 'practical')",1.8529099,1.6807607,0.3290993,0.18210138,0.9779179,0.836992,-0.11960648,-0.14391398,0.9664495,0.8330332,-0.1334163
57,0.3844529,0.09948067,"('unimaginative', 'imaginative')",0.18155743,-0.0009351708,-0.5993584,-0.7332635,-0.5475001,-0.73081243,-2.2382426,-2.2909536,-0.5638182,-0.7312968,-0.1674786
58,0.1128017,-0.038146883,"('undiscriminating', 'discriminating')",0.10160591,-0.115919806,-0.33352777,-0.53697723,-0.5575405,-0.7079826,0.22449061,0.1093289,-0.090434,-0.2579395,-0.1675055
59,-0.5679747,-0.47168607,"('foolish', 'wise')",-0.19869772,-0.036474984,-0.097858906,-0.0764844,0.046268523,0.090913504,0.033783145,-0.01524356,-0.1568959,-0.1017951,0.0551008
60,2.0379548,1.9635592,"('inefficient', 'efficient')",1.6183904,1.4263839,1.1621457,1.0456443,0.34696853,0.23815048,0.4290882,0.5094383,1.1189095,1.0366352,-0.0822743
61,0.8461385,0.8645814,"('illogical', 'logical')",0.99043965,0.90704167,0.48972175,0.3964977,-0.45256972,-0.5383792,0.28664064,0.21822572,0.4320742,0.3695935,-0.0624807
62,1.0531303,1.0019358,"('incompetent', 'brilliant')",1.895792,1.8395673,-0.14154233,-0.15792346,0.15161641,0.16159534,0.34339952,0.56825715,0.6604791,0.6826864,0.0222073
63,0.17103478,0.06337846,"('unperceptive', 'insightful')",0.37721804,0.20583421,0.9867085,0.8695071,-0.46770397,-0.5902585,1.5156149,1.4463147,0.5165745,0.3989552,-0.1176193
64,1.1190652,0.96316296,"('shy', 'confident')",-0.3740284,-0.4092183,0.46037993,0.50306654,0.19326672,0.17142524,-5.8032813,-5.6489887,-0.8809196,-0.8841105,-0.0031909
65,1.8494666,1.6110407,"('insecure', 'secure')",1.5776182,1.3463088,0.5676192,0.4205324,-1.1549878,-1.2966337,-0.6135867,-0.63109213,0.445226,0.2900312,-0.1551948
66,-0.40016598,-0.38942453,"('inactive', 'active')",-0.8263765,-0.6963589,1.062075,1.1175988,0.61053556,0.5447156,1.1587739,1.2008021,0.3209684,0.3554666,0.0344982
67,1.0066013,1.0526834,"('doubtful', 'determined')",1.0573709,1.1031162,0.62423265,0.59888357,1.2317024,1.276604,-0.025239646,-0.017728984,0.7789335,0.8027117,0.0237782
68,1.132769,0.9742737,"('dependent', 'independent')",1.5863626,1.4069599,-0.111864105,-0.2568855,0.046006307,0.018061262,-0.465674,-0.53221595,0.4375199,0.3220387,-0.1154812
69,-1.4575071,-1.2372477,"('lazy', 'industrious')",-1.1137358,-0.88075775,0.71700495,0.88493764,2.3631144,2.4321082,-0.15162309,-0.07811363,0.0714507,0.2241853,0.1527346
70,1.1829481,0.9941488,"('lethargic', 'energetic')",0.6059683,0.44754708,0.42838016,0.34857026,-0.78622484,-0.84084994,0.5586327,0.57738954,0.3979409,0.3053612,-0.0925797
71,0.19777425,0.315672,"('diffident', 'self-confident')",0.71086824,0.6980655,-0.038800493,0.007529415,-0.38088405,-0.3633857,0.38933784,0.3528949,0.1756592,0.2021552,0.026496
72,1.041737,1.0322562,"('unambitious', 'ambitious')",0.25337195,0.19092843,-0.5548519,-0.5697381,-0.103144325,-0.20324768,-0.8711433,-0.75632584,-0.0468061,-0.0612254,-0.0144193
73,0.8016342,0.9575998,"('helpless', 'self-reliant')",-0.1802339,-0.036646374,0.24693364,0.39990097,1.0032328,1.0840453,-3.1750097,-2.9822185,-0.2606886,-0.1154638,0.1452248
74,0.8116052,0.73253345,"('undedicated', 'dedicated')",1.2626486,1.1642376,0.7213512,0.5940418,0.12403472,0.043931574,0.060594674,-0.056935728,0.5960468,0.4955617,-0.1004851
75,-0.9262497,-0.7597963,"('meek', 'impulsive')",-1.9046953,-1.762162,-0.41871446,-0.31102026,0.39527872,0.5675794,-0.26974532,-0.07772486,-0.6248252,-0.4686249,0.1562003
76,0.79044485,0.6783801,"('anxious', 'daring')",1.1516825,0.98545325,1.7581748,1.7295276,-0.38259444,-0.48276025,0.33447877,0.39025858,0.7304373,0.6601719,-0.0702654
77,-0.4931829,-0.56599784,"('unmotivated', 'motivated')",-0.08630502,-0.19322437,-0.03581527,-0.13866772,-0.86996686,-0.857987,-0.32498264,-0.27839518,-0.3620505,-0.4068544,-0.0448039
78,-1.1072499,-1.0359302,"('nonresilient', 'resilient')",-0.21604507,-0.32436982,0.48226425,0.46686077,-0.9892113,-1.0569828,1.0023155,0.95656854,-0.1655853,-0.1987707,-0.0331854
79,-0.72612953,-0.671792,"('wavering', 'unwavering')",-1.0521611,-1.0192287,-0.10679885,-0.17680201,-0.07685369,-0.111312486,0.25332808,0.17446183,-0.341723,-0.3609347,-0.0192117
80,1.85161,1.7288619,"('dominated', 'dominating')",1.8599236,1.8550515,0.5403484,0.6214795,-0.2972298,-0.33118445,-1.1480473,-0.96619415,0.561321,0.5816029,0.0202819
81,1.8294222,1.4768069,"('submissive', 'aggressive')",0.46755365,0.32390785,0.5635956,0.50477254,-0.19490692,-0.27788654,-0.4907375,-0.3673097,0.4349854,0.3320582,-0.1029272
82,-0.36997795,-0.42990196,"('poor', 'rich')",-0.36499226,-0.44813576,0.047266915,-0.09566682,-0.40216997,-0.4868116,5.333208,5.2445354,0.848667,0.7568039,-0.0918631
83,0.7133165,0.56707114,"('powerless', 'powerful')",-0.35938567,-0.43259478,0.19318977,0.18989107,-0.7715192,-0.804861,-0.5974902,-0.6580843,-0.1643778,-0.2277156,-0.0633378
84,0.036304742,-0.007724516,"('inferior', 'superior')",-0.12311865,-0.16835664,0.58236265,0.5757876,-0.21150522,-0.24687654,0.875064,0.9107423,0.2318215,0.2127144,-0.0191071
85,-3.030228,-2.8037477,"('insignificant', 'prestigious')",-2.9757993,-2.815231,-0.9029186,-0.84626377,-0.91609013,-0.8795941,0.5693329,0.50497884,-1.4511406,-1.3679715,0.0831691
86,1.2264842,0.88202816,"('uninfluential', 'influential')",0.8240626,0.62628007,0.14607702,-0.053722866,-1.2376913,-1.4111865,0.19806749,0.04014857,0.2314,0.0167095,-0.2146905
87,0.4217812,0.3827529,"('unsuccessful', 'successful')",0.98818696,1.0356839,2.2355015,2.2203174,0.3910864,0.2845816,0.9575281,1.0799242,0.9988169,1.000652,0.0018351
88,-0.7203808,-0.8779192,"('low', 'eminent')",-1.1516017,-1.2177396,-0.21592985,-0.36326277,-0.59896666,-0.788103,0.36947405,0.22504492,-0.4634809,-0.6043959,-0.140915
