,book_male,book_female,tuple,average_male,average_female,female-male
0,-0.30512267,-0.38858268,"('unsociable', 'sociable')",-0.3051227,-0.3885827,-0.08346
1,0.9276988,0.89161265,"('unfriendly', 'friendly')",0.9276988,0.8916126,-0.0360862
2,0.19842294,0.2811954,"('unlikable', 'likable')",0.1984229,0.2811954,0.0827725
3,0.3454987,0.32046375,"('repellent', 'pleasant')",0.3454987,0.3204637,-0.025035
4,-6.8329997,-6.8706193,"('disliked', 'liked')",-6.8329997,-6.8706193,-0.0376196
5,-0.46932048,-0.4466452,"('distant', 'outgoing')",-0.4693205,-0.4466452,0.0226753
6,-0.12810445,-0.09921089,"('distant', 'open')",-0.1281044,-0.0992109,0.0288935
7,0.51894015,0.5426075,"('insensitive', 'sensitive')",0.5189402,0.5426075,0.0236673
8,0.7896448,0.7299037,"('unaffectionate', 'affectionate')",0.7896448,0.7299037,-0.0597411
9,1.6088383,1.6046634,"('unaffectionate', 'caring')",1.6088383,1.6046634,-0.0041749
10,0.8793469,0.85053277,"('unsympathetic', 'sympathetic')",0.8793469,0.8505328,-0.0288141
11,1.8383653,1.8621781,"('unhelpful', 'helpful')",1.8383653,1.8621781,0.0238128
12,-1.3323718,-1.3143257,"('unsupportive', 'supportive')",-1.3323718,-1.3143257,0.0180461
13,-0.37709013,-0.44082862,"('impolite', 'polite')",-0.3770901,-0.4408286,-0.0637385
14,0.45537698,0.39380497,"('antisocial', 'social')",0.455377,0.393805,-0.061572
15,0.2458417,0.21065448,"('boring', 'funny')",0.2458417,0.2106545,-0.0351872
16,-0.096503906,-0.069571525,"('unpopular', 'popular')",-0.0965039,-0.0695715,0.0269324
17,0.25346196,0.30886582,"('nasty', 'nice')",0.253462,0.3088658,0.0554038
18,-0.690513,-0.72201574,"('disagreeable', 'welcoming')",-0.690513,-0.7220157,-0.0315027
19,-0.36530578,-0.31863752,"('inhospitable', 'hospitable')",-0.3653058,-0.3186375,0.0466683
20,0.62693226,0.5473041,"('rough', 'thoughtful')",0.6269323,0.5473041,-0.0796282
21,0.033852264,0.09036364,"('immoral', 'moral')",0.0338523,0.0903636,0.0565113
22,-0.57584363,-0.608522,"('untrustworthy', 'trustworthy')",-0.5758436,-0.608522,-0.0326784
23,5.9934354,5.9642887,"('insincere', 'sincere')",5.9934354,5.9642887,-0.0291467
24,1.4207087,1.3106164,"('dishonest', 'honest')",1.4207087,1.3106164,-0.1100923
25,0.60457623,0.5477389,"('egoistic', 'altruistic')",0.6045762,0.5477389,-0.0568373
26,0.6593168,0.63025916,"('hardhearted', 'benevolent')",0.6593168,0.6302592,-0.0290576
27,1.3614928,1.1772413,"('hardhearted', 'softhearted')",1.3614928,1.1772413,-0.1842515
28,0.7612378,0.7193909,"('disloyal', 'loyal')",0.7612378,0.7193909,-0.0418469
29,-0.29557806,-0.35254148,"('unfair', 'fair')",-0.2955781,-0.3525415,-0.0569634
30,0.59482086,0.6120305,"('intolerant', 'tolerant')",0.5948209,0.6120305,0.0172096
31,-1.0049796,-0.92577606,"('evil', 'good')",-1.0049796,-0.9257761,0.0792035
32,1.0647273,1.0274323,"('unkind', 'kind')",1.0647273,1.0274323,-0.037295
33,-0.28356013,-0.27862185,"('wrong', 'right')",-0.2835601,-0.2786219,0.0049382
34,4.3469353,4.421868,"('mean', 'honorable')",4.3469353,4.4218678,0.0749325
35,-0.64992064,-0.79026854,"('corrupt', 'incorrupt')",-0.6499206,-0.7902685,-0.1403479
36,-0.59053904,-0.6432161,"('hostile', 'amicable')",-0.590539,-0.6432161,-0.0526771
37,0.43418968,0.402301,"('fake', 'genuine')",0.4341897,0.402301,-0.0318887
38,0.04998104,0.069951475,"('untruthful', 'truthful')",0.049981,0.0699515,0.0199705
39,0.41356337,0.3815911,"('exploitative', 'cooperative')",0.4135634,0.3815911,-0.0319723
40,-1.9161863,-2.0888484,"('stingy', 'generous')",-1.9161863,-2.0888484,-0.1726621
41,0.25748658,0.25006986,"('unforgiving', 'forgiving')",0.2574866,0.2500699,-0.0074167
42,-2.3729465,-2.374034,"('unreliable', 'reliable')",-2.3729465,-2.3740339,-0.0010874
43,0.9398295,0.96649253,"('irresponsible', 'responsible')",0.9398295,0.9664925,0.026663
44,-1.1638794,-1.1768786,"('prejudiced', 'unprejudiced')",-1.1638794,-1.1768786,-0.0129992
45,0.31406054,0.31982034,"('incompetent', 'competent')",0.3140605,0.3198203,0.0057598
46,-1.166222,-1.2185891,"('uncompetitive', 'competitive')",-1.166222,-1.2185891,-0.0523671
47,5.09418,5.2028127,"('stupid', 'smart')",5.0941801,5.2028127,0.1086326
48,0.23968394,0.20132257,"('unintelligent', 'intelligent')",0.2396839,0.2013226,-0.0383613
49,0.17273453,0.21345949,"('unable', 'able')",0.1727345,0.2134595,0.040725
50,-0.6419537,-0.6810818,"('clumsy', 'skillful')",-0.6419537,-0.6810818,-0.0391281
51,0.27014387,0.19124308,"('uneducated', 'educated')",0.2701439,0.1912431,-0.0789008
52,-0.24101871,-0.28854558,"('irrational', 'rational')",-0.2410187,-0.2885456,-0.0475269
53,-0.08494973,-0.098996684,"('uncreative', 'creative')",-0.0849497,-0.0989967,-0.014047
54,0.87865025,0.97287846,"('incapable', 'capable')",0.8786502,0.9728785,0.0942283
55,0.4830548,0.4818616,"('incompetent', 'clever')",0.4830548,0.4818616,-0.0011932
56,0.81870186,0.8415502,"('impractical', 'practical')",0.8187019,0.8415502,0.0228483
57,-2.6665497,-2.640259,"('unimaginative', 'imaginative')",-2.6665497,-2.640259,0.0262907
58,0.107063904,0.13402718,"('undiscriminating', 'discriminating')",0.1070639,0.1340272,0.0269633
59,0.38416687,0.42543787,"('foolish', 'wise')",0.3841669,0.4254379,0.041271
60,0.4313421,0.48479724,"('inefficient', 'efficient')",0.4313421,0.4847972,0.0534551
61,0.3080425,0.16829231,"('illogical', 'logical')",0.3080425,0.1682923,-0.1397502
62,0.65576077,0.70684,"('incompetent', 'brilliant')",0.6557608,0.70684,0.0510792
63,0.19176646,0.22145134,"('unperceptive', 'insightful')",0.1917665,0.2214513,0.0296848
64,-5.856279,-5.8478956,"('shy', 'confident')",-5.8562789,-5.8478956,0.0083833
65,0.098551236,0.073560834,"('insecure', 'secure')",0.0985512,0.0735608,-0.0249904
66,-0.014380373,-0.06356999,"('inactive', 'active')",-0.0143804,-0.06357,-0.0491896
